,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,117272267.05,73479190.77,31620374.49,162061899.40,110892690.56,64735908.52,26164075.28,150601001.59,96865090.04,58887885.13,22998606.23,136352665.25,85187030.28,112821876.47,116946901.51,143303752.61,0.0
2,营业收入,117272267.05,73479190.77,31620374.49,162061899.40,110892690.56,64735908.52,26164075.28,150601001.59,96865090.04,58887885.13,22998606.23,136352665.25,85187030.28,112821876.47,116946901.51,143303752.61,0.0
3,二、营业总成本,81828665.42,54223128.54,25757951.80,117824161.08,82859027.24,51445418.93,21517676.29,112232330.45,72309666.36,45095314.25,18988520.66,93438937.51,62623482.59,79853674.57,83458956.69,96527201.34,0.0
4,营业成本,43703476.02,28787778.41,13325471.43,64030916.55,45025548.52,26139782.56,11535863.01,63453072.48,39268558.86,23425904.68,9530477.53,55252775.42,35402424.56,45595595.54,48122709.77,59762753.33,0.0
5,营业税金及附加,1535726.12,1067910.88,487938.43,4460825.06,2392932.08,1434397.05,732324.20,3322865.08,2060431.11,1158384.17,472978.05,2442195.17,1138251.68,1690289.77,1696938.54,1756046.05,0.0
6,销售费用,11222226.58,7324749.27,3214981.89,14427465.23,10265322.09,6519784.43,2644266.67,10967342.07,7501165.21,4631946.22,1646587.36,7931799.74,5447488.21,7314109.89,8366845.91,7936391.67,0.0
7,管理费用,17865123.86,10833141.73,5181468.21,20064187.22,14123060.30,15142724.39,6678042.62,28802919.46,21413793.37,14151650.03,6714874.06,25742862.82,19693076.36,22096100.20,21963275.01,25478090.74,0.0
8,财务费用,-453638.08,9141.23,1011508.67,-1050686.07,-1441242.48,-466353.79,210658.21,2231514.22,1209336.87,1091465.61,406743.01,-560049.09,-345533.24,-607952.61,308375.65,339075.39,0.0
9,研发费用,7955750.92,6200407.02,2486076.34,12313774.69,9633229.79,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,3577678.40,2860176.94,2675084.29,-283478.42,3454617.14,856380.94,635963.54,216860.65,2629353.45,1287775.02,3765531.78,3000811.81,1254844.16,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,2984932.00,1551954.29,677170.39,5236029.04,4299103.64,3227036.05,968450.84,1078243.20,629208.27,629208.27,371650.38,740095.70,275502.33,1656678.08,1735647.16,894631.85,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,29980.76,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,36149047.12,19706870.67,6810163.08,54030122.90,34919703.34,17491104.72,7046885.37,43263825.01,27227111.47,15821796.63,4638747.81,43653823.44,22839050.02,34624879.98,35223591.98,47671183.12,0.0
16,加:营业外收入,1548.00,0,0,1502100.00,500000.00,605312.31,103812.31,1021283.42,654083.42,654083.42,602800.00,1714297.62,794309.34,2556772.76,2157469.42,2390463.12,0.0
17,减：营业外支出,30400.00,30200.00,20000.00,369446.81,2073.49,1073.49,850.00,20564.14,267.68,167.68,0,103361.72,102151.73,89204.63,238749.01,232450.28,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,46947.15,135966.35,23268.20,0.0
19,四、利润总额,36120195.12,19676670.67,6790163.08,55162776.09,35417629.85,18095343.54,7149847.68,44264544.29,27880927.21,16475712.37,5241547.81,45264759.34,23531207.63,37092448.11,37142312.39,49829195.96,0.0
20,减：所得税费用,5054879.51,2733785.43,1167160.04,8521906.97,5992261.85,2518965.37,1319169.75,6118506.07,4305694.44,2470866.92,562081.41,7382514.65,4612892.12,5598369.63,5715961.12,8393289.13,0.0
21,五、净利润,31065315.61,16942885.24,5623003.04,46640869.12,29425368.00,15576378.17,5830677.93,38146038.22,23575232.77,14004845.45,4679466.40,37882244.69,18918315.51,31494078.48,31426351.27,41435906.83,0.0
22,归属于母公司所有者的净利润,31065315.61,16942885.24,5623003.04,46640869.12,29425368.00,15576378.17,5830677.93,38146038.22,23575232.77,14004845.45,4679466.40,37882244.69,18918315.51,31828196.69,31466902.77,41644727.26,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,-334118.21,-40551.50,-208820.43,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.290000,0.160000,0.100000,0.650000,0.408700,0.220000,0.080000,0.690000,0.440000,0.260000,0.090000,0.700000,0.350000,0.590000,0.580000,0.770000,0.0
26,稀释每股收益(元/股),0.290000,0.160000,0.100000,0.650000,0.408700,0.220000,0.080000,0.690000,0,0.260000,0.090000,0.700000,0,0.590000,0.580000,0.770000,0.0
27,七、其他综合收益,28662.36,-14578.10,0,8756.09,0,0,0,0,0,0,0,0,0,75816.40,146342.12,262789.85,0.0
28,八、综合收益总额,31093977.97,16928307.14,5623003.04,46649625.21,29425368.00,15576378.17,5830677.93,38146038.22,0,14004845.45,4679466.40,37882244.69,0,31569894.88,31572693.39,41698696.68,0.0
29,归属于母公司所有者的综合收益总额,31093977.97,16928307.14,5623003.04,46649625.21,29425368.00,15576378.17,5830677.93,38146038.22,0,14004845.45,4679466.40,37882244.69,0,31888849.82,31583976.46,41854959.14,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,-318954.94,-11283.07,-156262.46,0.0
