,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,22563236819.00,17137365515.00,11090453239.00,5452163361.00,20985560398.00,15564423056.00,10571022338.00,5099146331.00,21672185188.00,16507202557.00,10923396503.00,5366166865.00,20206750930.00,15466456552.00,10269729109.00,4994177792.00,19373193032.00,20205445165.00,10061061898.00,4991109562.00,20385061873.00,15315051071.00,9872014946.00,4618303036.00,16290910116.00,11693855614.00,7443188797.00,3419433037.00,13775072506.00,9896758489.00,6461325228.00,3033402307.00,11788779319.00,8662454318.00,5546758941.00,2613443073.00,9572111030.00,6814553793.00,4327175826.00,2123944475.00,7943169711.00,6082175902.00,3851631258.00,1841647258.00,7358544348.00,5898247908.00,3847050952.00,1874197835.00,8206011404.00,6268799058.00,3956696796.00,1875424672.00,7319026066.00,5499503542.00,3535528420.00,1654098974.00,7004279210.00,5337835838.00,3507875128.00,1647891517.00,6871339858.00,5140058088.00,3285696109.00,1550807745.00,6049800526.00,4482453793.00,2858214675.00,1352923148.00,5078484733.00,3630790236.00,2304698270.00,3535472692.00,2284087813.00,1463187639.00,0.0
2,营业收入,22563236819.00,17137365515.00,11090453239.00,5452163361.00,20985560398.00,15564423056.00,10571022338.00,5099146331.00,21672185188.00,16507202557.00,10923396503.00,5366166865.00,20206750930.00,15466456552.00,10269729109.00,4994177792.00,19373193032.00,20205445165.00,10061061898.00,4991109562.00,20385061873.00,15315051071.00,9872014946.00,4618303036.00,16290910116.00,11693855614.00,7443188797.00,3419433037.00,13775072506.00,9896758489.00,6461325228.00,3033402307.00,11788779319.00,8662454318.00,5546758941.00,2613443073.00,9572111030.00,6814553793.00,4327175826.00,2123944475.00,7943169711.00,6082175902.00,3851631258.00,1841647258.00,7358544348.00,5898247908.00,3770237382.00,1874197835.00,8206011404.00,6098495684.00,3874127242.00,1875424672.00,7212707130.00,5407173827.00,3475702373.00,1625512708.00,6903862650.00,5269537154.00,3467412173.00,1625510685.00,6785678602.00,5083019444.00,3245274098.00,1530511498.00,5981051611.00,4474145171.00,2853141385.00,1342598237.00,5021503488.00,3623756840.00,2300266615.00,3520210605.00,2279828659.00,1462719208.00,0.0
3,二、营业总成本,21320133580.00,16229355730.00,10362991965.00,5103214151.00,20226634261.00,14877723335.00,9977976147.00,4800588943.00,20719027583.00,15705845216.00,10392658640.00,5083190910.00,19244159805.00,14788620108.00,9808061648.00,4758437144.00,18713646976.00,19922110399.00,9825029662.00,4822337236.00,19662209883.00,14897073201.00,9586567417.00,4481318446.00,15680136201.00,11316344155.00,7241611201.00,3357509478.00,13415485152.00,9714656365.00,6378273098.00,2979732239.00,11597979614.00,8530885586.00,5506364499.00,2578330763.00,9368762716.00,6663116568.00,4263781037.00,2084989867.00,7793673982.00,5920187656.00,3761707484.00,1818169761.00,7854343324.00,6237326875.00,3855233388.00,1893699832.00,8375571941.00,6203805462.00,3935673518.00,1824238133.00,7099742700.00,5320251320.00,3423160518.00,1598400072.00,6749566774.00,5110406188.00,3334884768.00,1562525391.00,6478758158.00,4811437121.00,3077881614.00,1466792716.00,5658002717.00,4172359568.00,2667758174.00,1275505100.00,4694776077.00,3385291965.00,2147973188.00,3311514293.00,2132436190.00,1368430673.00,0.0
4,营业成本,15504696954.00,11618772810.00,7453253895.00,3694602373.00,13993223213.00,10345107582.00,7032132843.00,3350040805.00,14452324030.00,10823166322.00,7120739332.00,3479115607.00,12390672970.00,9157727242.00,6014769959.00,2960413426.00,12378231642.00,13607320818.00,6485028150.00,3237972957.00,13330774051.00,10056874839.00,6445982161.00,3041008832.00,10630422997.00,7501840537.00,4746665405.00,2245325681.00,8937639956.00,6365788875.00,4166925205.00,1978850143.00,7845325896.00,5733730430.00,3686433823.00,1718723179.00,6269987809.00,4398231673.00,2791650094.00,1385140680.00,4960554093.00,3804115412.00,2395249148.00,1155521742.00,4956471410.00,3982638616.00,2562118928.00,1333526808.00,5601069254.00,4157283261.00,2630047148.00,1263200703.00,4934669405.00,3702603286.00,2377124954.00,1106872432.00,4753318936.00,3600653625.00,2346862290.00,1106343330.00,4595890741.00,3477693390.00,2201041997.00,1030626642.00,4022358868.00,2936643238.00,1876596983.00,889813442.00,3338874018.00,2267558696.00,1449323295.00,2330276109.00,1585880520.00,1081119281.00,0.0
5,营业税金及附加,86917872.00,67185273.00,45105882.00,23718118.00,96361848.00,80524729.00,56751535.00,27459560.00,121017130.00,103538943.00,73368453.00,31841270.00,118688068.00,90265110.00,56869958.00,25691262.00,95725134.00,83120593.00,54763794.00,21257302.00,86278301.00,61105650.00,35031045.00,14225058.00,83529201.00,64649942.00,37112634.00,15377857.00,72812707.00,58553173.00,38123364.00,17365443.00,63906477.00,45228247.00,24181297.00,8709028.00,43002564.00,30922424.00,15959362.00,6227335.00,26761995.00,20919557.00,13527838.00,5987623.00,21180045.00,15957770.00,9076522.00,3443104.00,28628886.00,22321661.00,13187869.00,5358481.00,20264521.00,13504966.00,8080000.00,3802343.00,16586250.00,11333550.00,6534464.00,3493208.00,16601172.00,12239935.00,7728638.00,3950907.00,12785958.00,9117553.00,5869454.00,2629888.00,11662548.00,6397520.00,4004902.00,6913532.00,1128572.00,169076.00,0.0
6,销售费用,4860231451.00,3850679581.00,2419677218.00,1140644945.00,4994995363.00,3759991078.00,2424321577.00,1227163413.00,5163646454.00,4108933555.00,2736011523.00,1344694805.00,5619245020.00,4824625474.00,3300226870.00,1551821681.00,5391697078.00,5314972578.00,2956356089.00,1401081350.00,5469247530.00,4232199389.00,2785170542.00,1277796310.00,4410107077.00,3328527018.00,2185875945.00,964420657.00,3819649184.00,2913599838.00,1915432535.00,854416919.00,3245800807.00,2457206412.00,1597274947.00,759507063.00,2727328253.00,2024765775.00,1324279388.00,629964406.00,2472027574.00,1884402585.00,1209042195.00,587173972.00,2318096686.00,1772657109.00,1067398551.00,491734901.00,2389388256.00,1723364075.00,1102258372.00,477255146.00,1856727277.00,1377511499.00,882970611.00,406417373.00,1666404742.00,1240187329.00,810642938.00,372566899.00,1567990462.00,1079084777.00,697635555.00,349618172.00,1308359267.00,1016335361.00,631670758.00,297773766.00,1046789147.00,908024321.00,557080369.00,754451064.00,384845504.00,217188607.00,0.0
7,管理费用,695581365.00,575681493.00,372195673.00,182755397.00,668331651.00,469399109.00,337400608.00,159599916.00,664422619.00,496397290.00,328191756.00,159554039.00,771685837.00,530076725.00,334772443.00,156859607.00,682521726.00,708833921.00,265765902.00,122807219.00,580520009.00,413725874.00,266387764.00,130240593.00,484235421.00,351745306.00,225904836.00,110887804.00,441902612.00,306319220.00,199705339.00,101092084.00,354951037.00,260218107.00,165009568.00,76936723.00,280165543.00,182766973.00,117417342.00,58053706.00,274623193.00,189731789.00,127166523.00,64628331.00,462540730.00,300737976.00,123940164.00,58656040.00,281300817.00,222768850.00,146290227.00,71923229.00,283093218.00,220449158.00,150292806.00,81226242.00,315459683.00,259874221.00,172959699.00,79698342.00,289391703.00,233316032.00,165437281.00,79976937.00,305087862.00,204515676.00,148112832.00,83349390.00,279626141.00,189804517.00,123585874.00,209945553.00,163440040.00,77107698.00,0.0
8,财务费用,104565511.00,70099758.00,44399666.00,21148805.00,201113144.00,123390921.00,89987514.00,18486104.00,252175718.00,117460013.00,98543559.00,48115764.00,290118006.00,123499574.00,65732393.00,39582930.00,139634613.00,188017106.00,56302804.00,29346895.00,78395406.00,46663084.00,16401291.00,3506811.00,53160235.00,45649619.00,32595581.00,17338509.00,64625544.00,59158382.00,45185063.00,23132084.00,47129710.00,24205246.00,22671880.00,10481626.00,26766848.00,9232211.00,4060025.00,1373708.00,18429744.00,15956490.00,9645951.00,3320054.00,16386030.00,11431083.00,11242363.00,5311775.00,13709822.00,10474536.00,6350816.00,4173744.00,4988279.00,6182411.00,4692147.00,81682.00,-2202837.00,-1642537.00,-2114623.00,423612.00,8884080.00,9102987.00,6038143.00,2620058.00,9410762.00,5747740.00,5508147.00,1938614.00,17824223.00,13506911.00,13978748.00,9928035.00,-2858446.00,-7153989.00,0.0
9,研发费用,68140427.00,46936815.00,28359631.00,15298208.00,58513339.00,43336072.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
