,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3429842432.04,2668081351.92,1680639089.40,737707368.38,3295273792.63,2114435664.01,1294705336.37,614848462.37,2751122306.66,1891035665.01,1234314477.78,526825475.21,1748536267.61,1308327855.71,931220549.22,416706400.72,1542012579.18,1112386773.26,723552528.35,275124865.03,1061449342.59,685812972.68,430160700.81,178172492.10,769622807.63,550645172.96,373372183.57,162952551.36,838874861.48,576801337.84,388132024.52,176073185.65,725759212.26,538966248.07,312768598.40,151027435.74,511034881.36,386138000.55,250670881.83,114937757.78,492811079.01,354433692.39,222445761.90,104449224.03,393072284.32,314969740.27,288541961.25,260680541.38,0.0
2,营业收入,3429842432.04,2668081351.92,1680639089.40,737707368.38,3295273792.63,2114435664.01,1294705336.37,614848462.37,2751122306.66,1891035665.01,1234314477.78,526825475.21,1748536267.61,1308327855.71,931220549.22,416706400.72,1542012579.18,1112386773.26,723552528.35,275124865.03,1061449342.59,685812972.68,430160700.81,178172492.10,769622807.63,550645172.96,373372183.57,162952551.36,838874861.48,576801337.84,388132024.52,176073185.65,725759212.26,538966248.07,312768598.40,151027435.74,511034881.36,386138000.55,250670881.83,114937757.78,492811079.01,354433692.39,222445761.90,104449224.03,393072284.32,314969740.27,288541961.25,260680541.38,0.0
3,二、营业总成本,3169525270.23,2364034947.03,1529975999.77,665977893.34,3142621124.56,1961682436.95,1215379244.45,562759551.15,2748284730.99,1781314362.65,1133834017.23,479218236.72,1710790521.76,1198418840.78,824608106.94,382372872.66,1389686993.46,975648588.28,614708466.25,236625365.67,997457763.22,653592870.83,409929932.43,170516958.08,777049316.43,538952141.92,359897157.32,154957963.18,788050217.14,531489382.38,356227027.53,158374508.55,670661390.12,484899336.85,275286011.91,129620166.09,445227651.51,334342379.99,214321706.78,100305662.36,425482511.90,309121942.48,195668974.72,92718667.91,346636983.11,272668732.00,230779810.95,201144293.87,0.0
4,营业成本,2451312998.32,1882487075.05,1206178012.20,531000462.27,2414379242.35,1531434290.82,941604086.24,429595307.65,2057240050.78,1392123208.84,898404216.14,378750726.67,1379110887.57,986412721.79,689749009.30,321779673.21,1174491214.23,834567017.06,518198595.44,201256454.86,796792251.57,519763744.34,321462293.20,130819966.65,589059965.39,418216296.50,281209610.14,120212911.99,648741290.23,435251084.63,295292249.67,132805527.79,555728584.79,410079203.62,228265325.21,108389162.50,363985269.22,280778922.60,177274381.90,82611422.85,356941358.01,261800498.50,164866753.38,79100339.50,288994291.51,230577734.76,200326393.49,173659517.77,0.0
5,营业税金及附加,31109958.09,26523208.04,21696601.50,6598996.49,27986999.42,19506325.25,12576816.60,3419231.54,25363480.86,20033846.51,9716467.87,4050553.01,15639503.25,4924646.66,3480850.63,1717302.80,6952644.93,5205793.48,4116603.35,2660532.61,5361339.14,3331290.59,1968097.79,1388763.21,3516928.31,2399557.01,1592254.50,1034303.65,1852695.54,1077217.95,229624.66,11970.63,1971549.02,1585335.06,1392199.28,602488.00,1923045.90,1572973.48,1068420.53,439140.87,2604779.38,1927245.44,1320045.79,632637.03,1978521.10,1536804.29,2007889.53,1286574.85,0.0
6,销售费用,131740260.02,76083323.10,53893948.15,22246267.82,155074731.04,83399393.91,45315580.10,16023898.01,104526619.65,61497682.69,37716361.65,12927637.51,43660179.14,29003555.75,17860044.03,8376759.68,22307739.37,12889286.73,7967296.40,2404591.06,15308919.16,8274396.80,5860199.26,1557005.43,20020952.85,9566340.88,6896857.85,2663645.53,12921862.87,7695980.27,5550923.05,2125421.44,14014017.88,9108512.40,6692930.67,2565978.42,13508479.68,9517382.76,6709199.58,3152596.60,10374527.16,6923907.52,4512064.87,687503.19,6183212.37,4702804.38,4347998.46,6736359.82,0.0
7,管理费用,354048021.15,255248416.07,160088567.26,84229503.34,318451465.57,228679837.31,165721383.67,71358699.58,335378402.28,225358213.86,134053893.13,62998024.02,221747858.63,148042191.59,94102288.24,42592073.97,166975222.29,116425391.76,75631797.00,34536413.72,134486159.30,94474747.62,61654684.74,29910696.68,121044349.15,81520067.91,51997818.51,21589654.83,94380391.08,69921172.59,41425729.60,17260447.47,74412263.06,47694071.84,30677798.41,15437122.79,61028829.05,37649087.23,24587584.09,12592095.90,44029183.64,28656929.90,17834367.57,10344812.49,35149993.91,25307488.95,18509254.93,12403942.97,0.0
8,财务费用,106687101.36,56335093.89,42854310.47,25311429.02,109320123.33,52942719.39,51443312.59,47645016.67,113230356.02,80862931.26,47394632.35,17890030.22,39465966.85,27963435.66,16396664.16,12011820.91,6554923.87,4227886.45,5258249.92,-747234.49,37259707.53,27158121.84,19812386.79,11140900.62,40416086.63,28643842.90,19701397.11,9457447.18,25673874.06,18337629.26,12704988.10,6171141.22,20283199.47,13386301.46,7177569.59,2625414.38,2153319.02,3695978.78,3554085.54,1510406.14,9381812.95,7339210.04,5106680.83,1953375.70,14524600.96,11190332.76,7887825.37,3663721.85,0.0
9,研发费用,94626931.29,67357830.88,45264560.19,18175025.09,95560838.22,50811431.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-21583790.69,21847724.63,-5091561.09,-1281934.75,-5282602.30,112545821.40,1438479.49,6548446.09,2601265.29,11166126.32,2072289.33,3019250.58,-4104757.91,12405248.77,2333212.80,3535924.14,-3485392.09,8249386.52,590569.64,-827729.35,-4300374.51,2991034.10,-1393963.28,-1500780.79,0,4480103.36,-793702.32,586937.45,0,4251775.90,3045912.47,1080188.75,0,2628708.64,1128035.14,1128035.14,0,2150850.76,2474151.08,2029062.28,0,-193636.74,-646433.14,-2299550.83,3394176.61,0.0
11,公允价值变动收益,43048777.91,20772617.61,-13669358.51,62861749.49,12308960.51,-21975660.00,19708330.00,0,0,0,0,0,4797900.00,4342500.00,1631000.00,1325200.00,-7837900.00,-4125900.00,6145235.32,-464000.00,-3969951.14,-4830301.14,-6371047.98,-5074594.50,7726852.99,5521692.92,2234268.40,392622.66,-1310504.62,0,1254848.49,-243935.70,-17633.76,1263288.66,800105.26,0,611236.53,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,25091344.49,10030935.87,10854960.76,4344449.16,325904129.05,322055681.09,322035681.09,48985025.25,206566626.87,205252917.40,159543192.74,151456141.73,274384498.64,17562189.71,12817823.62,6846128.85,23784346.08,16890311.14,12715430.55,6830840.00,24802870.39,22134161.86,17135055.51,12205941.31,16657596.63,10564196.82,7955680.73,4099263.13,13177495.25,11672648.25,6141935.13,1336053.02,14535006.47,4885149.21,3650251.40,1772221.12,16500.00,16500.00,16500.00,16500.00,16500.00,16500.00,16500.00,16500.00,18263.53,18263.53,11000.00,34563.27,0.0
13,其中:对联营企业和合营企业的投资收益,9193711.41,0,0,0,10923987.28,11511860.99,11511860.99,6219205.63,17536906.29,15741078.65,11985456.33,6645961.32,30330188.02,23780938.29,16143472.20,7815400.00,22725050.44,14458374.55,10494390.55,0,13125169.03,15116617.66,15116617.66,0,0,8057196.82,0,0,0,11672648.25,0,0,0,4868649.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,359562107.22,377436666.55,168947951.41,142536742.03,503981456.63,466322855.94,424311284.47,102688762.79,213744111.56,314974219.76,260023653.29,199063380.22,316928144.49,131813704.64,121061265.90,42504856.91,168272031.80,149502596.12,127704727.97,44866339.36,84824498.62,49523962.57,30994775.91,14786880.83,16957940.82,27778920.78,23664975.38,12486473.97,62691634.97,56984603.71,39738355.61,18790794.42,69615194.85,60215349.09,41932943.15,23179490.77,66434966.38,51812120.56,36365675.05,14648595.42,67345067.11,45328249.91,26793287.18,11747056.12,46453564.74,42319271.80,57773150.30,59570810.78,0.0
16,加:营业外收入,9204638.80,15160188.03,13186789.34,4156501.39,25520351.26,6386442.73,4040714.48,2030399.34,20288227.16,29127976.93,6965355.94,1611001.11,18602114.16,18233954.67,13021195.54,2786347.18,15312049.01,11316162.85,6941954.92,1862687.78,11845644.08,9903958.11,7930450.85,1174624.68,12085800.44,7501295.10,2029205.13,881157.50,12380029.22,7615214.61,6215414.61,5033354.88,6753652.31,3679554.22,3049469.00,1152820.51,6025067.18,844511.68,813411.68,230000.00,4741412.88,2000812.88,2000812.88,100000.00,1783637.06,247364.07,1600276.77,1708600.00,0.0
17,减：营业外支出,12328405.77,7819331.64,6710254.58,5518289.98,6039533.56,3498462.72,968513.48,946746.91,2387991.73,2299307.99,928062.77,116158.18,6246499.84,2541133.87,2112678.78,368529.56,4554583.32,2526852.46,2140696.59,1653939.03,5354997.33,1250967.65,640308.37,235706.03,2104326.59,774182.60,443919.41,197313.20,1908968.06,994363.32,716056.88,432950.48,2501352.28,1181740.85,840390.42,579653.43,2030956.77,907526.53,601332.16,225016.44,1982424.46,716334.38,458976.84,197005.23,641266.19,543360.30,1433477.86,2200316.19,0.0
