9,研发费用,50680643.79,38368009.22,20920799.11,10212361.77,28073029.38,21369558.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,3818513.54,1758802.09,2857698.05,555671.18,3206124.17,2843986.52,2958953.71,509372.10,-862871.12,1434501.96,1898780.85,-89206.67,62700496.53,3404220.26,4342041.25,1944686.65,3107501.61,2458277.90,2875579.65,2155910.02,2903401.45,3374953.07,3055303.01,1593085.02,1594108.05,2530732.84,1891182.21,930544.74,360918.66,1311434.02,718029.52,606952.39,1099127.95,1344300.61,1154985.57,1077381.52,-79909.96,509205.56,258314.98,-16309.30,453634.65,99314.50,981732.01,960112.73,1185762.64,0,0,0.0
11,公允价值变动收益,175281648.33,1949643.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,27860876.35,17711239.13,15059861.79,2530450.25,13800149.86,6176995.25,3114559.53,1155881.77,19154277.78,3012606.53,1074132.42,-529868.73,-77736048.82,-1766851.34,-1675733.53,-736780.26,-1054395.80,-341551.50,-61134.11,-65760.34,-187527.93,0,0,0,2678581.16,3621575.03,3022789.93,49408.75,0,0,0,0,0,0,0,0,1357.18,20137.00,0,0,0,0,0,0,0,0,0,0,346342.49,-194636.64,-4097378.17,0.0
13,其中:对联营企业和合营企业的投资收益,8815894.69,7191136.66,6086120.14,2136599.65,10915069.87,5261431.02,2286246.53,1155881.77,7402782.35,2464765.18,842910.31,0,562741.73,-1766851.34,-1675733.53,-736780.26,-1054395.80,-341551.50,-61134.11,-65760.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,400475309.85,195726218.97,130380480.66,47558690.18,166752635.87,149003666.88,100936867.76,34151998.49,142009154.91,118334151.40,81738971.75,28261887.89,17224560.15,92667870.50,63687054.19,23824003.21,44648745.72,95595089.73,66873042.11,26051648.79,111137280.00,68222816.91,47074745.69,17519207.83,78605308.09,57280732.25,38751257.96,15655627.66,72263521.98,51851795.98,32771037.47,10443970.06,47945465.79,35009386.60,22063305.66,9823562.35,47760000.14,39244325.85,25682404.89,11240590.65,37949651.95,30675204.33,20266734.84,7019085.50,30411533.37,26003718.13,21019226.23,32318829.26,15718708.82,10167499.53,5393167.01,0.0
16,加:营业外收入,0,0,0,0,0,0.01,0.01,0,0,3400761.12,2385292.02,2802672.01,5989863.02,3151669.39,2319544.38,1465868.52,5005753.93,2614474.50,1781149.50,850966.25,4941011.12,4108886.02,1600561.02,774686.01,1439500.04,613625.03,105250.02,55625.01,3613035.35,2968214.34,2660131.00,2385131.00,5918563.95,2915124.36,1051460.00,250000.00,2615568.64,730590.00,630590.00,605690.00,3902341.07,963507.74,322371.40,189038.07,611656.30,472322.97,40800.00,1303038.96,681000.00,215500.00,40230.50,0.0
17,减：营业外支出,3705242.92,2799424.95,1904511.25,178557.28,1888114.58,1590000.00,903663.54,625000.00,1491207.00,1369083.25,920644.00,77901.00,1005546.64,838157.64,618416.98,248828.54,1649798.20,1198175.76,1108746.05,908083.10,2099167.19,1069349.19,323394.00,28280.00,1227050.92,1192170.00,1133002.00,0,564813.52,446913.52,273893.92,100255.00,264289.80,177977.00,157977.00,29500.00,503669.60,394395.02,239734.02,27000.00,182192.00,144338.00,122752.44,0,208122.88,175660.98,174725.34,39834.33,16861.38,1620.00,103655.59,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,29770.25,0,0,136461.28,136461.28,136461.28,0,381619.49,451424.05,451424.05,0,7067.19,7069.19,0,0,1765.92,0,0,0,79044.60,79044.60,0,0,21539.80,0,0,0,16593.58,180.00,0,0,795.56,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,396770066.93,192926794.02,128475969.41,47380132.90,164864521.29,147413666.89,100033204.23,33526998.49,140517947.91,120365829.27,83203619.77,30986658.90,22208876.53,94981382.25,65388181.59,25041043.19,48004701.45,97011388.47,67545445.56,25994531.94,113979123.93,71262353.74,48351912.71,18265613.84,78817757.21,56702187.28,37723505.98,15711252.67,75311743.81,54373096.80,35157274.55,12728846.06,53599739.94,37746533.96,22956788.66,10044062.35,49871899.18,39580520.83,26073260.87,11819280.65,41669801.02,31494374.07,20466353.80,7208123.57,30815066.79,26300380.12,20885300.89,33582033.89,16382847.44,10381379.53,5329741.92,0.0
20,减：所得税费用,54331747.64,25774063.80,16454583.02,6814106.07,17102662.19,21080133.18,15342027.67,4772316.83,21701291.66,16834841.44,11243264.94,4568836.45,6703790.23,13971103.46,9567425.78,3345575.42,17088601.79,12453426.42,8190181.68,3270792.43,19814427.80,10357466.39,6858304.98,2416455.58,12846036.83,7763908.57,4978900.55,2125141.19,12273038.24,7883713.59,5081732.01,1787023.87,9387988.47,5553003.50,3373918.72,1435137.50,7117700.35,5509478.79,3481595.52,1807147.78,6713686.41,4683374.28,3372650.84,1310209.30,4738721.40,6298482.00,4285085.10,5985269.95,4284089.11,1513748.43,1876319.70,0.0
21,五、净利润,342438319.29,167152730.22,112021386.39,40566026.83,147761859.10,126333533.71,84691176.56,28754681.66,118816656.25,103530987.83,71960354.83,26417822.45,15505086.30,81010278.79,55820755.81,21695467.77,30916099.66,84557962.05,59355263.88,22723739.51,94164696.13,60904887.35,41493607.73,15849158.26,65971720.38,48938278.71,32744605.43,13586111.48,63038705.57,46489383.21,30075542.54,10941822.19,44211751.47,32193530.46,19582869.94,8608924.85,42754198.83,34071042.04,22591665.35,10012132.87,34956114.61,26810999.79,17093702.96,5897914.27,26076345.39,20001898.12,16600215.79,27596763.94,12098758.33,8867631.10,3453422.22,0.0
22,归属于母公司所有者的净利润,342438319.29,167152730.22,112021386.39,40566026.83,147761859.10,126333533.71,84691176.56,28754681.66,118816656.25,103530987.83,71960354.83,26417822.45,16379483.15,81884675.65,56695152.67,20514102.57,32579244.19,78446562.40,55527657.98,20430232.95,86768938.23,60904887.35,41493607.73,15849158.26,65971720.38,48938278.71,32744605.43,13586111.48,63038705.57,46489383.21,30075542.54,10941822.19,44211751.47,32193530.46,19582869.94,8608924.85,42772515.89,34083087.57,22601518.71,10017287.50,34863244.62,26718508.28,17001232.18,5855807.74,26053624.48,20013346.95,16594339.32,27668386.94,12291562.91,9140065.72,3516419.69,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,-874396.85,-874396.86,-874396.86,1181365.20,-1663144.53,6111399.65,3827605.90,2293506.56,7395757.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18317.06,-12045.53,-9853.36,-5154.63,92869.99,92491.51,92470.78,42106.53,22720.91,-11448.83,5876.47,-71623.00,-192804.58,-272434.62,-62997.47,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.700000,0.341800,0.230000,0.083000,0.300000,0.258400,0.260000,0.088200,0.360000,0.317600,0.220700,0.081000,0.050000,0.249300,0.171900,0.062900,0.110000,0.252200,0.180000,0.065600,0.280000,0.196900,0.134600,0.051900,0.220000,0.160200,0.107200,0.088900,0.410000,0.304400,0.200000,0.071600,0.290000,0.210800,0.130000,0.080000,0.420000,0.330000,0.220000,0.150000,0.650000,0.530000,0.330000,0.120000,0.570000,0.470000,0.410000,0.720000,0.320000,0,0,0.0
26,稀释每股收益(元/股),0.700000,0.341800,0.230000,0.083000,0.300000,0.258400,0.260000,0.088200,0.360000,0.317600,0.220700,0.081000,0.050000,0.249300,0.171900,0.062900,0.110000,0.252200,0.180000,0.065600,0.280000,0.196900,0.134600,0.051900,0.220000,0.160200,0.107200,0.088900,0.410000,0.304400,0.200000,0.071600,0.290000,0.210800,0.130000,0.080000,0.420000,0.330000,0.220000,0.150000,0.650000,0.530000,0.330000,0.120000,0.570000,0.470000,0.410000,0.720000,0.320000,0,0,0.0
27,七、其他综合收益,115717.24,0,0,0,0,0,0,0,0,-13769999.64,-11492790.39,-10013022.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184135.00,69825.00,0,0,900235.00,0,0,0.0
28,八、综合收益总额,342554036.53,167152730.22,112021386.39,40566026.83,147761859.10,126333533.71,84691176.56,28754681.66,118816656.25,89760988.19,60467564.44,16404799.46,15505086.30,81010278.79,55820755.81,21695467.77,30916099.66,84557962.05,59355263.88,22723739.51,94164696.13,60904887.35,41493607.73,15849158.26,65971720.38,48938278.71,32744605.43,13586111.48,63038705.57,46489383.21,30075542.54,10941822.19,44211751.47,32193530.46,19582869.94,8608924.85,42754198.83,34071042.04,22591665.35,10012132.87,34956114.61,26810999.79,17093702.96,5897914.27,27260480.39,20071723.12,0,27596763.94,12998993.33,0,0,0.0
29,归属于母公司所有者的综合收益总额,342554036.53,167152730.22,112021386.39,40566026.83,147761859.10,126333533.71,84691176.56,28754681.66,118816656.25,89760988.19,60467564.44,16404799.46,16379483.15,81884675.65,56695152.67,20514102.57,32579244.19,78446562.40,55527657.98,20430232.95,86768938.23,60904887.35,41493607.73,15849158.26,65971720.38,48938278.71,32744605.43,13586111.48,63038705.57,46489383.21,30075542.54,10941822.19,44211751.47,32193530.46,19582869.94,8608924.85,42772515.89,34083087.57,22601518.71,10017287.50,34863244.62,26718508.28,17001232.18,5855807.74,27237759.48,20083171.95,0,27668386.94,13191797.91,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,-874396.85,-874396.86,-874396.86,1181365.20,-1663144.53,6111399.65,3827605.90,2293506.56,7395757.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18317.06,-12045.53,-9853.36,-5154.63,92869.99,92491.51,92470.78,42106.53,22720.91,-11448.83,0,-71623.00,-192804.58,0,0,0.0
