,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,543319831.34,397294460.16,247503341.72,128602434.64,638464743.76,408197984.12,274119233.48,130032411.78,634755297.00,461134184.89,288646505.02,148650142.02,569692355.56,409058604.27,268331783.25,113227485.67,526648974.49,383722513.35,256579030.66,112622207.48,545115309.32,405148531.70,241758493.61,115261225.96,585872264.57,429163988.73,282497090.28,131213579.28,628716491.53,431948946.77,282185134.59,139427095.64,587782215.10,421849551.41,272199605.70,110988936.22,409467457.09,272908959.19,159571302.71,65281846.49,298377653.88,222065892.80,145279746.71,56387930.08,302546229.94,231368513.62,169565236.64,79883999.69,352131779.40,242842828.36,163852397.46,64774583.85,338951222.72,236600362.69,145119941.51,187912970.55,201101438.50,0.0
2,营业收入,543319831.34,397294460.16,247503341.72,128602434.64,638464743.76,408197984.12,274119233.48,130032411.78,634755297.00,461134184.89,288646505.02,148650142.02,569692355.56,409058604.27,268331783.25,113227485.67,526648974.49,383722513.35,256579030.66,112622207.48,545115309.32,405148531.70,241758493.61,115261225.96,585872264.57,429163988.73,282497090.28,131213579.28,628716491.53,431948946.77,282185134.59,139427095.64,587782215.10,421849551.41,272199605.70,110988936.22,409467457.09,272908959.19,159571302.71,65281846.49,298377653.88,222065892.80,145279746.71,56387930.08,302546229.94,231368513.62,169565236.64,79883999.69,352131779.40,242842828.36,163852397.46,64774583.85,338951222.72,236600362.69,145119941.51,187912970.55,201101438.50,0.0
3,二、营业总成本,472017470.55,347092759.08,218574428.90,111673811.10,589066661.58,365484345.06,244849373.09,125201006.84,572338466.33,408310530.46,251518711.16,129347197.34,521843597.76,363610975.64,238647714.84,101622574.29,528019586.52,367285970.61,248978702.31,106752005.88,483358411.33,357220428.00,208902500.69,96138980.12,493411145.07,364354853.97,235385066.37,109670452.23,514035240.21,361786642.25,235818636.48,118556029.86,517369284.44,373644211.67,238723615.80,98110177.65,380775221.51,255296519.11,150378729.58,58939662.59,288638517.73,215428666.63,141699518.45,55286875.74,300469593.15,226529191.07,163139810.74,76895445.38,330399849.29,226187827.01,149848637.92,60365738.98,313725494.16,220401993.02,133973342.99,170908896.43,173882008.89,0.0
4,营业成本,372856372.53,275826117.69,170706049.28,87071930.33,451793077.61,283321122.93,191752727.39,95739745.71,441774806.97,323158546.41,194101226.49,97037623.89,398342033.86,282517190.62,185111577.81,74130970.03,386643366.89,280895184.12,191060685.30,82696234.78,389791921.04,291729485.80,171001911.70,82299028.46,396957179.95,290683597.19,187182699.52,92063519.08,415440911.34,295160780.13,195652507.55,101578784.55,424510127.06,310444823.65,197468135.93,80248912.54,318859594.50,219457144.21,129704311.64,50354867.11,247371652.33,187680808.92,125386587.23,48290664.93,261675023.85,200110013.84,144401629.39,67417891.05,290805287.72,197041379.03,132722196.50,51904427.95,280393773.41,193427706.02,117503858.82,146969358.01,153502384.45,0.0
5,营业税金及附加,4076693.53,3681213.13,2461836.36,1291616.14,5590386.07,4330104.64,2986856.87,1497605.66,6136585.17,4518609.64,3152990.05,1755095.32,5214102.22,2626268.17,1783205.71,718155.85,3287198.57,1990150.47,1278065.93,719372.50,2529240.30,1789019.13,1201143.19,658934.31,3338605.01,2464671.56,1687976.90,805176.11,3518657.20,2268428.74,1410814.86,731466.30,2184928.56,2153319.59,859365.54,315030.29,1865894.87,1253354.73,796589.24,389861.69,1349472.43,923078.12,547777.50,269416.01,1344980.89,1909794.36,1387221.02,607311.84,2917890.50,2305316.88,992161.94,508023.16,2052629.35,1831531.37,652506.54,895850.14,401092.35,0.0
6,销售费用,19362214.94,14926244.88,9267767.23,4350548.92,32796078.76,21821819.04,13253140.71,7425628.46,28509210.84,21786825.33,14321716.34,8642775.79,27144615.11,18898427.02,12102303.73,6683956.76,27236731.58,20044622.28,12873298.51,5475084.84,25334139.81,17223878.84,11249231.80,4015265.57,29122527.85,20898903.73,13434427.08,5358869.49,24934709.60,16376859.97,10236838.84,3842265.49,21046784.32,14098804.95,9327725.92,3553225.39,10474764.63,5834990.19,3811133.33,794730.90,7427876.27,5370957.59,3508723.30,1831679.47,7423350.29,5806742.25,3857045.53,1494321.57,7494486.96,5063807.82,2697464.43,1331655.05,8061191.63,6876330.97,4154733.23,2589507.51,1636116.46,0.0
7,管理费用,47590305.53,41095530.60,27526967.75,13588077.21,48883991.05,37167939.40,35843252.30,16413899.34,72856199.21,51215137.27,34085705.67,17099157.67,68205668.76,50829365.25,33436583.72,17170857.91,72420994.23,50015320.85,32676106.48,15131944.65,58109264.35,40167645.13,24811200.72,11935789.00,50515118.01,37740593.19,23339979.22,10811970.96,50188243.75,37136619.57,23264401.80,11491930.89,48618813.30,34707672.54,23141080.52,11463926.65,36037051.43,23118691.47,12063210.03,6113463.61,25788061.75,17772773.97,10876204.05,4775301.36,21382564.50,13854457.79,10099067.51,5099600.96,20179939.29,14367690.43,8742858.09,4399997.35,16041493.92,11429231.29,7557359.02,13378450.30,14472968.36,0.0
8,财务费用,-688919.60,-1965317.52,-151531.44,1094373.20,-961862.85,-732036.81,694782.07,3082702.97,4258895.47,2962098.18,1950180.61,630204.14,3529044.39,4137942.09,2423482.51,1309734.45,-3473749.71,-2634250.14,-1254815.50,-1044567.25,-9573749.09,-5751971.55,-4584865.22,-2448452.16,-2689793.20,-614391.71,-241511.64,-104551.00,2021352.12,1587684.98,1119326.26,681629.55,691736.39,-111987.69,-663483.70,-197812.99,1234495.42,1002715.84,99048.20,419634.29,1780410.04,1831104.45,204532.36,-245076.61,6255901.28,5138543.45,3184807.56,2276319.96,8013740.48,6445169.72,4693956.96,2221635.47,7392184.21,5641922.03,3762636.45,5914786.01,3481380.76,0.0
9,研发费用,28820803.62,13528970.30,8763339.72,4522845.71,25018269.00,19187104.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-245580.41,25946721.94,388291.73,318613.75,1041424.70,18802768.67,4669313.63,3906892.00,4182340.53,19408133.42,4601782.49,3790561.36,1608899.29,41905044.96,16974943.03,12345361.59,3773936.36,17167594.92,12062370.65,5223878.50,-321585.06,16167507.45,13181480.01,9981495.29,735467.59,17931366.20,9256268.86,4134747.17,229953.08,20316894.81,12351578.63,8590791.59,2726895.77,12303420.66,4629622.67,3904437.14,867104.99,4921044.91,1849943.58,1175694.01,364890.58,2387772.34,-290360.62,210039.73,0,988504.34,964463.13,0,0,-215778.36,1195271.34,342248.93,1160944.46,388066.51,0.0
11,公允价值变动收益,103500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
