,报表日期,20191231,20190930,20190630,20181231,20180930,20180630,20171231,20170630,20161231,20160630,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,494091971.03,374410510.19,289017700.55,465221707.76,310247803.02,247133561.00,434176514.22,226762547.21,338011655.79,211487669.81,276923408.85,238659896.79,0.0
2,营业收入,494091971.03,374410510.19,289017700.55,465221707.76,310247803.02,247133561.00,434176514.22,226762547.21,338011655.79,211487669.81,276923408.85,238659896.79,0.0
3,二、营业总成本,430018446.08,313112752.39,243380537.87,376542151.30,250852099.74,194132674.17,349173885.20,177394936.02,292631386.21,171975652.25,245689896.99,232264901.95,0.0
4,营业成本,353358820.03,261044685.29,203273341.42,305365096.40,199269609.40,156312739.71,276588476.70,141684678.42,230771610.40,142604539.74,193892395.65,189475321.55,0.0
5,营业税金及附加,2923758.38,2226682.96,1458397.92,3541005.57,2351059.69,1863988.93,3424689.85,1481543.78,1805876.02,545430.97,1263814.90,580755.81,0.0
6,销售费用,17666360.84,12648454.29,9562791.91,15329507.45,11515990.41,7816070.50,15272973.71,7922584.85,13183048.16,7756503.75,11458563.01,8746669.65,0.0
7,管理费用,25773055.09,15707900.60,10565180.25,25183932.21,20143614.07,28299474.62,47745041.74,22503343.13,38984646.73,17173469.49,35541917.59,22924063.10,0.0
8,财务费用,821100.54,124747.05,1563577.17,-2284173.22,-3429501.15,-946903.21,4542355.16,3897390.28,7982991.77,4652759.15,1211310.93,4046613.99,0.0
9,研发费用,29475351.20,21360282.20,15582615.62,28536539.60,20214023.70,15148790.14,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,870243.29,787303.62,787303.62,1600348.04,-94604.44,-96786.87,-757050.85,2321894.91,6491477.85,0.0
11,公允价值变动收益,0,0,0,0,0,0,-47425.67,-83020.10,47425.67,0,0,0,0.0
12,投资收益,-677481.01,0,0,0,0,0,-195760.44,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,62157878.01,62613635.19,47038401.67,91792393.78,59751461.84,53356645.39,88955340.76,49682040.13,45427695.25,39512017.56,31246130.50,6394994.84,0.0
16,加:营业外收入,12105675.95,109195.95,103795.95,1042088.82,6673.00,6673.00,1043144.45,0,2391930.85,1451398.27,1422155.38,384926.88,0.0
17,减：营业外支出,699318.41,626652.40,525091.48,509675.98,82202.15,82202.15,1083337.01,245400.00,563368.80,471770.14,315348.82,464774.47,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,22851.45,0,0.0
19,四、利润总额,73564235.55,62096178.74,46617106.14,92324806.62,59675932.69,53281116.24,88915148.20,49436640.13,47256257.30,40491645.69,32352937.06,6315147.25,0.0
20,减：所得税费用,8471899.20,8196043.23,5447272.23,10942328.55,8482925.33,7478884.06,11939964.62,6412864.37,6728906.22,5329754.80,5120270.22,3074951.46,0.0
21,五、净利润,65092336.35,53900135.51,41169833.91,81382478.07,51193007.36,45802232.18,76975183.58,43023775.76,40527351.08,35161890.89,27232666.84,3240195.79,0.0
22,归属于母公司所有者的净利润,63652795.42,51549361.04,39115809.92,77952037.03,49460766.13,43947221.31,73171415.11,40744139.63,36910384.47,31858025.02,24687084.95,4200123.02,0.0
23,少数股东损益,1439540.93,2350774.47,2054023.99,3430441.04,1732241.23,1855010.87,3803768.47,2279636.13,3616966.61,3303865.87,2545581.89,-959927.23,0.0
24,六、每股收益,,,,,,,,,,,,,
25,基本每股收益(元/股),0.680000,0.570000,0.430000,0.860000,0.540000,0.480000,0.830000,0.480000,0.480000,0.430000,0.380000,0.140000,0.0
26,稀释每股收益(元/股),0.680000,0.570000,0,0,0.520000,0.480000,0.830000,0,0.480000,0,0.380000,0.140000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,65092336.35,53900135.51,41169833.91,81382478.07,51193007.36,45802232.18,76975183.58,43023775.76,40527351.08,35161890.89,27232666.84,3240195.79,0.0
29,归属于母公司所有者的综合收益总额,63652795.42,51549361.04,39115809.92,77952037.03,49460766.13,43947221.31,73171415.11,40744139.63,36910384.47,31858025.02,24687084.95,4200123.02,0.0
30,归属于少数股东的综合收益总额,1439540.93,2350774.47,2054023.99,3430441.04,1732241.23,1855010.87,3803768.47,2279636.13,3616966.61,3303865.87,2545581.89,-959927.23,0.0
