,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业收入,3198808368.09,2246551440.41,1585037421.63,984518316.66,2537907348.38,1626376225.18,1109717564.95,629585474.77,3510702162.26,2498871279.07,1571612017.32,791229506.71,3375520490.03,2402436924.34,1402827242.31,624725425.99,5773382071.47,4568567811.42,3619235082.15,1452252137.67,3486036145.60,2188513028.28,1391927310.46,783532743.81,1984927622.22,1391197993.63,850628049.20,378509682.22,1531164694.43,1156120175.71,843755472.67,430691730.56,1775119765.54,1315052595.51,1035375102.77,589814634.51,2242041554.73,1537193427.07,937090857.94,527590907.42,2185430116.91,1549488065.81,871733311.47,302767990.32,1236695146.62,939910640.31,744035511.93,245350049.94,4099557537.95,0.0
2,手续费及佣金净收入,1203254038.00,830858267.50,616870589.70,300726028.07,960437729.49,672789539.09,506572272.42,293460077.53,1400382186.82,1005131673.56,587342144.40,279153036.20,1588517562.13,1167355661.50,723210205.19,319545352.04,3091787072.50,2443294448.32,1748467615.73,567510523.37,1515075857.61,877180299.27,465738455.41,278693323.30,1006608950.64,730615373.64,441596474.32,212673022.86,715950172.12,532443706.84,379496028.38,190106871.06,1118238175.76,895942737.27,697328594.97,431312229.20,1533348776.28,1055042262.76,707397861.36,408336344.61,1730062144.48,1259557764.06,702392416.11,306479850.08,963893394.79,772663478.67,617705901.89,332757626.52,1612017488.41,0.0
3,代理买卖证券业务净收入,682291349.23,527706457.34,370749115.36,193954664.58,552480650.08,431864042.80,311579802.49,170357223.37,750887535.35,583770824.15,360964321.08,186084346.49,967765902.42,753707768.98,511618075.21,273002317.88,2605969104.23,2116283284.60,1555691646.17,506971095.53,1134407762.18,658601702.63,357555067.66,205174992.34,874984256.34,651133962.43,392193715.87,206458623.20,585678288.63,444489918.13,316584867.11,163971261.42,792282737.38,656544888.43,465921853.35,252674302.11,1226289527.89,830120901.03,557271688.52,298687889.62,1538685729.64,1118122641.24,656213992.83,277607425.88,898939933.41,714255858.99,558981875.24,302343468.49,1476035972.88,0.0
4,证券承销业务净收入,399840780.99,255361761.06,208592922.76,96870317.18,292140954.18,181945364.47,149961127.15,109259221.97,475227567.88,324558466.75,184354787.65,71588022.88,462713892.83,348307102.10,179095066.96,32534886.85,325441780.76,279720946.60,164503310.51,45757540.32,239556321.37,163995827.90,72704524.37,59470532.00,54662394.90,36774394.90,33774394.90,-150000.00,67888480.66,63348480.66,46448480.66,15614625.90,277314117.30,204476300.80,204476300.80,162980575.72,249032613.57,185152054.82,127249607.95,100554407.95,114494763.63,72318611.63,20974000.00,20974000.00,24606000.00,24448737.50,24466000.00,30000.00,43926495.18,0.0
5,受托客户资产管理业务净收入,118189484.31,45995921.22,36304301.80,9726313.33,97213751.78,42665693.04,31479207.18,13381487.77,115418854.26,62945887.41,30145128.05,16931123.86,100440446.27,35580060.65,19924204.29,7695491.90,130953064.75,42112835.38,24446652.04,14386274.75,116133225.61,52029532.93,34584362.75,13852714.25,50266358.06,19403181.32,9782710.54,4731329.99,14186984.01,10296098.80,7507068.32,4571536.76,14160321.08,11350602.70,8409495.48,4138245.90,25957275.82,8480238.21,4696498.81,2333363.35,33281651.21,12246135.86,4869431.59,-444619.35,26263075.88,24365495.90,21538122.33,17839041.81,81513130.85,0.0
6,利息净收入,1279179357.06,929624030.33,603527200.73,288897291.70,540351498.63,430159449.98,279593882.93,160363295.46,842767150.16,625403756.84,452979607.74,268183319.81,821598685.49,566911437.81,378400551.34,191398160.48,1105704870.92,806918385.00,651479120.25,240015168.79,612942047.24,431099841.05,273101646.88,127511602.88,410354276.94,268575442.43,173042345.78,86558597.17,463895499.32,354569345.04,253075789.13,141515622.28,531399629.72,353666636.94,195117300.53,105103363.94,330395383.98,231176168.63,151072027.37,64852961.70,166012164.83,89806213.59,50660200.54,15680488.53,125057793.89,86471983.19,54871331.40,27487617.89,81819887.66,0.0
7,其中:利息收入,2586332335.44,1909882918.10,1271918955.98,595781628.63,1921778992.38,0,1015645640.34,0,2036204269.69,0,973813137.62,0,1832173945.97,0,887228705.25,0,2398409825.86,0,1268207371.89,0,1191575878.34,0,481943598.65,0,618775243.83,0,218128325.42,0,490724372.15,0,268515358.46,0,573277392.89,0,217094676.58,0,371417271.40,0,171573548.54,0,217074153.93,0,77433500.03,0,215068549.57,0,120054209.80,0,201862015.18,0.0
8,利息支出,1307152978.38,980258887.77,668391755.25,306884336.93,1381427493.75,0,736051757.41,0,1193437119.53,0,520833529.88,0,1010575260.48,0,508828153.91,0,1292704954.94,0,616728251.64,0,578633831.10,0,208841951.77,0,208420966.89,0,45085979.64,0,26828872.83,0,15439569.33,0,41877763.17,0,21977376.05,0,41021887.42,0,20501521.17,0,51061989.10,0,26773299.49,0,90010755.68,0,65182878.40,0,120042127.52,0.0
9,投资收益,518271151.11,601769018.87,433946764.32,93127276.10,1612521173.30,966423627.55,634525902.11,294468087.19,1870747454.32,1312813351.23,856010681.03,407115117.60,1578550087.63,985254288.63,567957501.63,270586926.71,1883982961.94,1669442721.48,1345612396.82,635625356.69,1535894492.67,796418236.01,607964971.32,378826932.97,609141706.10,413409984.22,265601130.51,128674311.88,274291482.28,244374862.64,182595710.68,62184369.58,161176940.06,131226730.62,80527772.88,-3849787.43,416467408.18,223645691.87,125742513.05,49194483.67,249111874.24,181928301.94,62608523.22,-10183823.57,950307012.22,918916217.01,970234469.94,512840976.40,1591340663.28,0.0
10,其中:对联营企业和合营企业的投资收益,127312740.92,54790885.44,31980113.87,16604782.13,77769180.57,60922518.95,48189220.70,18892019.75,100372907.74,73418593.05,38917223.32,20263190.35,65408023.29,50481544.30,30316360.23,9827908.88,72777345.27,59161834.20,56159158.31,33337247.91,62488948.66,52235593.05,27406196.44,13746838.57,49154051.63,46679975.88,34940144.65,19522137.36,58199766.50,54920000.56,45116303.38,20869000.00,98766759.49,101808683.39,76736347.41,36774263.25,128165998.54,112851263.45,81522895.48,37904649.15,117562608.46,89515744.94,37156405.23,20052993.10,144751709.60,130869313.89,133324787.92,59085430.97,173028957.22,0.0
11,公允价值变动损益,141544624.91,-146865910.29,-84899642.85,287354469.11,-629870810.22,-484041926.75,-345456661.02,-139132059.91,-653741625.51,-475751185.75,-344153519.63,-173289021.74,-639557398.48,-335552541.88,-282371940.02,-164336651.66,-294679156.04,-364162398.93,-142147497.01,1729371.99,-204082447.77,73250441.17,36762110.52,-3679542.85,-51087766.93,-25979683.00,-32577804.35,-50826785.86,64522931.98,15428459.80,21630493.11,33030027.91,-48761908.66,-72163843.12,56646827.58,53644514.40,-43848108.08,20596504.00,-50691859.01,3888811.18,32098198.48,-25585538.78,43907362.64,-12987196.59,-876438392.35,-896097926.65,-945432327.66,-637100337.54,755082312.07,0.0
12,汇兑损益,5840975.80,2611397.21,-2241114.58,-1162417.20,8698777.80,4910179.28,8118079.05,3438753.22,16988201.77,6611175.23,5002563.26,3403701.88,8955612.94,10517620.27,8070832.26,4612963.77,-31761251.56,2827808.27,8089726.86,4714695.28,8637771.58,943472.40,1182228.29,251835.17,1357703.41,426566.66,519550.69,13608.48,1803503.24,1877175.74,1121931.25,761626.95,133914.85,-901401.65,-492646.75,-210788.48,278917.80,-399731.18,-181540.92,-73449.79,282626.39,-33864.48,-16477.34,6489.09,-2373127.55,-2548915.67,-2367333.93,-1485856.56,-1925792.61,0.0
13,其他业务收入,27104123.07,20705777.59,16661542.42,15778528.50,33511239.35,36069845.97,26391825.91,16991915.30,33057891.89,24662507.96,14430540.52,6663352.96,17455940.32,7950458.01,7560091.91,2918674.65,18347573.71,10246847.28,7733719.50,2657021.55,17568424.27,9620738.38,7177898.04,1928592.34,8552752.06,4150309.68,2446352.25,1416927.69,10701105.49,7426625.65,5835520.12,3093212.78,12933013.81,7281735.45,6247253.56,3815102.88,5399176.54,7132530.99,3751856.09,1391756.05,7863108.49,43815189.48,12181286.30,3772182.78,76248465.62,60505803.76,49023470.29,10850023.23,61222979.14,0.0
14,二、营业支出,2094279722.27,1380035595.89,1043715577.22,432984703.50,1696810014.20,1214232224.70,828024864.33,416105972.97,1958341316.61,1349598156.48,900979422.13,478345419.69,1599315994.60,1228411021.18,800997190.85,402863285.61,2119865971.19,1635927499.37,1170032655.96,510394426.74,1690987764.27,969884188.53,606989939.05,301040769.19,1150599036.61,725370423.26,484780964.31,222655593.07,1017091267.32,705629957.94,483544409.06,241276959.93,1078080892.28,759062567.21,510861572.99,260188012.49,1053685152.54,699149549.57,433405793.83,187774853.33,864130724.68,596701535.39,350776887.83,137368904.18,642965765.55,454809850.37,312059090.92,160242671.72,944274285.10,0.0
15,营业税金及附加,40985384.96,28721830.45,21656439.15,7167739.78,52830944.89,41274822.70,33600555.75,22548181.09,35131133.31,24461943.41,16164407.63,5873112.18,89878527.90,73299277.25,66638821.21,38732654.06,308688858.12,246557478.41,175939187.17,74730904.06,168276409.90,96192259.28,56701703.92,31173493.89,65174334.66,43734974.91,27493665.85,18136999.91,55770711.66,42140951.71,29363577.77,13500419.84,71355382.55,55684426.64,42990931.71,25480158.41,101491814.19,64710813.87,42581807.04,22980019.36,102402995.05,74316459.02,39828600.79,17002603.58,75065749.51,62738796.70,56689107.83,39397862.59,155798633.60,0.0
16,管理费用,1669362955.23,1144367101.23,756147581.25,412691507.57,1470443880.95,1058804688.08,730375262.18,362669452.63,1780311151.51,1287841066.23,892219914.55,478946761.60,1484792037.41,1159173932.01,745912412.87,378906930.48,1800541873.95,1327271357.03,923657184.77,405881153.48,1375236195.22,871188543.95,548380478.39,269374785.88,1080601056.25,678600823.50,454664630.38,203779831.39,957977930.54,661625237.25,452769360.11,226868061.79,986937922.94,705280232.91,470853248.66,233343361.30,929553184.13,600628881.40,357750325.54,163809371.49,741964775.56,504570583.02,296579677.15,116432476.69,556481105.37,384527982.26,250760052.34,118632086.56,758494223.07,0.0
17,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,资产减值损失,0,0,0,0,160509416.61,99200324.60,54625656.24,25622104.83,129524085.79,31308865.30,-11501359.31,-8004285.63,21039781.61,-6469457.69,-13169970.57,-15536331.42,3793000.22,56251330.55,65487835.70,28757480.25,145153622.87,1037241.48,1021779.68,-85669.57,2680916.09,1399507.69,1387733.68,0,1077972.05,111853.11,111853.11,0,15567843.37,-5359162.39,-5359162.39,0,18612459.85,31263107.39,31263107.39,0,10571444.67,6375621.04,6375621.04,0,-1305731.40,0,0,0,21069242.24,0.0
19,其他业务成本,15124517.99,21455204.59,9613393.08,10775987.17,13025771.75,14952389.32,9423390.16,5266234.42,13374946.00,5986281.54,4096459.26,1529831.54,3605647.68,2407269.61,1615927.34,760032.49,6842238.90,5847333.38,4948448.32,1024888.95,2321536.28,1466143.82,885977.06,578158.99,2142729.61,1635117.16,1234934.40,738761.77,2264653.07,1751915.87,1299618.07,908478.30,4219743.42,3457070.05,2376555.01,1364492.78,4027694.37,2546746.91,1810553.86,985462.48,9191509.40,11438872.31,7992988.85,3933823.91,12724642.07,7543071.41,4609930.75,2212722.57,8912186.19,0.0
20,三、营业利润,1104528645.82,866515844.52,541321844.41,551533613.16,841097334.18,412144000.48,281692700.62,213479501.80,1552360845.65,1149273122.59,670632595.19,312884087.02,1776204495.43,1174025903.16,601830051.46,221862140.38,3653516100.28,2932640312.05,2449202426.19,941857710.93,1795048381.33,1218628839.75,784937371.41,482491974.62,834328585.61,665827570.37,365847084.89,155854089.15,514073427.11,450490217.77,360211063.61,189414770.63,697038873.26,555990028.30,524513529.78,329626622.02,1188356402.19,838043877.50,503685064.11,339816054.09,1321299392.23,952786530.42,520956423.64,165399086.14,593729381.07,485100789.94,431976421.01,85107378.22,3155283252.85,0.0
21,加:营业外收入,52058016.09,6931508.95,7363843.05,6545982.60,15830253.50,11614667.95,11981793.04,2160398.77,22667065.61,8546724.30,6248913.86,106743.57,28799886.34,23501196.22,14219793.55,9450891.31,19403216.03,2795278.24,2449101.73,273085.76,4346715.24,1253408.94,182684.58,64496.47,15063868.26,1278487.44,84201.81,22793.77,2202257.15,1744085.46,1084445.89,55777.77,11042394.85,7429860.34,7040835.20,5283744.13,15328884.20,13456668.78,5868725.26,653516.62,5956041.09,2451724.92,1479791.46,1013942.22,481187.03,3473884.89,3428386.50,358306.35,120466081.17,0.0
22,减:营业外支出,5270790.84,-1607052.96,424899.58,77678.79,21824685.51,12843320.02,7409076.46,259719.70,17549530.99,7567075.66,5525267.42,1177164.73,25417119.86,13713767.63,3840865.84,132658.21,8168024.17,2220156.73,1150789.64,434771.72,6092842.14,1563589.00,1488047.73,672115.21,4922874.75,3716377.45,735774.81,489200.63,4650186.26,2313867.87,1495491.38,7060.94,4507877.12,2524081.38,1978254.70,1173802.78,6444362.75,4861448.51,1789285.18,291849.58,4269245.23,2763762.62,1226415.66,374724.34,6546702.55,6009293.07,5793197.56,527332.03,2345816.69,0.0
23,四、利润总额,1151315871.07,875054406.43,548260787.88,558001916.97,835102902.17,410915348.41,286265417.20,215380180.87,1557478380.27,1150252771.23,671356241.63,311813665.86,1779587261.91,1183813331.75,612208979.17,231180373.48,3664751292.14,2933215433.56,2450500738.28,941696024.97,1793302254.43,1218318659.69,783632008.26,481884355.88,844469579.12,663389680.36,365195511.89,155387682.29,511625498.00,449920435.36,359800018.12,189463487.46,703573390.99,560895807.26,529576110.28,333736563.37,1197240923.64,846639097.77,507764504.19,340177721.13,1322986188.07,952474492.72,521209799.44,166038304.02,587663865.55,482565381.76,429611609.95,84938352.54,3273403517.33,0.0
24,减:所得税,236526952.73,175118351.99,115515129.55,136231956.90,164576047.96,82795196.37,54645295.30,49122195.65,343509622.07,249479473.29,153667586.58,69124091.55,364193329.99,222584727.69,98462885.26,17186984.98,880336800.27,696373386.15,563377493.80,224593726.54,421557592.01,275585157.53,176596570.49,114827506.15,180337708.20,137022125.69,69422155.48,34889003.62,104918513.55,79295366.38,63100421.96,34107893.30,140859564.95,101498491.72,89799306.44,79674889.48,271318467.89,171413599.31,85675416.23,76992847.43,280627233.78,165463644.60,56548968.78,34168594.62,66275052.75,33128489.62,18839036.14,-14423698.28,989599152.29,0.0
25,五、净利润,914788918.34,699936054.44,432745658.33,421769960.07,670526854.21,328120152.04,231620121.90,166257985.22,1213968758.20,900773297.94,517688655.05,242689574.31,1415393931.92,961228604.06,513746093.91,213993388.50,2784414491.87,2236842047.41,1887123244.48,717102298.43,1371744662.42,942733502.16,607035437.77,367056849.73,664131870.92,526367554.67,295773356.41,120498678.67,406706984.45,370625068.98,296699596.16,155355594.16,562713826.04,459397315.54,439776803.84,254061673.89,925922455.75,675225498.46,422089087.96,263184873.70,1042358954.29,787010848.12,464660830.66,131869709.40,521388812.80,449436892.14,410772573.81,99362050.82,2283804365.04,0.0
26,归属于母公司所有者的净利润,914361564.54,699721547.24,432642231.89,421777166.43,670370829.86,328125560.26,231685631.50,166404937.09,1203746140.88,890368853.62,513718293.29,241897908.91,1405404397.83,953552587.03,510562083.71,213925218.79,2784229089.24,2236842047.41,1887123244.48,717102298.43,1371744662.42,942733502.16,607035437.77,367056849.73,664131870.92,526367554.67,295773356.41,120498678.67,406706984.45,370625068.98,296699596.16,155355594.16,562713826.04,459397315.54,439776803.84,254061673.89,924981113.62,673810084.19,422012166.10,262652426.86,1037200135.20,782270240.97,461488367.41,130283696.04,520858108.32,448678072.26,409938509.70,98473158.12,2279685499.50,0.0
27,少数股东损益,427353.80,214507.20,103426.44,-7206.36,156024.35,-5408.22,-65509.60,-146951.87,10222617.32,10404444.32,3970361.76,791665.40,9989534.09,7676017.03,3184010.20,68169.71,185402.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941342.13,1415414.27,76921.86,532446.84,5158819.09,4740607.15,3172463.25,1586013.36,530704.48,758819.88,834064.11,888892.70,4118865.54,0.0
28,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,基本每股收益(元/股),0.270000,0.210000,0.130000,0.130000,0.200000,0.100000,0.070000,0.050000,0.400000,0.300000,0.170000,0.120000,0.720000,0.490000,0.260000,0.110000,1.420000,1.140000,0.960000,0.370000,0.700000,0.480000,0.310000,0.190000,0.340000,0.270000,0.150000,0.060000,0.210000,0.190000,0.150000,0.080000,0.290000,0.230000,0.220000,0.130000,0.470000,0.340000,0.210000,0.130000,0.690000,0.534000,0.315000,0.089000,0.360000,0.306000,0.280000,0.067000,1.640000,0.0
30,稀释每股收益(元/股),0.270000,0.210000,0.130000,0.130000,0.200000,0.100000,0.070000,0.050000,0.400000,0.300000,0.170000,0.120000,0.720000,0.490000,0.260000,0.110000,1.420000,1.140000,0.960000,0.370000,0.700000,0.480000,0.310000,0.190000,0.340000,0.270000,0.150000,0.060000,0.210000,0.190000,0.150000,0.080000,0.290000,0.230000,0.220000,0.130000,0.470000,0.340000,0.210000,0.130000,0.690000,0.534000,0.315000,0.089000,0.360000,0.306000,0.280000,0.067000,1.640000,0.0
