,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,95710100.00,67017720.68,10305301.61,209990524.25,95800006.38,49346500.00,189885024.08,147603129.93,0.0
2,营业收入,95710100.00,67017720.68,10305301.61,209990524.25,95800006.38,49346500.00,189885024.08,147603129.93,0.0
3,二、营业总成本,0,68008612.59,23146122.26,194323388.41,104173738.73,0,181283191.85,145033163.60,0.0
4,营业成本,0,32605607.83,6401359.39,112368439.89,50681257.03,0,110738652.68,85396805.58,0.0
5,营业税金及附加,0,254480.44,668283.42,2612221.10,1633078.59,0,2197434.03,1041243.01,0.0
6,销售费用,0,8710358.96,4605420.83,17292679.76,11063097.08,0,20046579.66,19608659.83,0.0
7,管理费用,0,13147928.55,6360367.58,28578885.59,17382489.86,0,26933584.48,22922497.07,0.0
8,财务费用,0,-251443.22,44855.62,-743319.58,-805480.62,0,1608884.16,-528414.36,0.0
9,研发费用,0,13541680.03,5953162.22,34214481.65,24219296.79,0,19758056.84,16592372.47,0.0
10,资产减值损失,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,45220.27,37928.49,1852265.61,1564520.95,0,898195.89,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-2032800.00,935698.97,-11225878.30,32775120.99,1384310.45,-6335000.00,29951284.49,-3426051.40,0.0
16,加:营业外收入,0,986290.00,9000.00,94019.06,9.00,0,0,8209943.24,0.0
17,减：营业外支出,0,0,0,6179.32,0,0,0,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-1041300.00,1921988.97,-11216878.30,32862960.73,1384319.45,-6335000.00,29951284.49,4783891.84,0.0
20,减：所得税费用,0,-882997.07,-2191649.87,2385047.64,-1807229.02,0,3683220.86,-144565.38,0.0
21,五、净利润,919200.00,2804986.04,-9025228.43,30477913.09,3191548.47,-4274300.00,26268063.63,4928457.22,0.0
22,归属于母公司所有者的净利润,919200.00,2804986.04,-9025228.43,30477913.09,3191548.47,-4274300.00,26268063.63,4928457.22,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),0,0.040000,-0.140000,0.480000,0.050000,0,0.440000,0.080000,0.0
26,稀释每股收益(元/股),0,0.040000,-0.140000,0.480000,0.050000,0,0.440000,0.080000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,0,2804986.04,-9025228.43,30477913.09,3191548.47,0,26268063.63,4928457.22,0.0
29,归属于母公司所有者的综合收益总额,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0.0
