,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2910557832.21,1906188579.29,1193182514.52,3925766803.46,3043895065.00,2040941466.11,861100027.22,3330875526.31,2543707229.53,1950983200.17,729531018.88,2877123982.41,2671943941.20,1691229723.90,959271123.88,3006340271.23,2380839719.77,1588522881.33,926798067.82,3392640877.00,2894185734.96,1828894251.41,1045561187.87,3545650688.25,2646450963.89,1453403444.81,807885318.83,2841738940.03,2154679581.00,1222459600.86,649818049.11,2167729399.98,1577202281.76,869249021.04,412309342.68,1508280560.04,1032782977.32,636524690.70,319763821.68,1310473538.17,880195535.73,506517815.09,235864627.92,1050900479.87,760941724.96,1045809469.68,751466825.44,0.0
2,营业收入,2910557832.21,1906188579.29,1193182514.52,3925766803.46,3043895065.00,2040941466.11,861100027.22,3330875526.31,2543707229.53,1950983200.17,729531018.88,2877123982.41,2671943941.20,1691229723.90,959271123.88,3006340271.23,2380839719.77,1588522881.33,926798067.82,3392640877.00,2894185734.96,1828894251.41,1045561187.87,3545650688.25,2646450963.89,1453403444.81,807885318.83,2841738940.03,2154679581.00,1222459600.86,649818049.11,2167729399.98,1577202281.76,869249021.04,412309342.68,1508280560.04,1032782977.32,636524690.70,319763821.68,1310473538.17,880195535.73,506517815.09,235864627.92,1050900479.87,760941724.96,1045809469.68,751466825.44,0.0
3,二、营业总成本,2804923129.40,1814830997.57,1088498389.96,4421132278.01,2887479817.87,1907981866.27,784081008.15,3253113834.63,2386467540.41,1834953187.33,668234598.03,2740615456.74,2445808986.83,1551390358.64,860511228.63,2625656770.48,2081693884.31,1417269372.98,827876786.23,3042622167.88,2589003708.00,1654784821.58,948378397.89,3206680566.88,2386006668.78,1313624427.38,731460488.29,2566977145.78,1969023173.16,1119344730.26,592827718.30,1988851516.09,1439569083.45,808064345.79,381963156.91,1385840192.31,949077236.64,592214138.46,298268909.66,1224194277.16,825762661.83,477799303.16,222354500.53,991462478.27,723587828.44,990647681.54,719099470.78,0.0
4,营业成本,2314885100.00,1477522729.51,902872911.36,3132481248.83,2416431698.64,1611514753.65,687074148.96,2568708011.70,2011184935.64,1553119160.71,561688273.75,2163594744.93,2055173219.49,1286238177.76,728729625.80,2215303186.23,1787213011.62,1253577964.97,752130495.23,2712973609.80,2321647601.70,1477733747.38,854445004.05,2892510560.15,2170384493.39,1192458586.95,664389769.26,2325696920.51,1800209887.27,1021676279.57,547816182.50,1822558941.26,1327527826.62,743191851.38,353130024.09,1270431471.26,873015223.18,542983559.63,272354534.61,1128083993.59,764856369.04,441059065.37,203652225.62,916479677.18,663156157.37,919309191.80,662787572.65,0.0
5,营业税金及附加,8857589.48,6540332.28,3760716.49,17421600.11,10958840.51,7486577.85,3895176.89,15979300.00,12444619.48,7164732.86,3396810.63,41180394.05,38960294.44,35965270.93,31934858.45,99327994.67,78568209.88,51630518.34,30276194.37,114917481.64,96370145.27,60749158.97,34438851.52,117191603.87,87172615.58,47926896.64,26166448.76,95268492.18,72360195.29,41216107.71,21920483.76,73287808.94,53303611.79,29392449.49,14028155.18,50619332.20,34520725.61,21340219.63,10731047.62,44059071.07,26346573.18,17191396.15,8064849.66,35514262.97,25747388.66,35503968.63,24873056.57,0.0
6,销售费用,67178166.15,49056968.06,29027695.29,147331288.02,129884489.84,94461640.52,41342471.79,226805980.89,141246179.98,106098621.46,50746601.80,222166571.26,145419272.87,87323971.72,41683195.34,104219571.13,63933693.74,26341069.31,9549024.74,76874656.92,51849507.30,36019827.23,17250350.08,68981340.90,41922954.17,26744957.06,12119123.68,62440381.78,37298204.78,24385750.27,10246119.94,47780733.50,30525332.21,19461922.66,9636563.59,19557583.79,10807366.64,6270391.61,2626049.77,10101405.79,7268245.87,5095355.22,2654378.11,9362700.68,4612849.82,12089889.98,11166475.05,0.0
7,管理费用,197143382.35,138914442.14,67656090.23,245365206.89,182997944.92,98194744.41,53354722.31,221687004.45,146016893.97,96335237.79,38914010.88,159520092.28,126258744.46,94461060.38,36000124.51,146173377.55,95299055.20,52321518.14,20100723.75,92412415.27,55930928.76,41039786.53,19788157.09,64901690.28,41367283.23,25989553.74,12155212.52,64137780.08,43668827.73,25768170.55,11351359.44,45792251.32,30551596.78,16259948.24,5877777.40,39375204.68,28294996.28,19231883.55,10097105.80,30880404.63,20765324.36,13466378.38,7131436.43,24165106.59,23357706.16,21499614.04,17950693.56,0.0
8,财务费用,136788484.74,96445534.69,50066148.94,201720207.63,103599868.37,62702888.25,29758564.44,155125155.56,51824099.70,39495876.16,17920564.82,54037851.05,32111403.30,17783462.11,6574073.57,20160010.43,10553787.99,1311516.56,-1767261.13,14884671.00,9687342.96,7515646.98,3368989.10,-559548.12,-1661182.73,-1365484.32,-1179780.48,-7686396.51,-6428467.36,-4786464.80,-3738928.17,-13005533.50,-11241098.26,-6837500.59,-2949666.27,-8895315.33,-5668136.55,-2320482.29,-274136.53,3151426.48,2526735.78,1639273.62,768830.16,2718128.34,1953026.77,1800732.84,555126.71,0.0
9,研发费用,80070406.68,46350990.89,26342891.91,110487526.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
