,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8809356648.67,6867282499.30,3413846296.87,21412608494.98,16601238707.37,10279828159.33,5486202473.42,11502484677.34,7494199503.06,4925072288.46,2583160005.82,9792247172.42,6835595103.15,4202753149.16,1788121853.10,6284766255.36,4447882796.77,2257594165.89,840937012.09,3040418003.74,2515509864.93,1594995520.53,562434507.84,4532775042.97,2868906151.99,1218859339.04,469636964.95,1920711496.60,1173375860.08,718746594.10,491706573.08,1850502829.72,1660122630.93,1080630157.23,534315363.01,1475961726.80,1025908173.01,550619199.64,275249664.04,911867709.23,603651640.92,319482676.90,153718317.46,1069004764.59,841145616.07,460051295.88,214620575.35,1068591472.99,597335752.75,345345557.80,134772580.31,713785921.93,450317489.69,308086671.48,121104203.61,549265445.44,362193917.52,217540083.16,95075185.72,493962563.17,343242040.95,229798260.01,101726346.95,424753454.78,295825887.89,183780370.53,92594863.63,309617555.03,258567086.16,0.0
2,营业收入,8809356648.67,6867282499.30,3413846296.87,21412608494.98,16601238707.37,10279828159.33,5486202473.42,11502484677.34,7494199503.06,4925072288.46,2583160005.82,9792247172.42,6835595103.15,4202753149.16,1788121853.10,6284766255.36,4447882796.77,2257594165.89,840937012.09,3040418003.74,2515509864.93,1594995520.53,562434507.84,4532775042.97,2868906151.99,1218859339.04,469636964.95,1920711496.60,1173375860.08,718746594.10,491706573.08,1850502829.72,1660122630.93,1080630157.23,534315363.01,1475961726.80,1025908173.01,550619199.64,275249664.04,911867709.23,603651640.92,319482676.90,153718317.46,1069004764.59,841145616.07,460051295.88,214620575.35,1068591472.99,597335752.75,345345557.80,134772580.31,711739800.81,449185611.44,307346582.49,120732823.01,547698437.87,361065403.96,216804153.16,94707220.72,490581836.78,340485771.78,227427443.73,99820547.69,420039898.52,294569378.85,182948500.47,92221880.40,306446870.75,255086830.75,0.0
3,二、营业总成本,8824856708.49,6896271474.13,3417959865.36,21153069857.64,16381148200.44,10075748461.04,5375732267.16,11631391144.70,7604631599.30,4960610924.04,2571745072.71,9920146251.12,6918812703.24,4369268162.89,1908240559.48,6756066219.62,4642104037.84,2345855633.87,890342960.20,3158371790.44,2589508603.82,1642638108.22,588926372.74,4642567741.33,2947186211.48,1279873073.15,507056688.22,2018543183.63,1246104651.02,759548950.11,512210365.34,1907413662.24,1701250932.12,1104623688.91,542007494.36,1517717826.78,1049874245.85,563574454.02,281377976.65,966919064.57,616615206.19,335557365.26,163548938.53,1132234664.26,854033048.23,466543143.59,226094051.75,1132444256.71,630499494.59,368499346.96,159553104.00,755675390.58,485548553.46,323243968.57,128262233.06,572453750.84,372955155.09,230662861.17,104980548.21,484269591.61,340226276.39,228603566.82,103199405.91,410944642.63,287511349.49,183167635.25,89632459.94,285824472.68,231253257.56,0.0
4,营业成本,8416766457.04,6517487208.63,3203701726.23,20309911824.70,15730485311.01,9658518268.04,5217934191.24,10918675467.07,7093772529.19,4672328280.34,2432504026.88,9218760584.14,6455812114.07,4039159749.34,1789437874.84,6161088118.14,4285359469.24,2175393768.33,828516504.03,2957345860.22,2458948618.67,1557992327.52,546188339.06,4471055603.91,2821111029.80,1191043509.81,455729935.16,1872582843.74,1138633304.26,693484509.01,479535711.97,1789053120.72,1608413965.82,1043065934.18,514060174.42,1410841831.32,974452325.04,514435128.89,256920854.31,838885297.58,548479466.78,287486571.07,143978906.91,1042880077.63,804357448.94,438605117.71,213497171.26,1030854081.41,573799739.99,331607712.37,131372552.47,684385183.89,430230314.38,290411712.18,112783853.09,517378648.94,338757485.85,201281651.75,87804516.47,452973253.73,314314933.05,208275866.73,90856057.21,372393167.86,262196579.50,163350932.51,84026872.92,236582183.07,196643253.53,0.0
5,营业税金及附加,23671751.06,20995148.84,13856221.74,88358194.19,70806383.62,45853646.60,23129102.55,43730064.52,23069442.09,11440046.07,6586461.97,15330586.55,3899295.55,2841695.92,1499035.59,7065572.42,4633442.65,2851896.38,1330414.10,6086063.02,4167717.27,2731400.48,1332621.53,7313029.05,7940668.55,5550172.13,4264935.57,5083861.61,3327352.79,2160473.09,1077190.90,4437654.13,3476938.67,1958974.67,981895.93,4148641.82,2737475.15,1752385.07,1058473.52,2195379.24,1134289.88,726603.09,378500.00,2691976.29,956704.76,871496.68,334418.96,1862438.24,1043582.74,677476.86,335755.33,2005064.56,1661655.64,1313513.11,577975.39,2747129.92,2038893.08,1356476.51,631674.45,3564388.38,2623603.38,1866448.32,974162.09,3873891.21,2849401.59,1758974.52,803440.56,5140983.95,3943563.49,0.0
6,销售费用,44327657.80,34037541.11,19727870.24,60639609.22,40097229.40,22020283.27,10236036.83,44430840.52,23824669.06,15544096.51,7915581.64,60558004.51,43471113.73,29773402.83,13635489.39,55966731.64,35010411.02,20974008.91,7894049.27,22992608.58,16887209.07,11246959.42,5465783.53,20530595.61,15547117.07,9733600.29,4778749.44,20268688.60,15926662.69,10758537.32,5783849.41,21568003.94,17821365.12,11937418.98,7424156.17,23673912.64,18669593.20,10664590.17,6708967.34,19833546.86,16438502.27,11592577.94,7303075.73,20735360.13,15349762.27,9786316.85,5624081.92,22539497.63,14462981.31,9965603.99,4606375.28,22116929.22,15480649.39,10231088.55,5310104.44,15635288.34,11029295.02,9418551.70,5156151.20,17648911.89,12141566.08,8720491.67,4437561.93,14241623.19,10611869.94,7452131.77,3274317.32,13297208.65,6783814.64,0.0
7,管理费用,149015463.54,129912724.43,91416546.06,167067125.69,142231251.82,213479813.92,111173819.24,476557539.20,335109823.50,155015266.24,64280798.08,221254455.93,162213574.44,122740972.19,53598700.18,165782190.36,70534413.32,40049119.29,18781705.47,105418868.75,71572108.79,45453931.42,21412047.72,101620663.48,73023029.55,52677716.56,32488308.84,67193388.51,47591058.89,25751271.94,12674869.17,43249985.56,32901050.18,23604552.52,9693450.59,44695442.29,28879513.25,18571465.41,8535903.09,78328926.09,32418555.61,24651330.63,8449303.09,30758120.16,15746152.26,10015265.54,6889171.61,38300696.72,13861618.74,8192728.78,15566031.33,19844854.41,18801678.18,8084988.50,1203767.25,15799516.44,9737125.91,3000098.87,3722042.29,9618022.36,11956513.16,4807764.57,2741752.33,8629519.47,6229214.51,4535222.72,2740377.00,7767732.28,7907010.22,0.0
8,财务费用,96482112.17,99245584.24,51934774.73,304335798.11,241605100.80,137518409.44,15524325.89,175887565.94,127800169.10,93594105.57,58643910.28,406433263.80,268275803.85,186390498.23,52817080.62,350142030.20,243057026.39,101699809.48,32577642.49,65854111.59,37895419.92,25031370.95,12195753.88,40192338.54,28706535.37,19594397.30,9087947.30,52790411.69,42908080.52,26894344.06,12816888.81,50775635.78,37926593.96,23497547.99,9500217.84,33443301.27,24409127.00,15686755.94,7607787.41,27196516.27,18980146.48,11461668.55,5766170.03,35302912.34,19295782.24,8903093.33,464480.78,35780537.48,24652406.30,15789050.39,7672389.59,27323358.50,19374255.87,13202666.23,8386532.89,20893167.20,11392355.23,15606082.34,7666163.80,465015.25,-810339.28,4932995.53,4189872.35,11806440.90,5624283.95,6070373.73,-1212547.86,23036364.73,15975615.68,0.0
