,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3874245058.41,2578816997.58,1663712173.54,761745286.31,4039842660.78,3084149382.33,2148606982.03,744000711.04,7068770730.61,4595918213.15,2233191974.38,517975986.87,4182553190.06,2732548711.34,1403863822.15,396965326.08,3698395080.91,2179766641.72,1388348581.67,748483867.50,4442561321.39,3055560546.15,1968110855.33,472086759.12,2823462066.07,1821019411.47,1137483166.64,475843730.89,3023927135.21,1942008719.09,1127654314.34,489745936.57,4137526528.46,2909139969.40,1723886972.24,910433288.32,3506207500.86,2214314499.48,1351905682.18,591887054.43,3141713723.64,1978348649.33,1220814137.13,372228457.26,3169312168.12,2315162475.04,1471962451.70,680407095.26,3676151923.93,2377766156.03,1525263373.21,522592832.62,4979312053.70,3512480666.84,1735938694.38,452740419.28,3129399039.04,2088911610.07,1299424309.40,496359622.06,4232146083.22,3441122244.42,1963341019.00,713706951.84,5225904344.55,3180131160.61,2051697401.52,1028912104.34,3990455489.68,2839455350.15,1866052762.42,857406435.52,3647482724.72,1690029482.86,2961130794.89,1269392548.19,2006019973.27,801273702.22,1299890268.19,601967162.18,1113414226.22,550040776.99,739495394.24,122734989.49,911995958.28,829295762.74,0.0
2,营业收入,3874245058.41,2578816997.58,1663712173.54,761745286.31,4039842660.78,3084149382.33,2148606982.03,744000711.04,7068770730.61,4595918213.15,2233191974.38,517975986.87,4182553190.06,2732548711.34,1403863822.15,396965326.08,3698395080.91,2179766641.72,1388348581.67,748483867.50,4442561321.39,3055560546.15,1968110855.33,472086759.12,2823462066.07,1821019411.47,1137483166.64,475843730.89,3023927135.21,1942008719.09,1127654314.34,489745936.57,4137526528.46,2909139969.40,1723886972.24,910433288.32,3506207500.86,2214314499.48,1351905682.18,591887054.43,3141713723.64,1978348649.33,1220814137.13,372228457.26,3169312168.12,2315162475.04,1471962451.70,680407095.26,3676151923.93,2377766156.03,1525263373.21,522592832.62,4978593100.95,3512041392.44,1735600712.83,452476115.47,3128951992.79,2088597899.92,1299274989.57,496300504.69,4229615008.31,3437808797.33,1961489727.42,711676908.90,5222433872.15,3177582402.02,2050406033.05,1023808516.24,3987828454.97,2838141461.18,1865352442.61,857132879.20,3642285556.35,1687015435.61,2957317046.97,1268708603.42,2000086981.09,799132008.23,1292038963.99,599614742.29,1110202992.47,549025787.30,730838881.82,117451684.81,908042562.67,826542712.40,0.0
3,二、营业总成本,3664073497.55,2631301397.18,1714422140.14,785788591.37,4000485766.30,2994755468.50,2117762868.09,759185583.82,6769158133.86,4375991525.25,2186621884.50,505062076.65,3939769901.90,2508374035.50,1317862419.06,385146200.68,3543215970.46,2051916695.38,1258289327.64,609279497.25,4159236814.57,2792601135.77,1742086687.71,455531287.93,2881766721.70,1866929389.31,1145776279.97,482312303.35,3084267354.79,1976554419.81,1135699801.61,488838298.04,3907489025.23,2664039596.81,1573324124.99,762411411.91,3396505733.13,2169329840.39,1325361788.70,569332296.77,2967733459.05,1838205476.22,1130026556.14,367561575.02,3070250641.95,2246123951.77,1430669564.49,661440638.69,3604799317.08,2313749329.52,1499332696.26,501797225.72,4323264335.33,2977219849.25,1533120958.66,432510106.46,3014585869.31,1987760112.83,1239465259.84,482725693.71,4189269143.76,3403670772.30,1939180379.32,701325474.22,5134730221.57,3164905624.81,2040500358.97,1027142683.09,3916414831.39,2822081548.12,1848038537.44,853898080.55,3616915313.84,1666888591.52,2912588361.63,1232679367.24,1966964567.77,786396767.87,1241550970.64,554340160.47,1008621971.35,0,666786495.16,1090719588.22,853403328.19,784018625.23,0.0
4,营业成本,3199654143.43,2404718691.79,1548749702.75,718567209.38,3588138571.72,2685330568.33,1897083616.92,657731504.87,6039707226.79,3944622622.73,1967529869.21,421781581.67,3434812582.80,2168983205.50,1108389006.10,304685018.41,3030049752.91,1695450351.41,1006138810.77,456022545.14,3497739620.79,2297354348.83,1416808596.89,364520780.56,2498311876.20,1593011074.98,977973336.57,400738802.41,2752415066.57,1749946562.29,1000923671.92,417285213.69,3427085426.47,2304029310.89,1301335572.03,577188652.17,3089439228.11,2002277628.44,1199388836.54,505750370.59,2705552538.15,1682436295.37,1025523137.95,326363500.09,2846292804.96,2077297454.32,1315438445.66,600875374.22,3332344831.46,2181108046.58,1409251760.03,463847182.53,4025725973.25,2770117842.28,1426014412.39,389604438.24,2827426139.75,1869383387.59,1165587570.02,436938940.64,3959767845.40,3220910443.91,1825096308.09,659036988.73,4820690897.35,2956131362.43,1909226756.16,956164999.04,3671360202.29,2662120148.65,1746599604.19,803795558.20,3374527433.22,1567850797.45,2733279635.81,1158059013.83,1822247222.61,727224837.29,1118761994.37,513229473.54,922081108.52,0,588949520.85,1034329511.69,798921695.08,737693450.11,0.0
5,营业税金及附加,195383437.56,33598478.71,23820092.52,2338057.59,55383644.32,36426745.45,29028071.93,8986048.85,256267865.07,156131745.60,52998320.54,7867548.54,159411312.76,101209379.65,61715228.17,10846415.55,137567054.45,101545400.56,83098250.44,69396229.35,282749204.62,231341219.18,165712798.54,24320550.82,50470633.47,34566129.21,24196604.16,13116181.89,29009243.57,16816322.30,11236102.08,5771689.99,187973336.36,164181510.00,134631693.23,119490835.69,70436350.34,6480811.54,4493037.33,1815332.66,45695330.17,29546951.93,19583470.44,1498003.69,33135619.35,28142921.53,18304518.54,8936390.53,120516643.73,8705618.30,4746309.19,2425496.86,114847088.06,90141608.66,32512483.89,3604019.29,31218891.65,22734914.44,13811428.72,5267567.40,16324280.40,8985993.53,6577805.77,3652829.68,22643812.91,6838585.22,4960276.95,3369622.61,20510141.87,5359947.82,3768109.82,1736294.07,8518556.74,3157682.56,14172335.60,2532472.92,11975056.88,4946186.26,4393151.57,3479245.28,0,0,3626996.88,3369552.52,5648908.26,7820227.20,0.0
6,销售费用,96994848.13,63182227.43,47617830.28,16730736.85,111026854.60,92738760.05,61203393.18,28018805.56,132600041.99,83254272.06,53284402.40,21448539.30,123832814.60,79099333.03,45814674.17,19857429.14,128051584.69,91734838.01,57116725.34,28783387.75,113456643.31,75258392.83,44898666.20,18581398.90,100228016.42,69544186.20,45033357.63,21932686.01,103943972.73,69782288.06,42524597.31,20465660.56,98700044.43,73431870.37,41491915.94,16159662.77,82651419.58,54495218.61,35785770.75,17452634.25,78953289.86,52219715.75,33905617.29,15030374.80,82045681.21,66529033.12,43599405.57,19228846.98,98995653.01,73707971.55,45804008.17,21363803.12,87292094.30,60825750.05,40602742.34,18522478.33,64835250.82,52062537.23,35165476.09,16576848.91,99251615.96,90183595.60,57475243.98,24934106.75,85670762.83,70037853.21,42699533.54,19204898.22,74995813.57,56464541.30,35769316.80,16455693.89,82435889.21,34236354.42,60210901.00,22728265.60,47798044.48,15565641.36,31975752.69,11195267.23,19203179.33,0,15198989.63,11271822.84,12444490.96,3944235.07,0.0
7,管理费用,143659738.78,103266075.34,74373510.24,36113776.72,184937052.46,123433986.79,84921543.11,39870466.70,221933327.50,133557826.08,83214163.75,38862691.50,149541118.01,107188520.52,72068040.37,36925658.90,156377703.08,107565093.82,73419095.66,36956595.32,158448128.21,114863963.22,73910754.53,35822436.49,148156977.40,113715642.12,67503996.82,32400903.70,124553156.85,82978257.62,55090780.48,30845403.02,131649638.59,88595744.09,61631771.17,32691337.15,126165604.51,95239125.52,59096261.94,32221492.47,97142468.15,71329495.07,50527929.36,23318510.80,96736597.43,63958826.27,45245390.88,22881312.18,92764585.20,62787903.25,42199923.06,22799026.10,95927417.87,54405940.09,33018742.87,20164570.95,89042381.37,42892836.43,22862313.51,23322632.48,110980651.59,75013551.45,42795838.61,7867872.74,195113888.57,115114878.73,72718863.71,44960170.05,127375181.34,88097138.98,56613959.67,29783167.66,151528724.75,60365885.91,96419504.80,45366973.21,76446405.40,34208304.20,72034366.97,26397260.51,66435803.60,0,53488649.35,38477911.51,31015145.07,32901836.60,0.0
8,财务费用,28381329.65,26535923.91,19861004.35,12904811.11,50547105.31,38511100.85,29741184.32,19235954.79,77130779.59,55322595.10,31963453.22,15501678.30,70086644.82,55316436.88,32804883.68,18166867.27,76807184.39,56757547.38,42512215.88,22850139.24,90811010.65,65132634.65,43099133.00,17010364.11,75963994.69,50346448.38,31391292.89,14230528.69,65092318.78,45269504.70,28673532.44,13610204.34,61893175.57,42150520.18,27520889.59,10771800.54,40677094.72,31163076.78,21559259.95,10338018.62,20714952.48,7615519.47,2424603.26,165174.86,8851462.77,4284591.94,2493077.18,2129674.87,104004.78,-2214621.22,-1576893.49,-317599.10,-528238.15,1728708.17,972577.17,614599.65,2063205.72,686437.14,2038471.50,619704.28,2944750.41,8577187.81,7235182.87,5833676.32,10610859.91,16782945.22,10894928.61,3442993.17,22173492.32,10039771.37,5287546.96,2127366.73,-95290.08,1277871.18,7680695.60,2998532.01,6320687.54,4451798.76,14385705.04,38913.91,901879.90,0,5522338.45,3270789.66,5373088.82,1658876.25,0.0
