,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,490762251.62,381943273.06,200328701.31,83290253.00,415142927.25,311534311.64,208987190.61,99890569.85,367951683.19,258169602.87,163946231.52,68437084.66,229942861.59,169444434.83,107348887.02,52829047.27,237036959.46,182381135.99,229978111.53,206397036.33,215554039.87,233011075.56,0.0
2,营业收入,490762251.62,381943273.06,200328701.31,83290253.00,415142927.25,311534311.64,208987190.61,99890569.85,367951683.19,258169602.87,163946231.52,68437084.66,229942861.59,169444434.83,107348887.02,52829047.27,237036959.46,182381135.99,229978111.53,206397036.33,215554039.87,233011075.56,0.0
3,二、营业总成本,451714973.18,346510806.38,183610230.18,79271469.39,380370458.68,285843360.30,194101929.44,97092250.25,344120112.08,237045617.28,148108598.26,61633073.67,183998062.55,136397839.24,85443342.88,43694649.27,193268972.85,149200568.26,192322863.55,171446364.92,173207568.78,204931566.89,0.0
4,营业成本,369342206.29,289008977.42,144300173.16,58216373.12,304325148.26,232246988.62,154779743.27,73985787.83,274165199.58,189222579.92,119289423.12,47924232.37,147011031.77,108392453.43,69099825.64,34111170.09,161768353.40,125739211.58,156068398.32,138592679.34,142444977.99,167956776.49,0.0
5,营业税金及附加,4112726.84,3277728.22,2043481.05,1307149.96,4335448.51,3313242.25,2006202.98,984846.94,2591370.20,2247144.28,1328043.19,369178.09,2829281.34,2288809.24,1751424.82,1017712.66,1883680.20,1796668.41,1118218.23,1307086.15,1347551.71,1515421.10,0.0
6,销售费用,23937216.33,17876408.35,11850135.70,4888528.43,23775722.31,17393140.32,11995959.86,5350648.07,20244385.17,13660703.09,8545483.99,4137301.66,12791032.50,8550579.94,5306473.26,2201546.19,11790563.72,8388892.65,11983924.05,9501345.17,9142255.96,9526498.92,0.0
7,管理费用,33699046.62,24813767.39,16437769.16,7850934.05,32209969.47,23386752.62,25238776.70,11605402.45,40565492.79,27927919.51,17437865.18,8378741.55,29714996.50,21577839.73,12750447.10,6501417.60,25693547.30,18887325.16,23238987.34,20266496.96,21358437.58,22754929.41,0.0
8,财务费用,-38898.31,-2202027.52,110864.36,3078845.56,-5591865.01,-6415709.22,-547253.19,5153771.38,4512785.06,2643153.65,674653.93,543519.36,-8670875.85,-4384754.44,-3286159.14,40306.18,-8384173.47,-6132956.58,-50861.55,2332562.53,188038.08,3705512.91,0.0
9,研发费用,20662675.41,13735952.52,8867806.75,4529009.69,20840391.52,15377529.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-599371.42,475643.62,541416.20,628499.82,11793.58,2040879.28,1344116.83,833128.85,280100.64,322596.29,-27088.66,-178668.80,-177503.45,517001.70,521427.04,-35802.84,-553805.23,-1273692.54,-527571.94,0.0
11,公允价值变动收益,-511905.69,-4614975.00,618966.78,0,0,0,0,0,0,0,0,0,400710.00,-10800.00,-435510.00,696110.00,-172016.40,-10206.40,-228693.60,0,0,0,0.0
12,投资收益,1195659.99,1416752.52,1184943.17,777142.68,1533973.90,1526411.22,296607.65,285183.51,2786807.97,2376779.54,1363668.91,766983.72,-1361424.38,-614640.00,-116180.00,-135350.00,-2080467.98,-1160609.33,163445.00,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,36412703.34,29403409.84,19208727.32,4921364.92,39184960.85,30076317.72,17806260.34,4984579.37,27619674.39,23500765.13,17201302.17,7570994.71,44984084.66,32421155.59,21353854.14,9695158.00,41515502.23,32009752.00,37589999.38,34950671.41,42346471.09,28079508.67,0.0
16,加:营业外收入,1390.00,1390.00,1000.00,1000.00,4967.57,4807.57,4806.77,4806.77,2021229.88,2527178.37,1460042.79,87121.53,1369369.58,1328406.16,1161150.84,136928.42,1024010.51,942920.24,2967782.68,7371421.25,2480795.51,1201318.59,0.0
17,减：营业外支出,118442.83,111845.61,110098.40,100110.20,176166.45,90270.05,76517.82,76411.02,207120.11,86161.18,1406.08,1406.08,288375.54,175043.65,175043.65,167681.70,148940.01,121612.09,352754.97,466366.57,347354.49,621204.72,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,84755.10,0,0,78342.37,74526.60,74526.60,67676.25,0,0,84885.35,145455.74,0,76851.40,0.0
19,四、利润总额,36295650.51,29292954.23,19099628.92,4822254.72,39013761.97,29990855.24,17734549.29,4912975.12,29433784.16,25941782.32,18659938.88,7656710.16,46065078.70,33574518.10,22339961.33,9664404.72,42390572.73,32831060.15,40205027.09,41855726.09,44479912.11,28659622.54,0.0
20,减：所得税费用,3722854.10,2575859.52,2144850.49,851849.28,4831005.54,3554347.03,2230498.16,611762.87,3900018.73,3160518.07,2321548.92,942743.82,6213812.07,4574082.22,3381822.55,1254771.89,5530043.74,4277475.63,5324341.78,5695796.34,6161420.21,4344155.07,0.0
21,五、净利润,32572796.41,26717094.71,16954778.43,3970405.44,34182756.43,26436508.21,15504051.13,4301212.25,25533765.43,22781264.25,16338389.96,6713966.34,39851266.63,29000435.88,18958138.78,8409632.83,36860528.99,28553584.52,34880685.31,36159929.75,38318491.90,24315467.47,0.0
