,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2385567682.57,1509783190.86,688268290.24,3264002301.66,2477071908.58,1600727227.14,754374248.70,2850155069.66,2114772976.73,1310858548.83,589953105.31,2361114917.96,1736217124.98,1080894552.13,464182866.92,2274830645.58,1751282169.78,1091734182.39,516958621.33,2250311139.46,1683058171.73,1072191410.33,534449139.00,2221813148.66,1595926319.45,1023348721.06,504528208.27,2153767945.72,1565641303.92,1046345814.89,446097755.72,2108745937.67,1640607618.62,1068849248.62,464349437.09,2005203000.90,1542164113.93,962709438.47,432254987.05,1394731017.39,1025751151.41,640496142.35,287402228.24,1802660254.78,1567492938.55,1008086998.09,485473205.46,1842858169.08,1393994298.07,909214532.85,441275865.87,1789573400.32,1322631254.74,852718949.20,414452738.53,1603545091.22,1182755380.03,792010027.80,382772250.04,1483846779.27,1113734062.35,736199598.38,319007259.41,1288988488.77,915923703.75,611988601.01,294327158.60,1129486738.57,819504670.88,508164039.90,242485342.28,1015753573.53,534335596.64,1046918410.55,877513410.68,805848752.45,0.0
2,营业收入,2385567682.57,1509783190.86,688268290.24,3264002301.66,2477071908.58,1600727227.14,754374248.70,2850155069.66,2114772976.73,1310858548.83,589953105.31,2361114917.96,1736217124.98,1080894552.13,464182866.92,2274830645.58,1751282169.78,1091734182.39,516958621.33,2250311139.46,1683058171.73,1072191410.33,534449139.00,2221813148.66,1595926319.45,1023348721.06,504528208.27,2153767945.72,1565641303.92,1046345814.89,446097755.72,2108745937.67,1640607618.62,1068849248.62,464349437.09,2005203000.90,1542164113.93,962709438.47,432254987.05,1394731017.39,1025751151.41,640496142.35,287402228.24,1802660254.78,1567492938.55,1008086998.09,485473205.46,1842858169.08,1393994298.07,909214532.85,441275865.87,1787905930.50,1321294513.02,851755022.14,413803436.81,1601980786.16,1181900574.42,791706413.11,382799869.72,1481776339.09,1112170064.08,735187053.71,318642894.22,1283138856.54,910649303.54,607480185.35,291619714.27,1126120027.56,816082586.98,505728161.11,239826298.40,1010885329.11,532524348.45,1041366410.10,872572031.32,795276808.75,0.0
3,二、营业总成本,2376889060.31,1507977295.65,686863672.90,3253752029.86,2445138955.65,1592248008.43,751946084.00,2854847935.98,2106432595.19,1307575216.24,587786148.07,2354193441.63,1724262179.84,1074806371.85,461008585.57,2263561319.78,1734340253.54,1081629386.82,511320835.75,2235529467.34,1664811016.41,1060386903.33,529836827.96,2216933243.92,1584198287.83,1014721427.03,502015652.76,2127082875.00,1591998578.55,1037978804.53,442802241.16,2121125050.09,1630443500.63,1061772319.15,460013814.87,1998697133.18,1523149957.71,950633984.95,425709551.83,1525955392.76,1095390072.94,689571982.02,300633842.21,1809018920.12,1560787385.96,997987325.87,482901616.22,1924587364.00,1379933623.77,898472624.58,436749588.95,1773256300.65,1301918779.67,836902765.05,407593615.25,1587571709.45,1173382030.65,784018767.92,376577187.15,1534375026.30,1111454142.66,734452358.45,323422777.47,1284913917.40,905604882.69,603712307.11,287900675.11,1165210983.20,813743072.79,513167405.52,241114247.67,981156019.50,522360747.22,998015176.18,843459210.99,778748845.02,0.0
4,营业成本,2219684148.01,1401175812.78,634076382.45,2980443216.10,2318511518.47,1510788518.08,715756974.63,2628787341.79,1969128977.72,1223050901.04,547606693.55,2184074030.11,1605976848.83,1000038986.85,428435771.35,2112898175.85,1633500019.09,1013747147.69,484439960.07,2063366090.29,1568112129.76,998614417.19,499219590.00,2051592529.63,1479314793.37,945620976.93,471208026.15,1977650572.56,1464523830.58,979517788.56,417909998.48,1999053323.27,1551150274.06,1007918058.84,431627356.89,1873430942.74,1439200941.86,898159287.10,404203104.77,1386487402.01,1022944730.81,639094839.82,275917690.79,1697422348.48,1476342195.36,943164201.23,455067767.25,1749070281.10,1320211552.07,860627413.18,418682329.24,1675358800.57,1235318030.02,792149910.47,385162098.15,1512055963.85,1112900370.64,743520841.11,360882867.64,1422375247.94,1044777997.77,688423354.48,304739317.17,1199047648.60,845241283.07,563313106.46,269851826.03,1057090665.53,762492804.29,475508050.27,226035140.60,914386512.85,489362516.66,929671834.76,767222123.97,708519344.76,0.0
5,营业税金及附加,22060245.54,16961033.54,7732679.61,21215106.65,14529526.25,9753850.31,3620675.22,18485466.91,12896687.35,9653374.69,4268361.38,11558002.27,2112753.73,1946207.01,1138582.83,4802500.55,3825822.43,3792303.32,48552.78,6510491.78,4224772.61,3639006.79,1091215.45,8011637.07,3648969.49,2369746.23,227665.05,9990408.73,8921600.16,6564694.27,679215.70,3965035.36,1385386.24,880459.01,225855.13,3543007.82,1669467.56,1097518.80,396515.69,4329069.44,2835637.94,1857786.19,1182092.09,2819816.57,1454724.50,1710433.67,1024077.59,5341998.65,3991753.26,1936719.56,1557449.52,4585240.16,3650192.52,2575490.85,1634965.46,590062.36,-410728.21,-939705.51,102474.61,866766.48,328223.66,208342.47,60379.40,2859166.22,1514164.33,1405168.73,707194.22,1846053.73,550494.27,296512.81,47006.94,1702135.25,983174.71,1398325.40,2402785.45,2729851.11,0.0
6,销售费用,49542704.93,29009132.22,13589137.46,68674543.43,47296198.22,25825055.03,11460981.06,60946813.54,38891568.44,23435158.90,11518597.93,53038120.16,40168275.02,24143213.46,9445593.39,48194206.26,33587857.11,21629449.01,9330509.10,41426888.15,29341269.20,18008421.44,7252922.97,39487759.93,27166137.36,17181845.30,7435016.42,36815452.10,26306364.70,16952059.89,7583561.76,36053845.21,24372628.20,14458688.58,8082320.85,29314735.43,21804801.97,14238071.54,5105915.29,39326340.89,17586463.22,11293679.49,5473651.35,25956807.16,20458340.40,11907784.32,5458770.06,23463046.09,19067633.20,12338113.65,5974925.41,28968774.38,22093626.58,14868583.32,7484679.67,22111082.63,15200668.96,10227362.79,5506988.47,26177684.78,21505642.75,13627041.40,6328855.18,26151141.29,18122078.37,12269720.83,7221636.76,26971662.02,16622274.39,10214849.03,4738359.96,18250708.58,7812012.74,20679769.06,16649378.35,8989150.03,0.0
7,管理费用,53704183.38,38556496.01,18017882.29,108286702.28,46593281.61,31599944.96,14228970.16,68860261.39,42293311.00,27585959.92,12083546.14,57452757.95,42880219.95,26667337.77,12046067.25,67137238.78,46376871.88,30423783.84,14750040.55,63514432.06,36058946.32,22823366.29,11622990.22,56969625.43,39916789.85,25596808.21,12005700.51,52120518.33,36383610.66,19729936.70,9185523.65,49019683.79,29617296.38,20358172.27,11051704.76,50713589.58,36753463.96,23890434.19,9677251.01,53716040.48,33274932.97,23475547.05,10170866.71,45222375.05,32414824.64,20491000.56,10412386.10,42214795.60,16181157.36,11422541.62,4572420.89,42817189.73,24691536.98,16194261.81,8280711.53,38007907.78,34557667.40,24674570.20,7027361.85,69161575.57,33531713.81,25038347.90,8329945.06,42971326.79,31623135.32,21747210.99,6879972.71,63444089.14,25999505.84,22068144.38,7048551.90,28360708.11,13310772.35,26777313.67,33597809.27,28382268.24,0.0
8,财务费用,31897778.45,22274821.10,13447591.09,47252403.14,18620650.92,14692859.87,6878482.93,62771306.24,43730574.11,24358345.12,12308949.07,31303009.84,30317908.41,19204452.86,9942570.75,21710627.73,16127723.12,11126911.29,5248120.21,41807325.53,26704708.99,16932502.09,10650109.32,53196923.70,34938620.38,24739072.98,11147879.73,38821291.41,29833406.01,14883638.89,7443941.57,30439928.04,25428272.41,19849895.43,9026577.24,32887310.11,23083017.90,12610408.86,6326765.07,32037457.78,18871980.46,13973801.93,7889541.27,38063062.82,30079571.66,20676176.69,10938615.22,26105640.23,20481527.88,12147836.57,5962463.89,21526295.81,16165393.57,11114518.60,5031160.44,14806692.83,11134051.86,6535699.33,3057494.58,15793751.53,11310564.67,7155272.20,3964280.66,13884634.50,9104221.60,4977100.10,3240045.39,15858512.78,8077994.00,5079849.03,3245188.27,18455954.71,10892270.76,19487933.29,23587113.95,30301069.06,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,27880058.26,-412219.82,-412219.82,0,14996746.11,-508523.43,-508523.43,0,16767521.30,2806173.90,2806173.90,0,8818570.61,921959.91,909791.67,-2496346.96,18904239.53,369189.53,369189.53,0,7674768.16,-787022.62,-787022.62,-8635.10,11684631.87,26029766.44,330686.22,0,2593234.42,-1510356.66,-1692954.98,0,8807547.50,638264.46,638264.46,0,10059082.16,-123672.46,-123672.46,0,-465489.96,37729.40,37729.40,0,78391602.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-172838.18,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,4284000.00,4284000.00,0,4284000.00,4284000.00,4284000.00,0,525000.00,525000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35708.40,35708.40,35708.40,-13637312.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5741144.00,0,0,0,0,0,0,0,0,0,0,0,-23962180.91,-634638.39,-422394.57,-210150.75,-848975.28,-636731.46,-424487.64,-212243.82,2151024.72,2363268.53,-424487.65,-212243.81,-591275.29,-166787.64,-572075.29,147075.04,178750.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,17873938.64,10973262.13,1404617.34,20790298.79,36216952.93,12763218.71,2428164.70,3675222.03,8865381.54,3283332.59,2166957.24,6921476.33,11954945.14,6088180.28,3174281.35,11269325.80,16941916.24,10104795.57,5637785.58,14781672.12,18247155.32,11804507.00,4612311.04,4879904.74,11763740.02,8663002.43,2548263.91,13047758.27,-26357274.63,8367010.36,3295514.56,-12379112.42,10164117.99,7076929.47,4335622.22,6505867.72,19014156.22,12075453.52,6545435.22,-131224375.37,-69638921.53,-49075839.67,-13231613.97,-6358665.34,6705552.59,10099672.22,2571589.24,-75988050.92,14060674.30,10741908.27,4526276.92,16317099.67,20712475.07,15816184.15,6859123.28,15973381.77,9373349.38,7991259.88,6195062.89,-74433751.94,1671957.30,1326521.36,-4625668.81,3385596.09,9772089.60,7921806.26,6214239.67,-33450504.91,8242966.62,-5327853.27,1258850.80,41241306.74,16038089.78,53326159.08,41185944.37,37791687.34,0.0
