9,研发费用,9317179.04,38814038.58,26079469.49,17565214.10,8589888.91,33458530.34,24581577.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,24757620.33,3158642.45,3138354.12,0,11069285.20,3620712.42,3624592.58,0,23484283.43,5692837.23,3950539.68,0,16004134.26,5311886.17,2289410.00,0,2898130.67,702012.33,107341.78,0,14782581.54,1793975.48,1798975.48,0,8105587.24,1531357.17,1297688.80,329366.53,1107828.05,814934.54,232719.38,0,1504188.44,2509692.36,2240778.73,0,1406196.08,629622.31,629622.31,0,-1276588.70,554835.16,1761579.97,-95910.00,0.0
11,公允价值变动收益,0,45960.87,0,0,0,0,0,0,0,0,0,0,0,0,-120000.00,68700.00,0,0,391636.00,2283580.00,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1288005.41,8598435.45,5642770.42,4262224.91,2428962.36,6971974.84,3893283.25,854973.16,689852.46,38700602.45,37526320.61,37316850.41,-995504.44,-493873.02,-2821997.18,-1858177.18,-1074996.06,-689474.09,-1724935.81,-1119262.68,-611409.89,-2428673.47,-2072360.91,-1470783.07,-664537.14,28184039.11,29619808.25,29619808.25,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,1112131.60,8496613.09,5591925.74,4241160.88,2407898.33,5296892.07,3004966.75,0,0,-1844640.64,-1013800.33,-1305676.24,-1013800.33,-1216616.58,-3030202.39,-2077193.34,-1173825.37,-3389389.89,-1724935.81,-1119262.68,0,-2741673.47,0,0,0,-2335960.89,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406062.06,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,31772368.96,91173893.86,84446978.20,55818374.44,20488262.97,102246099.65,84117994.25,54678861.72,15303357.44,54436365.29,57527895.83,50892036.34,4887419.31,8437271.47,19775286.62,12891231.14,2779472.57,4313882.47,20903507.52,15247779.92,1403185.31,28070900.77,30602397.11,20701125.35,6095864.48,14782155.30,39595382.76,35290616.23,5390890.12,5495513.96,33407766.70,28729597.28,8458783.20,75926375.59,58546762.37,39784661.94,14304497.09,80146639.99,60181112.16,37105921.20,11685905.77,63331716.53,46539157.84,26500305.54,7730854.35,61591725.19,46232052.49,63996261.33,45342506.96,0.0
16,加:营业外收入,358092.36,950518.33,474246.90,392089.23,374761.51,650155.14,7055073.51,5612647.62,1237047.64,2374876.66,1651162.26,1034605.83,185987.82,6409497.06,2437897.34,2098991.46,1687588.17,4735089.25,5296958.26,4771026.90,3458751.83,5004728.74,3609875.80,3068207.56,573511.90,4105667.18,1536329.97,1072804.45,885845.17,6030981.13,2334134.69,2040803.10,1090900.78,2707069.46,2663815.71,1445740.42,750297.20,3130844.40,1569748.77,799501.05,635970.83,3785475.64,1070367.19,517448.11,161441.89,5635135.24,3250712.36,1907150.42,2344178.67,0.0
17,减：营业外支出,821996.11,2248739.39,772717.54,267183.00,13120.86,543193.99,259940.43,232997.92,145902.19,439860.08,230695.98,134515.81,192340.74,2342361.50,1990426.22,114042.91,55569.89,1936715.44,1100260.64,654467.42,108429.49,952360.77,928203.52,705704.77,122470.65,734783.03,292884.98,281025.57,229389.66,308850.07,254786.60,238776.61,125007.76,1002179.87,309295.00,292370.00,241150.00,785361.10,654257.74,67833.01,61603.64,240679.00,92988.25,65122.21,66643.31,1382426.92,1336956.20,816252.94,1389964.66,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,117526.38,111738.34,1793800.72,2137802.91,1793800.72,27282.87,12619.57,1378310.35,580015.01,153583.39,24244.21,856917.83,0,383671.42,0,313508.63,0,0,0,11016.72,0,0,0,344375.20,51207.90,50382.90,0,0,8705.63,8705.63,0,0,0,1739.56,0,14262.93,0,148083.90,123838.99,0.0
19,四、利润总额,31308465.21,89875672.80,84148507.56,55943280.67,20849903.62,102353060.80,90913127.33,60058511.42,16394502.89,56371381.87,58948362.11,51792126.36,4881066.39,12504407.03,20222757.74,14876179.69,4411490.85,7112256.28,25100205.14,19364339.40,4753507.65,32123268.74,33284069.39,23063628.14,6546905.73,18153039.45,40838827.75,36082395.11,6047345.63,11217645.02,35487114.79,30531623.77,9424676.22,77631265.18,60901283.08,40938032.36,14813644.29,82492123.29,61096603.19,37837589.24,12260272.96,66876513.17,47516536.78,26952631.44,7825652.93,65844433.50,48145808.65,65087158.81,46296720.97,0.0
20,减：所得税费用,6561450.64,17627070.80,18914406.22,11856524.77,3293550.62,16180893.30,14333932.87,8865309.30,1409446.29,5292037.04,9905572.30,6586539.65,738296.93,19910.16,6356075.04,2071066.39,535009.26,515601.12,5048206.73,3591595.05,726012.88,1528889.94,4369922.49,4318893.11,751463.54,2017776.49,5291041.70,5039092.57,600843.77,3680338.06,7369721.43,5844775.45,2107695.68,10485756.53,9799729.56,6374985.30,3182513.72,15588371.53,10672743.82,6496747.75,2102588.62,10231026.93,8023665.01,4202721.22,1167697.49,10538440.25,9443987.65,10980155.67,8693690.65,0.0
21,五、净利润,24747014.57,72248602.00,65234101.34,44086755.90,17556353.00,86172167.50,76579194.46,51193202.12,14985056.60,51079344.83,49042789.81,45205586.71,4142769.46,12484496.87,13866682.70,12805113.30,3876481.59,6596655.16,20051998.41,15772744.35,4027494.77,30594378.80,28914146.90,18744735.03,5795442.19,16135262.96,35547786.05,31043302.54,5446501.86,7537306.96,28117393.36,24686848.32,7316980.54,67145508.65,51101553.52,34563047.06,11631130.57,66903751.76,50423859.37,31340841.49,10157684.34,56645486.24,39492871.77,22749910.22,6657955.44,55305993.25,38701821.00,54107003.14,37603030.32,0.0
22,归属于母公司所有者的净利润,24901159.38,72219763.79,64814533.04,43809954.71,17556353.00,86172167.50,76579194.46,51193202.12,14985056.60,51079344.83,49042789.81,45205586.71,4142769.46,12484496.87,13866682.70,12805113.30,3876481.59,6596655.16,20051998.41,15772744.35,4027494.77,30594378.80,28914146.90,18744735.03,5795442.19,16135262.96,35547786.05,31043302.54,5446501.86,7674387.93,28245691.30,24792294.32,7438840.81,67518074.15,51243674.49,34601056.66,11693716.26,67080752.46,50423859.37,31340841.49,10157684.34,56645486.24,39492871.77,22749910.22,6657955.44,55305993.25,38701821.00,54107003.14,37603030.32,0.0
23,少数股东损益,-154144.81,28838.21,419568.30,276801.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-137080.97,-128297.94,-105446.00,-121860.27,-372565.50,-142120.97,-38009.60,-62585.69,-177000.70,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.060000,0.160000,0.150000,0.100000,0.040000,0.200000,0.180000,0.120000,0.040000,0.150000,0.150000,0.130000,0.010000,0.040000,0.040000,0.040000,0.010000,0.020000,0.060000,0.050000,0.020000,0.140000,0.130000,0.080000,0.030000,0.070000,0.160000,0.140000,0.020000,0.030000,0.130000,0.110000,0.030000,0.300000,0.230000,0.150000,0.070000,0.390000,0.290000,0.180000,0.060000,0.390000,0.290000,0.170000,0.050000,0.430000,0.300000,0.420000,1.250000,0.0
26,稀释每股收益(元/股),0.060000,0.160000,0.150000,0.100000,0.040000,0.200000,0.180000,0.120000,0.040000,0.150000,0.150000,0.130000,0.010000,0.040000,0.040000,0.040000,0.010000,0.020000,0.060000,0.050000,0.020000,0.140000,0.130000,0.080000,0.030000,0.070000,0.160000,0.140000,0.020000,0.030000,0.130000,0.110000,0.030000,0.300000,0.230000,0.150000,0.070000,0.390000,0.290000,0.180000,0.060000,0.390000,0.290000,0.170000,0.050000,0.430000,0.300000,0.420000,1.250000,0.0
27,七、其他综合收益,-12965092.93,22719241.24,24218842.25,12002944.05,-2747636.55,16821365.07,19554893.59,1013221.38,-5088545.06,-2046159.51,-895350.74,2730309.46,4041424.66,17451237.26,14216292.01,10504410.46,2063877.10,-227801.08,-306442.94,-1530244.69,1259654.56,-1197795.70,143108.59,1442361.32,2370251.12,-8603092.74,-6085298.55,-6090978.93,2439522.36,1159020.63,844438.44,-1860757.97,1742310.26,-3655578.57,-3642161.14,-1683684.73,-635262.97,-1883098.51,-1936374.29,-335341.99,10682.76,333515.16,0,0,-306150.18,0,0,0,0,0.0
28,八、综合收益总额,11781921.64,94967843.24,89452943.59,56089699.95,14808716.45,102993532.57,96134088.05,52206423.50,9896511.54,49033185.32,48147439.07,47935896.17,8184194.12,29935734.13,28082974.71,23309523.76,5940358.69,6368854.08,19745555.47,14242499.66,5287149.33,29396583.10,29057255.49,20187096.35,8165693.31,7532170.22,29462487.50,24952323.61,7886024.22,8696327.59,28961831.80,22826090.35,9059290.80,63489930.08,47459392.38,32879362.33,10995867.60,65020653.25,48487485.08,31005499.50,10168367.10,56979001.40,39492871.77,0,6351805.26,0,38701821.00,0,0,0.0
29,归属于母公司所有者的综合收益总额,11936066.45,94939005.03,89033375.29,55812898.76,14808716.45,102993532.57,96134088.05,52206423.50,9896511.54,49033185.32,48147439.07,47935896.17,8184194.12,29935734.13,28082974.71,23309523.76,5940358.69,6368854.08,19745555.47,14242499.66,5287149.33,29396583.10,29057255.49,20187096.35,8165693.31,7532170.22,29462487.50,24952323.61,7886024.22,8833408.56,29090129.74,22931536.35,9181151.07,63862495.58,47601513.35,32917371.93,11058453.29,65197653.95,48487485.08,31005499.50,10168367.10,56979001.40,39492871.77,0,6351805.26,0,38701821.00,0,0,0.0
30,归属于少数股东的综合收益总额,-154144.81,28838.21,419568.30,276801.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-137080.97,-128297.94,-105446.00,-121860.27,-372565.50,-142120.97,-38009.60,-62585.69,-177000.70,0,0,0,0,0,0,0,0,0,0,0,0.0
