,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,456775459.82,333476634.33,192933832.51,1253758776.99,717307428.40,486779259.82,207131655.38,1325553409.38,868035336.09,677634999.15,311417650.54,1331030735.03,825903215.72,626438839.23,298715915.57,1197536454.34,810211887.13,598315226.31,299577365.82,1172038986.69,688401983.37,447598696.35,243570699.26,1115239042.84,533050436.82,379111934.11,224676325.09,1119142903.22,746745672.01,510987179.71,221519853.43,1217326883.97,726878954.03,473671114.78,205776843.21,1073181295.99,713536911.71,462578205.46,235772579.56,928431209.60,702019590.98,454345102.91,241102010.07,853830766.28,573344986.17,343802767.54,163024255.06,895560070.57,632035679.97,455096568.96,146881277.64,891273649.03,580148481.40,357191246.16,125977516.92,663549444.62,429122775.79,294617469.53,136988934.08,751559120.34,530014153.84,362707102.55,103609225.80,635209298.36,410343190.31,269740610.30,67232975.15,485282795.15,367190733.92,201792329.37,89544741.24,623272767.71,251497573.56,474064509.91,168082967.40,248770913.77,144694740.63,58096318.89,0.0
2,营业收入,456775459.82,333476634.33,192933832.51,1253758776.99,717307428.40,486779259.82,207131655.38,1325553409.38,868035336.09,677634999.15,311417650.54,1331030735.03,825903215.72,626438839.23,298715915.57,1197536454.34,810211887.13,598315226.31,299577365.82,1172038986.69,688401983.37,447598696.35,243570699.26,1115239042.84,533050436.82,379111934.11,224676325.09,1119142903.22,746745672.01,510987179.71,221519853.43,1217326883.97,726878954.03,473671114.78,205776843.21,1073181295.99,713536911.71,462578205.46,235772579.56,928431209.60,702019590.98,454345102.91,241102010.07,853830766.28,573344986.17,343802767.54,163024255.06,895560070.57,632035679.97,455096568.96,146881277.64,891093599.03,580148481.40,357191246.16,125977516.92,663549444.62,429122775.79,294617469.53,136988934.08,751427191.94,527175970.53,362575174.15,103558575.80,635209298.36,410343190.31,269740610.30,67232975.15,483374982.63,366285912.94,200899930.51,89004144.30,620377092.59,249641540.65,473634284.82,167444588.01,248749791.52,144441767.51,58096318.89,0.0
3,二、营业总成本,640077509.87,458817475.19,233299368.12,1334953143.59,923479334.12,641449419.48,324282286.87,2117582807.13,924311075.53,632574867.64,289045157.26,1212250309.41,800882602.35,594970707.59,284523331.61,1121012253.82,798405993.03,574215195.75,288539819.53,1085257363.27,698789097.03,447970769.92,238514285.14,1035028237.11,620711770.89,395255699.33,213867414.96,1021789603.54,692903359.53,462198404.44,207061628.17,1104249596.92,652545239.74,405701805.06,189795332.62,1009003326.83,635917998.49,388143393.64,210549607.50,891702049.49,649813795.41,405935269.87,229135761.42,785343899.85,526529383.75,302351147.58,146894065.01,783211469.72,587639364.93,418780742.77,132435059.27,828290213.71,520084491.62,328306248.43,117275250.85,603391532.26,387111050.10,275637253.55,124179821.83,652787887.92,435596968.01,295933016.40,88758521.86,525492978.55,340324678.14,226358905.53,57706205.36,372798571.60,311307612.73,166112498.33,83263703.16,519238294.14,202035524.87,401648138.72,142461211.85,195670132.34,108168274.89,44972270.06,0.0
4,营业成本,131711509.98,102765635.87,54050328.39,474689657.83,249176518.19,162238072.05,62057089.95,519602322.44,297669513.11,260638985.42,86545339.93,465758789.31,264168115.49,249025716.85,95537555.75,477717062.91,361776550.15,272547424.15,117404841.84,436819774.93,262075953.88,161952211.17,57172633.10,480078386.34,242241998.64,138390076.66,61974817.19,485225598.47,297054023.04,178877923.78,68311157.17,540975061.55,315084494.71,170090339.32,65127546.96,560898756.09,340994404.36,188505772.33,92261713.79,453397069.38,338539968.02,192076134.24,119091491.61,424594396.63,289703601.17,142609522.57,70863983.45,476020820.01,404481192.82,299952365.49,74343931.51,605428567.42,382487005.06,230666241.49,77766836.58,442909794.30,279833628.82,199637149.32,92722753.93,493570455.69,332343586.04,234592002.83,58727428.26,374632883.13,243302867.94,166606533.21,28241018.29,253006624.24,225801260.01,113057825.19,53528877.83,389668440.77,136322545.02,337432866.82,121058326.27,151878985.17,79453170.20,32489968.44,0.0
5,营业税金及附加,4453177.99,3690838.88,1964497.01,9284811.52,4500152.03,2624597.71,672667.92,8130903.20,6120519.38,4393394.25,1795467.90,13512072.53,8973578.95,7849072.93,2497336.61,18711675.73,11988903.20,9833862.14,3667631.62,14592563.04,6751068.70,5208802.11,2528794.63,15880476.17,8677475.24,6580728.30,3733426.02,23576248.31,14668985.23,8671545.12,3180423.61,27105767.08,12250498.40,8446920.26,3689533.82,22232374.00,12176583.56,6947061.95,2545104.21,24245182.94,14847286.90,9536156.21,5557731.70,16767921.55,10605667.29,6637802.93,3065221.91,19623340.68,11802524.73,7169386.67,2513822.22,18555926.53,7673473.59,4518331.02,1459915.37,2368439.38,-1657890.18,-3158301.74,856953.36,8802719.77,7321057.73,5317473.21,1099650.38,9857896.77,5938969.19,3875308.14,1295465.79,12280203.99,8331350.85,3763227.32,379138.10,13171840.00,6989473.10,6020115.81,2245072.32,5483217.23,2944947.23,1449427.02,0.0
6,销售费用,64754776.49,44531999.05,29433834.42,152002626.35,119229003.85,86430826.07,47358821.31,192389516.13,130739991.98,86454488.94,32503682.72,140656786.45,103458317.98,64842210.86,32940876.65,121568205.37,87985831.02,60989114.98,32859302.45,124146894.76,91919934.01,61218644.53,35845885.18,126623014.67,95988878.25,66345649.69,38630761.20,96125154.45,68222351.84,46790694.22,22849008.12,94338610.13,66769738.88,44902419.34,23157534.26,102120134.71,71293958.85,48737634.33,30447361.25,97389886.46,67496328.47,41190437.69,20910054.32,72867534.72,49615401.07,32790347.85,12952939.55,63551137.69,36182120.16,21717213.62,10259046.64,54767443.40,38924377.80,29660581.60,10084666.18,43159787.26,29157318.78,19650420.16,9650212.06,42686227.61,28336553.03,13963170.09,7858148.46,34342547.07,23878724.28,15020608.62,6907755.09,33208731.73,24767527.68,17597225.91,6349865.09,27531909.00,9198011.79,10572599.10,5418822.83,7903118.93,5919412.34,1182913.29,0.0
7,管理费用,258751478.99,180688942.65,82229682.94,411876010.68,538134905.70,390784923.54,214580899.88,721968392.70,490961597.36,283186692.92,166948920.87,564759149.15,416654788.70,268459738.75,151226157.37,466427452.16,328740231.29,225098324.00,131420903.52,450347844.50,331875974.89,216573044.59,142596819.65,378888977.21,260998648.79,175210034.36,105728769.02,380596489.68,291492620.58,211143672.50,107657532.06,364767055.82,245459151.21,172504917.64,92907751.98,281037745.91,197907365.70,135039792.26,80783617.48,264107160.98,191965461.54,130624375.99,74487493.49,197746675.04,141915045.22,96562158.99,48502902.87,151852454.61,118761540.98,80666092.59,41120039.54,132281534.65,79040208.34,55363385.78,24368792.20,99592746.31,68359376.54,51226717.16,16746031.75,95109672.78,57344102.91,35590597.43,18011728.63,92727465.58,55655326.50,33034200.93,17499659.17,59128541.79,41591525.07,24879320.03,20440374.45,70217351.58,41766988.89,45231375.27,13130025.09,23455586.59,12014327.80,5813440.77,0.0
8,财务费用,-2997663.75,-2165634.42,-998793.41,-3620533.38,-2671130.97,-628999.89,-387192.19,-2357686.19,-1180546.30,-2098693.89,1251745.84,9134572.77,7627801.23,4793968.20,2321405.23,8963060.36,7914477.37,5746470.48,3187140.10,8163788.68,6166165.55,3018067.52,370152.58,16786293.93,12804769.97,8729210.32,3799641.53,20262284.71,15568416.82,10869491.08,5063507.21,19807866.93,12981356.54,9757208.50,4912965.60,19217812.78,13545686.02,8913132.77,4511810.77,26390188.71,21105687.88,16649103.14,9088990.30,42899795.47,34383738.18,23445384.42,11509017.23,27000051.10,16411986.24,9275684.40,4198219.36,17256741.71,11959426.83,8097708.54,3595040.52,15360765.01,11418616.14,8281268.65,4203870.73,12618812.07,10251668.30,6469772.84,3061566.13,13932186.00,11548790.23,7822254.63,3762307.02,15174469.85,10815949.12,6814899.88,2565447.69,18648752.79,7758506.07,2391181.72,608965.34,6949224.42,7836417.32,4036520.54,0.0
