9,投资净收益,12122000000.00,9152000000.00,6026000000.00,2860000000.00,15799000000.00,12780000000.00,11698000000.00,8721000000.00,6988000000.00,4232000000.00,2452000000.00,1174000000.00,3994000000.00,3799000000.00,3072000000.00,1987000000.00,3127000000.00,2885000000.00,2041000000.00,675000000.00,2585000000.00,2596000000.00,2290000000.00,956000000.00,191000000.00,345000000.00,373000000.00,205000000.00,1039000000.00,1064000000.00,543000000.00,171000000.00,257000000.00,294000000.00,195000000.00,39000000.00,43000000.00,-91000000.00,-258000000.00,-91000000.00,157000000.00,117000000.00,54000000.00,350000000.00,-7000000.00,210000000.00,186000000.00,31000000.00,121000000.00,243000000.00,59000000.00,-82000000.00,-28000000.00,2000000.00,40000000.00,1568681000.00,1566588000.00,1900841000.00,1785000000.00,1221000000.00,1507000000.00,0.0
10,其中:对联营公司的投资收益,102000000.00,361000000.00,107000000.00,74000000.00,-642000000.00,-285000000.00,-222000000.00,-108000000.00,-285000000.00,-24000000.00,-27000000.00,-22000000.00,1000000.00,-56000000.00,-43000000.00,-69000000.00,53000000.00,26000000.00,141000000.00,-14000000.00,202000000.00,153000000.00,106000000.00,80000000.00,109000000.00,17000000.00,-3000000.00,-10000000.00,-81000000.00,-30000000.00,-20000000.00,-8000000.00,57000000.00,26000000.00,50000000.00,20000000.00,172000000.00,34000000.00,10000000.00,22000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动净收益,-373000000.00,1166000000.00,526000000.00,616000000.00,-2825000000.00,-2590000000.00,-3525000000.00,-4508000000.00,1434000000.00,1685000000.00,1629000000.00,699000000.00,-1068000000.00,-300000000.00,-533000000.00,-417000000.00,-519000000.00,240000000.00,-443000000.00,-473000000.00,1061000000.00,857000000.00,631000000.00,846000000.00,92000000.00,-269000000.00,-117000000.00,-101000000.00,-105000000.00,-47000000.00,370000000.00,147000000.00,878000000.00,467000000.00,113000000.00,-5000000.00,30000000.00,103000000.00,510000000.00,219000000.00,-537000000.00,-158000000.00,81000000.00,-201000000.00,654000000.00,732000000.00,568000000.00,29000000.00,-812000000.00,-236000000.00,-140000000.00,78000000.00,49000000.00,83000000.00,5000000.00,0,0,0,0,0,0,0.0
12,其他业务收入,-121000000.00,-87000000.00,-20000000.00,0,-442000000.00,-292000000.00,-189000000.00,-86000000.00,-72000000.00,-34000000.00,69000000.00,31000000.00,125000000.00,98000000.00,63000000.00,36000000.00,119000000.00,94000000.00,60000000.00,26000000.00,189000000.00,102000000.00,68000000.00,31000000.00,399000000.00,293000000.00,186000000.00,84000000.00,347000000.00,262000000.00,167000000.00,77000000.00,577000000.00,472000000.00,379000000.00,77000000.00,278000000.00,161000000.00,92000000.00,40000000.00,185000000.00,105000000.00,67000000.00,30000000.00,146000000.00,115000000.00,71000000.00,36000000.00,135000000.00,88000000.00,53000000.00,99000000.00,43000000.00,111000000.00,91000000.00,86368000.00,121791000.00,72443000.00,67000000.00,282000000.00,201000000.00,0.0
13,二、营业支出,131073000000.00,93105000000.00,58723000000.00,31516000000.00,110327000000.00,75431000000.00,48645000000.00,23894000000.00,104339000000.00,70966000000.00,45536000000.00,22967000000.00,99152000000.00,69872000000.00,47032000000.00,25738000000.00,90497000000.00,63722000000.00,39928000000.00,18347000000.00,70312000000.00,49552000000.00,32627000000.00,15449000000.00,52273000000.00,35584000000.00,22783000000.00,11761000000.00,47931000000.00,29922000000.00,18340000000.00,10088000000.00,35523000000.00,22978000000.00,15065000000.00,8146000000.00,27796000000.00,17273000000.00,11294000000.00,6401000000.00,21679000000.00,12178000000.00,7774000000.00,4041000000.00,22540000000.00,14458000000.00,9130000000.00,3979000000.00,14735000000.00,10019000000.00,6313000000.00,11041000000.00,4933000000.00,8098000000.00,7023000000.00,4796687000.00,4077863000.00,3281031000.00,7085000000.00,5728000000.00,5771000000.00,0.0
14,营业税金及附加,1854000000.00,1358000000.00,899000000.00,425000000.00,1699000000.00,1285000000.00,872000000.00,398000000.00,1660000000.00,1202000000.00,828000000.00,408000000.00,4487000000.00,4026000000.00,3688000000.00,2627000000.00,10033000000.00,7470000000.00,5065000000.00,2478000000.00,8827000000.00,6496000000.00,4350000000.00,2135000000.00,7488000000.00,5503000000.00,3588000000.00,1781000000.00,6648000000.00,4909000000.00,3257000000.00,1584000000.00,5343000000.00,3809000000.00,2432000000.00,1159000000.00,3685000000.00,2665000000.00,1696000000.00,818000000.00,2761000000.00,1978000000.00,1250000000.00,616000000.00,2854000000.00,2164000000.00,1330000000.00,660000000.00,2034000000.00,1398000000.00,900000000.00,1398000000.00,630000000.00,991000000.00,792000000.00,520868000.00,501128000.00,482864000.00,0,0,0,0.0
15,业务及管理费用,51964000000.00,36435000000.00,23634000000.00,11966000000.00,50395000000.00,32783000000.00,21612000000.00,11039000000.00,46892000000.00,30288000000.00,20294000000.00,9769000000.00,42377000000.00,30450000000.00,19460000000.00,10088000000.00,40427000000.00,27787000000.00,18172000000.00,9350000000.00,37812000000.00,25282000000.00,16660000000.00,8365000000.00,32845000000.00,22162000000.00,14306000000.00,7463000000.00,28179000000.00,18391000000.00,12559000000.00,6278000000.00,22973000000.00,15428000000.00,10704000000.00,5268000000.00,18862000000.00,11992000000.00,7774000000.00,4408000000.00,16299000000.00,8468000000.00,5260000000.00,2866000000.00,13242000000.00,9912000000.00,6378000000.00,3019000000.00,9713000000.00,6675000000.00,4251000000.00,7881000000.00,3268000000.00,6005000000.00,4578000000.00,3296945000.00,2852024000.00,2777835000.00,2176000000.00,1543000000.00,1128000000.00,0.0
16,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,资产减值损失,0,0,0,0,0,41363000000.00,26161000000.00,12457000000.00,55787000000.00,39476000000.00,24414000000.00,12790000000.00,52288000000.00,35396000000.00,23884000000.00,13023000000.00,40037000000.00,28465000000.00,16691000000.00,6519000000.00,23673000000.00,17774000000.00,11617000000.00,4949000000.00,11940000000.00,7919000000.00,4889000000.00,2517000000.00,13104000000.00,6622000000.00,2524000000.00,2226000000.00,7207000000.00,3741000000.00,1929000000.00,1719000000.00,5249000000.00,2616000000.00,1824000000.00,1175000000.00,2619000000.00,1732000000.00,1264000000.00,559000000.00,6444000000.00,2382000000.00,1422000000.00,300000000.00,2988000000.00,1946000000.00,1162000000.00,1762000000.00,1035000000.00,1102000000.00,1653000000.00,0,0,0,0,0,0,0.0
18,其他业务支出,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978874000.00,724711000.00,20332000.00,468000000.00,450000000.00,436000000.00,0.0
19,三、营业利润,56511000000.00,49282000000.00,34427000000.00,15894000000.00,54527000000.00,45953000000.00,32407000000.00,15744000000.00,52369000000.00,44341000000.00,31044000000.00,14811000000.00,54629000000.00,45464000000.00,31173000000.00,14741000000.00,54637000000.00,43731000000.00,30110000000.00,14645000000.00,54404000000.00,43016000000.00,29479000000.00,14351000000.00,52285000000.00,40988000000.00,27095000000.00,12285000000.00,41504000000.00,36360000000.00,25831000000.00,11591000000.00,41425000000.00,32478000000.00,20235000000.00,8684000000.00,27969000000.00,22883000000.00,14211000000.00,5781000000.00,19122000000.00,15034000000.00,9330000000.00,4257000000.00,17615000000.00,16520000000.00,11120000000.00,5528000000.00,13103000000.00,9280000000.00,5566000000.00,6789000000.00,3020000000.00,5442000000.00,4041000000.00,2479722000.00,2218344000.00,1557208000.00,1452000000.00,1139000000.00,2001000000.00,0.0
20,加:营业外收入,327000000.00,206000000.00,117000000.00,50000000.00,266000000.00,185000000.00,107000000.00,43000000.00,244000000.00,202000000.00,118000000.00,50000000.00,387000000.00,214000000.00,134000000.00,76000000.00,491000000.00,200000000.00,63000000.00,20000000.00,327000000.00,192000000.00,100000000.00,33000000.00,366000000.00,263000000.00,194000000.00,97000000.00,257000000.00,152000000.00,87000000.00,36000000.00,230000000.00,149000000.00,114000000.00,42000000.00,817000000.00,142000000.00,83000000.00,19000000.00,214000000.00,94000000.00,51000000.00,23000000.00,217000000.00,135000000.00,109000000.00,23000000.00,117000000.00,47000000.00,36000000.00,123000000.00,74000000.00,121000000.00,88000000.00,22234000.00,55598000.00,33213000.00,0,0,0,0.0
21,减:营业外支出,293000000.00,201000000.00,102000000.00,70000000.00,467000000.00,123000000.00,72000000.00,41000000.00,337000000.00,109000000.00,46000000.00,51000000.00,408000000.00,69000000.00,26000000.00,12000000.00,142000000.00,89000000.00,53000000.00,28000000.00,157000000.00,115000000.00,76000000.00,10000000.00,102000000.00,62000000.00,46000000.00,15000000.00,152000000.00,65000000.00,42000000.00,21000000.00,65000000.00,38000000.00,23000000.00,7000000.00,91000000.00,27000000.00,13000000.00,7000000.00,71000000.00,34000000.00,23000000.00,4000000.00,86000000.00,46000000.00,38000000.00,9000000.00,80000000.00,19000000.00,10000000.00,73000000.00,51000000.00,45000000.00,45000000.00,48533000.00,39124000.00,16837000.00,0,0,0,0.0
22,四、利润总额,56545000000.00,49287000000.00,34442000000.00,15874000000.00,54326000000.00,46015000000.00,32442000000.00,15746000000.00,52276000000.00,44434000000.00,31116000000.00,14810000000.00,54608000000.00,45609000000.00,31281000000.00,14805000000.00,54986000000.00,43842000000.00,30120000000.00,14637000000.00,54574000000.00,43093000000.00,29503000000.00,14374000000.00,52549000000.00,41189000000.00,27243000000.00,12367000000.00,41609000000.00,36447000000.00,25876000000.00,11606000000.00,41590000000.00,32589000000.00,20326000000.00,8719000000.00,28695000000.00,22998000000.00,14281000000.00,5793000000.00,19265000000.00,15094000000.00,9358000000.00,4276000000.00,17746000000.00,16609000000.00,11191000000.00,5542000000.00,13140000000.00,9308000000.00,5592000000.00,6839000000.00,3043000000.00,5518000000.00,4084000000.00,2453423000.00,2234818000.00,1573584000.00,1452000000.00,1139000000.00,2001000000.00,0.0
23,减:所得税,7551000000.00,7743000000.00,5605000000.00,2472000000.00,8950000000.00,8543000000.00,6267000000.00,3317000000.00,9398000000.00,9539000000.00,6952000000.00,3418000000.00,12822000000.00,10986000000.00,7604000000.00,3602000000.00,13246000000.00,10408000000.00,7151000000.00,3540000000.00,13120000000.00,10240000000.00,7078000000.00,3443000000.00,12832000000.00,9950000000.00,6600000000.00,3035000000.00,10224000000.00,8903000000.00,6291000000.00,2933000000.00,10746000000.00,8369000000.00,5053000000.00,2130000000.00,6916000000.00,5578000000.00,3442000000.00,1386000000.00,4705000000.00,3699000000.00,2311000000.00,1047000000.00,4426000000.00,4158000000.00,2774000000.00,1352000000.00,4850000000.00,4061000000.00,2387000000.00,3113000000.00,1326000000.00,2369000000.00,1633000000.00,909585000.00,818492000.00,628053000.00,528000000.00,379000000.00,582000000.00,0.0
24,五、净利润,48994000000.00,41544000000.00,28837000000.00,13402000000.00,45376000000.00,37472000000.00,26175000000.00,12429000000.00,42878000000.00,34895000000.00,24164000000.00,11392000000.00,41786000000.00,34623000000.00,23677000000.00,11203000000.00,41740000000.00,33434000000.00,22969000000.00,11097000000.00,41454000000.00,32853000000.00,22425000000.00,10931000000.00,39717000000.00,31239000000.00,20643000000.00,9332000000.00,31385000000.00,27544000000.00,19585000000.00,8673000000.00,30844000000.00,24220000000.00,15273000000.00,6589000000.00,21779000000.00,17420000000.00,10839000000.00,4407000000.00,14560000000.00,11395000000.00,7047000000.00,3229000000.00,13320000000.00,12451000000.00,8417000000.00,4190000000.00,8290000000.00,5247000000.00,3205000000.00,3726000000.00,1717000000.00,3149000000.00,2451000000.00,1543838000.00,1416326000.00,945531000.00,924000000.00,760000000.00,1419000000.00,0.0
25,归属于母公司的净利润,48015000000.00,40752000000.00,28307000000.00,13216000000.00,44513000000.00,36799000000.00,25721000000.00,12166000000.00,42566000000.00,34738000000.00,24011000000.00,11389000000.00,41629000000.00,34543000000.00,23600000000.00,11200000000.00,41158000000.00,32926000000.00,22586000000.00,10928000000.00,40692000000.00,32280000000.00,22034000000.00,10706000000.00,39175000000.00,30860000000.00,20391000000.00,9218000000.00,31032000000.00,27226000000.00,19373000000.00,8563000000.00,30819000000.00,24226000000.00,15024000000.00,6505000000.00,21509000000.00,17193000000.00,10685000000.00,4312000000.00,14320000000.00,11395000000.00,7047000000.00,3229000000.00,13320000000.00,12451000000.00,8417000000.00,4190000000.00,8290000000.00,5247000000.00,3205000000.00,3726000000.00,1717000000.00,3148000000.00,2450000000.00,1543838000.00,1416326000.00,945531000.00,924000000.00,760000000.00,1419000000.00,0.0
26,少数股东权益,979000000.00,792000000.00,530000000.00,186000000.00,863000000.00,673000000.00,454000000.00,263000000.00,312000000.00,157000000.00,153000000.00,3000000.00,157000000.00,80000000.00,77000000.00,3000000.00,582000000.00,508000000.00,383000000.00,169000000.00,762000000.00,573000000.00,391000000.00,225000000.00,542000000.00,379000000.00,252000000.00,114000000.00,353000000.00,318000000.00,212000000.00,110000000.00,25000000.00,-6000000.00,249000000.00,84000000.00,270000000.00,227000000.00,154000000.00,95000000.00,240000000.00,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,1000000.00,0,0,0,0,0,0,0.0
27,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,基本每股收益(元/股),0.950000,0.810000,0.580000,0.270000,0.880000,0.720000,0.530000,0.250000,0.840000,0.680000,0.490000,0.230000,0.850000,0.710000,0.480000,0.230000,0.880000,0.700000,0.480000,0.230000,0.870000,0.690000,0.470000,0.230000,0.840000,0.660000,0.440000,0.200000,0.660000,0.580000,0.410000,0.180000,0.710000,0.570000,0.380000,0.170000,0.550000,0.440000,0.270000,0.110000,0.370000,0.290000,0.180000,0.080000,0.340000,0.320000,0.220000,0.110000,0.230000,0.150000,0.094000,0.120000,0.060000,0,0,0,0,0,0,0,0,0.0
29,稀释每股收益(元/股),0.890000,0.750000,0.550000,0.260000,0.880000,0.720000,0.530000,0.250000,0.840000,0.680000,0.490000,0.230000,0.850000,0.710000,0.480000,0.230000,0.880000,0.700000,0.480000,0.230000,0.870000,0.690000,0.470000,0.230000,0.840000,0.660000,0.440000,0.200000,0.660000,0.580000,0.410000,0.180000,0.710000,0.570000,0.380000,0.170000,0.550000,0.440000,0.270000,0.110000,0.370000,0.290000,0.180000,0.080000,0.340000,0.320000,0.220000,0.110000,0.230000,0.150000,0.094000,0.120000,0.060000,0,0,0,0,0,0,0,0,0.0
30,七、其他综合收益,2202000000.00,2931000000.00,257000000.00,398000000.00,12462000000.00,7625000000.00,4204000000.00,812000000.00,-10642000000.00,-6167000000.00,-5289000000.00,-2717000000.00,-4725000000.00,251000000.00,-1037000000.00,-320000000.00,5644000000.00,2193000000.00,834000000.00,306000000.00,5180000000.00,4056000000.00,3495000000.00,1680000000.00,-5060000000.00,-2497000000.00,-734000000.00,378000000.00,-296000000.00,128000000.00,898000000.00,342000000.00,207000000.00,-1063000000.00,-154000000.00,199000000.00,-814000000.00,47000000.00,-190000000.00,454000000.00,33000000.00,17000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,八、综合收益总额,51196000000.00,44475000000.00,29094000000.00,13800000000.00,57838000000.00,45097000000.00,30379000000.00,13241000000.00,32236000000.00,28728000000.00,18875000000.00,8675000000.00,37061000000.00,34874000000.00,22640000000.00,10883000000.00,47384000000.00,35627000000.00,23803000000.00,11403000000.00,46634000000.00,36909000000.00,25920000000.00,12611000000.00,34657000000.00,28742000000.00,19909000000.00,9710000000.00,31089000000.00,27672000000.00,20483000000.00,9015000000.00,31051000000.00,23157000000.00,15119000000.00,6788000000.00,20965000000.00,17467000000.00,10649000000.00,4861000000.00,14593000000.00,11412000000.00,7047000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,归属于母公司所有者的综合收益总额,50107000000.00,43597000000.00,28464000000.00,13514000000.00,57022000000.00,44509000000.00,30014000000.00,13021000000.00,31924000000.00,28571000000.00,18722000000.00,8672000000.00,36903000000.00,34793000000.00,22563000000.00,10880000000.00,46575000000.00,34892000000.00,23324000000.00,11135000000.00,45866000000.00,36280000000.00,25476000000.00,12352000000.00,34263000000.00,28486000000.00,19769000000.00,9609000000.00,30644000000.00,27211000000.00,20180000000.00,8803000000.00,31227000000.00,23428000000.00,14941000000.00,6725000000.00,20812000000.00,17299000000.00,10588000000.00,4704000000.00,14363000000.00,11410000000.00,7046000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
33,归属于少数股东的综合收益总额,1089000000.00,878000000.00,630000000.00,286000000.00,816000000.00,588000000.00,365000000.00,220000000.00,312000000.00,157000000.00,153000000.00,3000000.00,158000000.00,81000000.00,77000000.00,3000000.00,809000000.00,735000000.00,479000000.00,268000000.00,768000000.00,629000000.00,444000000.00,259000000.00,394000000.00,256000000.00,140000000.00,101000000.00,445000000.00,461000000.00,303000000.00,212000000.00,-176000000.00,-271000000.00,178000000.00,63000000.00,153000000.00,168000000.00,61000000.00,157000000.00,230000000.00,2000000.00,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
