,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,16112752527.35,10634366801.19,5154849461.69,20776506349.20,15804130313.14,10084782795.87,4441743917.45,17987744733.41,13406306596.77,8362745510.10,3889330470.61,14462727145.29,10134745568.47,6103645112.84,2400433928.35,12452841099.71,9746559921.06,6184494416.71,2328388561.74,14372964348.88,10981386096.98,7245144606.25,3050059105.17,15650758957.18,11831233708.75,7329815181.94,2968782365.39,13136151270.13,9781316972.95,6606045092.04,2809420884.98,14308073413.41,11435928764.68,7618578472.23,3200045678.76,12857743877.08,9493932505.16,5508844980.89,2130732316.34,9508189471.49,6859736369.69,4424957496.36,1859120703.78,9174597120.07,7704941178.49,5245613556.86,2436028749.20,7253533085.64,5023097280.51,3194591661.25,1601303868.45,5976137767.60,4491588635.98,2982195769.61,1378197737.01,5870428968.59,4701058922.90,3155055600.54,1609098248.23,5799399073.17,4357680736.89,2916070089.15,1478761706.48,3606077860.08,2632428333.81,1724963994.69,846139851.92,2479475115.15,1913376664.42,1164629918.35,543629774.21,1861623813.88,1359886990.87,809851576.37,1596916193.06,777266844.14,1314936992.12,1192728542.20,961810033.19,0.0
2,营业收入,16112752527.35,10634366801.19,5154849461.69,20776506349.20,15804130313.14,10084782795.87,4441743917.45,17987744733.41,13406306596.77,8362745510.10,3889330470.61,14462727145.29,10134745568.47,6103645112.84,2400433928.35,12452841099.71,9746559921.06,6184494416.71,2328388561.74,14372964348.88,10981386096.98,7245144606.25,3050059105.17,15650758957.18,11831233708.75,7329815181.94,2968782365.39,13136151270.13,9781316972.95,6606045092.04,2809420884.98,14308073413.41,11435928764.68,7618578472.23,3200045678.76,12857743877.08,9493932505.16,5508844980.89,2130732316.34,9508189471.49,6859736369.69,4424957496.36,1859120703.78,9174597120.07,7704941178.49,5245613556.86,2436028749.20,7253533085.64,5023097280.51,3194591661.25,1601303868.45,5972295418.99,4489444412.01,2980423380.43,1378077909.18,5863735692.10,4694849531.31,3149937284.64,1606140759.88,5787790737.26,4348432423.58,2910042614.39,1474388215.26,3595633880.92,2623781612.87,1717139062.22,842206165.98,2475094195.43,1910113405.43,1162967471.17,543345977.30,1858681308.36,1356639862.27,807220107.92,1594192423.59,775453761.63,1314611503.07,1187248096.11,956986022.56,0.0
3,二、营业总成本,15467629809.38,10105998590.68,5045947479.43,19121286207.48,14075204700.76,9075512517.52,4099681567.02,16258656724.64,12096096284.98,7841117649.99,3691102780.65,14256338868.74,10118817279.87,6209766488.84,2570343638.04,13208752130.76,9993620372.72,6388506842.65,2544883996.30,15321151856.68,11333534844.69,7605781361.56,3306929404.07,16265108088.09,12192758483.61,7677866580.67,3029995519.72,13597932148.71,10122642975.82,6922164558.99,3064736821.59,14104748635.79,10904657647.51,7269660499.63,3111825149.96,12160456007.22,8879818367.02,5147420705.74,2055203096.21,9127305703.55,6599112266.31,4474078440.58,1952627769.51,8717982284.72,7307920026.84,4878004322.08,2311940289.57,6728885777.38,4664713538.00,2936981093.39,1489258297.36,5491481242.28,4125752403.98,2779175130.43,1357921474.74,5438800976.60,4212899985.67,2754708407.54,1390947178.59,5205864048.67,3938033312.69,2682802734.66,1284668623.38,3004668217.02,2170353249.39,1417551339.42,706441841.48,2217907655.12,1728164694.84,1087698669.13,524701167.05,1695498823.33,1229162202.30,742857548.28,1389969594.19,685753521.31,1186310503.37,1075730289.10,835119955.74,0.0
4,营业成本,14905922862.69,9698482230.82,4834123293.51,18137974683.18,13389129805.10,8625427847.47,3915855701.66,15332812874.21,11483467867.07,7431799677.47,3494931196.11,13385135925.16,9461015589.25,5780328397.36,2363673771.36,12059665253.15,9249128501.61,5911101194.22,2339609626.18,13883426096.18,10463903766.43,7012538295.47,3004382215.93,15229219277.42,11427483120.06,7173974364.74,2782401146.11,12791295327.08,9552491697.37,6478675632.50,2864410209.37,13335774538.33,10405594525.87,6920407339.06,2948833409.56,11507199110.89,8413998102.14,4820850552.76,1918825887.27,8575596533.03,6197879558.87,4184768185.29,1844180217.32,8061902203.03,6931057085.79,4631635770.15,2209661353.01,6449281521.91,4470920103.74,2802364385.07,1404724092.60,5209801365.57,3933008564.26,2641904794.94,1308817116.30,5252364789.00,4075036158.02,2660613343.84,1342926742.25,5066986765.48,3839889485.23,2623428253.93,1242546297.58,2858048208.55,2055656352.06,1345005341.58,663761192.01,2065374162.99,1610258420.53,1020807173.48,503439349.71,1607677976.68,1182019585.66,715465832.15,1291367871.71,649414107.66,1129325017.49,1032227568.64,802200069.95,0.0
5,营业税金及附加,101815527.94,75990950.09,44422597.26,152747211.56,122887108.64,82125352.83,29638890.09,109920408.81,85663289.44,42566384.00,21061781.80,54782453.34,30784271.05,20092175.12,4853267.20,23630277.23,19814357.69,12345081.20,2211219.01,27885406.07,24573556.28,10938705.58,3042686.41,11713364.88,8823027.96,5747021.14,2447932.02,9298596.82,7029044.57,4547242.95,1130203.57,39746614.77,34926176.29,29485771.34,8470987.56,29720181.73,27455267.95,12909925.44,2171830.23,28177392.24,23344385.71,15673434.11,1224858.03,51296704.13,41797053.91,36122675.94,19380081.96,38991596.35,28706957.14,21012330.20,12996405.27,35905953.87,31833077.60,21099573.98,8947938.16,30449647.54,29997833.86,22865961.24,13619035.21,24975955.80,23025723.01,16143760.16,7484964.34,21078479.86,18617076.83,12326562.08,6605460.50,14020975.81,11880575.84,6439425.19,2641740.60,7415862.91,5405330.14,3789680.97,8448932.42,3866652.11,6275898.49,5574213.62,5804906.63,0.0
6,销售费用,178849544.02,121189601.00,59701300.30,285795965.15,233570342.05,152874708.73,61626052.31,257033843.65,203213422.50,133995621.46,62963927.00,239668962.55,171706125.86,111061770.37,53413924.12,262769217.71,212459455.97,148013886.69,75833693.93,278550276.23,192777135.71,133478232.85,71226425.05,225461543.80,173663420.36,119212277.70,50936282.11,171292587.93,130192337.30,88549044.33,43906028.82,170515270.12,122619518.81,85688468.68,41396681.33,152577017.65,109323346.88,62069832.42,32414084.72,84565149.79,60767661.82,42204900.05,21728244.02,103589818.24,84291366.30,60770400.52,24656031.56,85573803.75,44675526.12,32550988.50,19923500.43,72618537.47,50818812.18,30679073.94,13802788.77,43392330.81,29228275.08,17674813.58,8976344.59,34441994.10,27336660.88,17000991.70,8295030.89,27627172.19,18342115.84,11547919.21,5223174.42,27342699.69,19924954.10,12516110.83,5906229.58,23039740.22,15532713.42,9487758.71,17687536.52,6797366.11,12248270.19,6439569.49,5872455.40,0.0
7,管理费用,219132411.26,147420020.20,76141590.41,295268548.41,201562000.01,134049423.14,64199412.60,244445804.80,169521159.14,114339622.58,56587659.66,186627687.51,197185960.41,134149795.58,68228988.32,434533596.01,257252930.79,152593074.19,49241869.37,535811339.41,396559364.01,281535102.60,139818997.40,533543918.46,410465136.01,253653915.29,129978117.03,426975964.31,270358039.07,225441721.70,132211988.81,415397253.64,315755877.78,228340638.56,109929002.34,365056579.96,270922434.58,183619511.77,82013049.84,310581527.71,213935047.54,156458221.98,66593050.79,314792521.56,200321744.20,136895745.64,56024343.23,102999776.05,116888404.99,78563196.95,52230308.21,174851739.28,109609794.61,85390681.55,25736274.90,111663653.69,78012984.46,53189040.41,25504552.47,76586346.73,45191072.75,24341112.77,25534037.14,93547798.48,73419080.34,45313447.90,28893351.61,102186992.95,79028955.80,43424128.28,9817818.85,51613763.20,21819218.20,12642129.11,60688173.38,22796573.89,26077708.29,23379542.25,16540386.16,0.0
8,财务费用,54701658.75,57838359.96,26567943.87,151170649.69,121128657.07,78136363.53,29358651.20,202152923.65,157476584.25,122460456.27,58859954.18,386435857.76,255514251.73,164106932.10,82042708.82,395436423.49,271796574.49,181639829.38,87169578.71,347684466.10,259065474.42,170771482.84,96071129.85,217698627.49,167076257.61,124196266.96,65363227.45,124391010.95,98629306.32,60073699.74,23166632.15,-16105454.72,-22568036.03,-18947518.52,-399459.60,46118692.84,50997521.73,39078050.69,21201747.86,76664745.33,65230050.10,41211242.41,13692154.21,29981008.23,29702906.01,14710621.30,1846389.17,6085643.76,620481.43,-411871.91,-616009.15,-1696353.91,482155.33,101006.02,617356.61,930555.56,624734.25,365248.47,-79495.93,2872986.56,2590370.82,1888616.10,808293.43,4366557.94,4318624.32,3358068.65,1958662.94,8982823.68,7071788.57,4511831.35,2896028.31,5751480.32,4385354.88,1472147.34,4986386.70,2515596.28,11728334.53,7904686.90,4001172.60,0.0
