,报表日期,20191231,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,15827764792.28,11331919912.02,7136178243.26,15650308855.53,11098894893.57,7054717208.21,12166152547.80,8142774649.59,4651493293.99,0.0
2,营业收入,15827764792.28,11331919912.02,7136178243.26,15650308855.53,11098894893.57,7054717208.21,12166152547.80,8142774649.59,4651493293.99,0.0
3,二、营业总成本,15374453907.40,11012561117.43,6939980033.49,15176088771.38,10787858977.69,6861617202.97,11818643306.10,7798208943.20,4558576427.86,0.0
4,营业成本,14938784210.73,10697732518.33,6734163073.62,14712627881.54,10438606397.39,6636920253.13,11433494677.19,7446715951.00,4260815820.60,0.0
5,营业税金及附加,29498408.23,21886492.37,13444138.01,29677123.27,20641815.68,12205428.30,21500842.69,12174207.16,4485311.31,0.0
6,销售费用,110978441.82,84381511.92,55237889.14,114996042.30,84164080.59,55780527.84,90736163.78,73299111.69,43828625.92,0.0
7,管理费用,46803652.07,33302002.65,21018579.69,45533439.45,33475117.55,21514141.11,195628744.39,192331931.48,182070562.29,0.0
8,财务费用,25779793.25,17950618.31,13292679.36,58365455.54,49231718.12,31037756.23,68802584.58,71215796.69,66058012.71,0.0
9,研发费用,222609401.30,157307973.85,102823673.67,219412202.50,161739848.36,104475808.47,0,0,0,0.0
10,资产减值损失,0,0,0,-4523373.22,0,-316712.11,8480293.47,2471945.18,1318095.03,0.0
11,公允价值变动收益,224220.55,-739262.99,58635.09,41115.86,-282773.30,-3388917.47,5252332.39,-5542752.39,338678.33,0.0
12,投资收益,606364.24,974410.75,955660.48,-2259170.88,-1427851.59,273980.60,-3088919.94,1458939.72,1822645.42,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,479780046.74,336806842.99,207069641.95,488947734.69,325428903.17,203231338.98,355427069.54,339917334.53,95235555.20,0.0
16,加:营业外收入,3232645.94,3232645.65,3079613.10,788466.19,379637.63,379624.39,1127423.45,11776804.22,7566023.71,0.0
17,减：营业外支出,1062344.88,752996.69,627896.90,493229.45,183229.45,178229.45,10979.70,2211096.69,2971444.68,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,481950347.80,339286491.95,209521358.15,489242971.43,325625311.35,203432733.92,356543513.29,349483042.06,99830134.23,0.0
20,减：所得税费用,94241097.86,62168812.09,38129933.65,101770664.16,62170198.65,40315328.11,83431696.34,66480628.96,21339154.02,0.0
21,五、净利润,387709249.94,277117679.86,171391424.50,387472307.27,263455112.70,163117405.81,273111816.95,283002413.10,78490980.21,0.0
22,归属于母公司所有者的净利润,332817663.26,239084621.95,147208593.37,331211712.89,226289815.52,138472057.20,215862104.41,247070966.44,77722751.12,0.0
23,少数股东损益,54891586.68,38033057.91,24182831.13,56260594.38,37165297.18,24645348.61,57249712.54,35931446.66,768229.09,0.0
24,六、每股收益,,,,,,,,,,
25,基本每股收益(元/股),1.920000,1.380000,0.850000,1.910000,1.310000,0.800000,1.250000,1.430000,0.450000,0.0
26,稀释每股收益(元/股),1.920000,1.380000,0.850000,1.910000,1.310000,0.800000,1.250000,1.430000,0.450000,0.0
27,七、其他综合收益,1061647.51,444676.04,369111.84,135583.39,88833.24,-27502.60,-44852.06,0,0,0.0
28,八、综合收益总额,388770897.45,277562355.90,171760536.34,387607890.66,263543945.94,163089903.21,273066964.89,283002413.10,78490980.21,0.0
29,归属于母公司所有者的综合收益总额,333608906.87,239426767.65,147486562.22,331347296.28,226378648.76,138444554.60,215817252.35,247070966.44,77722751.12,0.0
30,归属于少数股东的综合收益总额,55161990.58,38135588.25,24273974.12,56260594.38,37165297.18,24645348.61,57249712.54,35931446.66,768229.09,0.0
