,报表日期,20190930,20190630,20181231,20180930,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,654472605.09,425094021.05,867574820.46,642833899.87,864338971.47,893646906.89,863734237.30,0.0
2,营业收入,654472605.09,425094021.05,867574820.46,642833899.87,864338971.47,893646906.89,863734237.30,0.0
3,二、营业总成本,574235627.34,376005912.19,769759955.30,565049411.11,797115346.10,799856900.55,782657859.96,0.0
4,营业成本,498370621.20,323425912.86,666019211.12,491300039.48,656163580.25,692671721.54,672123418.75,0.0
5,营业税金及附加,5192678.78,4261421.58,3663810.38,1850019.02,3796929.47,3796582.67,2138396.24,0.0
6,销售费用,28459224.41,18594501.72,38913545.04,30444222.46,56386455.17,34353774.36,30891850.35,0.0
7,管理费用,19368573.15,12556595.35,26577197.20,19151065.52,59166323.67,57074552.89,67321817.92,0.0
8,财务费用,1789980.67,3820061.77,2309144.11,2116101.77,17287180.96,1005007.17,4498393.12,0.0
9,研发费用,21054549.13,13347418.91,30196451.87,20187962.86,0,0,0,0.0
10,资产减值损失,0,0,2080595.58,0,4314876.58,10955261.92,5683983.58,0.0
11,公允价值变动收益,-196276.75,-256408.25,0,-337470.00,0,0,2226476.50,0.0
12,投资收益,-507151.30,-140545.66,-509537.79,161.76,70075.06,310661.07,2036125.67,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,75372797.81,47102411.67,100201457.94,76363755.94,71315133.76,94100667.41,85338979.51,0.0
16,加:营业外收入,2508838.07,1171838.69,2094299.79,790883.32,69472.75,367690.00,1410450.00,0.0
17,减：营业外支出,161867.47,157942.59,260797.33,245423.43,69158.25,51183.34,237021.96,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,77719768.41,48116307.77,102034960.40,76909215.83,71315448.26,94417174.07,86512407.55,0.0
20,减：所得税费用,8845440.49,4212454.51,12997160.82,11549080.13,7527174.59,11883041.78,14096309.65,0.0
21,五、净利润,68874327.92,43903853.26,89037799.58,65360135.70,63788273.67,82534132.29,72416097.90,0.0
22,归属于母公司所有者的净利润,68874327.92,43903853.26,89037799.58,65360135.70,63788273.67,82534132.29,72665981.93,0.0
23,少数股东损益,0,0,0,0,0,0,-249884.03,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),0.570000,0.370000,0.740000,0.540000,0.530000,0.690000,0.630000,0.0
26,稀释每股收益(元/股),0.570000,0.370000,0.740000,0.540000,0.530000,0.690000,0.630000,0.0
27,七、其他综合收益,-5650.05,-413.53,-7727.43,-5795.57,5697.23,-6449.68,-5209.51,0.0
28,八、综合收益总额,68868677.87,43903439.73,89030072.15,65354340.13,63793970.90,82527682.61,72410888.39,0.0
29,归属于母公司所有者的综合收益总额,68868677.87,43903439.73,89030072.15,65346308.68,63793970.90,82527682.61,72660772.42,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,-249884.03,0.0
