9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,37586840.85,5908322.72,5908322.72,0,-2676249.79,0,0,0,113617550.23,-286466.67,-286466.67,0,115316505.88,0,0,0,25455185.92,0,0,0,34012172.31,0,0,0,-4488915.58,0,0,0,7243891.06,0,0,0,9630607.55,-2014432.00,3985568.00,0,44124930.82,666947.23,666947.23,0,47868962.03,65759066.57,1456927.61,0,46840970.72,3548044.86,3548044.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160779.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,611869.26,104069.41,104069.41,0,20253880.09,20079346.19,20079346.19,0,20995776.51,995776.51,0,0,182672504.86,1345954.84,0,0,138864136.09,0,0,0,87327492.57,33830812.04,0,0,116823060.50,0,0,0,214316.19,0,0,0,-349260.25,9000.00,9000.00,0,9000.00,0,0,0,6770000.00,6770000.00,6770000.00,0,13319502.04,11318218.38,1692308.59,1181250.00,20451917.64,0,0,0,24031500.00,24031500.00,24031500.00,2431500.00,681014.87,0,0,0,-8806959.77,0,0,0,6271530.81,136704.02,-3995.98,0,-88874365.06,-9851657.20,-8608756.31,0,6937735.69,5949190.00,3140255.00,1040255.00,5774916.28,4819609.64,1883372.00,234372.00,-3217745.88,1539800.00,11252237.46,3292700.00,13176355.15,8474200.00,2049398.70,12751607.77,18859753.08,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1553838.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-49402442.00,9572151.47,5584957.87,-610466.41,-38721954.73,-737713.95,418143.44,-4779826.31,5950562.83,-5403416.78,-1616080.61,-4471262.16,-15152358.46,-26277416.13,-16946154.62,-8972207.28,-17987761.15,-29976927.11,-23906818.13,-12154997.33,-8327291.14,8745020.69,-27759864.84,1233334.83,753739.98,-28283348.51,-25829307.08,-7850184.41,-110934003.90,-26929409.57,-21345418.56,-3390698.51,-102124748.27,-70717493.21,-53664056.41,-25170017.38,-57051756.16,-13283979.80,-18064882.45,-12186404.36,-25858332.86,-19107541.91,-9033203.92,-9009090.00,-131562475.75,-104936511.19,-28363969.64,3065104.75,-68970211.92,-34346838.95,-28354012.03,-14763112.93,-8341371.43,2131414.64,6302635.32,-1533844.87,-166263623.70,9706324.12,7977330.80,5023234.30,-38498394.42,20980740.66,14738335.03,6456258.68,17095801.76,11707564.67,1841835.97,-4263007.99,-245547171.34,-32920970.33,-20700840.85,-3515877.10,32818328.76,32720465.09,36355800.45,29056607.86,37417008.90,33817503.58,65428217.75,-199875.32,-45483397.19,1936300.00,11130773.44,1787000.00,3237829.05,13019800.00,41726261.48,33663568.52,53723574.60,24900096.00,16048816.59,3589276.85,1317527.47,0.0
16,加:营业外收入,17127547.36,17227930.13,105318.40,0,1086430.92,1083085.92,746080.92,615000.00,24118897.52,86797.52,50100.00,0,631647.84,85747.84,17132.41,132.41,118163019.29,1448995.77,1448995.77,100808.15,1369996.55,7380331.68,3965393.63,403.00,19158077.78,35895.87,29995.87,20347.21,29929114.84,27989358.84,27918824.42,5329515.47,804888.68,1276857.56,22982.92,40568.40,70191852.84,1298231.49,86913.38,12504.90,8581615.45,10799143.83,167028.55,152724.46,1243213.77,1541893.60,1358670.06,103834.44,92111502.84,1476622.01,1101138.46,837265.06,35942005.47,1685385.40,1389926.90,20989.48,1367666.28,777322.28,686046.70,21824.79,617952.79,650055.20,502722.11,457852.49,91009.51,1153281.36,1142487.31,4033.00,526867.25,509512.82,61088.92,5845.00,264444.45,73670.53,1663827.54,610917.48,284762.37,144417.46,14584016.65,776600.41,691322.39,0,611945.59,0,587228.97,0,1880084.21,0,698632.67,0,738804.84,710904.98,498750.14,0.0
17,减：营业外支出,86963198.28,8726985.17,6294134.31,38879.05,9320238.07,4596496.82,4566847.52,70318.22,17954523.66,8344123.14,8212748.60,41999.30,63957788.59,8251948.22,8218801.68,42979.90,80547331.21,539957.59,177285.06,141428.79,47163031.19,3008495.69,2579943.92,2979.55,2338491.62,900977.59,245632.03,36324.45,8878987.24,293028.35,105885.11,35389.61,19055979.53,1115035.00,620564.13,101752.26,5307147.34,234020.33,174622.38,84193.16,24588843.53,712071.87,588392.99,253106.59,12330663.88,4227791.74,956231.78,281318.58,8809402.89,8507106.22,6734686.96,451800.11,5990870.35,1405704.56,256917.69,108938.86,18279589.71,1055256.66,1015622.51,576058.33,1277710.24,979563.70,375383.16,395337.91,2653362.10,256577.38,158213.24,39340.00,70931990.16,48140.11,39234.00,35500.00,1338588.66,45270.30,9910267.46,110200.89,1299871.28,24456.30,457090.39,281921.05,998971.02,0,419160.86,0,366675.68,0,909284.31,0,312993.40,0,203524.21,26795.74,116388.53,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362039.36,0,0,0,11081.07,0,0,0,3288844.41,3422.79,3422.79,0,11844503.03,0,0,0,0,0,0,0,4084140.47,351743.77,351743.77,213244.58,9825985.44,3462338.79,0,0,77940.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-119238092.92,18073096.43,-603858.04,-649345.46,-46955761.88,-4251124.85,-3402623.16,-4235144.53,12114936.69,-13660742.40,-9778729.21,-4513261.46,-78478499.21,-34443616.51,-25147823.89,-9015054.77,19627926.93,-29067888.93,-22635107.42,-12195617.97,-54120325.78,13116856.68,-26374415.13,1230758.28,17573326.14,-29148430.23,-26044943.24,-7866161.65,-89883876.30,766920.92,6467520.75,1903427.35,-120375839.12,-70555670.65,-54261637.62,-25231201.24,7832949.34,-12219768.64,-18152591.45,-12258092.62,-41865560.94,-9020469.95,-9454568.36,-9109472.13,-142649925.86,-107622409.33,-27961531.36,2887620.61,14331888.03,-41377323.16,-33987560.53,-14377647.98,21609763.69,2411095.48,7435644.53,-1621794.25,-183175547.13,9428389.74,7647754.99,4469000.76,-39158151.87,20651232.16,14865673.98,6518773.26,14533449.17,12604268.65,2826110.04,-4298314.99,-315952294.25,-32459597.62,-20678985.93,-3545532.10,31744184.55,32748865.32,28109360.53,29557324.45,36401899.99,33937464.74,79555144.01,294804.04,-45791045.82,1936300.00,11323558.17,1787000.00,3458382.34,13019800.00,42697061.38,33663568.52,54109213.87,24900096.00,16584097.22,4273386.09,1699889.08,0.0
20,减：所得税费用,4225847.99,964953.61,2592230.89,112193.94,3943490.65,2206994.73,585441.94,299897.91,-259327.30,1860044.80,1075146.65,781.10,-3668563.17,6179.48,1699.43,491.06,-220676.46,31545.19,31545.19,0,834729.79,2695750.70,1189065.82,0,1702190.62,0,0,16283.47,3104345.64,31159.18,45676.82,10710.20,-266786.16,265468.29,100260.92,25257.08,-122832.78,289428.53,192205.16,85009.87,689231.74,700956.56,469880.21,182576.51,858040.48,789956.19,315908.62,143905.75,2195473.69,763724.46,458549.94,218942.37,920463.65,550907.90,318852.90,147576.12,2075080.35,2382700.73,2044910.77,774753.39,2064094.66,6398440.93,5092965.10,2221922.93,3083881.62,2426509.56,355997.30,135899.75,840281.22,534656.95,315455.91,141177.50,9109098.45,4773526.61,7162322.12,4653356.90,6580754.87,4348869.46,6084898.68,19077.25,1269358.72,178600.00,1473219.59,24000.00,937249.18,1953000.00,6396781.19,5049535.28,7804253.93,3735014.40,0,0,2487614.58,0.0
21,五、净利润,-123463940.91,17108142.82,-3196088.93,-761539.40,-50899252.53,-6458119.58,-3988065.10,-4535042.44,12374263.99,-15520787.20,-10853875.86,-4514042.56,-74809936.04,-34449795.99,-25149523.32,-9015545.83,19848603.39,-29099434.12,-22666652.61,-12195617.97,-54955055.57,10421105.98,-27563480.95,1230758.28,15871135.52,-29148430.23,-26044943.24,-7882445.12,-92988221.94,735761.74,6421843.93,1892717.15,-120109052.96,-70821138.94,-54361898.54,-25256458.32,7955782.12,-12509197.17,-18344796.61,-12343102.49,-42554792.68,-9721426.51,-9924448.57,-9292048.64,-143507966.34,-108412365.52,-28277439.98,2743714.86,12136414.34,-42141047.62,-34446110.47,-14374330.71,25796744.79,3735430.24,7841692.74,-1769370.37,-166479537.66,7045689.01,5602844.22,3694247.37,-29732643.96,14252791.23,8873574.56,4296850.33,11506487.08,13216484.09,4454936.59,-3400273.24,-316792575.47,-32994254.57,-20994441.84,0,22635086.10,27975338.71,20947038.41,24903967.55,29572903.33,29588595.28,73470245.33,275726.79,-47060404.54,1757700.00,9850338.58,1763000.00,2521133.16,11066800.00,36300280.19,28614033.24,46304959.94,21165081.60,14096482.64,4273386.09,1699889.08,0.0
22,归属于母公司所有者的净利润,-129495967.85,8324800.73,-8374446.61,-2827203.20,-53720897.01,-8309168.76,-4227504.52,-4489020.61,12505950.02,-15451583.66,-10811468.55,-4488631.47,-71366810.39,-33481391.58,-24571535.22,-8722422.03,16312181.44,-27865261.92,-21745699.39,-11629741.70,-50915827.23,12221430.87,-26065961.64,1316590.56,20993155.10,-27482306.45,-24509246.64,-7719861.84,-85955741.71,1628927.30,7137264.18,2274799.60,-112870540.17,-68860484.48,-53026237.21,-25030752.09,10160174.41,-12751802.17,-18521730.02,-12370488.52,-43518150.74,-10293525.33,-10410427.11,-9498696.41,-143646156.68,-109337939.33,-28783692.65,2529104.03,11788488.76,-43232474.95,-35115353.22,-14596590.35,24730429.74,3190921.93,7522418.66,-1883439.22,-166352588.10,5803578.29,5199644.37,3527000.47,-30967608.02,12947755.15,8873574.56,4033142.11,10879807.09,11151463.66,3644938.30,-3400273.24,-316864473.41,-33645332.45,-21280691.69,-3751918.29,20157005.17,27517341.20,21518069.31,23917438.82,27943349.04,29588595.28,72105316.55,275726.79,-48452687.05,1757700.00,8380597.87,1763000.00,1430777.00,11066800.00,35518636.55,28614033.24,45590649.57,21165081.60,14096482.64,4273386.09,1699889.08,0.0
23,少数股东损益,6032026.94,8783342.09,5178357.68,2065663.80,2821644.48,1851049.18,239439.42,-46021.83,-131686.03,-69203.54,-42407.31,-25411.09,-3443125.65,-968404.41,-577988.10,-293123.80,3536421.95,-1234172.20,-920953.22,-565876.27,-4039228.34,-1800324.89,-1497519.31,-85832.28,-5122019.58,-1666123.78,-1535696.60,-162583.28,-7032480.23,-893165.56,-715420.25,-382082.45,-7238512.79,-1960654.46,-1335661.33,-225706.23,-2204392.29,242605.00,176933.41,27386.03,963358.06,572098.82,485978.54,206647.77,138190.34,925573.81,506252.67,214655.83,347925.58,1091427.33,669242.75,222259.64,1066315.05,544508.31,319274.08,114068.85,-126949.56,1242110.72,403199.85,167246.90,1234964.06,1305036.08,0,263708.22,626679.99,2065020.43,809998.29,0,71897.94,651077.88,286249.85,65208.69,2478080.93,457997.51,-571030.90,986528.73,1629554.29,0,1364928.78,0,1392282.51,0,1469740.71,0,1090356.16,0,781643.64,0,714310.37,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.156900,0.010100,-0.010100,-0.003400,-0.065100,-0.010100,-0.005100,-0.005400,0.015100,-0.018700,-0.013100,-0.005400,-0.086500,-0.040600,-0.029800,-0.010600,0.019800,-0.033800,-0.026300,-0.014100,-0.061700,0.014800,-0.031600,0.001600,0.084000,-0.109900,-0.098000,-0.030900,-0.343800,0.006500,0.028500,0.009100,-0.451500,-0.275400,-0.212100,-0.100100,0.040600,-0.051000,-0.074100,-0.049500,-0.174100,-0.041200,-0.041600,-0.038000,-0.570000,-0.437300,-0.115100,0.011000,0.050000,-0.172900,-0.140500,-0.060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),-0.156900,0.010100,-0.010100,-0.003400,-0.065100,-0.010100,-0.005100,-0.005400,0.015100,-0.018700,-0.013100,-0.005400,-0.086500,-0.040600,-0.029800,-0.010600,0.019800,-0.033800,-0.026300,-0.014100,-0.061700,0.014800,-0.031600,0.001600,0.084000,-0.109900,-0.098000,-0.030900,-0.343800,0.006500,0.028500,0.009100,-0.451500,-0.275400,-0.212100,-0.100100,0.040600,-0.051000,-0.074100,-0.049500,-0.174100,-0.041200,-0.041600,-0.038000,-0.570000,-0.437300,-0.115100,0.011000,0.050000,-0.172900,-0.140500,-0.060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-1126125.00,0,0,0,0,0,0.00,0,-808839.74,-808839.74,-49304.90,46957.05,-453135.53,-349830.02,-157306.12,-410874.19,518875.40,88500.13,1130700.13,447600.13,73499.87,124200.00,94500.00,-59400.00,94500.00,237600.00,-121500.00,-18900.00,140400.00,-94500.00,-91800.00,108000.00,-855900.00,-691200.00,-396900.00,97200.00,194400.00,126900.00,124200.00,747900.00,891000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-124590065.91,17108142.82,-3196088.93,-761539.40,-50899252.53,-6458119.58,-3988065.10,-4535042.44,11565424.25,-16329626.94,-10903180.76,-4467085.51,-75263071.57,-34799626.01,-25306829.44,-9426420.02,20367478.79,-29010933.99,-21535952.48,-11748017.84,-54881555.70,10545305.98,-27468980.95,1171358.28,15965635.52,-28910830.23,-26166443.24,-7901345.12,-92847821.94,641261.74,6330043.93,2000717.15,-120964952.96,-71512338.94,-54758798.54,-25159258.32,8150182.12,-12382297.17,-18220596.61,-11595202.49,-41663792.68,-9721426.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-130622092.85,8324800.73,-8374446.61,-2827203.20,-53720897.01,-8309168.76,-4227504.52,-4489020.61,11697110.28,-16260423.40,-10860773.45,-4441674.42,-71819945.92,-33831221.60,-24728841.34,-9133296.22,16831056.84,-27776761.79,-20614999.26,-11182141.58,-50842327.36,12345630.87,-25971461.64,1257190.56,21087655.10,-27244706.45,-24630746.64,-7738761.84,-85815341.71,1534427.30,7045464.18,2382799.60,-113726440.17,-69551684.48,-53423137.21,-24933552.09,10354574.41,-12624902.17,-18397530.02,-11622588.52,-42627150.74,-10293525.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,6032026.94,8783342.09,5178357.68,2065663.80,2821644.48,1851049.18,239439.42,-46021.83,-131686.03,-69203.54,-42407.31,-25411.09,-3443125.65,-968404.41,-577988.10,-293123.80,3536421.95,-1234172.20,-920953.22,-565876.26,-4039228.34,-1800324.89,-1497519.31,-85832.28,-5122019.58,-1666123.78,-1535696.60,-162583.28,-7032480.23,-893165.56,-715420.26,-382082.45,-7238512.79,-1960654.46,-1335661.33,-225706.23,-2204392.29,242605.00,176933.41,27386.03,963358.06,572098.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
