9,研发费用,123928270.28,90411949.61,57871759.99,192665350.81,133146321.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-17266814.36,90896965.86,39888738.18,24109002.57,5338245.19,74602596.49,34302148.78,24427497.20,6369802.50,47470495.95,30343863.05,14255422.99,7634302.90,42242173.56,20544131.75,14196000.09,394859.43,48089158.11,24774027.61,9663883.55,2520703.16,22517334.18,9558729.24,5125133.17,1039781.17,19901861.52,6747646.32,4712970.93,987579.74,8124562.47,6007275.34,2600455.46,-1485367.46,9631791.07,5468607.47,2921951.63,-176180.37,-1159408.98,2402422.33,1568356.21,-307665.94,5649467.69,3445592.06,3247447.96,-213024.80,5064041.79,1930253.46,2870826.72,3157414.37,2866500.66,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-1959240.43,-1199362.25,-577555.12,-3988314.96,26471512.11,17378503.96,9539838.40,1803366.18,2000272.94,1773897.55,1770200.73,1872512.92,7979543.60,7303054.95,386522.69,3856678.78,1010805.69,889134.98,-7019.07,2295.10,0,0,0,0,0,0,0,-275000.00,0,0,0,1851949.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601324.11,150000.00,150000.00,-66491.02,214391.42,0.0
13,其中:对联营企业和合营企业的投资收益,-1959240.43,-1199362.25,-577555.12,-4188314.96,-4639063.24,-4048742.62,-755350.64,1603366.18,1800272.94,1573897.55,1770200.73,1792512.92,7899543.60,7223054.95,386522.69,3856678.78,1010805.69,889134.98,-7019.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000.00,150000.00,0,-66491.02,214391.42,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-90608352.35,-107905193.37,-92562812.56,105341216.64,-115589671.04,-117107998.34,-106658188.10,153129389.08,-140617164.92,-156904240.11,-136702405.91,119530141.42,-35383877.23,-71270583.89,-71748130.23,131831279.91,-38817257.18,-21592589.11,-47383700.20,95515809.78,-18382042.51,-21643955.48,-31576364.20,6638835.21,-34769778.37,-29008525.41,-34829241.63,-18964452.10,-28009172.65,-28690742.11,-31992143.69,87988434.51,23011569.47,8978969.75,-17355496.10,59425734.60,8059928.03,-3735056.93,-21021760.09,27583402.89,-12434362.44,-38073573.59,-35254330.73,28789740.75,5673519.37,4706734.73,-18191987.32,36826969.93,-3186126.30,-253784.99,25338684.46,15287198.56,0.0
16,加:营业外收入,3338746.93,3032317.81,113221.15,23655268.73,18916688.22,3848787.22,517289.67,50751443.20,25723876.77,3353789.74,7361659.59,76694128.21,46405617.28,31085287.17,17858668.38,50592001.91,43994156.90,19013516.09,10945794.64,47036201.79,33084548.75,17509331.43,7098543.41,35771560.73,31535040.29,17344498.10,2806343.40,31788941.01,22791365.58,16530798.92,1336904.98,19961248.83,8648186.44,2581269.03,386151.73,18465370.73,7766268.03,3352681.22,63640.00,19736799.48,11968957.80,9540721.23,7235122.31,12940085.44,6305463.33,3212427.90,1291636.75,5768315.56,237797.32,237377.32,285412.83,6654306.83,0.0
17,减：营业外支出,88248.91,13395.59,13275.37,570346.37,51244.55,54841.39,44248.49,744722.87,89349.14,50676.46,577.49,158130.82,7847.02,7847.02,715.31,68240.52,77088.28,53221.84,4420.74,75745.03,72699.65,34709.37,22333.22,13828.53,15075.37,8212.16,0,133863.62,31279.86,24143.96,2905.98,45615.01,245389.34,201884.47,1873.84,209051.43,42486.96,159601.31,2208.84,10749.90,10689.90,4189.98,3800.28,434507.37,347704.04,290298.00,1900.00,169356.66,662875.61,5486.54,53830.76,16982.05,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,24835.46,24426.46,577.49,125193.33,6187.86,6187.86,715.31,18733.65,73850.37,50183.93,3382.83,73350.12,72324.49,34597.32,22221.17,12277.60,15058.54,8212.16,0,20855.98,12173.02,12173.02,0,1880.94,0,0,0,143078.12,31700.17,149392.47,0,9849.90,3849.98,3849.98,3420.28,25389.11,0,0,0,154926.01,0,0,53479.68,0,0.0
19,四、利润总额,-87357854.33,-104886271.15,-92462866.78,128426139.00,-96724227.37,-113314052.51,-106185146.92,203136109.41,-114982637.29,-153601126.83,-129341323.81,196066138.81,11013893.03,-40193143.74,-53890177.16,182355041.30,5099811.44,-2632294.86,-36442326.30,142476266.54,14629806.59,-4169333.42,-24500154.01,42396567.41,-3249813.45,-11672239.47,-32022898.23,12690625.29,-5249086.93,-12184087.15,-30658144.69,107904068.33,31414366.57,11358354.31,-16971218.21,77682053.90,15783709.10,-541977.02,-20960328.93,47309452.47,-476094.54,-28537042.34,-28023008.70,41295318.82,11631278.66,7628864.63,-16902250.57,42425928.83,-3611204.59,-21894.21,25570266.53,21924523.34,0.0
20,减：所得税费用,-24299761.02,-21743419.61,-13301227.73,3943873.66,-23076010.04,-17748393.28,-18562509.31,25883634.33,-19386964.46,-26290532.44,-23156944.34,23113735.14,1207288.50,-4017152.64,-9792509.91,19795925.19,-1120913.29,1046766.54,-4289317.54,17397648.35,321038.12,-1212777.99,-4154647.88,6844026.64,360870.26,-1016125.96,-4293543.13,2988329.31,-1899289.56,-3630834.28,-5093213.68,18153274.70,5165196.81,2856498.24,-4076655.18,7437900.82,262120.01,-2048552.27,-4131445.51,5260121.16,-3396889.69,-7264913.37,-5052782.47,1493715.98,-3406400.40,-2786293.96,-6388752.78,4506522.72,-729308.67,198902.07,3350835.40,1680471.74,0.0
21,五、净利润,-63058093.31,-83142851.54,-79161639.05,124482265.34,-73648217.33,-95565659.23,-87622637.61,177252475.08,-95595672.83,-127310594.39,-106184379.47,172952403.67,9806604.53,-36175991.10,-44097667.25,162559116.11,6220724.73,-3679061.40,-32153008.76,125078618.19,14308768.47,-2956555.43,-20345506.13,35552540.77,-3610683.71,-10656113.51,-27729355.10,9702295.98,-3349797.37,-8553252.87,-25564931.01,89750793.63,26249169.76,8501856.07,-12894563.03,70244153.08,15521589.09,1506575.25,-16828883.42,42049331.31,2920795.15,-21272128.97,-22970226.23,39801602.84,15037679.06,10415158.59,-10513497.79,37919406.11,-2881895.92,-220796.28,22219431.13,20244051.60,0.0
22,归属于母公司所有者的净利润,-63604243.58,-82478718.06,-79214430.19,120204513.73,-73462221.49,-93235036.37,-85683115.89,169054901.59,-96202204.95,-124433232.66,-101952740.85,155751257.66,5059300.12,-38078343.98,-42889635.11,148774526.89,4782080.18,-6640477.83,-30933021.31,119435881.99,11457221.67,-895676.19,-17812740.82,38861447.36,5375505.05,-3480626.75,-22578347.88,17872345.54,4143411.39,-2157360.78,-20336829.12,86496177.37,23612599.70,5963695.55,-13611168.69,65105204.03,11667914.57,462009.72,-15296991.80,35651907.14,1692640.53,-20727762.45,-20936292.51,34381862.18,11945013.75,7943622.76,-10364294.01,33745326.90,-3149161.96,330485.37,20062809.05,18921019.81,0.0
23,少数股东损益,546150.27,-664133.48,52791.14,4277751.61,-185995.84,-2330622.86,-1939521.72,8197573.49,606532.12,-2877361.73,-4231638.62,17201146.01,4747304.41,1902352.88,-1208032.14,13784589.22,1438644.55,2961416.43,-1219987.45,5642736.20,2851546.80,-2060879.24,-2532765.31,-3308906.59,-8986188.76,-7175486.76,-5151007.22,-8170049.56,-7493208.76,-6395892.09,-5228101.89,3254616.26,2636570.06,2538160.52,716605.66,5138949.05,3853674.52,1044565.53,-1531891.62,6397424.17,1228154.62,-544366.52,-2033933.72,5419740.66,3092665.31,2471535.83,-149203.78,4174079.21,267266.04,-551281.65,2156622.08,1323031.79,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.084400,-0.098400,-0.094500,0.143400,-0.087600,-0.111200,-0.102200,0.210900,-0.123300,-0.162600,-0.235700,0.360100,0.011700,-0.088000,-0.099200,0.344000,0.011100,-0.015400,-0.071500,0.552300,0.066300,-0.005200,-0.103100,0.225000,0.031100,-0.020200,-0.130700,0.103500,0.024000,-0.012500,-0.117700,0.500800,0.136700,0.034500,-0.102000,0.490000,0.088000,0.003000,-0.190000,0.440000,0.020000,-0.260000,-0.310000,0.620000,0.230000,0.160000,-0.210000,0.670000,-0.060000,0.010000,0.400000,0.380000,0.0
26,稀释每股收益(元/股),-0.084400,-0.098400,-0.094500,0.143400,-0.087600,-0.111200,-0.102200,0.210900,-0.123300,-0.162600,-0.235700,0.360100,0.011700,-0.088000,-0.099200,0.344000,0.011100,-0.015400,-0.071500,0.552300,0.066300,-0.005200,-0.103100,0.225000,0.031100,-0.020200,-0.130700,0.103500,0.024000,-0.012500,-0.117700,0.500800,0.136700,0.034500,-0.102000,0.490000,0.088000,0.003000,-0.190000,0.440000,0.020000,-0.260000,-0.310000,0.620000,0.230000,0.160000,-0.210000,0.670000,-0.060000,0.010000,0.400000,0.380000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956537.00,0,0,0,1913992.47,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-63058093.31,-83142851.54,-79161639.05,124482265.34,-73648217.33,-95565659.23,-87622637.61,177252475.08,-95595672.83,-127310594.39,-106184379.47,172952403.67,9806604.53,-36175991.10,-44097667.25,162559116.11,6220724.73,-3679061.40,-32153008.76,125078618.19,14308768.47,-2956555.43,-20345506.13,35552540.77,-3610683.71,-10656113.51,-27729355.10,9702295.98,-3349797.37,-8553252.87,-25564931.01,89750793.63,26249169.76,8501856.07,-12894563.03,77200690.08,15521589.09,1506575.25,-16828883.42,43963323.78,2920795.15,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-63604243.58,-82478718.06,-79214430.19,120204513.73,-73462221.49,-93235036.37,-85683115.89,169054901.59,-96202204.95,-124433232.66,-101952740.85,155751257.66,5059300.12,-38078343.98,-42889635.11,148774526.89,4782080.18,-6640477.83,-30933021.31,119435881.99,11457221.67,-895676.19,-17812740.82,38861447.36,5375505.05,-3480626.75,-22578347.88,17872345.54,4143411.39,-2157360.78,-20336829.12,86496177.37,23612599.70,5963695.55,-13611168.69,72061741.03,11667914.57,462009.72,-15296991.80,37565899.61,1692640.53,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,546150.27,-664133.48,52791.14,4277751.61,-185995.84,-2330622.86,-1939521.72,8197573.49,606532.12,-2877361.73,-4231638.62,17201146.01,4747304.41,1902352.88,-1208032.14,13784589.22,1438644.55,2961416.43,-1219987.45,5642736.20,2851546.80,-2060879.24,-2532765.31,-3308906.59,-8986188.76,-7175486.76,-5151007.22,-8170049.56,-7493208.76,-6395892.09,-5228101.89,3254616.26,2636570.06,2538160.52,716605.66,5138949.05,3853674.52,1044565.53,-1531891.62,6397424.17,1228154.62,0,0,0,0,0,0,0,0,0,0,0,0.0
