,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,62848917.83,38274433.02,21954108.28,119906950.34,101250275.83,67734899.35,24732886.83,137490597.69,95516858.66,48929676.27,23303201.13,141970520.80,119949590.90,65774013.33,21999259.18,170990030.10,139328236.82,76536800.68,22326412.71,212070585.77,161951441.78,85666634.40,26457065.59,271111736.07,200227908.32,104903520.59,39478142.34,292827026.55,198705238.09,113186086.20,41879893.15,321043570.34,231123003.96,136537595.25,55263134.64,299027279.43,220304009.08,120622786.14,49006540.55,260908108.82,198415641.90,112494583.85,52824020.96,274202840.48,212266079.84,111109918.15,47875185.83,234601314.71,170188762.07,96531353.91,37980792.02,222624342.78,157216588.74,90111285.95,46636589.24,174368433.68,128315982.74,87109521.36,35807298.17,148857892.89,114100864.61,76365460.33,42167122.01,107770507.02,80552448.44,44584810.10,20271397.51,80203377.17,54391135.05,27011215.21,11235750.75,58756643.27,44004800.00,26304363.84,72740948.98,28038765.18,68122401.78,29532869.14,143000621.48,101537605.62,467878121.54,324328852.41,1028301098.33,440795986.44,1367604839.13,712983989.24,1609616476.69,801025488.21,1748043439.20,1165922958.89,849791301.81,51084121168.00,0.0
2,营业收入,62848917.83,38274433.02,21954108.28,119906950.34,101250275.83,67734899.35,24732886.83,137490597.69,95516858.66,48929676.27,23303201.13,141970520.80,119949590.90,65774013.33,21999259.18,170990030.10,139328236.82,76536800.68,22326412.71,212070585.77,161951441.78,85666634.40,26457065.59,271111736.07,200227908.32,104903520.59,39478142.34,292827026.55,198705238.09,113186086.20,41879893.15,321043570.34,231123003.96,136537595.25,55263134.64,299027279.43,220304009.08,120622786.14,49006540.55,260908108.82,198415641.90,112494583.85,52824020.96,274202840.48,205199593.84,111109918.15,47875185.83,234601314.71,170188762.07,96531353.91,37980792.02,219673260.11,155032610.99,88872828.84,46168951.45,164222481.91,116928316.20,77297800.33,32288161.85,138192485.82,105723336.98,70121306.94,38866294.29,99014966.38,73737217.39,40065561.69,18043491.25,71589597.70,48318908.88,23021643.61,9378412.48,51875289.37,38899800.00,22998260.77,67973081.90,26495831.36,67573101.94,29435880.35,142892208.48,101537605.62,467594813.06,324328852.41,1027182205.59,440795986.44,1367400149.50,712983989.24,1610472700.46,801025488.21,1744048718.89,1165922958.89,849791301.81,51084121168.00,0.0
3,二、营业总成本,63061170.36,39540757.20,22496836.32,122211426.75,99818581.32,67051835.24,24497325.06,135674815.04,97518486.64,51337023.25,22938132.58,137756603.41,116586845.40,65399767.36,21880745.57,171370550.82,138313560.65,75748363.03,21825126.62,218798040.74,164398652.97,87395185.64,27785472.16,336247395.00,227222480.88,134225562.75,66069850.99,348028256.85,246871461.58,146542399.62,57648543.25,350534243.15,256930510.68,158126969.15,67509274.17,374381117.43,285530242.40,173054755.95,77911859.83,378647001.09,282179506.75,169230313.37,82382983.03,345036984.40,198866956.53,122334310.63,52405219.78,229691189.35,231297383.83,139519021.23,62324175.86,229802671.25,165120911.67,98668422.45,47788442.11,186344928.29,99322672.74,87032728.64,38958640.72,240084421.50,114923130.92,76824738.16,42366972.78,145282290.24,106605551.81,63109003.92,30736173.47,97967717.50,89979118.69,55667391.94,28179173.85,2028908912.91,0,85211974.11,253992283.63,118077150.55,243392484.99,126375286.58,766440790.34,164301121.54,663902437.79,0,1013220351.45,0,1309309432.30,0,1457675960.53,0,1544109660.09,1021497152.34,741497412.07,0,0.0
4,营业成本,57446763.42,35329514.97,20264348.28,108071430.05,90958528.99,61164206.33,22815921.16,124027332.26,88806188.47,45686272.83,20669393.50,126243374.59,108398018.87,60321233.37,20231383.00,159399271.88,128914415.77,69992522.11,20695316.29,198964665.65,150360289.00,80326800.62,25333137.63,243225629.45,177651548.02,92139173.51,33710828.17,264281195.19,178651546.25,101210241.57,36725622.06,297448254.06,214702620.88,126708502.29,51568797.11,280127985.48,207129215.71,114045625.35,46681090.46,248699643.75,188479330.42,106593086.70,50626053.58,262279584.11,198201316.29,103735977.71,46728919.74,230244832.81,169609970.29,97719118.80,39690892.88,215038482.09,153684492.56,87766525.96,45356981.82,149157835.71,100431174.58,69258346.39,30781399.33,128598915.44,93598997.61,63016680.44,34356274.87,90962589.57,66946512.56,37327103.87,17502176.41,64277592.74,47073523.99,27124895.39,12905570.49,63355715.06,0,26577898.16,81605246.07,39689208.51,47378748.53,34639239.11,202063298.79,70026683.07,396863555.16,0,751724435.81,0,977395395.81,0,1145423467.01,0,1275183561.18,864014666.04,622062309.63,0,0.0
5,营业税金及附加,52793.14,36587.77,20782.52,727636.82,134255.02,75737.75,13045.78,197163.09,172736.39,91353.05,70630.84,325097.98,278067.89,71125.39,24499.43,431067.18,392747.65,231240.53,20439.96,508902.12,394294.96,245931.44,15897.15,1745928.88,319465.81,185939.59,59938.33,345847.07,215423.85,83566.51,33600.52,603970.92,282907.19,138056.15,53104.84,311455.58,133234.68,81198.29,34950.44,164314.97,102213.83,71335.20,35961.65,210719.66,130370.93,88423.82,49402.85,175378.59,123490.78,82963.07,32720.86,255622.71,193382.92,135409.38,47636.27,206947.13,159992.69,114547.71,59284.80,236719.81,197256.60,115723.10,73029.53,172913.40,160297.35,85534.29,45556.91,163235.44,117673.22,79859.07,39388.65,160734.27,0,80931.11,130052.38,45928.83,101202.06,49984.19,129244.67,0,0,0,121449.26,0,372236.44,0,427299.82,0,28873765.74,0,9622589.97,0,0.0
6,销售费用,2377317.42,1875723.61,1264109.25,5933231.41,4356796.05,2755927.53,1088883.41,5462581.21,3867917.68,2468701.87,1260936.10,5547948.66,4773540.42,3228182.36,1232155.97,6515605.90,5876825.16,3611607.87,1238195.94,5340463.40,5540562.80,1856602.82,446468.71,6723428.32,7713416.78,3589369.24,941513.94,7020092.18,3960104.24,2458621.15,1249797.96,7297537.55,4258341.68,2712707.55,1313342.83,7394867.85,5178284.04,3756001.70,1075890.21,6481033.36,3958716.42,2684550.07,1107952.46,5408121.48,3115302.15,1963943.81,1171759.19,5542241.79,4122125.05,2669555.68,1244621.56,6742974.66,3892789.30,2420458.09,1158738.47,12056850.43,7632989.06,5006281.57,2094603.20,10468869.88,8446738.20,4881998.11,1863445.78,8931569.49,6264071.89,3026599.86,1404594.72,9172952.62,4641850.99,3215855.41,1466980.91,16876722.98,0,5435291.31,10398540.31,4779176.04,10754845.55,4110862.97,42724876.65,14191194.22,45461898.11,0,86191834.38,0,78867931.02,0,109930192.66,0,107958780.59,93041326.46,84946863.21,0,0.0
7,管理费用,3263168.76,2359383.84,959163.70,6627286.22,4805269.03,3309720.24,792355.78,5743265.84,4926676.97,3339531.50,1129087.76,5705338.80,3721048.96,2348640.07,929402.00,5391566.14,3799261.70,2555069.40,464265.16,14108887.56,8232826.01,5077370.04,2060338.84,85815079.74,41824619.27,38509731.68,31468393.66,25144366.61,13810330.69,9601264.94,4865871.37,21836655.24,16158517.60,11100530.20,5141172.66,23792819.05,16992729.72,11959630.53,6465768.15,25405353.86,18907984.09,13170221.92,6524401.82,36231031.25,26196853.53,20057572.33,14688542.93,16217410.39,13404258.37,8128477.11,4200039.65,22230735.06,13781413.27,8715765.83,3565886.87,33037027.21,17691444.06,11766075.54,5589244.35,97168703.68,11273774.50,7817413.11,5592311.40,41309163.59,16440605.54,11856539.56,6174962.19,20074610.73,19221405.80,12659944.77,6472427.27,1875462244.20,0,35214307.59,76674637.60,36323613.22,37775812.48,17768788.33,136498436.32,22926691.82,61227703.18,0,60464759.88,0,108631926.15,0,79096731.58,0,64415410.58,17957383.48,21659335.13,0,0.0
8,财务费用,-78872.38,-60452.99,-11567.43,-348684.16,-302000.97,-260975.81,-212881.07,-209569.66,-207761.78,-201564.91,-191915.62,-577245.96,-558942.46,-544525.55,-536694.83,-675198.21,-647841.20,-620228.45,-593090.73,-173453.60,-116074.94,-98274.42,-70370.17,-1299434.00,-286569.00,-198651.27,-110823.11,51137831.55,50249645.42,33204294.32,14773651.34,23619043.30,20906323.68,16845373.31,9432856.73,64515016.00,56101778.25,43212300.08,23654160.57,93466133.10,71501755.94,47481613.43,24088613.52,32083564.27,-39049238.29,-8166429.57,-10233404.93,-34285597.04,41974661.55,28856028.78,17155900.91,-14465143.27,-6431166.38,-369736.81,-2340801.32,-8113732.19,-26592927.65,887477.43,434109.04,3611212.69,1406364.01,992923.40,481911.20,3906054.19,16794064.47,10813226.34,5608883.24,4279325.97,18924664.69,12586837.30,7294806.53,73053496.40,0,17903545.94,79066785.28,33347821.44,147381876.37,69806411.98,205709452.17,57156552.43,160349281.34,0,114717872.12,0,144041942.88,0,122798269.46,0,67678142.00,46483776.36,3206314.13,0,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1200526.41,-134266.80,7219.20,0,454042.30,-47271.09,-47271.09,0,512089.34,-24888.28,-24888.28,0,308237.93,-21848.43,-21848.43,0,48575.61,-13244.86,-13244.86,0,36762.61,0,0,0,98924.25,-15588.87,-15588.87,0,-271217.92,621799.65,621799.65,0,-1761026.53,-5000.00,0,0,4430522.05,-770493.95,-770493.95,0,8823963.63,4837870.69,1256396.21,0,11796922.81,2062877.79,2062877.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6117021.99,3891402.51,0,0,179315481.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72934048.27,0,0,0,0,0,0.00,0,4560000.00,0,0,0,0,0,0,0,0,0,0,0,-874997.07,-874997.07,-622522.60,-187559.64,-1336613.99,-1035707.76,-602265.48,-309715.42,-4879579.49,-862778.86,-570943.73,0,-364474.10,-563780.16,-563780.16,0,-2469180.06,0,0,0,-3378575.67,4373.17,4373.17,0,-1419083.75,-1241901.82,-1241901.82,0,-58154330.95,1011700.00,0,-7844952.32,-153809.53,8240547.85,-733146.75,-32195772.09,0,-5051276.39,0,316840.16,-228910.50,2038649.48,1635995.20,-365676.47,0,2260670.02,6443876.29,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1035707.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-189116.06,-1243187.71,-542728.04,-2304476.41,1431694.51,683064.11,235561.77,1813317.84,-2001627.98,-2407346.98,365068.55,4213917.39,3362745.50,374245.97,118513.61,-380520.72,1014676.17,788437.65,501286.09,-6727454.97,-2447211.19,-1728551.24,-1328406.57,7798389.34,-26994572.56,-29322042.16,-26591708.65,-55201230.30,-48166223.49,-33356313.42,-15768650.10,-24930672.81,-25807506.72,-21589373.90,-12246139.53,-75353838.00,-65226233.32,-52431969.81,-28905319.28,-117738892.27,-83763864.85,-56735729.52,-29558962.07,-71709140.99,12524126.24,-11846915.08,-4717593.59,3573511.37,-61708252.98,-43404312.59,-24331222.30,-12057907.96,-8767101.79,-9128080.23,-1151852.87,-12340968.71,28429529.84,-486987.44,-3151342.55,-93695708.67,-822266.31,-459277.83,-199850.77,-40890358.89,-26048730.20,-18519820.65,-10464775.96,-19183424.08,-36829885.46,-29898078.55,-16943423.10,-2028306600.59,-83833500.00,-58907610.27,-182979264.98,-90192194.90,-167029535.36,-97575564.19,-655635940.95,-62763515.92,-198322929.27,10235113.08,15397587.04,10403279.31,50087586.32,78447147.92,140169717.38,91718590.82,182746279.09,127497338.97,79437062.44,3691676518.00,0.0
16,加:营业外收入,148627.00,148627.00,58396.00,4634304.77,206428.48,72126.28,72126.28,4629029.13,401262.72,291710.58,156911.00,4421353.01,562666.82,342089.82,195463.82,4210594.98,128528.00,49388.00,49388.00,14685352.23,7980988.65,4902358.37,1932113.64,1945555480.90,75884.58,66345.00,1245.00,3213710.66,92063.99,80257.23,1800.00,64921817.27,47925039.19,47835399.29,101286.35,139887804.23,3874312.88,799162.77,90825.10,12729475.16,10776510.18,347319.93,48176.13,27591925.55,8314434.46,7910464.46,9616484.60,71247901.44,65807627.77,65755593.23,65673957.43,135901.58,37790.08,34950.58,3239.00,16971920.51,200033.20,99346.60,23320.70,670291.93,1425596.88,734941.73,288819.70,12178103.30,22300561.02,19895985.75,19844533.35,40748970.64,19974234.97,212640.87,105580.76,1645045.46,0,1300854.41,10362495.69,25052943.51,367148124.95,87515.21,4406057.67,716155.07,2354007.80,0,26041174.35,0,10040253.03,1334316.04,20193945.19,2250.00,51465197.61,11596.58,7059.46,0,0.0
