,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,922774707.04,626917490.85,216422164.00,2422314540.07,1155031882.39,876503796.52,543700844.69,1886034907.22,818875372.15,491904085.86,224047092.72,2211423148.23,738285276.05,497839940.78,165856200.33,2746908761.11,1468394437.87,927271955.75,166740990.00,1836044908.04,901827053.44,713208546.52,146252256.29,1742910671.42,715495785.43,433056863.76,144442918.42,1887049369.27,992734952.29,633715841.22,212442287.05,1961589451.71,1086382854.74,769722663.11,284718298.78,1809186697.86,1122544211.61,336336541.78,138357249.18,519571220.92,322038020.76,205271476.48,57829872.84,750146166.30,578678740.70,318545460.66,106484562.86,427349218.40,265554845.27,155058876.77,50109302.08,193104814.72,117082408.74,76285386.56,36932137.19,158609478.17,111053984.19,63931903.98,26324511.81,127087145.47,90867209.62,61385236.84,31105843.47,97627409.12,67158520.40,45278136.98,19737848.86,91039903.02,86211841.57,80767234.72,0.0
2,营业收入,922774707.04,626917490.85,216422164.00,2422314540.07,1155031882.39,876503796.52,543700844.69,1886034907.22,818875372.15,491904085.86,224047092.72,2211423148.23,738285276.05,497839940.78,165856200.33,2746908761.11,1468394437.87,927271955.75,166740990.00,1836044908.04,901827053.44,713208546.52,146252256.29,1742910671.42,715495785.43,433056863.76,144442918.42,1887049369.27,992734952.29,633715841.22,212442287.05,1961589451.71,1016459121.71,760728364.25,284718298.78,1809186697.86,1122544211.61,336336541.78,138357249.18,519571220.92,322038020.76,205271476.48,57829872.84,750146166.30,578678740.70,318545460.66,106484562.86,427349218.40,265554845.27,155058876.77,50109302.08,192318826.39,116361648.89,75699919.56,36838622.90,157494138.02,109999592.24,62887879.42,26094996.06,126948699.46,90742554.01,61315165.58,31082885.89,97006833.38,66911307.02,45069991.47,19556204.50,90287814.46,85752720.50,80246395.90,0.0
3,二、营业总成本,882985387.78,599859876.71,212974800.78,2385743484.58,1119672212.05,854668246.55,540737476.15,1854172273.73,805248809.91,486344788.01,224032005.17,2170231777.08,714959139.00,476087081.54,164346247.67,2699061265.82,1453827368.76,912204874.41,166443098.06,1773705216.06,891247155.27,700346730.54,145331560.42,1821945301.93,723161779.96,434271633.79,143966565.22,1891247901.55,1047566306.55,688173119.08,207088128.54,1952000388.16,1055448499.79,717277558.88,278047280.78,1717623712.44,1063885985.86,325641303.23,135829322.92,504121528.60,315792954.55,201236398.35,62325455.67,744691289.26,571363546.61,315198212.19,108725020.38,425935021.17,277164996.67,166385774.71,52589626.53,194352263.13,117174096.40,75300782.21,36810898.95,158683664.89,109443338.67,64222733.29,26513225.86,121516579.09,84481099.40,55763150.32,27521436.58,86580287.57,59550713.26,39057419.89,16259014.43,76887302.29,72028354.28,69957392.63,0.0
4,营业成本,756764973.84,517951175.14,176623162.38,2146882816.19,999783699.22,779403230.59,503677785.86,1601592706.38,675509372.88,409647246.61,189801656.88,1945441789.98,606743259.71,408578772.49,140668551.84,2467463593.66,1319387771.00,819937532.86,134866145.32,1544693473.18,755224708.93,607318579.46,115621642.95,1479635840.03,571372802.70,336443168.94,102736917.23,1512939949.00,790936759.92,511702175.50,160710069.95,1642637223.04,819863827.23,590577304.88,229396668.45,1475186250.67,933737782.34,283734269.11,115814772.71,446561875.05,275508580.63,173480822.21,50854497.34,669342604.25,515112707.71,278152011.60,92998604.38,370039437.43,235409537.37,137758725.73,42246739.80,159253085.19,93710274.64,60119220.00,29646813.85,130387335.29,88923267.07,51410889.85,21289811.92,93916312.74,63846794.44,42312261.21,20966399.88,63049462.13,43175468.81,28484453.02,11567452.34,58663881.41,51337112.11,47157311.54,0.0
5,营业税金及附加,1817636.60,1265116.95,551283.42,3086671.03,2417170.96,1784264.66,866364.53,3121869.83,2496933.89,1914953.36,1000449.92,3927222.15,1827873.21,1071120.12,220312.33,2594511.83,1837205.09,1124555.51,239727.61,3504960.74,1677448.60,1081234.28,238764.68,3071319.03,1614374.83,1064347.87,482158.52,4794282.36,2641549.72,1720345.82,892854.31,1979201.30,910120.69,724112.47,585732.27,832066.57,624419.76,172900.14,3838.01,1172807.60,396163.90,464858.98,110016.09,1308923.67,908705.83,692917.56,256835.26,914309.25,513804.49,371305.13,108788.34,581754.68,488294.97,439699.35,196697.86,474333.10,473914.44,163989.61,119782.04,352397.70,229738.71,156997.06,295999.62,468020.53,354256.73,279297.68,158887.80,851139.34,281261.58,759830.87,0.0
6,销售费用,9071125.40,5812341.85,2915490.78,12768095.26,10037303.36,5949262.87,3383811.39,11891686.99,9089298.18,5944845.83,2690735.23,9470303.86,6437729.04,3908100.39,2062639.76,9111637.48,6593737.19,4107271.65,1729145.05,9360298.12,7916822.05,4634910.60,2044378.18,9281346.57,7296019.49,4901285.93,3128237.13,19626069.61,14836321.13,8457305.38,4996234.86,20449442.31,15088768.27,10531986.05,5455514.90,22613572.44,17011972.29,9996786.36,4838132.27,12741059.22,9449010.34,5216092.50,2889803.94,14400547.38,14301819.49,10387403.62,4287862.13,12182124.60,7896021.61,5088129.68,2375471.63,6248626.88,4455558.95,2204184.00,946806.94,5285265.00,4008863.93,2642677.23,1367036.14,6277017.52,4423491.48,2663806.14,1302927.57,5137575.24,3593030.43,2282942.89,1114492.51,3802796.75,2787028.93,3913567.96,0.0
7,管理费用,72061389.73,47008042.99,23849648.93,99556495.12,68487515.76,71082418.96,32800543.36,193241802.23,118224223.20,69783624.11,29719388.79,193954938.69,110343854.11,71250831.11,27000323.04,197367014.37,112271866.13,79007260.98,27387146.75,189442680.82,110011611.68,78701741.17,23558692.52,174394086.78,124360147.89,78865970.49,28744599.38,221177725.65,139514263.35,80379733.13,28690595.84,197662473.39,131018630.56,89418743.73,36754666.13,188386408.30,102238041.98,26024264.07,11761484.42,33006778.36,23840087.99,14650541.39,8056340.30,42586718.40,32077154.20,19148807.22,8988401.80,25816919.62,22143703.53,13650254.15,6242971.30,22521547.39,16117128.56,11032679.00,5112906.08,20576775.53,14727224.20,9472383.81,3940266.46,18580686.62,13055736.42,8617162.49,3931079.24,13888553.04,9336150.12,6162011.10,2680869.18,10225673.30,13667552.74,13847586.63,0.0
8,财务费用,-4769122.52,-3704612.37,-1503275.89,-2946914.11,-3767509.93,-3111939.27,8971.01,838969.91,-727442.58,-1614671.12,1128674.35,-12500330.03,-11012636.30,-9235478.10,-5605579.30,16612336.30,11493673.16,5785137.22,2215413.33,24148639.27,16177359.76,8485157.83,3868082.09,24623259.12,18511949.98,12986687.14,8874652.96,50923010.98,40343716.20,26685005.20,11798373.58,46132184.18,28250802.26,17523225.92,5854699.03,24379059.93,13871607.27,4232027.19,3411095.51,7139799.13,6152204.56,6984420.24,2063423.03,10941657.04,6677877.89,4531790.70,2193316.81,11906780.42,6353159.21,4569468.08,2114688.47,5747248.99,2402839.28,1504999.86,907674.22,1959955.97,1310069.03,532792.79,-203670.70,2390164.51,2925338.35,2012923.42,1025030.27,4036676.63,3091807.17,1848715.20,737312.60,3343811.49,3955398.92,4279095.63,0.0
9,研发费用,48039384.73,31527812.15,11068491.16,120889577.21,43672330.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
