,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,767712432.04,509043588.29,307543510.25,926432056.86,684220412.16,414653870.65,267161661.05,739792782.58,514001105.82,319753062.98,168296582.54,585018459.38,416039159.53,265275763.83,182676753.05,479520220.22,320411281.95,205481848.95,129493650.45,383497278.38,260125865.74,163557244.25,263940603.30,190401694.46,131314967.20,0.0
2,营业收入,767712432.04,509043588.29,307543510.25,926432056.86,684220412.16,414653870.65,267161661.05,739792782.58,514001105.82,319753062.98,168296582.54,585018459.38,416039159.53,265275763.83,182676753.05,479520220.22,320411281.95,205481848.95,129493650.45,383497278.38,260125865.74,163557244.25,263940603.30,190401694.46,131314967.20,0.0
3,二、营业总成本,754006415.23,475113458.87,248381783.49,854110854.74,604702204.22,399330878.41,189823265.86,645585097.96,449761144.08,283962764.70,134182314.79,446235596.08,307445592.38,196677476.46,98105613.03,377379270.00,256675244.33,169983745.49,84877473.62,299334729.55,207843345.36,131486785.34,212930873.05,129985702.49,90384544.71,0.0
4,营业成本,622141444.14,389000356.64,202752353.72,668462267.49,484676379.87,316844729.01,152798488.12,505869063.59,358925674.19,224563521.95,106185476.04,356114818.27,249769183.56,160285987.02,81390736.02,282059916.07,197118131.74,130197861.01,64501283.58,237804383.37,167456774.43,105008151.86,172706551.11,99701739.39,55425383.21,0.0
5,营业税金及附加,1913779.20,1592165.84,648547.01,4345076.19,3327286.81,2316938.89,694050.24,3405307.71,2327728.69,1781203.06,924255.10,1631486.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,71040441.07,44655489.92,23484064.54,118165976.20,87319223.65,60796212.14,30133399.88,93557255.42,60556588.39,38202512.87,19078501.26,51514309.62,35103945.76,21150710.38,10573191.85,43327685.98,25224561.87,17378573.21,8948160.17,33746287.58,24267709.38,15238183.91,24773222.41,16729669.14,7499748.98,0.0
7,管理费用,29159086.56,19326303.14,9479521.21,53034734.07,30651289.01,19870999.09,9984416.73,47050445.91,30777745.63,20542938.90,8605504.77,40812939.46,22766438.60,13913909.68,5428097.00,41310348.73,25879191.70,15509472.27,6550507.90,21264012.04,12910466.16,9370764.13,13869417.28,11934464.65,22355677.42,0.0
8,财务费用,27140460.24,18967582.03,11280690.16,6595716.98,-4012886.21,-761877.37,-3692930.13,-5784050.84,-2820148.41,-1438280.58,-904734.10,-4013391.76,-257296.40,1068062.87,454455.74,10229778.24,8548579.41,6742063.07,4708278.38,6883911.13,3591741.67,2253031.72,1239596.76,1575203.07,5035123.92,0.0
