,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,318889783.95,200524580.22,93962744.37,705700445.48,534585591.86,318270497.35,137738585.89,871719340.25,697276523.38,324514961.93,126364047.42,1581091209.18,1039420730.22,414283396.84,91869118.38,2305578639.60,2266406377.27,1784009510.36,336808745.98,3370144157.24,2633543623.20,1629299907.66,751032275.53,3169848898.81,2898414732.26,1488662413.09,620580220.01,4011281663.60,3137157047.54,2025061719.72,855025334.57,3167028329.44,2276003103.53,1426328011.50,711226381.22,3110156768.35,2493319325.65,1718154758.75,851325244.64,2783778547.92,2003634803.93,1286612699.11,587783643.62,3740957679.71,3131829388.05,2039146437.89,880376308.96,3132408130.26,2309226804.36,1500565567.68,734623070.40,1850142335.33,1295414364.58,865437666.78,404217524.91,1677957110.61,1238791358.62,864450305.82,427232537.97,1324787663.67,831020296.22,551871062.30,264684515.95,854505299.50,577319794.44,363066606.73,166614127.94,682653836.13,487914330.62,338204826.80,177936895.44,709729893.68,405180507.71,785868756.56,373766018.21,710283420.19,729280731.44,705672165.36,0.0
2,营业收入,318889783.95,200524580.22,93962744.37,705700445.48,534585591.86,318270497.35,137738585.89,871719340.25,697276523.38,324514961.93,126364047.42,1581091209.18,1039420730.22,414283396.84,91869118.38,2305578639.60,2266406377.27,1784009510.36,336808745.98,3370144157.24,2633543623.20,1629299907.66,751032275.53,3169848898.81,2898414732.26,1488662413.09,620580220.01,4011281663.60,3137157047.54,2025061719.72,855025334.57,3167028329.44,2276003103.53,1426328011.50,711226381.22,3110156768.35,2493319325.65,1718154758.75,851325244.64,2783778547.92,2003634803.93,1286612699.11,587783643.62,3740957679.71,3131829388.05,2039146437.89,880376308.96,3132408130.26,2309226804.36,1500565567.68,734623070.40,1850208296.79,1295268136.57,865100559.73,403910917.56,1676695829.03,1236405334.06,864200644.95,427852411.25,1323377979.12,829874197.32,550461487.73,265512946.37,853000611.21,582529364.86,365254463.92,167015154.42,682459116.71,487148027.94,337598644.36,177881294.59,711788581.12,404450312.14,785448247.86,372155226.32,709373766.42,726831501.97,699564224.12,0.0
3,二、营业总成本,341311733.20,215310051.81,100447786.47,869615225.03,573217042.61,349164072.86,144979270.87,902276236.11,721450072.32,347862784.58,134411786.58,1755079059.90,1130381380.37,497377239.89,97171444.95,2549587261.88,2295164541.87,1803989319.63,345704351.36,3400028254.44,2656921388.39,1646135102.31,765881679.32,3464105852.80,3087680793.05,1653401676.48,654837314.08,4123815470.66,3240520231.77,2099946040.11,853109288.24,3365228065.15,2424341176.97,1560241894.99,774012980.89,3404795608.98,2504197268.02,1713526949.49,845305135.09,3078668910.25,2096190641.04,1331313951.90,584328348.17,3723453048.34,3061559464.42,1985614430.20,857869380.91,3060991097.92,2238894397.85,1449526967.45,712802051.37,1806170012.97,1268370307.66,843893791.93,399338726.33,1622110593.59,1197046201.31,832752902.94,408784720.31,1268364651.89,794604623.08,528756978.96,252066494.15,820913542.05,556182417.93,351291911.76,162024907.64,660439046.16,474456003.25,329074599.14,174119234.10,673836263.62,378155017.64,719940396.89,339368276.37,650885981.39,669174535.87,651527156.78,0.0
4,营业成本,304193686.02,192133802.73,89891487.15,685825400.12,519351020.11,307346747.51,132794780.99,839084609.29,662610213.33,312510373.73,120880656.10,1560873201.09,1018782008.75,400348838.33,84983843.22,2265797345.43,2236958307.73,1766301093.00,329637851.52,3317915467.50,2583779597.69,1600414274.09,740028073.95,3228082883.84,2961938460.99,1554582980.49,632132103.65,3921388683.29,3138334130.24,2023600805.47,808925780.08,3094299673.13,2193118690.17,1401057081.72,694947936.30,3074609703.90,2310707935.26,1586079259.26,778837699.48,2797417238.80,1917124429.54,1212237590.45,534991082.21,3418291026.23,2842869829.40,1830187282.20,790790347.66,2759623979.38,2027244493.51,1304683581.33,655683615.44,1609081396.89,1131866901.48,751015250.15,358474900.73,1415944610.00,1050750515.80,725925576.16,341019034.42,1096706758.45,684768272.01,460616391.20,220705031.59,697068656.22,469250830.85,293041430.33,136413188.99,576700826.28,408303960.89,282725094.86,150474436.85,588601411.38,330764420.68,630778965.28,298074191.25,561128714.26,574535723.12,550703830.30,0.0
5,营业税金及附加,1366624.90,1045277.56,351769.29,2919533.09,1209461.23,795297.33,348198.32,4886787.15,3741206.46,2893111.82,2476669.04,5247855.67,2008141.89,1910230.69,318566.23,1762980.22,1403364.87,523555.42,199572.40,2768961.45,737477.41,405772.28,254520.20,8804276.04,1082445.49,591407.44,302437.77,9490365.44,1127498.23,604030.63,558249.38,3882239.28,946198.14,893394.96,-382773.78,2547306.78,1809969.29,1286056.04,928794.12,5615220.47,4335418.73,2626190.48,1424007.15,9534912.63,9649545.18,7726208.79,2980041.87,12251340.85,8943236.85,5201991.28,2476169.95,7028631.75,5057169.97,3560133.63,1581523.53,7276976.38,5864151.24,4471551.94,2207288.56,9082443.40,6832233.24,4443539.59,2070514.30,6961007.44,4974358.77,3176946.90,1493794.01,4745030.16,3153254.05,2142954.71,1083774.76,3861377.47,2454307.85,3692724.63,1793604.78,5345151.10,6220136.88,4513103.81,0.0
6,销售费用,1211804.28,811696.32,435650.13,1402108.83,951471.89,659424.47,290279.77,5799750.17,19161064.38,1609828.18,820288.13,6846805.27,5815367.61,3566891.94,2701968.50,12541792.50,9653180.70,7066032.75,5258066.90,18375090.79,12252590.20,8555440.04,4231701.05,14548305.50,11524676.43,9933516.90,3424218.93,17811334.10,13657626.65,8926181.29,4921641.07,22069017.53,19702121.14,12290716.68,7714468.71,29875439.49,20997290.80,11167547.53,6495176.89,21054935.79,14321962.06,8711162.17,4219279.22,19004521.04,17932951.28,13397177.73,5504630.92,28669313.47,20792678.20,13441995.55,5022479.64,24525094.80,17692995.32,11421335.28,4769857.60,28385810.70,19868462.22,13492128.88,9532903.18,16239627.58,11617382.82,5728376.57,2917297.97,12977254.72,13683494.58,10912973.66,5461393.74,7446996.22,10729056.25,5912685.08,2854272.09,9681792.87,5924801.75,12500294.91,5282560.28,11295141.60,10550313.94,6790638.24,0.0
7,管理费用,17070863.26,10024373.78,4640186.79,27412042.03,19108883.04,12246665.81,5692423.18,24716635.47,17884119.03,11914325.11,6003212.19,24267452.21,17891507.22,10457213.25,5900203.22,30281654.28,19667650.30,11907493.20,5840187.79,36100232.82,26362813.58,15953286.79,15865844.11,91491975.92,58610872.66,37536350.64,15521128.23,71775435.38,58053958.69,40996287.03,24352589.79,130114663.21,130351108.32,94557167.02,47851452.58,186476435.22,116083333.66,79360549.62,42586729.75,182976219.14,116688681.90,76250534.99,31768219.47,182704892.94,130293280.93,91628468.39,41516270.34,179799168.25,144278660.58,102741827.67,37710005.44,129247546.75,89403558.57,61245792.41,27227176.37,138418655.14,98529812.57,73240481.89,46735096.56,119375381.93,69770434.46,45239437.84,20348383.22,82420406.02,54224883.05,35300875.61,15406045.30,55159393.94,41234508.12,29355942.61,15593119.14,61794693.86,35201392.90,61804327.25,27642197.56,59305975.53,62784250.65,67434405.26,0.0
8,财务费用,17468754.74,11294901.42,5132193.11,22753830.73,16280514.93,11800246.33,5853588.61,23113730.31,15982992.85,10381580.53,4230961.12,17977689.29,11572420.97,6782131.75,3266863.78,26654963.88,20526839.15,11235946.14,4768672.75,31296469.29,24505271.20,15922690.80,5502044.40,30650196.91,16257605.34,12490688.87,3457425.50,46307408.87,21114430.29,17586148.02,14276027.92,71544404.05,69314070.95,44914826.58,23881897.08,83174896.62,50779890.32,31864688.35,16456734.85,64339385.96,40433176.46,29081501.46,11925760.12,69135733.33,53500856.04,35622291.50,17078090.12,57394961.08,37635328.71,23457571.62,11909780.90,36287342.78,24349682.32,16651280.46,7285268.10,32084541.37,22033259.48,15623164.07,9290397.59,26960440.53,21616300.55,12729233.76,6025267.07,21486217.65,14048850.68,8859685.26,3250485.60,16386799.56,11035223.94,8937921.88,4113631.26,9896988.04,3810094.46,11302607.10,6557145.38,12638191.40,14078334.53,22085179.17,0.0
