,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1207311477.01,838466055.97,563279582.77,283467302.46,1119947778.83,781279743.39,520044139.77,234475876.70,903525078.18,649612209.28,798032139.62,539927080.36,402907942.96,0.0
2,营业收入,1207311477.01,838466055.97,563279582.77,283467302.46,1119947778.83,781279743.39,520044139.77,234475876.70,903525078.18,649612209.28,798032139.62,539927080.36,402907942.96,0.0
3,二、营业总成本,1086426597.66,736440847.29,496941099.05,248968351.08,1024837580.50,686877662.99,452219649.32,202793653.73,796380258.29,570456325.79,692597246.46,525182324.06,405292892.43,0.0
4,营业成本,900852580.86,618458020.12,416536709.61,211731373.79,836530780.75,569902925.50,372680014.65,171341676.96,655828124.32,473313209.06,567341214.84,428225296.72,330603892.61,0.0
5,营业税金及附加,7562110.92,5756403.32,3569693.59,1789955.94,9930196.00,7593760.09,5436449.89,2840744.41,8410538.98,6353498.26,7274435.08,3807482.29,1659914.36,0.0
6,销售费用,39499093.75,19761934.03,13708945.90,5938362.23,46808441.32,26770415.42,16388848.34,4671505.83,28731052.08,21049809.57,27989053.53,16075189.71,16173868.05,0.0
7,管理费用,67956699.90,46490309.10,30319966.21,11101847.31,56762198.83,34250354.56,21902455.38,9518010.87,43166885.90,30857008.00,41220392.80,33271617.77,40722217.59,0.0
8,财务费用,16301653.04,9667292.24,10273748.44,10040797.69,21136660.42,14224949.47,11649893.88,6689963.65,22455055.86,16065204.18,14623019.79,15459254.41,10766952.00,0.0
9,研发费用,54254459.19,36306888.48,22532035.30,9903286.69,44762346.57,30431523.48,20458252.71,8968545.52,36433432.59,23997892.95,23895861.33,19144722.84,0,0.0
10,资产减值损失,0,0,0,-1537272.57,8906956.61,3703734.47,3703734.47,-1236793.51,1355168.56,-1180296.23,10253269.09,9198760.32,5366047.82,0.0
11,公允价值变动收益,37333.33,1050694.44,255555.56,13089.81,42465.75,0,0,0,-625200.00,-538500.00,625200.00,0,0,0.0
12,投资收益,6383275.18,5864682.27,3045259.68,2621159.81,207164.39,0,0,0,-772200.00,0,0,144299.94,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,123939383.83,111222104.84,74495383.87,39104870.67,101169072.68,97457320.30,69894993.57,32583428.97,108384721.64,80364437.79,106079717.30,14808229.15,-2384949.47,0.0
16,加:营业外收入,64553.18,60881.18,54430.05,40162.38,24466.00,17637.00,11142.00,4851.00,5319938.24,3097023.37,5402516.84,5403549.47,4080727.24,0.0
17,减：营业外支出,2661295.89,345000.00,345000.00,0,926697.99,671434.88,493434.88,9354.00,505184.78,461856.47,3044782.61,0,1626920.97,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,1476820.97,0.0
19,四、利润总额,121342641.12,110937986.02,74204813.92,39145033.05,100266840.69,96803522.42,69412700.69,32578925.97,113199475.10,82999604.69,108437451.53,20211778.62,68856.80,0.0
20,减：所得税费用,15207047.90,20422892.14,12712686.19,9426705.64,20190967.59,15470660.03,10609228.71,5109865.99,15200737.47,11344701.90,18889901.72,6140309.81,5797827.14,0.0
21,五、净利润,106135593.22,90515093.88,61492127.73,29718327.41,80075873.10,81332862.39,58803471.98,27469059.98,97998737.63,71654902.79,89547549.81,14071468.81,-5728970.34,0.0
22,归属于母公司所有者的净利润,106135593.22,90515093.88,61492127.73,29718327.41,80075873.10,81332862.39,58803471.98,27469059.98,97998737.63,71654902.79,89547549.81,14071468.81,-5728970.34,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.490000,0.420400,0.290000,0.140000,0.470000,0.500000,0.360000,0.170000,0.610000,0.440000,0.550000,0.090000,-0.040000,0.0
26,稀释每股收益(元/股),0.490000,0.420400,0.290000,0.140000,0.470000,0.500000,0.360000,0.170000,0.610000,0.440000,0.550000,0.090000,-0.040000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,106135593.22,90515093.88,61492127.73,29718327.41,80075873.10,81332862.39,58803471.98,27469059.98,97998737.63,71654902.79,89547549.81,14071468.81,-5728970.34,0.0
29,归属于母公司所有者的综合收益总额,106135593.22,90515093.88,61492127.73,29718327.41,80075873.10,81332862.39,58803471.98,27469059.98,97998737.63,71654902.79,89547549.81,14071468.81,-5728970.34,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
