,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,501772304.35,320520278.97,111634376.02,737618831.68,508163142.44,346969669.41,107863091.61,731900552.75,554614154.39,380859152.59,95116154.76,780793166.81,508428396.31,862235823.12,821812473.37,798360761.84,0.0
2,营业收入,501772304.35,320520278.97,111634376.02,737618831.68,508163142.44,346969669.41,107863091.61,731900552.75,554614154.39,380859152.59,95116154.76,780793166.81,508428396.31,862235823.12,821812473.37,798360761.84,0.0
3,二、营业总成本,479480882.35,305477181.49,110512808.16,715215917.60,474727848.40,321343883.29,106337659.11,661322302.58,488342283.17,335766199.92,93360268.47,685624591.14,448167871.53,736704517.04,719170683.12,705174653.50,0.0
4,营业成本,374506200.87,235785866.24,76636495.87,564847932.83,375385739.81,245934147.97,77583922.12,516741772.56,387116975.07,259885059.71,67657163.57,518689529.31,339900373.46,582883168.75,564871746.70,572323844.49,0.0
5,营业税金及附加,3555906.83,2870178.71,1144841.23,5641239.30,4305023.16,3143197.09,519108.10,4529488.63,3937468.57,3253974.97,287792.98,7093762.57,3613128.56,6668084.08,4831865.24,5884048.03,0.0
6,销售费用,50055495.61,33753722.50,18904827.54,65690687.28,43177528.26,34984984.46,14547414.26,70364551.69,53603833.02,41838537.02,12566173.45,88542729.92,53301067.03,82692866.60,71875386.35,70419043.42,0.0
7,管理费用,34546862.97,23395723.18,10821976.04,42111413.74,32693780.81,32585199.63,13563466.05,63313238.00,43710480.92,28849307.25,13334821.16,64873575.37,47535301.01,64301170.86,68194900.49,51538009.28,0.0
8,财务费用,-4127519.77,-2682880.09,-322170.98,-1807267.34,-1903015.14,-1028121.91,-198265.54,-1449558.07,-2391083.00,-1008243.92,-700542.05,-2503114.02,-2578336.39,-6654096.81,-3385126.50,-6167712.92,0.0
9,研发费用,20943935.84,12354570.95,4705756.73,26722737.06,17883680.41,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-1378918.27,12009174.73,3185111.09,5724476.05,322014.12,7822809.77,2364608.59,2947564.89,214859.36,8928107.99,6396337.86,6813323.56,12781910.84,11177421.20,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0.0
12,投资收益,15696430.44,14573535.40,4698500.75,26422441.81,15121931.18,11207192.23,3722910.63,6600988.08,4500351.05,4265392.13,613991.09,3179158.90,1654936.99,2415687.70,700301.67,867622.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0.0
15,三、营业利润,38898245.38,26875350.34,5894933.67,52700687.88,48995346.86,37196234.93,5465561.62,83208715.10,70772222.27,49358344.80,2369877.38,98347734.57,61915461.77,127946993.78,103342091.92,94053730.34,0.0
16,加:营业外收入,854410.73,710909.57,351307.66,5648028.25,5704905.48,5018788.50,3346321.35,8752014.52,7257139.93,5275794.18,4785079.84,10412110.57,9183259.36,4680615.83,3629289.20,1978241.57,0.0
17,减：营业外支出,2660313.75,1277443.18,974743.64,1696181.20,1699426.25,1101608.22,48981.97,2037200.15,970739.86,831970.79,0,2624426.21,2670244.75,1050740.43,2471751.21,1221519.85,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,119484.85,119484.85,0,566268.93,566268.93,135571.43,11033.49,99855.03,0.0
19,四、利润总额,37092342.36,26308816.73,5271497.69,56652534.93,53000826.09,41113415.21,8762901.00,89923529.47,77058622.34,53802168.19,7154957.22,106135418.93,68428476.38,131576869.18,104499629.91,94810452.06,0.0
20,减：所得税费用,6180830.28,2288033.74,938525.44,6510554.34,6946094.61,5561403.43,1541291.18,13279089.90,13550110.48,9309653.81,1294796.21,15519875.61,10784117.49,19472208.51,16077544.83,13707092.67,0.0
21,五、净利润,30911512.08,24020782.99,4332972.25,50141980.59,46054731.48,35552011.78,7221609.82,76644439.57,63508511.86,44492514.38,5860161.01,90615543.32,57644358.89,112104660.67,88422085.08,81103359.39,0.0
22,归属于母公司所有者的净利润,30911512.08,24020782.99,4332972.25,50141980.59,46054731.48,35552011.78,7221609.82,76644439.57,63508511.86,44492514.38,5860161.01,90615543.32,57644358.89,112104660.67,88422085.08,81103359.39,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.100000,0.080000,0.010000,0.160000,0.150000,0.120000,0.020000,0.310000,0.270000,0.190000,0.030000,0.390000,0.250000,0.490000,0.380000,0,0.0
26,稀释每股收益(元/股),0.100000,0.080000,0.010000,0.160000,0.150000,0.120000,0.020000,0.310000,0.270000,0.190000,0.030000,0.390000,0.250000,0.490000,0.380000,0,0.0
27,七、其他综合收益,12094.03,-16390.83,-18874.06,51398.35,-49687.71,-11030.23,0,-106719.58,-48328.86,-48328.86,0,82767.05,82767.05,96121.28,5360.88,23867.40,0.0
28,八、综合收益总额,30899418.05,24004392.16,4314098.19,50193378.94,46005043.77,35540981.55,7221609.82,76537719.99,63460183.00,44444185.52,5860161.01,90698310.37,57727125.94,112200781.95,88427445.96,81127226.79,0.0
29,归属于母公司所有者的综合收益总额,30899418.05,24004392.16,4314098.19,50193378.94,46005043.77,35540981.55,7221609.82,76537719.99,63460183.00,44444185.52,5860161.01,90698310.37,57727125.94,112200781.95,88427445.96,81127226.79,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0.0
