,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,29664673868.68,21646165512.75,13897383377.71,6973436529.38,26708213487.75,19723663128.70,12973588155.40,6337444217.97,24314614044.21,18007792023.00,11960320333.83,5908715879.97,22410654404.31,16287679738.76,10452414493.94,5170468851.67,20738126205.08,14687774388.14,9542574724.55,4708930602.84,18814366372.74,13317522357.20,8627406503.34,4158805171.01,15814790880.81,11212036348.65,7311441230.03,3348966758.87,13686824525.57,9540251049.98,6075377235.91,2802117505.57,11312322432.03,7741652400.02,5073819986.19,2457338833.32,10075437834.26,6660575520.23,4502154788.17,2133237989.27,7171784043.63,5310421397.66,3552365150.40,1522928182.99,5723198667.65,4107673959.69,2719983240.28,1127646275.33,4115716899.30,2748472613.56,1689763235.72,822524965.48,3202737438.93,2310974336.37,1470305647.09,728541309.49,2450839834.99,1784888607.76,1134567495.84,520501925.69,1834988649.28,1328974928.37,852900157.64,372254901.81,1346346321.09,956167615.65,623039200.38,286325001.65,1101193820.52,786067294.32,488977930.95,227251062.99,901440211.86,394357428.70,796570465.34,401366464.68,241725535.56,81870489.05,170915219.07,91841677.14,132583827.34,63277200.00,93861152.29,48155400.00,79371253.57,39616500.00,59465908.00,38177400.00,58350574.93,44851290.00,37260710.00,32932640.00,0.0
2,营业收入,29664673868.68,21646165512.75,13897383377.71,6973436529.38,26708213487.75,19723663128.70,12973588155.40,6337444217.97,24314614044.21,18007792023.00,11960320333.83,5908715879.97,22410654404.31,16287679738.76,10452414493.94,5170468851.67,20738126205.08,14687774388.14,9542574724.55,4708930602.84,18814366372.74,13317522357.20,8627406503.34,4158805171.01,15814790880.81,11212036348.65,7311441230.03,3348966758.87,13686824525.57,9540251049.98,6075377235.91,2802117505.57,11312322432.03,7741652400.02,5073819986.19,2457338833.32,10075437834.26,6660575520.23,4502154788.17,2133237989.27,7171784043.63,5310421397.66,3552365150.40,1522928182.99,5723198667.65,4107673959.69,2719983240.28,1127646275.33,4115716899.30,2748472613.56,1689763235.72,822524965.48,3200335513.85,2309386552.31,1468793653.97,727348088.03,2448395021.84,1782984131.45,1133076297.50,519430352.15,1832312196.86,1327065750.71,851607212.33,372007516.76,1344834378.80,955672442.88,622501814.44,286112507.83,1100942499.49,785947551.45,488785613.26,226799360.57,900299289.51,393317275.04,795296591.99,400316504.65,241232253.83,81708214.50,170443039.04,91410846.18,131814157.22,62755300.00,93394902.33,47956100.00,78967380.09,39239300.00,59465065.16,38177100.00,58364435.49,44851290.00,37260710.00,32932640.00,0.0
3,二、营业总成本,26559856210.51,18675137890.57,12310854554.90,6091624031.86,23291040312.69,16879870771.33,11308438144.42,5516730608.18,21108882216.33,15185490536.26,10290369739.85,5106201516.61,19284683853.68,13711998896.77,8956744748.42,4476188700.29,17744878365.65,12346530475.47,8177193819.19,4064079364.97,16090076187.69,11140706320.24,7359790857.40,3583744076.87,13860725232.91,9881775733.02,6269365612.82,2927200215.78,11883714397.51,8256495674.73,5238019400.75,2461941813.61,9956426371.45,6769161248.85,4427997128.87,2201868006.57,9040340696.11,5918476620.80,3996539133.50,1931507656.66,6483991030.45,4832682202.01,3247231503.54,1389147838.58,5199926100.92,3748832645.05,2490730310.01,1033328930.70,3724952715.31,2477498365.15,1511006379.37,734993731.03,2865716038.08,2053780058.36,1300108962.20,645269354.65,2174336642.86,1572925488.82,995677110.00,459065394.00,1634113870.73,1179749747.82,765411016.87,337121974.85,1212571994.16,845330220.28,547274580.59,254217985.44,982628703.96,697193597.98,432518427.53,203380938.69,822894779.66,349250133.04,741425581.68,363809066.36,189323651.62,54984254.13,121990612.58,64691507.68,101790662.32,0,72292709.16,0,65753176.38,0,42551712.23,0,42491069.13,23225620.00,21091030.00,16884870.00,0.0
4,营业成本,21191364351.40,15216663290.55,9861704590.86,4999792351.54,18549433585.73,13724994019.72,9024488097.35,4407296456.78,16731575209.69,12277821561.94,8159810917.88,4104524267.67,15717961203.91,11236722109.28,7305613510.37,3687217637.39,14405904824.56,10078846580.38,6622199105.18,3326260605.91,13139197658.34,9276519494.09,6042190605.24,2900356205.57,11118384924.85,7755902264.73,5103124528.28,2386265043.84,9577988633.88,6660083120.08,4340588291.69,2008579045.26,7921808228.14,5339893353.17,3456570239.61,1815543309.20,7004764661.44,4663106342.99,3155103784.63,1546262787.56,4994856552.69,3771371410.50,2502344536.19,1168392631.38,3957991073.48,3000804824.31,1970367879.59,828872137.36,2840363684.85,2006593398.55,1212175786.24,595254663.81,2273189211.31,1641237012.19,1030871686.38,490990032.86,1763757927.16,1271979637.15,802914713.05,368123776.03,1274251189.58,917589777.85,586506975.32,270671826.71,928219037.90,649311207.67,423153765.26,193331985.47,705536195.89,500878152.71,312237505.50,147222667.11,586416736.69,255114270.79,551948164.80,284598002.31,103746187.90,25856309.39,54571632.86,28585443.69,58673163.39,0,45071186.53,0,40212035.88,0,26281684.05,0,24220786.74,16708110.00,15642870.00,11642240.00,0.0
5,营业税金及附加,143646204.75,108333191.48,75482518.55,53515256.48,176254332.36,127524868.08,81613058.52,45292254.78,169652929.65,122487681.41,81999208.73,38773760.92,153831164.69,85513662.32,52892705.03,25402370.14,104474208.74,75723350.33,48118986.03,22823836.87,92145422.68,61231995.81,37770888.03,15185240.95,76341078.12,51122924.63,32888760.05,15175564.76,69519923.22,44808873.16,24597854.55,11668561.28,61101634.80,31905309.04,19167982.10,7625303.56,78370242.39,30241592.80,21566979.16,9286271.63,37217788.00,24999103.12,17937052.53,6326424.60,30718812.91,19853413.26,12962362.53,5203653.76,23614495.20,15872478.66,9570020.89,4300345.67,17883705.05,13377599.29,8092625.57,4260409.42,11429471.49,8066102.28,5300186.14,2382941.01,9692153.71,6654259.60,4516469.77,1887041.75,6571558.25,4890698.26,3265263.37,1691813.06,7492649.13,5311017.61,3355436.33,1602368.77,5621788.33,2457415.77,4969500.96,2387784.61,2759785.45,1102715.48,3102537.81,1190979.38,1593634.54,0,957463.73,0,991992.06,0,628803.24,0,7722292.95,6517510.00,5448160.00,5242630.00,0.0
6,销售费用,4156302856.50,2763724808.56,1938979541.04,830146721.01,3921594798.48,2533664890.96,1890884502.65,916693664.74,3683512377.95,2443618236.37,1824094547.39,869938773.08,2840488664.16,1929307174.44,1278418292.17,613166275.07,2709561529.63,1771268967.08,1216079263.54,567199935.27,2430382334.23,1457303797.58,1035171992.57,543961527.87,2012574359.11,1479943580.20,896945608.77,431834555.54,1864200530.61,1264548587.08,688422017.72,368268107.38,1666342484.66,1200236903.15,809625614.24,322711788.50,1702532239.96,1066201699.71,708616439.71,330592977.07,1237368270.36,870603990.64,602004726.44,176152420.71,983476564.83,598432812.70,416703836.74,158963251.89,617408033.13,369995611.14,231071616.06,108382600.27,409335564.28,289039222.01,189464926.72,115314342.70,277040612.90,203904891.05,125328950.75,51933874.16,250877590.15,184977554.55,124788645.02,39505185.29,169297809.33,112804700.79,69019185.45,31634661.75,176713828.52,123190958.45,72488110.06,32965979.98,120827303.24,48664521.80,108124575.76,46513044.97,42744486.87,12575632.28,38557670.95,21281175.14,16216341.92,0,9611744.36,0,7523440.48,0,7446459.53,0,4203715.43,0,0,0,0.0
7,管理费用,957458573.40,412339963.08,315813902.01,115608003.87,312066860.22,259861157.89,194677349.03,109726494.81,386763241.47,258606811.49,173106042.10,87947585.05,483543639.69,379596188.83,266478105.19,129921380.54,493208556.35,362366591.65,245675898.03,130721460.70,551645264.52,351563858.55,251648612.53,124251072.75,461893854.45,306754361.85,207829883.54,88303128.46,355375542.20,254206465.17,162108257.08,74859647.56,317805508.35,200957817.84,138359134.59,60580220.04,252703701.36,151172332.93,104258545.67,50462741.39,238751945.66,164487498.47,114067966.68,43260659.44,187931947.08,117266205.90,79685137.99,40748780.79,163155933.19,89547542.37,56887760.53,28065525.14,163795489.19,110253852.29,71674898.60,35801334.15,130178125.80,94561055.61,64082832.96,36397968.46,104809806.23,72171523.06,48865098.46,23924100.19,112180475.55,76399122.96,50595781.32,27067919.59,93108275.33,66658732.34,42255058.55,20501505.99,104119029.54,41485993.24,72446317.48,27433331.12,38837317.38,15361618.98,37989908.45,13364208.26,24775225.11,0,16556538.14,0,16625731.93,0,8222381.03,0,4824948.21,0,0,0,0.0
8,财务费用,-62803629.61,66875913.06,53792851.54,49493098.57,163311940.00,110947477.09,72044572.63,37721737.07,72543501.12,62077650.13,30480428.83,-2528577.59,89682813.93,46790795.17,28638056.92,20482052.98,13112110.39,39530336.69,26444944.39,17029154.05,15177180.40,8840268.79,7736608.23,202676.28,7862388.75,7001713.47,7014407.78,5621923.18,1333402.14,-3554942.49,-2091809.22,-1433547.87,-19309384.70,-18926313.72,-10820021.04,-4592614.73,-14562595.47,-10165687.38,-10939892.70,-5104719.42,-30188479.75,-20087239.22,-10424926.30,-4992647.40,1676380.10,-936588.39,-2400884.11,-458893.10,-4332760.05,-2643652.84,1136984.82,-1173614.69,1512068.25,-127627.42,4824.93,-1096764.48,-8069494.49,-5586197.27,-1949572.90,226834.34,-5516868.94,-1643367.24,733828.30,1133820.91,-3696886.87,1924490.60,1240585.19,491605.57,-222244.91,1154736.87,2182317.09,1088416.84,5909921.86,1527931.44,3579036.94,2593241.56,990675.28,87978.00,-12231137.49,269701.21,532297.36,0,95776.40,0,399976.03,0,-27615.62,0,1519325.80,0,0,0,0.0
