,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7415414555.03,4897360264.71,2307212095.17,11304094016.18,448562108.40,276994354.10,110595834.46,446333579.93,272071842.59,225217793.66,84110474.02,482309900.05,302523829.02,213040026.26,22754485.31,690349197.40,353822309.51,233783488.56,105450681.09,823862150.96,396895875.89,277137748.77,98540614.09,1245902451.87,366078984.62,214456870.01,85789679.88,436779399.00,385891018.69,256632325.87,113734601.34,1444182489.86,1193505785.45,840357099.94,429733626.71,1470307290.86,1087982636.13,706677238.32,318675089.15,1220406673.32,856530390.52,459698477.19,195702603.57,1124139494.87,985862009.79,755144691.53,360286492.30,1503190027.80,1256800219.31,835172710.26,234011775.29,911698052.53,687798638.10,407255834.43,152182522.37,638228644.99,497320296.39,309005991.51,121027782.21,533685554.37,391207406.15,247050477.71,91783378.38,636515725.67,462146615.50,298873773.40,145285643.04,599748268.25,451841591.99,301754884.56,409207490.33,428451523.78,342759205.79,0.0
2,营业收入,7415414555.03,4897360264.71,2307212095.17,11304094016.18,448562108.40,276994354.10,110595834.46,446333579.93,272071842.59,225217793.66,84110474.02,482309900.05,302523829.02,213040026.26,22754485.31,690349197.40,353822309.51,233783488.56,105450681.09,823862150.96,396895875.89,277137748.77,98540614.09,1245902451.87,366078984.62,214456870.01,85789679.88,436779399.00,385891018.69,256632325.87,113734601.34,1444182489.86,1193505785.45,840357099.94,429733626.71,1470307290.86,1087982636.13,706677238.32,318675089.15,1220406673.32,856530390.52,459698477.19,195702603.57,1124139494.87,985862009.79,755144691.53,360286492.30,1503190027.80,1256800219.31,835172710.26,234011775.29,910266805.86,661970435.84,382176431.37,152900442.84,616562656.62,491788388.98,306393396.92,121391420.37,531665950.50,390807177.05,246718191.75,91729125.81,635854547.21,461412953.28,298356707.46,145139763.31,599303066.76,451524196.98,301562534.15,409010544.71,427327775.96,342883294.15,0.0
3,二、营业总成本,7569197265.43,5050597356.94,2400628022.60,11038728437.89,443920180.16,280213800.72,107111477.33,527216190.71,309726433.31,239007079.63,86515230.46,504972822.30,317189982.32,221952429.50,39922288.69,660109844.03,369309046.96,254798280.16,119808762.62,763680436.91,390137104.96,280294261.22,100985303.69,1312497239.31,463859338.97,279458581.96,131493048.12,790838421.39,685531214.24,333964125.49,143575561.31,1754532804.95,1308552406.22,882653857.86,457557478.59,1647698063.76,1208555458.29,767786379.81,350258265.20,1233115221.82,866998444.81,476044783.11,198820910.26,1459620879.99,1086923936.64,794951702.80,359250596.71,1589177753.58,1251149655.91,836938028.15,231203995.80,1072573350.88,687747357.74,408369918.42,170899032.27,796943061.43,494475748.36,307029793.97,120857595.69,509282226.86,368332528.15,228107927.78,85353381.51,576557498.29,418371931.43,268028001.61,132781644.19,528209902.79,398950633.32,272956060.65,365121613.15,390917217.93,304731682.30,0.0
4,营业成本,5652278529.23,3756012493.80,1739247255.07,8435165207.95,347976193.89,235227539.53,85376441.71,380916259.15,217894566.29,165230623.39,57382787.41,357863229.78,217741279.62,151817511.47,13086321.78,501113478.35,258224881.64,169008921.25,78614333.38,616469394.40,291858699.83,212218722.11,75420062.99,1041727001.36,358591613.21,216734361.03,89328243.68,462934068.93,429660502.25,252776743.20,103495653.06,1521369443.18,1193552710.70,814353742.98,423471895.22,1491956112.89,1093794403.98,688262949.57,316140788.58,1097226139.52,770607366.05,415743845.84,170469949.13,1230413513.14,980375077.58,726653470.89,334131918.69,1416431248.16,1151109290.43,774046843.73,204214243.76,934474004.18,616936043.97,362634654.47,149543233.14,644794512.94,432637718.12,266414613.14,103856286.40,461595852.93,331745725.02,206397211.19,77186021.13,494647518.09,351206253.29,223730619.75,109344427.04,444148211.01,338100558.01,227993620.42,316392790.75,314493514.46,229839235.01,0.0
5,营业税金及附加,6151203.48,3995175.15,1533840.55,10559402.29,5404652.65,4043478.39,694791.62,4929242.49,698608.93,3240431.43,586846.16,5886839.20,-1303823.73,-2747480.56,-3423041.61,7672028.06,815289.19,-548988.53,-2279553.17,6285572.69,1120426.26,79477.90,-1041401.14,8616282.64,1031862.48,741451.78,40972.78,275979.26,178582.15,120971.15,46504.04,440956.91,377934.89,297725.61,130755.97,575630.95,349673.25,802681.75,31101.47,1464829.45,1191737.91,750626.63,180627.86,2168544.13,2122880.15,1988936.36,1235077.68,3373009.00,1743986.59,1698454.72,1123079.65,8068859.80,3707979.64,2607600.03,666241.87,1828870.13,1123858.31,124806.51,0,0,0,0,0,568470.60,568470.60,568470.60,525943.56,4326763.07,3438070.71,2471720.53,2737017.44,41676395.01,31705990.42,0.0
6,销售费用,1194152112.47,797843950.87,406624864.11,1641033061.20,20081031.44,11365589.96,4825551.36,30019272.78,22598220.07,15488196.40,7123096.44,25019587.04,23598198.06,16685785.69,10726079.35,26639972.22,23263466.97,17533309.61,11586256.82,26613485.72,23269843.31,13812615.34,6566813.49,51773960.42,17531956.61,9555238.08,3529356.32,18071976.38,14182998.54,8624209.21,4280970.11,36643218.30,25954904.55,14685257.49,8166563.39,36273053.43,29413294.98,20088180.26,8707921.09,30629876.78,20855015.97,12139175.98,4473070.47,51276572.41,26903522.36,16740935.46,4189277.26,54854501.40,28262495.76,16607403.46,7543791.92,34250420.87,23100965.28,14147249.86,6478103.24,26384428.88,17675988.30,11314878.03,5418026.51,16546531.58,10856376.97,7154736.59,2549597.91,20743556.95,16448583.59,11061029.53,4707733.69,19988645.16,17498788.62,12674275.67,12306869.92,6343907.08,8033939.76,0.0
7,管理费用,396749118.72,267199574.97,122542023.67,537327347.96,66539846.19,34097548.53,15732614.33,82035016.18,49995291.86,38413299.27,20999272.63,76914699.83,52214274.68,35690969.37,15634310.45,83138495.04,63512122.66,49686114.47,27773554.95,87864364.34,52858702.38,38447329.12,20098464.71,134351534.43,46821398.95,21160753.21,11477601.32,224715349.17,183968883.18,37704189.60,19028659.23,67969141.31,46026655.01,27276167.04,14852421.68,65269782.19,44269391.09,31275621.29,12726141.29,55882731.71,43916373.83,24599075.68,10801699.82,66523785.19,34704908.71,21846060.47,9515808.00,41135641.75,29892021.50,16336523.65,7322918.55,53960162.06,13021899.72,8877558.54,3784996.36,76787276.44,19771344.22,13657024.31,4246627.57,17891306.40,15282333.81,7226180.12,2665783.75,46845841.55,37611884.10,23400154.75,14356721.32,43153500.20,29579764.97,21808954.65,14210721.45,11233917.24,18506476.61,0.0
8,财务费用,170951316.47,130290974.82,70706406.07,182188569.25,2535255.48,880985.95,482078.31,2123539.42,1673597.21,1057703.83,423227.82,14091223.82,12928452.89,8494042.73,3898618.72,19053757.03,13577232.30,9202869.16,4114170.64,17970490.77,13399746.37,8602473.28,462776.09,46230260.58,22067374.92,15168317.33,7697630.44,63121596.45,47016395.07,32351111.60,17708452.28,57919016.80,41148341.82,26190538.09,11907732.84,40604410.97,30732337.72,20478479.68,8786124.31,41113804.73,29786679.82,19032637.02,9049908.48,57726589.20,45090446.74,28072632.29,10178515.08,61292436.18,35467235.78,23741920.84,10999961.92,41819903.97,30980469.13,20102855.52,10426457.66,47147973.04,23266839.41,15518471.98,7336655.21,13248535.95,10448092.35,7329799.88,2951978.72,13752111.10,12536739.85,9267726.98,3846818.58,16592783.35,10333451.01,8007489.38,19474213.59,17169484.14,16646040.50,0.0
