,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8696352000.84,6246963045.63,4172032395.11,1984301594.44,9669446641.44,7167950476.10,4590232047.63,2183711669.05,9315052546.37,6465125387.92,4197143565.76,1940788516.27,8464823382.61,6115123490.28,3968879112.91,1936614520.31,8210929560.30,6134416109.44,4320139207.89,2028498936.72,8935485264.76,6832392440.82,4490137682.49,2303786659.65,8381284625.94,6390836537.90,4231999152.84,2029047944.89,7859173145.63,5860675124.16,3789363081.98,1846618115.08,6547272885.66,4933953594.22,3281970238.02,1652125024.48,5478314283.26,3938450079.13,2512870430.60,1386451133.17,3585722812.65,2640856073.01,1692961023.66,717389133.36,3091651102.51,2277587644.34,1567328127.36,797095113.90,2668531358.70,1971500909.87,637800064.79,301673434.48,1075248836.52,887022053.84,557672968.52,234905379.75,927227753.07,673688747.46,407510285.10,185917127.38,897345604.65,705782626.85,489048631.76,183190229.42,762284873.53,530313740.87,321516683.52,131541389.97,453161043.18,314770054.28,187062577.32,83570144.87,353912114.29,155152546.55,267175897.39,111546512.48,214296039.92,106501336.01,220123352.69,135733439.64,109453985.67,32011724.32,77909244.01,37353195.37,104425068.56,48264500.00,113314840.00,63732402.34,48486397.90,113675000.00,102823000.00,98411000.00,0.0
2,营业收入,8696352000.84,6246963045.63,4172032395.11,1984301594.44,9669446641.44,7167950476.10,4590232047.63,2183711669.05,9315052546.37,6465125387.92,4197143565.76,1940788516.27,8464823382.61,6115123490.28,3968879112.91,1936614520.31,8210929560.30,6134416109.44,4320139207.89,2028498936.72,8935485264.76,6832392440.82,4490137682.49,2303786659.65,8381284625.94,6390836537.90,4231999152.84,2029047944.89,7859173145.63,5860675124.16,3789363081.98,1846618115.08,6547272885.66,4933953594.22,3281970238.02,1652125024.48,5478314283.26,3938450079.13,2512870430.60,1386451133.17,3585722812.65,2640856073.01,1692961023.66,717389133.36,3091651102.51,2277587644.34,1567328127.36,797095113.90,2668531358.70,1971500909.87,637800064.79,301673434.48,1056929490.11,878360622.12,551623006.57,232980781.18,893416407.00,666527343.95,404096286.43,184355590.31,889216888.44,699647828.76,485479054.85,181320820.71,753452951.14,525230800.67,318630141.90,129819805.90,447709454.83,311062618.25,184650548.21,82536142.42,348855725.22,152601010.73,261736708.86,104380628.09,213608237.23,106215400.46,217376139.10,133611514.43,108152843.81,30481432.50,70531061.64,35071220.66,102788291.40,48218100.00,110013650.00,62747301.33,48403016.55,113675000.00,102823000.00,98411000.00,0.0
3,二、营业总成本,8654862604.90,6195081203.15,4125612881.77,1937734158.76,9469447450.60,7013346378.90,4452058978.26,2123037214.55,8974228647.42,6211503937.35,4013255855.74,1852445661.79,8127572901.74,5871970647.15,3795046552.70,1849280004.87,7835841111.36,5842816463.22,4121093347.40,1927320646.84,8636392963.88,6573952087.63,4299947945.77,2208903295.25,8087174662.60,6139186737.28,4054242022.13,1946632455.41,7596747808.04,5656178123.68,3657249887.76,1771386110.40,6292824965.51,4740622552.71,3145440115.00,1582911493.94,5228889548.61,3712785815.93,2359474563.20,1325388410.63,3425550494.23,2524035678.17,1614712168.87,680002555.22,3031817103.54,2209808540.44,1526537587.52,780521706.47,2611953483.47,1897634122.78,597811941.37,285606259.44,998879596.40,825907337.01,517616872.94,218560021.09,818973496.32,610256845.69,370210915.40,170905267.05,787103012.72,607773006.53,425485366.79,163856850.56,689547241.77,480711484.29,292036884.56,116675663.82,394875866.10,277932767.55,165554800.22,75454013.75,317328893.39,142741670.81,222974876.40,84963246.09,164237610.00,82981050.33,163569742.63,101736764.70,106345571.08,0,83963800.89,0,119238550.92,0,0,0,42935444.62,0,0,0,0.0
4,营业成本,8045162437.94,5764698473.77,3845350153.72,1808928113.68,8818571632.77,6561975508.54,4157866770.96,1984407926.57,8343903023.43,5779889038.18,3720734049.07,1712069095.22,7455999646.57,5426404192.14,3498945356.99,1702733321.10,7162089181.17,5379506348.00,3796650435.27,1772411466.17,7913501199.64,6046191415.04,3945538097.41,2030044146.59,7392752806.47,5648931960.04,3716663207.60,1793311522.17,6974445318.89,5202859972.08,3348476742.62,1629391338.92,5729309147.08,4322475414.47,2863311279.95,1441493872.15,4646826249.03,3320194552.90,2060782384.76,1159540172.97,2884484511.90,2133573058.39,1375366157.71,566925336.64,2558483500.69,1866838060.05,1290199792.03,661520741.82,2248181008.94,1644619233.17,521328296.45,245401822.87,820134905.11,699998652.93,431821089.92,179788675.39,656361872.45,500958989.01,301556525.18,138886275.31,621938324.06,481779845.27,340518767.83,127122380.34,532370694.01,378293910.99,225411093.56,88931677.83,286212082.57,197593859.83,118403452.27,54291945.19,220024323.23,96454748.46,160653691.13,59807872.27,113532134.16,55756995.78,110838229.74,75676231.81,72144054.15,0,54283125.22,0,81915098.30,0,0,0,30593234.02,0,0,0,0.0
5,营业税金及附加,30342586.16,20891696.11,13081645.28,6864411.79,32984789.95,19672762.17,13285847.49,5305666.00,36539615.09,20885874.85,14731068.19,5989025.72,36512459.81,15563660.09,12439435.56,6753432.26,29604685.62,21380834.42,14554532.28,6026178.28,28865375.32,21112115.32,14702391.88,6836177.44,28470775.39,20937612.04,13950005.45,6130300.38,29521652.08,21950886.98,14606710.60,6656551.08,62079625.94,46567324.47,31324632.38,14614761.12,59143740.76,42840190.04,27068390.68,12822509.70,49782075.52,40115487.13,22945835.81,10503904.04,42313437.40,30012284.13,20083235.42,9989460.54,33753334.16,23470216.37,6316333.16,2499927.46,9720916.22,7276542.23,4897206.60,2068778.66,8578891.89,5960465.81,4097409.74,1790395.94,9116447.74,6968295.19,4702859.41,2018025.99,8836742.68,6274409.34,3896562.92,2055905.85,7272580.42,5812913.90,3659815.05,1717662.69,6681417.62,2865635.67,3217284.26,856671.83,1899852.37,1106987.71,1898968.75,920894.04,2067475.67,0,2294050.82,0,3202609.96,0,0,0,1548541.65,0,0,0,0.0
6,销售费用,93995506.78,66570813.12,43295309.23,20346787.99,101378269.83,70866719.21,45592183.42,23622939.32,96042808.22,65436947.31,44250960.54,22773963.55,83485941.30,60654903.27,38374179.48,17567492.65,70458088.68,53544481.67,35250117.97,16735085.47,69517505.64,49847825.77,31755279.70,14885192.48,51489314.60,35822579.49,24487330.06,12658768.16,44830120.25,30569269.73,19302410.05,9559826.98,32845634.41,26288526.33,18003236.30,8491523.78,63112308.06,24495305.14,29728498.77,12375939.05,40746981.29,22692397.41,14999254.44,7735194.40,25924998.35,22679534.97,14311055.46,7364723.18,11922756.46,7333715.08,2784579.87,1005679.16,8777683.19,5735519.72,3805552.65,1668238.32,6253948.96,4587373.55,2740137.25,1128521.94,7408564.34,6055561.59,4753895.39,1485721.96,6656484.89,5085858.69,3410098.29,1667922.05,5102517.82,4126967.42,2097204.92,724225.73,6778467.34,1819450.39,4526979.58,1681459.26,3733803.81,1772862.06,3467706.42,1924189.86,750020.65,0,4.80,0,265615.75,0,0,0,179993.54,0,0,0,0.0
7,管理费用,385925157.80,280301631.91,186305266.88,92754314.23,385234480.93,291879284.34,227318943.40,108949987.88,448613404.18,322040914.10,221989602.35,108260257.02,491251463.37,334312185.49,221750753.01,109330308.63,504586386.93,346375677.59,243396047.51,115858447.30,545061014.24,399278682.25,263559782.78,129532746.55,558261920.87,386625894.34,265016689.35,121982717.21,477840490.50,356315625.78,244315127.08,109793339.45,413884516.80,298140120.31,199805764.23,100444631.09,418432350.21,295019444.17,219869017.05,122629303.97,408941134.56,296224548.72,179241926.14,82717700.88,364869360.18,261171432.17,181982247.65,94447572.56,297025042.02,204122786.12,58851249.02,33140110.14,150573185.53,105190609.05,72963625.61,33374500.53,143368823.62,95198879.42,60201608.86,28282156.90,143162459.31,108435157.05,72814767.99,32557944.50,136367612.83,87748736.73,57098922.84,23028630.12,89353134.22,60662953.85,35485326.47,16075577.37,77528281.09,35878030.25,51054558.56,18092031.56,41467730.00,23205643.95,43504369.92,20893410.39,28299358.73,0,26696259.49,0,33379007.92,0,0,0,10397498.72,0,0,0,0.0
8,财务费用,9756456.48,6921236.69,2491462.11,-2293927.47,13440581.26,15242210.17,9202165.85,5413369.79,25672078.70,22589120.45,14658927.49,5923371.03,42716266.40,33565774.91,22151928.17,10726991.13,47823179.13,37188349.33,26540798.14,14248452.18,51019490.78,37513402.32,25863316.28,13610727.06,44463036.37,31220828.63,21024501.64,9288036.74,49304569.03,37604379.13,26153881.41,12850517.69,44731364.02,32644491.10,24410582.37,9104178.37,32706122.53,23651764.66,17749384.68,11560932.74,37189970.67,26160497.08,18905731.15,11073176.86,35263384.02,23552145.68,18084035.07,6637488.61,21624853.10,15734811.18,7295481.64,3517272.90,9672906.35,7706013.08,4129398.16,1659828.19,4409959.40,3551137.90,1615234.37,817916.96,5477217.27,4534147.43,2695076.17,672777.77,5315707.36,3308568.54,2220206.95,991527.97,6935551.07,9736072.55,5909001.51,2644602.77,6316404.11,5723806.04,3522362.87,4525211.17,3604089.66,1138560.83,3860467.80,2322038.60,3084661.88,0,690360.56,0,476218.99,0,0,0,216176.69,0,0,0,0.0
