,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19960331,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,943649054.07,724680849.32,443495189.15,5014891507.55,4205060927.96,3339363260.46,1638835018.68,4189236907.84,3154014832.90,2247420537.55,883863697.53,6243792555.67,4305658038.95,3145691961.44,1638517669.16,6383900760.01,4437065726.72,3112871119.67,1492598732.54,7814944029.43,5445264741.86,3819462726.20,1789716116.73,7379062891.25,5178351698.25,3728547592.11,1700103455.92,7786881202.68,5657088851.24,4202661467.83,2079885690.23,9610842893.48,7517836551.24,5172067584.93,2398791431.69,8046977090.04,6860771722.50,4360660560.00,1958497064.36,5977696808.82,4066594944.87,2443084615.02,1152441651.95,6545420044.94,4580340034.28,2858464743.29,1456028993.78,5960714489.53,4161726896.30,2595676448.06,1104438383.02,5299413306.57,4015613227.84,2525310759.92,1060121591.14,4370764128.21,3197913845.70,2046390242.22,866814480.98,3127580181.35,2324060677.36,1482873405.69,633045050.67,1759709651.04,1232920854.07,752132703.42,347951461.41,1077976224.90,680071404.29,400492154.85,151300000.00,742616517.78,355826536.58,568181922.16,268674425.23,432766417.77,250068679.84,517039712.05,242884003.62,469225528.33,184979284.54,519070026.95,238206590.85,127649812.58,521874294.32,614115599.79,766729713.79,0.0
2,营业收入,943649054.07,724680849.32,443495189.15,5014891507.55,4205060927.96,3339363260.46,1638835018.68,4189236907.84,3154014832.90,2247420537.55,883863697.53,6243792555.67,4305658038.95,3145691961.44,1638517669.16,6383900760.01,4437065726.72,3112871119.67,1492598732.54,7814944029.43,5445264741.86,3819462726.20,1789716116.73,7379062891.25,5178351698.25,3728547592.11,1700103455.92,7786881202.68,5657088851.24,4202661467.83,2079885690.23,9610842893.48,7517836551.24,5172067584.93,2398791431.69,8046977090.04,6860771722.50,4360660560.00,1958497064.36,5977696808.82,4066594944.87,2443084615.02,1152441651.95,6545420044.94,4580340034.28,2858464743.29,1456028993.78,5960714489.53,4161726896.30,2595676448.06,1104438383.02,5283559289.78,4005171229.52,2518881286.49,1055822642.55,4348516835.38,3182298364.82,2036388263.39,858890105.47,3111801437.60,2314131377.67,1476773310.73,630811020.84,1752590130.87,1228477466.65,749955926.46,346845561.49,1074854525.00,678829230.09,399117286.37,150960000.00,741701576.24,355543562.10,563167250.63,268266557.29,428527596.40,249328316.27,515321454.69,241773133.56,470229070.99,185775367.03,519171894.82,237099480.28,127262093.67,519084998.00,606448456.49,762339356.67,0.0
3,二、营业总成本,2519119404.71,1748884596.23,914240325.89,5814550590.69,4405334348.56,3311946395.47,1632917744.24,5554024662.62,4006749064.17,2761758587.69,1161591450.88,7770761374.14,5197804363.16,3658304045.04,1785516030.91,7183782764.20,4959538103.85,3402163677.01,1640755962.11,7864199483.08,5511487479.47,3886209706.41,1784107467.40,7420776349.58,5199896870.33,3685249651.55,1678461136.72,7775590341.23,5674779940.42,4157303258.28,2062819965.90,9533492612.78,7379646641.42,5067261768.52,2351298289.60,8018584446.02,6796139644.83,4307990799.22,1917933134.21,5949660143.56,4076973093.36,2485511139.72,1180103033.00,6670098547.71,4539267215.44,2792905139.83,1443282393.57,5813661806.62,4037477937.21,2488248066.25,1090881338.58,5045308234.67,3869967928.60,2418177528.50,1037427018.77,4197431536.99,3070192340.74,1972966372.33,845552823.65,3046089543.16,2267565939.89,1456669213.69,627528747.18,1755599352.74,1215206014.08,742957232.62,344748917.06,1094730329.14,686777550.75,398579216.89,0,785226834.87,338433562.74,558866704.62,254574863.51,489215088.95,247872441.70,486183449.89,234032617.00,427833464.48,0,458779425.98,0,116895571.77,480415379.83,565760721.46,715185238.36,0.0
4,营业成本,1393360781.10,965017373.88,504719432.95,3729111294.54,3086387802.91,2460421983.57,1220588975.71,3105134238.07,2327653260.73,1646163177.49,662226788.44,4806063609.63,3347214220.45,2421704499.19,1225567933.60,4689848295.44,3374434950.06,2413525862.17,1163131964.42,5724045766.52,4005358538.94,2833962711.03,1339218982.19,5523266476.63,3882413860.09,2769196804.22,1269745339.73,5805928053.11,4245237388.41,3191442848.87,1595919690.65,7516574689.13,5961568083.01,4112053074.29,1897682292.60,6313899108.73,5608102198.85,3514037080.76,1536722823.66,4686506182.03,3374874149.98,2058189730.88,976512396.69,5542894537.24,3852685628.80,2405388775.27,1219861911.96,4923690407.63,3500597983.90,2152233757.22,907813481.19,4229833082.81,3252572591.51,2033489995.45,857180382.12,3444133540.57,2571170144.03,1632305568.42,696445162.92,2505870039.43,1855063953.56,1167178260.00,494262543.76,1355812280.98,944449130.37,565997662.65,260502343.74,827302529.12,524013341.96,301817526.37,0,552393063.62,254919145.81,435726337.30,207876002.30,335687206.72,197005924.54,361580498.50,178228281.44,350633864.61,0,363572891.63,0,89978946.57,360017348.54,447983371.90,558619762.74,0.0
5,营业税金及附加,16680546.56,12317136.26,8009023.34,30004354.18,21363187.29,15327537.41,5966534.26,25546788.31,19786197.10,14220912.91,6945716.44,24282372.60,8139831.29,6262319.31,3921172.05,16441024.01,13041775.91,11265136.87,2893095.21,39898509.87,29284491.19,20229837.65,7083124.91,40513310.08,28086696.12,21198885.40,8073289.82,44257782.75,23329964.52,17089217.61,8887110.60,40941129.90,32530547.56,24282788.76,10854397.91,36225625.33,25586018.65,18592639.65,8063655.56,37007837.19,19108328.47,4305768.36,4382325.42,18021993.98,4564539.21,3558598.84,2347217.72,18922741.56,11165182.42,10084425.91,4051140.58,21386865.45,15977927.47,11150368.79,3910713.29,20396438.54,13251076.09,9959955.98,4541516.01,15256885.36,12387885.36,8767557.10,4180247.63,8944129.79,6634761.19,4047819.49,2141025.88,6073052.01,3809271.70,2578179.81,0,5481472.50,2958193.14,4005242.11,2201825.27,3184461.27,1659703.92,4497780.90,1737165.14,4014984.09,0,3914246.52,0,1297694.73,4758495.31,5265371.94,29873002.57,0.0
6,销售费用,265649762.34,162855858.61,90026691.03,462681875.77,319661667.08,215970247.39,113034309.90,646871505.75,458489821.79,269832836.41,144561985.25,761128621.50,550438210.50,353830032.96,153081013.35,695625367.28,482291977.66,306350607.05,137550426.59,591644499.14,469907295.70,316147721.06,135567186.70,597266088.85,409727450.85,279589981.45,117214928.63,623226879.92,432675322.33,270300810.18,117767866.71,635943779.49,479375348.81,305014374.48,134807188.08,632209547.87,437353862.54,285051400.43,132457377.46,421262977.20,241663667.54,132978390.62,59062207.16,291752819.20,193702767.84,114414211.17,66117685.80,289720587.75,159510847.63,100688565.80,58554275.93,217545611.76,161643326.95,98464670.51,45927172.20,166575724.37,137270941.98,87514187.34,33164097.86,140228964.23,79223029.32,51826144.45,22954327.73,77977303.39,52691414.21,35456849.68,19353446.85,47230152.72,18257126.06,10172098.11,0,35968561.14,14575026.19,25929210.47,9862206.15,20514259.49,9579478.95,18825483.04,5209184.39,13381481.83,0,7213494.99,0,4598909.84,7689515.78,6720603.37,28688325.56,0.0
7,管理费用,314101718.78,205935922.23,122996106.20,398148267.86,351251746.80,254799230.86,134372909.64,590817531.16,395093913.17,266202109.55,134548202.78,626599040.97,433700716.28,298414343.21,146510529.14,517763587.18,369520561.46,255443849.72,127184663.89,624128985.76,487178480.39,351146534.15,167916868.02,676003666.45,450192630.75,292759677.86,158143084.93,767138525.48,627236805.13,434635605.64,225794682.36,866925831.68,631856619.61,445887831.21,220276102.30,720700387.03,525139752.11,349691343.91,175125386.11,563526474.83,317782473.80,215686191.16,100224951.20,622274009.60,384866391.65,219732056.11,122834832.28,471495753.64,305444222.81,190285948.52,107944616.08,457967651.66,345099207.99,220530281.99,99655669.13,468523202.92,257970280.36,179529726.45,85789257.68,272873465.84,228307131.48,162187979.62,77364690.51,229470673.88,144079110.08,103517873.23,50333552.82,173124948.39,120425136.49,68554813.60,0,152923322.52,49983712.83,73272838.07,21777958.58,109590143.63,24560231.23,76658234.75,26906330.60,38749914.08,0,63717321.88,0,13241756.55,72555945.78,68717169.73,64583325.98,0.0
8,财务费用,447498969.40,349976765.75,162194264.10,858789060.34,564569794.78,352845918.22,156585428.66,1013781056.38,759039535.43,492465501.82,208855527.26,838111297.30,610009992.16,402756638.11,198893691.92,821811441.33,574802394.32,337829842.92,179779013.84,693706772.84,475484322.88,330284891.56,133283657.08,485713732.57,356312378.65,243580910.11,110327691.46,435069000.73,308666880.68,192837017.59,100781587.91,327521185.94,246515984.47,152927566.94,69881180.67,279924326.24,192372158.31,130809969.77,56600665.21,169825051.39,123544473.57,74351058.70,39921153.08,168166700.00,103447887.94,49811498.44,32120745.81,95747047.15,60759700.45,34955368.80,12517824.80,118575022.99,94674874.68,54542211.76,30753082.03,97802630.59,90529898.28,63656934.14,25612789.18,111860188.30,92583940.17,66709272.52,28766937.55,83394964.70,67351598.23,33937027.57,12418547.77,40999646.90,20272674.54,15456599.00,0,38460415.09,15997484.77,20121883.98,12723851.93,19203201.99,15067103.06,24621452.70,21951655.43,21053219.87,0,20361470.96,0,7778264.08,35394074.42,37074204.52,33420821.51,0.0
9,研发费用,81827626.53,52781539.50,7193202.34,64490895.91,33784597.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,19101605.93,271324842.09,28315552.65,12581478.02,2369586.07,171873542.95,46686335.95,72874049.51,4453230.71,714576432.14,248301392.48,175336212.26,57541690.85,442293048.96,145446444.44,77748378.28,30216798.16,190774948.95,44274350.37,34438010.96,1037648.50,98013075.00,73163853.86,78923392.51,14956802.15,99970099.24,37633579.35,50997758.39,13669027.67,145585996.65,27800057.94,27096132.84,17797128.03,35625450.82,7585654.37,9808364.70,8963226.21,71531620.92,0,0,0,26988487.69,0,0,0,14085268.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-188807.31,133019.28,1035815.85,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,-2999000.00,-2679000.00,-84000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-1023773.37,-1293710.32,-785421.32,-1218449.85,-860780.27,-244105.35,268956.95,1242719260.01,-391328.16,-695856.77,-85394.80,2367672.87,-356334.97,-357253.46,-535903.31,-2167401.26,-1709217.01,-1323746.68,-398929.92,-1382943.53,-1239436.18,-973197.78,-312675.86,-1005258.42,-1209159.86,-1116502.27,-652271.29,1508011.81,719623.27,725413.24,-422831.92,916021.37,527082.46,-693557.84,-664789.79,1210608.84,1667373.93,404614.47,-707473.59,-5423.15,140858.98,1346074.16,4436035.07,-1190191.13,1009656.97,30992.59,27798.49,-3737631.71,101270.22,69755.46,38182.32,3043822.18,-831499.15,-608615.22,-311133.30,742260.69,1572780.10,-704266.60,-311133.30,-4139884.14,-824423.90,-513290.60,-202157.30,4052418.29,-943601.73,-552897.93,0,-73230.48,42552.91,268469.16,0,-2300144.53,-3210503.54,-844543.37,0,600391.92,140000.00,1089583.18,1138681.50,5360606.74,5131855.74,6704596.96,1166383.44,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-1648773.37,-1293710.32,-785421.32,-1828449.85,-1470780.27,-854105.35,-341043.05,-394623.95,-391328.16,-695856.77,-85394.80,-584139.09,-356334.97,-357253.46,-535903.31,-2167401.26,-1709217.01,-1323746.68,-398929.92,-1382943.53,-1239436.18,0,0,-1125258.42,0,0,0,808011.81,0,0,0,0,0,0,0,1210608.84,1667373.93,0,0,-5423.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-2528659324.06,-1445124614.32,-460568683.22,-771039875.42,-164826993.07,48081187.86,20301224.46,-86104223.02,-830710012.49,-510767578.87,-277813148.15,-1524601145.60,-895501659.18,-515648337.06,-147618265.06,-802049405.45,-524181594.14,-290616304.02,-148556159.49,-50638397.18,-67462173.79,-67720177.99,5295973.47,-42718716.75,-22754331.94,42181438.29,20990047.91,12798873.26,-16971465.91,46083622.79,16642892.41,78266302.07,138716992.28,104112258.57,46828352.30,29603252.86,66299451.60,53074375.25,39856456.56,28031242.11,-10237289.51,-41080450.54,-23225345.98,-125868693.90,42082475.81,65590596.05,12774398.70,143315051.20,124350229.31,107498137.27,13595226.76,258647798.76,144813800.09,106524616.20,22383439.07,181017455.42,134918248.97,73662206.80,21898527.54,77462120.05,55686313.57,25706901.40,5330146.19,17866725.43,18531763.03,9673097.64,3308327.49,890584.92,8226230.69,3004491.13,310000.00,-37074475.77,17226068.24,14615253.27,15883328.46,30900066.96,14383597.52,59099035.35,13166961.29,50852670.59,7956396.45,67689197.93,22943991.60,12617256.09,44275042.28,59519529.41,49539048.79,0.0
16,加:营业外收入,3487032.11,1455440.67,425764.38,8830428.98,5650220.06,2366981.02,3394256.60,152439603.30,5808439.42,13623360.24,8527933.00,41542532.09,26863870.38,17681758.94,8731082.14,76901293.09,29838556.30,14800513.60,7480209.04,121308861.99,96315751.86,90334153.30,9529021.20,117411743.47,77294236.28,2418060.82,946756.91,64964979.17,73717590.51,28702597.66,18786306.39,66780534.14,21528899.90,17253008.53,3119300.05,180081517.15,151530439.97,148562618.05,1307724.42,87385667.79,33326162.81,14315640.99,6572427.46,195627604.98,33989539.61,7419061.76,6946256.19,64013925.44,24293626.17,2361740.50,13764838.49,2265617.53,1881254.59,1119538.37,511126.78,10902121.28,1439044.28,1263993.38,314381.40,4309969.09,2396698.36,2323273.08,1209212.72,5683107.76,2074828.38,514229.68,10142.81,3061592.68,888759.69,196596.22,0,5052324.61,272436.89,3359410.80,139559.84,666479.53,100689.93,891294.85,91977.75,2023572.26,0,4527472.72,6629766.66,0,0,0,0,0.0
17,减：营业外支出,50639183.29,37089973.86,11748092.29,53513957.15,39422983.66,26733420.09,12406156.97,13237140.20,1943905.89,1602120.52,681202.88,7473328.39,4795642.00,3248480.52,1324920.70,27382171.51,5476161.98,2268458.06,1736447.50,6765361.25,2206881.53,964011.38,1378363.63,4871692.80,3549930.16,1957625.36,540889.84,13481151.85,6358959.23,1892217.92,755068.59,3920874.16,2770018.74,2056076.27,870384.95,6776574.19,1648727.54,685204.12,90872.19,17129054.32,13500227.01,11875831.03,9761267.45,8912247.54,6419376.92,4829901.48,2795905.01,8074228.36,5249845.01,1153280.11,3574511.77,13254960.78,1837353.81,1288220.20,566170.85,8423118.56,3873567.34,2808079.49,1408505.13,3667426.42,559664.94,538179.25,56517.30,3564993.41,2336473.42,527678.46,145965.00,2472979.72,1215511.68,681305.22,0,21229171.52,430956.72,6484730.47,473827.08,4726814.54,968688.61,2834367.84,446666.98,1673076.77,0,2849325.46,1817970.45,0,0,0,0,0.0
