,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,10086099432.80,6466509240.29,3640928607.51,16061005965.27,12611111508.98,8264991735.06,4003078929.95,14209778550.46,10725552843.02,7186882218.68,3455898732.14,15069170534.44,10570534205.61,6868763353.29,3575304377.73,15361814755.44,11213053608.52,7199107568.50,4074198517.02,16444164971.33,11998841667.87,7689980161.91,4127965740.55,15039531962.51,11061117275.44,7429413412.40,3701108996.18,16399516862.92,12380281593.68,8423092134.06,4038686708.47,18630380585.04,14256788664.54,9462549202.09,4984177657.37,20771541038.17,16145041193.26,10264548091.32,5260880666.52,13405312857.43,8690533768.94,4747566417.01,1974397742.55,13947277119.67,10946017586.13,7218400535.89,3940390944.31,13093236225.34,9088280504.67,6012863432.29,3258729929.89,10317861671.37,7281155566.02,4500123118.63,2226801128.77,8075000459.72,6106732369.04,4083096692.91,1940314615.73,6935754659.52,4867369990.58,3180182018.78,1807778383.57,7879796565.77,5640568735.28,3779779534.81,1936831922.63,6199116130.39,3736845222.90,2394463403.79,1156499544.20,3937381165.92,1518610443.23,3890900615.71,1617641085.13,3277008532.05,1732315809.89,2837134111.05,1053934470.02,1785194405.53,923659572.89,1627931645.64,1046975411.67,1605203956.93,577321690.19,706575862.19,318677605.68,649280705.29,608635124.93,8296500.00,9235500.00,0.0
2,营业收入,10086099432.80,6466509240.29,3640928607.51,16061005965.27,12611111508.98,8264991735.06,4003078929.95,14209778550.46,10725552843.02,7186882218.68,3455898732.14,15069170534.44,10570534205.61,6868763353.29,3575304377.73,15361814755.44,11213053608.52,7199107568.50,4074198517.02,16444164971.33,11998841667.87,7689980161.91,4127965740.55,15039531962.51,11061117275.44,7429413412.40,3701108996.18,16399516862.92,12380281593.68,8423092134.06,4038686708.47,18630380585.04,14256788664.54,9462549202.09,4984177657.37,20771541038.17,16145041193.26,10264548091.32,5260880666.52,13405312857.43,8690533768.94,4747566417.01,1974397742.55,13947277119.67,10946017586.13,7218400535.89,3940390944.31,13093236225.34,9088280504.67,6012863432.29,3258729929.89,10296723134.68,7265811477.76,4489767849.74,2221439406.37,8059216077.71,6093896281.72,4075038150.11,1935845920.15,6921286997.11,4856181507.52,3174276879.01,1805763185.37,7859763920.23,5630653428.23,3773164932.61,1934678010.50,6178905547.76,3729249452.12,2389804289.55,1153018649.27,3918688710.56,1502662641.38,3871253798.93,1597888550.95,3254546870.79,1708192380.25,2821627220.78,1049999650.41,1769813121.72,918113124.34,1619381932.19,1043294040.29,1598770968.68,578480101.88,701343303.60,318705554.28,643335963.63,608635124.93,8296500.00,9235500.00,0.0
3,二、营业总成本,9660260084.07,6243031529.45,3533134089.99,15910291660.96,12497354250.31,8194940185.09,3968598264.69,13999305302.39,10541126150.04,7092496550.68,3389660792.31,14961758443.07,10396365218.66,6750266511.39,3541434418.90,15050235692.44,11029517395.81,7083895844.70,3994636914.39,16102333269.01,11734460958.45,7495842688.76,4060897542.79,14917587291.85,10945890719.76,7397411355.30,3695091917.21,16416204779.61,12406561662.77,8395544945.32,4037534382.93,18417058912.97,14080859676.86,9363288712.30,4947108941.78,20566259015.64,15932565515.56,10115122002.30,5192818506.96,13114963001.73,8527593947.47,4660088639.23,1930196373.54,13718283397.49,10780092311.56,7121445563.52,3887157524.42,12987893617.51,8994598656.19,5960753478.04,3241246185.36,10037075116.81,7056180192.94,4340274105.44,2149933593.39,7768866229.57,5887705652.08,3939257307.26,1869289939.48,6653647929.67,4694455450.28,3099088704.80,1759457470.52,7522139499.24,5445645974.30,3650028955.31,1848177716.27,6002343933.00,3695764248.76,2384056904.41,1148027426.50,3969978895.49,1492096173.02,3720238278.44,1554840021.11,2930552723.79,1490773280.21,2346153091.31,855391003.39,1469667109.89,0,1299546161.56,0,1470260885.11,0,649934576.18,0,613166154.41,550975051.32,0,0,0.0
4,营业成本,9213077766.62,5931694691.73,3423425888.43,15306036621.41,12108908130.19,7937731364.85,3814666236.57,13300668221.09,10058680503.65,6761275315.95,3243773216.69,14214455732.92,10003371786.25,6512510189.33,3393720941.55,14696720834.19,10768837323.84,6922328515.64,3907121633.67,15919907802.93,11645540231.20,7444315056.57,4046878040.04,14684900223.44,10820916726.32,7302085683.28,3639513053.98,15983574166.01,12138685675.66,8217945077.82,3945243408.20,18121208305.85,13875131857.17,9226167019.12,4877063639.34,20265439425.99,15759641009.84,10007112977.93,5131839143.48,12915023249.21,8371213903.89,4563923734.57,1901591693.72,13526964756.61,10657040586.99,7024679025.91,3837707377.23,12814317436.49,8896259300.21,5889259935.85,3189923720.38,9912305552.05,6961211261.99,4277970936.48,2116462825.88,7623588388.39,5756662283.81,3868782248.03,1835642680.74,6503520436.60,4551506147.56,2984067007.69,1699751535.63,7233239070.79,5254640123.15,3527032154.22,1783848304.19,5741404662.71,3481537506.33,2231247581.27,1084932456.49,3687651276.71,1373938640.36,3440875711.20,1424578839.16,2656496761.10,1348549847.37,2183159467.78,802434848.05,1382083820.78,0,1195683356.86,0,1224644277.12,0,591212368.02,0,581186892.55,534224262.09,0,0,0.0
5,营业税金及附加,35487928.99,25717349.42,10375351.22,65024056.54,37055741.81,29290714.14,17257573.50,90850027.86,67688302.58,49551708.24,11676047.63,51123823.03,12110402.00,9496644.70,5439017.20,19747288.61,10337694.90,7123445.24,3889235.91,16569626.46,11239493.72,2650596.65,1614587.06,17096421.74,12530648.27,10150181.91,6608528.08,13232275.61,8816460.29,6833489.26,3142575.98,11592813.23,6447567.70,4830430.32,3355966.59,7106461.78,2121666.93,1378658.04,764762.06,5505782.60,2177220.42,1385918.43,710524.21,5984262.66,2898395.99,1857593.74,771426.00,3656480.72,2620979.97,1571518.30,734567.13,402899.88,369027.85,229908.23,83428.79,777359.92,10360.36,0,0,8382.25,0,0,0,741746.47,440.00,440.00,0,16992.51,148.50,148.50,0,6326.70,2656.44,10650.02,0,244.04,0,0,0,0,0,0,0,198.36,0,317770.73,0,30867.31,53111.24,0,0,0.0
6,销售费用,48761478.18,28454689.91,14448666.52,58869085.38,34896003.84,21693047.89,9202727.29,44491710.62,33334020.51,22135493.12,10461912.93,39352506.15,27859676.46,18624558.92,13252214.50,40685844.35,24318977.01,16877303.06,8774313.72,30154141.43,25557259.91,18899635.02,9821247.14,28044841.24,26005233.80,17980847.54,10418429.21,53089027.72,40958860.91,31627957.44,17011032.03,64633926.56,49268007.15,34052712.57,14981446.67,51009662.89,35183004.93,21542518.10,14167413.74,57844670.83,48536652.95,31194196.94,2698083.80,10041028.72,6093869.27,4820318.73,2449711.87,8850027.96,5223913.30,3450833.83,1532510.72,9177457.78,6378570.24,4717334.21,2260574.23,16193391.59,15674428.61,10302731.78,6261444.01,14932654.81,18589495.09,15893057.42,8414322.06,42294637.41,35703218.00,25809282.79,14591770.07,44570369.61,38576269.11,28938333.86,11987559.27,60104910.32,26765673.11,73748183.28,33350159.97,55692103.25,27394702.74,2900.00,0,128336.43,0,459450.31,0,844629.09,0,536508.54,0,5981.25,189231.62,0,0,0.0
7,管理费用,309319910.01,213415494.27,97957404.79,413528754.30,311874179.79,250332297.42,123641499.68,509665889.73,374134639.96,249262031.98,133647210.48,497842156.23,349052019.78,228706689.89,112944931.16,402719619.20,280893973.30,179150217.64,81092383.91,334249705.43,237032385.17,157292880.76,71521409.21,356082678.15,238302170.99,161025225.10,77480086.47,305757015.65,232178371.23,150804851.98,79510287.93,298653892.35,219184918.54,145147157.77,67312465.60,239719823.62,176697374.07,111853646.67,53064982.73,196527900.63,124411995.41,74305493.50,32216475.10,139319392.73,99972732.43,69732284.01,35987659.65,109959560.84,80420221.49,53454539.46,33467706.80,115113609.69,98603352.15,65463755.27,32722229.43,137870080.83,119254365.01,66579731.24,30312979.58,144408985.25,129618046.71,103230355.86,52809444.54,242872489.19,151841263.28,89454313.46,43119248.38,164747397.98,130843765.46,91815436.59,39230354.93,185115891.16,74288786.91,186693683.60,86511672.68,179815378.39,93871090.72,116156490.48,35263031.55,58899245.27,0,77123907.68,0,194717336.73,0,33321075.14,0,16481746.04,7258098.36,0,0,0.0
8,财务费用,-190005622.77,-106835115.52,-82840666.49,-169661748.66,-59786458.80,-42605266.63,3113672.91,23956645.92,3242462.47,16632755.13,-10138477.01,47212061.62,-1148831.64,-25632895.43,13884073.57,-119296792.28,-58808939.37,-39485457.91,-7493254.21,-197504577.81,-145571358.44,-97550999.17,-66870507.20,-293989306.78,-203803723.99,-142925357.01,-47084115.35,-79332742.89,-11604701.49,-14376904.25,-11510339.31,-74232071.21,-35656312.16,-23146378.96,-10859888.76,-19685881.33,-17919946.82,-12154669.03,-9805885.05,-31348161.66,-21396692.08,-11486830.08,-5905597.33,4762507.60,12837316.96,20314211.71,10684423.58,-1356919.28,-12043420.82,-5901870.57,-1629436.43,75597.41,-10382019.29,-8107828.75,-1595464.94,-9562991.16,-3895785.71,-6407403.79,-2927164.85,-9222529.24,-5258239.08,-4101716.17,-1517831.71,2991555.38,3460929.87,7732764.84,6618393.63,51604510.19,44806559.36,32055404.19,11877055.81,37100490.60,17100416.20,23829166.43,10399349.30,33243104.66,20957639.38,46834233.05,17693123.79,28555707.41,0,26279446.71,0,50054443.81,0,24546853.75,0,15460667.26,9250348.01,0,0,0.0
