,报表日期,20191231,20190630,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,1145787941.70,569944495.01,1372730138.48,704779142.76,1055257192.47,956165945.59,800491396.17,0.0
2,营业收入,1145787941.70,569944495.01,1372730138.48,704779142.76,1055257192.47,956165945.59,800491396.17,0.0
3,二、营业总成本,967538298.65,479821840.66,1126123530.57,592416223.95,908738819.67,681759399.57,649177527.01,0.0
4,营业成本,874015423.08,425701062.15,1030304112.86,542362680.09,763213681.69,623946364.51,546406475.67,0.0
5,营业税金及附加,8622560.33,4210745.69,9413814.54,4442784.41,7870754.11,6938698.46,5864729.17,0.0
6,销售费用,27703955.31,15026035.24,33360039.63,16901550.61,27983768.40,26783591.11,22607564.62,0.0
7,管理费用,41515143.46,24222604.09,42386806.61,20055865.38,92046761.52,31894576.64,36114794.35,0.0
8,财务费用,3010649.60,4344101.20,-2033901.99,2260553.01,13476916.61,-10924518.15,-16286763.60,0.0
9,研发费用,12670566.87,6317292.29,12692658.92,5766244.68,4146937.34,3120687.00,2796217.00,0.0
10,资产减值损失,0,0,0,626545.77,0,0,51674509.80,0.0
11,公允价值变动收益,4725878.23,5282695.30,-5655833.90,-4259607.01,0,265350.00,-265350.00,0.0
12,投资收益,-8691656.70,-5089961.42,-8942574.60,-2577207.55,724961.91,1194743.62,6154404.62,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,160223800.58,88488364.52,231749299.75,105149803.47,148261538.71,286210840.28,156424072.87,0.0
16,加:营业外收入,26775639.29,8748876.77,641894.19,250952.77,7222384.57,5816212.51,3059940.75,0.0
17,减：营业外支出,221223.83,99805.90,428451.27,151505.21,2100679.74,71612.81,489745.16,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,186778216.04,97137435.39,231962742.67,105249251.03,153383243.54,291955439.98,158994268.46,0.0
20,减：所得税费用,44748547.98,23700968.94,56634028.59,25935944.47,38737213.08,73005010.66,39996954.95,0.0
21,五、净利润,142029668.06,73436466.45,175328714.08,79313306.56,114646030.46,218950429.32,118997313.51,0.0
22,归属于母公司所有者的净利润,142029668.06,73436466.45,175328714.08,79313306.56,114646030.46,218950429.32,118997313.51,0.0
23,少数股东损益,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),0.790000,0.410000,0.970000,0.440000,0.670000,0,0,0.0
26,稀释每股收益(元/股),0.790000,0.410000,0.970000,0.440000,0.670000,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,142029668.06,73436466.45,175328714.08,79313306.56,114646030.46,218950429.32,118997313.51,0.0
29,归属于母公司所有者的综合收益总额,142029668.06,73436466.45,175328714.08,79313306.56,114646030.46,218950429.32,118997313.51,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0.0
