,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4685206318.47,3036582377.62,2769053125.49,1874235390.53,4386103508.27,2627831062.84,2316226725.06,1663078497.92,4536324566.44,3050387265.59,2656301544.76,1849272513.12,3792336292.92,2593802649.70,2202254850.32,1640997814.19,3540614978.29,2238643267.99,1979364570.81,1580997918.02,3299739676.73,2135050871.79,1883627033.85,1314850698.20,3022358902.98,2229433330.71,2042614734.97,1296514811.54,2759109821.63,1946718898.87,1794417757.67,1260875509.78,2864671196.33,1820950530.36,1627489388.90,1049289690.14,2406412108.18,1667461686.20,1527689296.29,852691079.86,1719332475.76,1260619548.29,2003467864.11,1655056661.42,0.0
2,营业收入,4685206318.47,3036582377.62,2769053125.49,1874235390.53,4386103508.27,2627831062.84,2316226725.06,1663078497.92,4536324566.44,3050387265.59,2656301544.76,1849272513.12,3792336292.92,2593802649.70,2202254850.32,1640997814.19,3540614978.29,2238643267.99,1979364570.81,1580997918.02,3299739676.73,2135050871.79,1883627033.85,1314850698.20,3022358902.98,2229433330.71,2042614734.97,1296514811.54,2759109821.63,1946718898.87,1794417757.67,1260875509.78,2864671196.33,1820950530.36,1627489388.90,1049289690.14,2406412108.18,1667461686.20,1527689296.29,852691079.86,1719332475.76,1260619548.29,2003467864.11,1655056661.42,0.0
3,二、营业总成本,4361160826.88,2941490404.62,2475250776.85,1612792088.81,4445827684.35,2716743943.24,2330142673.82,1646826186.69,4487429975.09,2930864604.34,2363045026.79,1569583914.98,3555695446.29,2296235600.55,1822044310.06,1368135017.75,3378965093.26,2076380920.55,1705694572.95,1360369194.45,3184819941.99,1975622366.15,1658827757.35,1160181082.63,2739590618.02,1939932997.93,1692832401.45,1077113966.97,2494216605.11,1723230870.88,1505310673.06,1060666659.31,2511701326.54,1577876283.25,1350965041.47,865565248.56,2068733273.60,1400741164.24,1248556097.26,699218693.49,1490378830.20,1073879848.47,1783778142.49,1523807105.50,0.0
4,营业成本,3358839741.29,2189166926.44,1982184004.45,1325264658.15,3497612546.07,2213523591.64,1925789576.63,1295486076.85,3381674915.29,2224468459.23,1888242594.94,1283918097.86,2700425201.11,1839432970.09,1519505003.29,1112039592.79,2730763981.84,1739592021.04,1512650829.09,1177263456.09,2657741289.53,1698077375.61,1476608174.01,1002162598.56,2319579629.08,1663581392.77,1505787250.16,933434199.65,2144766598.27,1540499036.97,1393918855.82,972128566.89,2221019592.08,1415033797.73,1251451097.59,786562975.29,1749698376.56,1202357677.99,1086661189.26,619068818.00,1210598458.97,874349018.85,1559673677.14,1334078909.96,0.0
5,营业税金及附加,48992336.82,31009449.10,19517388.28,4263967.06,37079844.61,27809129.63,18997965.39,7064384.87,40520894.17,33699611.24,18350956.00,7583943.91,33549427.38,22826030.40,13519517.47,4708546.45,36833389.79,39009363.84,23050643.84,3517865.78,33331464.18,16391982.26,7837895.37,1786637.11,20035067.53,18857295.47,8356084.08,2116341.71,18746467.99,18127930.02,15128747.18,2357310.27,15445545.76,11921365.29,9807080.24,3115318.40,14802294.98,14277330.22,7667371.26,1839852.02,14619704.63,12847212.27,10939755.15,2677658.58,0.0
6,销售费用,457264259.19,297470697.50,220839776.20,112151149.25,394355964.94,260461314.24,196648110.72,97250081.16,447572846.29,323566224.84,232542378.34,115788148.39,372796166.29,270964535.88,194425314.71,118404463.50,321068610.46,201661175.28,140707380.28,83925311.61,266733402.03,178345569.12,129026475.20,86469186.43,262051057.03,208604980.09,152455036.19,82915697.52,220425857.00,148040932.36,111608046.37,68807016.19,195348935.25,136145307.64,103759425.03,57456412.55,167911226.06,117738713.49,97931103.61,43840224.24,127029127.80,97595899.65,141662117.19,115570928.85,0.0
7,管理费用,226964331.53,168252302.09,115145171.02,52236546.96,244596786.83,175761952.84,173457849.60,78642691.44,321448690.05,221701454.47,150096388.34,76142526.19,320304346.29,240561506.96,150102178.17,98438271.12,290308174.49,195564621.09,122860294.05,62569167.01,223910797.66,162075696.40,104365174.49,55527801.51,196603298.06,150551625.07,98030124.58,48642519.37,178510648.16,129309305.02,82328540.20,39941571.93,151821029.97,113654659.64,69444927.12,34591768.06,122849064.45,90624767.00,64997936.36,31935972.71,106677552.13,84742143.51,108236745.97,59198676.42,0.0
8,财务费用,88153782.30,135469671.70,61411087.62,37228519.61,49336169.67,50435105.90,58366037.66,126444577.20,250985875.75,188355196.74,96764933.19,21356765.51,-58644061.32,-18815709.23,-12446138.08,3173203.14,-30909527.13,-29713382.16,-37898640.85,-487538.27,-49555591.75,-45013863.45,-39485311.21,-24394485.72,-61365669.37,-46314496.78,-36425827.33,-11502865.16,-80887760.82,-64598063.08,-58946271.82,-24311848.14,-93677975.96,-65428745.24,-56543010.37,-20103708.92,-4715899.50,-758653.74,66144.65,-1020657.88,41961215.30,44996635.59,-66628999.70,9520614.52,0.0
