,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3215119357.40,2452871159.27,1100061352.39,4005444207.28,3122229269.77,2349864670.40,1035787837.29,2821575182.39,2185537623.44,1660836177.67,860860956.94,1962926419.25,1651083209.47,1409950442.84,657776096.24,2209744869.00,1735583124.99,1448899610.45,701263299.89,2202724370.14,1909827301.51,1528294048.07,645707668.74,1735500737.84,1520889595.72,1218746944.30,505706797.93,1597516109.10,1415931962.18,1116053572.38,453836523.60,1554943296.14,1420226712.87,1162545615.55,450840749.67,1455937524.39,1302547833.00,1007918261.45,347326502.47,1308233999.62,1159182110.84,896289014.25,314415344.50,1065916751.65,957719928.67,719823433.56,237930924.75,722375704.41,630709341.65,485500388.17,160558630.14,312470983.40,158938123.86,93868481.98,0.0
2,营业收入,3215119357.40,2452871159.27,1100061352.39,4005444207.28,3122229269.77,2349864670.40,1035787837.29,2821575182.39,2185537623.44,1660836177.67,860860956.94,1962926419.25,1651083209.47,1409950442.84,657776096.24,2209744869.00,1735583124.99,1448899610.45,701263299.89,2202724370.14,1909827301.51,1528294048.07,645707668.74,1735500737.84,1520889595.72,1218746944.30,505706797.93,1597516109.10,1415931962.18,1116053572.38,453836523.60,1554943296.14,1420226712.87,1162545615.55,450840749.67,1455937524.39,1302547833.00,1007918261.45,347326502.47,1308233999.62,1159182110.84,896289014.25,314415344.50,1065916751.65,944668591.00,708374709.35,237930924.75,722375704.41,630709341.65,485500388.17,160558630.14,312470983.40,158938123.86,93868481.98,0.0
3,二、营业总成本,2962306293.86,2185645068.70,961926430.56,3741516604.85,2884195359.32,2110076222.61,907697529.04,2599935273.42,2003384068.35,1464205203.40,762073593.49,2377427071.93,2020168970.35,1522615573.90,624618756.32,2004216583.33,1544599740.40,1207311931.91,616881695.86,1947866945.94,1670180744.37,1310174212.08,575304375.63,1581875030.56,1362634862.00,1076108074.96,458321722.82,1522544536.73,1293048160.69,1003892998.65,412200195.50,1500411763.87,1292746030.12,1020766271.47,392295063.78,1351318008.20,1198741463.44,909881248.67,313540043.87,1153906912.74,1020011290.60,778020629.23,287208039.35,959620470.61,858580882.17,637162957.59,218656061.37,642246063.87,559337690.66,426355213.37,146050506.50,276056413.79,146364123.17,83794659.56,0.0
4,营业成本,2334352990.72,1747741950.87,748972729.15,2835266244.55,2209890379.06,1647007391.74,685195346.84,1830655791.88,1444770493.05,1070374651.28,543573029.05,1239859900.49,1064616290.64,887908156.93,406087262.22,1226277510.26,1025327056.72,866674136.31,433969227.49,1345695928.86,1195560271.22,967760512.67,410235019.43,1023941637.26,916375922.03,738866466.43,313269732.18,937744155.20,834621397.33,658815863.51,274353550.36,895225451.46,827840853.34,685996690.15,268442594.89,848447899.44,770729043.68,600599468.48,200424761.67,748797451.57,679423405.77,534059534.65,190705395.41,670717234.12,621911706.48,474204747.76,159521658.00,476384164.63,421169522.91,328088956.62,110901039.13,216577879.56,124280401.96,67877407.09,0.0
5,营业税金及附加,7168796.36,5431789.73,2346598.47,12880722.28,8054644.97,5893335.80,3243840.70,11864525.41,9452205.45,7772474.68,3375459.75,10789268.32,5938877.98,4497085.99,782417.68,7120638.29,5658616.19,4135116.05,668626.54,5869163.37,5143287.51,3477525.53,857555.86,5756595.82,4941567.70,3532026.87,963637.06,5715360.81,5017863.32,3641039.56,941483.12,5993026.78,5140927.21,3642978.60,1294038.31,4487597.56,3677389.98,2485054.74,720185.35,2479927.92,1993181.43,1525725.32,501490.81,1964617.45,1753570.97,1477385.79,451044.32,879309.19,775395.45,512732.77,92753.83,261473.34,85835.83,69070.81,0.0
6,销售费用,324522923.44,232694126.14,100826495.67,474565514.24,343121333.78,244104967.69,124365599.41,436926685.37,331545688.79,245374019.58,125301494.13,591914930.70,471313809.41,240212347.97,111904480.13,491708966.20,330755157.47,219854361.86,114142817.13,375881856.33,297951354.83,218502358.56,99887561.83,332725839.43,285639802.73,218530449.71,85684033.91,353256481.44,292248946.01,224130213.59,80438415.91,363268848.49,290717081.34,212452702.90,73191154.52,299014195.32,259769065.12,182477701.59,58798964.48,231800962.71,200198044.33,146008238.21,51748353.87,165713750.98,134965584.18,95095204.78,34169852.20,93938990.68,76411887.88,54396275.62,16869860.77,30549073.70,9872998.96,6239394.74,0.0
7,管理费用,177227945.20,121896391.73,63241491.41,238113155.52,184972591.73,170875270.08,81263593.69,287674315.75,204129592.53,136263512.86,83996436.05,512228209.33,466454413.48,387461679.25,97871541.58,264784924.98,180552977.03,114473020.33,64264098.08,217691943.37,169040036.70,118345994.85,62117415.13,205971016.33,159264668.38,113153104.10,54612377.62,202669456.07,157517891.73,114134423.89,53032460.75,208190612.86,155398595.34,108922622.18,45673341.61,194856109.43,160282670.63,119862329.61,50459794.78,169681942.70,134700858.14,93712251.63,42075098.45,114377459.84,94546983.79,62176918.06,22705045.43,67357212.32,57645867.30,40714658.13,16751995.54,27751518.01,12051123.52,9250450.57,0.0
8,财务费用,40607708.22,25658107.96,16046133.24,50936442.08,41539963.08,28654362.18,5892505.50,10863775.19,3545127.54,-2240659.54,-1197314.27,2460904.37,906941.86,-574271.04,3543952.30,8129586.98,-19442.50,-572577.15,656216.50,2596567.11,-858378.23,-574336.29,154190.28,-5738826.33,-7423605.20,-3160028.35,-599636.95,561305.46,3597611.67,4768962.06,3452001.87,13546105.35,9795228.83,5775318.18,823514.62,-573917.46,1153813.28,2101326.86,1730962.79,1019866.79,791211.79,1028590.92,750741.48,2558146.17,3031128.70,2435686.06,1333650.87,3271876.25,2386993.14,1442430.67,560999.92,875312.98,13922.15,232049.70,0.0
9,研发费用,78425929.92,52222702.27,26438253.33,99400170.45,80983915.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,4054729.30,30354355.73,15632530.77,13540895.12,7736642.90,21950179.82,9940960.99,6661204.54,7024488.78,20173858.72,10938636.98,3110574.80,4429102.41,6194956.62,2325375.49,2747874.51,3180710.11,131486.90,3344172.34,2662156.76,2052633.10,19218768.05,3836506.36,5186056.20,4391579.00,22597777.75,44450.63,-1597503.96,-17716.51,14187718.93,3853344.06,3975959.46,2870419.83,5086123.91,3129480.75,2355367.39,1405374.80,126761.05,2904589.14,3013821.81,1426959.33,4289262.05,2371908.05,1773015.14,474810.55,414510.80,948023.98,1200159.56,873857.31,41156.20,59840.75,126286.65,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
