,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,432588134.95,272509258.25,197081248.10,89085646.27,530431988.67,297295405.84,156379909.06,79792235.06,479147250.37,275923075.33,178340528.77,85738219.23,310032672.83,198234852.93,119848480.97,55337526.40,212267809.95,130072273.44,78323929.58,37793979.23,172720364.99,145579527.74,99007617.30,40880909.74,218767606.64,151854613.48,95914498.74,46494113.29,202952418.78,150884162.25,104468934.27,47707089.94,213944069.44,161987633.72,113500134.00,51384267.39,255902639.77,174382030.22,115568753.36,51018650.49,200573510.01,125380783.06,79570442.53,21735094.14,208357313.23,139964778.01,101181299.34,22273033.36,215964847.24,215087775.49,120120593.46,45722218.04,158800998.07,118713194.97,59878409.40,23688717.26,144226119.00,112204343.45,76221860.01,24851170.14,240991821.23,154437229.51,87647832.92,47877635.48,147995326.75,91344256.79,50785542.83,21408812.28,95626888.16,51312564.99,22324179.28,4027443.15,20111762.38,6471021.50,-31506824.20,29034101.97,95309526.61,44242590.91,118350475.80,97558308.24,213580128.04,53845796.30,91689388.93,80289568.55,168519996.96,99937316.00,149413832.80,91676982.00,145968427.00,112235772.00,0.0
2,营业收入,432588134.95,272509258.25,197081248.10,89085646.27,530431988.67,297295405.84,156379909.06,79792235.06,479147250.37,275923075.33,178340528.77,85738219.23,310032672.83,198234852.93,119848480.97,55337526.40,212267809.95,130072273.44,78323929.58,37793979.23,172720364.99,145579527.74,99007617.30,40880909.74,218767606.64,151854613.48,95914498.74,46494113.29,202952418.78,150884162.25,104468934.27,47707089.94,213944069.44,165874961.54,113500134.00,51384267.39,255902639.77,174382030.22,115568753.36,51018650.49,200573510.01,125380783.06,79570442.53,21735094.14,208357313.23,139964778.01,101181299.34,22273033.36,215964847.24,215087775.49,120120593.46,45722218.04,156117919.65,116708958.10,58147654.03,23128260.08,142894901.78,111876031.55,76020737.09,24726557.82,240614993.64,154189184.42,87482392.24,47787208.88,147272133.98,90163754.15,50489793.99,21053380.03,95252456.31,51156873.74,22234308.03,3989425.81,20047426.80,5708381.50,0,28950482.32,94970778.70,44151020.52,117574781.03,97482623.49,212952361.80,53297300.71,90968487.11,73506548.87,154940392.57,90823337.00,148563322.79,74424748.00,145837230.00,112235772.00,0.0
3,二、营业总成本,395272887.48,260595960.40,177035188.67,83529624.14,471266906.53,296437232.82,165088335.99,72301917.68,419724232.89,245646943.99,158454744.81,76061713.30,275654455.64,183985481.14,111388758.30,47241047.85,211733026.19,119214958.91,73465145.98,39997461.87,175331082.24,145046318.67,95499746.67,38860042.42,193854335.71,135033848.70,87828507.44,44567307.35,195410780.86,139885145.74,97880009.58,45473217.47,206516959.77,158744728.98,107159859.76,48502633.20,266782424.92,165385377.21,107566018.52,49118815.37,230287914.00,127951689.40,81729171.56,23370129.28,240380978.23,147077946.60,104944142.92,30959214.13,193399524.76,202147459.26,113103355.72,48449572.83,152156584.32,111111038.97,53964057.79,25393073.62,163582635.64,116568244.86,77826675.02,28943954.76,243635982.59,153216050.91,85622602.41,45184411.90,131709611.08,88044033.21,52032009.64,21566686.48,97679535.07,57159658.70,28579522.99,5142381.70,22622384.59,12692572.11,11434958.97,44450131.25,101031037.64,47765982.09,208370129.61,97979059.22,217953967.49,0,116046117.94,0,206734925.26,0,86436293.30,0,90730539.00,74577877.00,0.0
4,营业成本,251104793.89,157848918.35,107825070.06,48160066.92,289042316.12,180000562.79,93103701.93,45039459.85,277343822.06,156729911.97,104817850.82,53334053.00,174862217.31,112837238.04,65203063.21,30319652.12,126835447.25,76441808.75,44577173.60,21885391.83,106029492.54,89538980.78,60787307.78,25207643.66,131595911.11,91792708.46,58879548.33,30287980.90,134190291.16,100320992.68,70302855.27,30187701.80,142363640.55,113963482.87,79960504.36,35827124.75,194661597.79,127678513.31,82691928.01,37366871.68,160607230.20,95264791.64,61077966.97,13613701.19,163384003.13,99114681.78,72081759.17,13210560.72,146559728.56,159347410.08,85952490.38,31857625.80,123860864.86,87651353.88,40963025.96,16774711.73,113277262.89,87311751.14,61125698.57,20283501.28,198226811.27,132329246.81,74070235.85,40271418.51,121510725.62,74278238.17,41902423.22,18213364.23,82970483.01,44318907.56,18913164.20,3241765.46,14723246.95,5519288.55,0,36932020.90,89631080.16,42055557.24,98499362.57,82495941.98,181172895.59,0,83569658.84,0,152835227.29,0,92307756.31,0,82729583.00,67001654.00,0.0
5,营业税金及附加,5104285.59,3234950.11,2387516.08,1463889.80,7003772.61,3947820.73,2099277.02,1067589.90,6811502.78,4409523.96,2417785.97,943096.18,3847544.23,2537188.89,1765053.72,1087488.13,5834017.48,4383292.27,3291650.27,2127750.97,6959558.60,4603058.88,3239250.27,1545985.47,6666706.56,5265145.54,3608807.14,1333381.01,5914022.49,3464769.24,2232551.34,1383349.11,4696920.59,3048776.62,1368396.56,899955.07,9302143.65,1831047.82,1170629.77,622984.82,2176114.22,1517575.62,1040620.55,491809.25,3522032.86,2170059.75,1126062.94,535644.70,2027128.09,1393292.56,939087.86,414970.96,1902970.01,1245799.40,770976.31,392231.68,1801454.16,1406636.77,875549.54,471944.07,1754043.41,1187544.87,737301.70,211167.61,748082.89,408350.47,167617.24,9657.74,73179.02,50868.39,38262.31,18235.44,289406.71,71698.00,0,190012.20,338955.49,249110.41,718413.74,441097.15,1054794.56,0,423833.80,0,139521.67,0,147472.95,0,0,2365453.00,0.0
6,销售费用,7654010.81,4474842.69,3113223.18,1584126.79,7829468.78,4153599.05,2701112.29,1138336.44,8251203.80,5130170.46,2556434.74,862082.96,8071045.70,5069191.02,3304762.79,1249918.28,6675422.69,4330163.83,2723982.09,1105560.25,5722416.68,4442322.09,2702822.09,991344.34,6741264.47,4841946.97,3299672.31,1695531.49,6990327.91,5239766.13,3317789.97,1424354.60,8251084.13,7001689.68,4452178.20,2166759.31,13021118.77,9590538.41,6365108.84,2712388.75,9984302.60,6462503.19,3985902.99,2385009.60,11440014.47,7749856.60,5647290.56,2664973.23,9874443.33,10185875.44,5896841.30,2640860.09,5946420.47,3853841.66,2351528.22,1314524.30,6119945.11,4676957.54,2492487.19,763784.56,3438584.87,2238969.82,378616.36,193897.87,693812.28,560623.28,371171.29,118326.00,35979.30,0,0,0,0,0,0,107599.01,269884.75,125871.86,8926.00,774540.19,1960542.78,0,538881.51,0,1540057.62,0,554978.81,0,378381.00,0,0.0
7,管理费用,46347535.69,31682027.01,21304007.30,9399717.26,50915976.72,31580076.72,26340332.06,11101657.46,68499542.49,45992134.42,27680064.81,12583361.38,60682588.70,42269833.04,25426471.73,9874301.56,59540769.75,33563930.05,23810213.19,15007986.38,49663730.58,39470285.85,27330376.56,10479730.89,44309573.99,31560860.28,21592684.11,10965805.25,43072937.87,30363691.56,21562847.41,11841957.39,45575146.55,34178203.10,22240795.27,9010521.17,38662216.08,28342856.56,19634715.17,9019212.34,34614969.09,23018692.47,14687115.43,6489374.45,45431092.50,33229699.08,23350884.80,13251100.10,33775011.27,27866594.24,18646924.66,12339786.78,17486853.01,15194198.94,7849301.39,6002346.72,35469827.97,17494066.33,9589911.19,5465243.82,33781799.31,13891964.49,8569908.20,4408587.28,9349943.47,12162822.56,9194628.56,3058572.96,13990039.13,12531469.11,9716745.15,1825577.25,7619375.69,7037661.39,10339636.03,6342438.62,11037084.37,6261626.27,93457029.12,9837274.44,20764054.89,0,16992130.81,0,23704908.97,0,12089921.35,0,3764657.00,2839918.00,0.0
8,财务费用,70041928.68,53398147.58,36981794.09,19255234.05,66750867.14,49319132.97,31350822.83,13954874.03,49677871.38,34920156.57,21621449.57,9560249.01,21588251.25,15398921.93,10190445.72,4709687.76,1375183.44,-1433979.91,-937873.17,-131618.43,339738.83,1102421.20,823236.94,635338.06,1328410.40,854825.31,447795.55,284608.70,910008.27,497399.63,465439.09,637328.07,3144778.19,2282608.40,987729.63,1200001.41,3917840.58,2987253.79,1565167.40,600047.10,4029743.08,2929875.94,2123778.94,1012440.40,6784748.37,4888049.74,2812545.80,1296935.38,2871670.49,3354286.94,1668011.52,1196329.20,2959475.97,3165845.09,2029225.91,909259.19,6914145.51,5678833.08,3743028.53,1959481.03,6434743.73,3568324.92,1866540.30,99340.63,-592953.18,633998.73,396169.33,166765.55,609854.61,258413.64,-88648.67,56803.55,-9644.76,63924.17,1095322.94,878060.52,-245967.13,-926183.69,15686398.18,4430205.46,13001679.67,0,14521612.98,0,28515209.71,0,-18663836.12,0,3857918.00,2370852.00,0.0
