,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,865386565.14,646714254.25,417831962.65,174259365.59,1004355166.88,732680172.95,505744914.34,162932038.76,950398932.96,555951546.47,406107155.78,167686160.05,697543067.53,558664314.52,396979523.77,226920254.94,651334231.83,308577505.68,214566344.84,95295876.95,901867674.65,712196872.16,560261470.46,289276953.80,744178854.88,615075961.25,362488548.90,155142549.40,735488492.83,592125327.45,462081810.68,260104720.46,2351361302.27,1900522621.43,1255671667.93,495507773.79,974686637.80,647776860.56,452036957.03,215565746.99,640339694.74,436861373.62,228078475.87,91396596.02,613600598.19,537026844.72,258190846.37,121246216.86,496524889.00,382177671.61,247163819.92,98710823.79,402094115.65,310161779.82,216794281.75,95811895.79,374836927.24,271731376.47,171497705.16,70580147.14,294551702.10,205301008.62,135322530.10,65564816.39,208703726.98,161500677.88,96860489.69,180648700.31,98712685.06,0.0
2,营业收入,865386565.14,646714254.25,417831962.65,174259365.59,1004355166.88,732680172.95,505744914.34,162932038.76,950398932.96,555951546.47,406107155.78,167686160.05,697543067.53,558664314.52,396979523.77,226920254.94,651334231.83,308577505.68,214566344.84,95295876.95,901867674.65,712196872.16,560261470.46,289276953.80,744178854.88,615075961.25,362488548.90,155142549.40,735488492.83,592125327.45,462081810.68,260104720.46,2351361302.27,1900522621.43,1255671667.93,495507773.79,974686637.80,647776860.56,452036957.03,215565746.99,640339694.74,436861373.62,228078475.87,91396596.02,613600598.19,537026844.72,258190846.37,121246216.86,496524889.00,382177671.61,247163819.92,98710823.79,399321753.80,308022558.92,215340470.07,95282660.49,372283752.63,269479851.43,170021141.56,69836216.70,292207858.48,203791750.28,134197405.55,65217454.66,207764040.94,160925007.53,96577802.43,179940688.54,97915621.47,0.0
3,二、营业总成本,914905811.47,676052308.61,446826629.51,204386218.56,1055156184.79,749463757.15,520798595.83,178864509.20,860441478.47,528905775.30,379759621.91,157911167.20,646267551.60,510476296.49,370500004.62,219177417.38,645924902.70,309132468.67,214422010.37,97229254.33,943154294.60,739461225.28,540731671.78,279199074.93,995981167.84,701739996.42,416862707.56,188824735.64,964768101.34,629261111.54,472864714.88,248248596.72,1873032648.39,1498724881.24,988385622.80,385308600.68,887514379.43,619939857.98,438324821.20,209688301.94,675192021.70,462413668.34,261156788.73,103873937.60,663288046.95,523239810.27,254010354.43,117840893.44,493769420.73,376518978.35,239635475.27,96662421.79,394758608.28,295630207.36,207238049.05,91858176.44,346095631.59,244996519.47,153075827.07,64225252.76,256408958.63,177352675.10,118264036.30,59703124.48,173831440.41,133499673.41,80508838.97,149404306.46,80321830.63,0.0
4,营业成本,720465564.61,533327228.04,350243179.78,147472230.39,801935982.69,609817319.60,415414501.02,140433520.54,675864374.09,407684430.70,299374565.23,122968016.19,480699464.29,406568976.61,301041671.41,187710559.94,482717649.70,247133392.10,170440076.46,78403555.77,750263855.47,587040982.88,456425985.69,231110700.50,652194111.81,561162614.97,298655477.25,126696870.40,582483478.97,486951885.69,374683046.40,201677683.24,1594208282.72,1300394447.74,845307446.18,334646673.56,745228284.99,517079923.59,369703715.56,177222060.47,521613561.81,334103850.35,178079162.68,67215309.13,484405522.16,425937795.34,200073803.13,89489588.42,390534876.17,304631163.96,239631707.64,76451384.18,305364656.76,236578282.59,166823176.52,74493509.75,286219281.72,210273320.09,131356000.81,54114702.79,219995890.04,153990368.86,102542249.45,51779048.97,149798392.77,115611555.13,67606315.31,128499563.10,66364344.44,0.0
5,营业税金及附加,5924543.41,6362817.72,4294688.38,2213069.83,10925312.42,9890235.25,8211587.03,4550280.01,8508757.05,6215013.12,4694641.41,1145850.81,6427576.67,1809782.14,1809782.14,1482959.70,6381054.22,1590380.95,1185878.17,222542.02,3480328.70,3024694.90,1543488.78,541100.21,3144847.01,2937177.60,1505256.27,743958.04,3909622.87,3651714.77,3347936.88,2083148.97,9061238.34,6577285.91,4476431.50,1395201.76,2740327.23,2583717.10,1863000.42,830095.83,3315559.68,3348816.06,685621.85,288742.98,2314674.29,1761347.00,922510.64,655150.28,1800948.81,916800.30,634280.30,328013.20,1526704.10,1006835.43,783144.47,549813.97,1038432.67,859256.37,1164880.72,467411.29,610330.94,576080.29,221500.63,201137.06,674045.11,596894.15,277296.82,772059.42,754716.39,0.0
6,销售费用,44222615.89,30810891.41,20991945.68,10487882.63,42914084.23,30287593.68,21452027.21,11250159.24,36609851.55,25300861.64,19282747.80,9603431.19,27301492.50,18618244.69,12158867.36,6048409.62,23880493.81,18497602.41,13201046.06,7253052.31,38344479.20,28615394.71,19844669.24,9471076.82,40583488.46,28830736.79,18935761.33,10317844.70,49415047.72,36905379.67,27437561.84,14087831.06,51051744.39,36956419.45,23133669.72,11600345.62,32471341.24,22452121.95,14349134.32,8181362.84,25399894.98,19232658.70,12913813.40,7438858.09,28358376.59,19852337.98,12703846.04,6645242.23,28671581.07,18807654.48,12734694.09,6975188.27,28945370.27,15872444.89,10825468.63,4927917.75,17385590.62,10219389.15,5313845.40,3200367.72,11513960.94,7618886.66,5537461.85,2724844.45,6358025.11,4272888.30,2783225.70,5386901.52,4774028.42,0.0
7,管理费用,92581719.56,70241947.10,45657937.25,21223109.81,80528036.20,50260529.83,61249059.57,21944873.34,101559799.08,78391830.65,51746705.98,22645810.50,93905319.20,62247237.73,38929179.67,18159966.95,80762921.70,51309508.64,33883141.22,15105882.26,95076015.28,75080679.48,53101326.79,25557252.20,121525043.64,80932521.26,56783125.41,29888659.59,117801141.32,85078631.75,63294973.66,25405859.99,142561757.31,89151025.54,57759484.91,29935436.72,73922523.39,52507870.07,36715738.46,19992290.37,75142952.65,52781405.36,35198501.89,19256657.23,62984172.02,37372449.20,21480975.42,10916960.41,45958209.70,32458495.14,20344404.08,9517801.95,43387316.72,30071472.13,21551622.67,8711435.41,30933439.71,17432492.17,11537686.55,5210184.02,22531713.63,13673087.75,8735555.94,4130001.04,14463046.80,11046269.85,8528865.64,13372922.81,6989173.64,0.0
8,财务费用,5668131.23,4984752.73,6084990.72,3929336.86,7799750.72,6510531.72,3409674.38,1554850.67,5887766.13,4523675.32,2538224.02,1125064.72,7136794.92,7525367.14,5793765.38,3390033.86,18072969.36,10879537.94,8898777.71,4585918.18,37949198.33,27771961.18,17061329.99,9142170.68,38764198.29,29737912.64,20164107.23,9772703.36,24651057.10,19550507.25,12896682.16,4969794.77,16874905.57,12154256.89,10097156.35,5801339.11,29528345.01,20025339.08,14418724.59,5237922.96,29510809.48,21611144.57,16325075.82,9314666.55,47728709.89,35233391.10,15403552.85,9861571.52,24152068.49,15812949.67,9619090.60,3752939.73,15534560.43,12101172.32,7254636.76,3175499.56,10518886.87,6212061.69,3703413.59,1232586.94,1757063.08,1494251.54,1227268.43,868092.96,2537930.62,1972065.98,1313135.50,1372859.61,1439567.74,0.0
9,研发费用,46043236.77,30324671.61,19553887.70,8764103.22,46315523.69,39215681.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,10296485.82,64737494.84,3481865.60,11061746.62,-869174.60,32010930.57,6789963.87,2122737.47,422993.79,30796904.02,13706688.18,10766738.66,2385487.31,34109813.91,-20277953.37,-13186909.25,-8341696.21,18040417.62,17927512.13,-7245128.71,3376774.52,139769478.63,-1860966.84,20818980.07,11404699.55,186507753.36,-2877007.59,-8795486.06,24278.69,59274720.06,53491445.71,47611434.14,1929603.91,3623557.57,5290886.19,1274507.85,-1775430.53,20209243.10,31335793.30,17954613.09,359703.62,37496592.00,3082489.65,3425666.35,272380.58,2651736.49,3891914.80,1844518.48,-362905.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,582900.00,582900.00,582900.00,582900.00,-582900.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
