,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2238937123.13,1832191323.42,1111969101.30,515057156.40,2161476637.85,1591502927.04,1074606863.07,493216414.88,2711502822.83,2115103689.96,1474620938.86,579991133.04,2363653071.25,1731024094.09,1161372766.66,628440869.93,2281220600.65,1517731389.78,1012517006.56,461103761.61,1753488389.19,1318494779.41,906403653.53,466824063.25,1992391118.69,1625901742.07,1182793914.27,592658534.08,1539745169.19,1220382690.83,842702767.30,428438639.10,1412848884.30,1104679423.65,742275079.32,358398636.86,1571985479.93,1200288783.46,809415673.10,397857752.79,1533865719.44,1089524281.26,704461193.14,247872895.89,835351766.19,589760067.63,341922533.05,115063002.25,1036121096.03,925425567.37,820677578.48,386733953.29,1295580545.54,931461964.07,591842592.97,295636531.11,913019578.60,494501369.07,185356004.28,87149108.35,530328822.30,337480857.89,230997047.18,113366968.66,430142235.89,312528769.83,196611301.27,83955433.67,359088851.36,285562773.48,0.0
2,营业收入,2238937123.13,1832191323.42,1111969101.30,515057156.40,2161476637.85,1591502927.04,1074606863.07,493216414.88,2711502822.83,2115103689.96,1474620938.86,579991133.04,2363653071.25,1731024094.09,1161372766.66,628440869.93,2281220600.65,1517731389.78,1012517006.56,461103761.61,1753488389.19,1318494779.41,906403653.53,466824063.25,1992391118.69,1625901742.07,1182793914.27,592658534.08,1539745169.19,1220382690.83,842702767.30,428438639.10,1412848884.30,1104679423.65,742275079.32,358398636.86,1571985479.93,1200288783.46,809415673.10,397857752.79,1533865719.44,1089524281.26,704461193.14,247872895.89,835351766.19,588575050.96,341207533.05,114918002.25,1036121096.03,925425567.37,820337146.70,386733953.29,1291749909.11,928674008.87,589999657.96,294633068.82,911088440.98,493878165.15,185350510.10,87147638.35,530230282.76,337416320.46,230942009.75,113344806.83,430075732.48,312478848.41,196545031.27,83904448.44,359002060.32,285505588.99,0.0
3,二、营业总成本,2193363137.03,1801015629.99,1087821286.03,501943893.21,2135714032.28,1557164977.82,1043089662.49,479707445.91,2664721601.71,2074050847.10,1443203941.77,568313731.70,2334931892.60,1689575211.22,1129199215.15,608111080.89,2225454052.94,1462322136.71,975858574.85,441250807.11,1651657338.45,1219482476.11,849888948.83,444882579.69,1898771057.05,1541360084.05,1132265326.91,566281845.10,1455796662.17,1148873690.82,797528840.48,404912623.30,1328511519.23,1033223215.05,700142048.79,341876590.55,1504259866.77,1145809636.40,779699144.07,383877118.37,1492670455.01,1057978485.77,685399061.11,235435745.82,823396744.88,563465762.10,322024729.12,103336507.18,1008686965.44,907540247.62,812040139.06,385091565.66,1272016926.53,904565022.72,578767256.32,287546287.40,882641169.72,472696233.05,177274271.41,81332693.65,483889540.73,312613589.04,213186034.26,103117436.92,383284085.58,288302605.84,176939873.42,82416019.92,313294719.91,246597298.45,0.0
4,营业成本,1344731094.69,1146974605.95,666910166.92,307882752.18,1408106310.84,976121106.43,650031513.09,285150977.37,1966110279.97,1588600492.47,1135417671.06,416418985.76,1793963339.34,1322162578.36,891969565.70,489705989.63,1806605157.36,1151035706.83,784027625.73,345305674.07,1309683968.73,954875964.78,651959376.84,336239981.96,1548952377.75,1259568719.69,935253453.08,462538108.88,1172394189.58,920197815.26,640049569.39,320751852.99,1077993386.57,839011616.77,564415631.12,269410228.33,1252015120.99,944573348.74,641336703.58,312253952.76,1248561498.00,897863462.74,583773364.10,187727408.65,623425002.20,429556342.60,239706607.52,69995839.00,844294622.36,791767209.07,735399217.28,351547140.44,1108483987.86,793348667.99,505936209.92,255714755.08,710896378.88,367829084.06,112440534.18,53918383.44,289661217.15,181195509.52,122765971.39,58904464.19,225705370.47,167797765.24,110124868.39,48022540.02,158691201.59,139531981.41,0.0
5,营业税金及附加,15912558.55,12126153.25,8233592.96,3923127.35,18244316.26,14790864.71,9855689.34,5268970.92,18477228.99,13257334.66,8362470.86,3789032.16,14133200.20,8746317.25,5812058.91,2797718.51,10693182.41,7604881.58,4839384.21,1904472.97,11703620.42,9483555.36,6870577.71,3515864.82,12384367.11,10366069.51,6772325.37,3463251.76,10467605.01,8502771.37,5776718.40,3173184.80,8383261.63,7314280.85,4726627.62,2488257.96,8823404.80,6793423.33,4452223.33,2039909.69,7599281.44,5077873.67,3241499.56,1457752.26,5404132.96,3918687.99,2568425.41,1227305.80,4576883.11,3121827.75,2094103.86,629683.97,4115036.86,3014819.13,1857259.02,750377.16,4426458.68,2323265.99,1522123.62,432793.70,5796222.95,2977749.52,2073088.93,987866.77,3875250.37,2645036.03,1566040.04,623678.31,3778063.41,3058177.60,0.0
6,销售费用,687757279.19,541984296.98,342170077.94,149525322.61,549376620.22,451171960.63,309393245.53,150359602.03,527649671.32,368542015.96,229096593.34,109465831.08,381965021.86,267442353.15,171495742.18,83466524.54,298142088.69,226401267.32,135544493.43,67396098.16,228207915.23,189205018.30,139533767.99,75458559.66,245508731.34,207052371.11,143004514.24,77181657.83,198313650.20,160756405.37,110027547.52,60697836.54,182627795.89,143190244.58,95674632.71,52886045.10,171830085.49,148572594.28,103489608.02,53540446.77,152182278.16,102831174.71,65984293.73,30409613.59,112437194.32,82063769.89,46828463.63,18608618.70,104024011.38,68615104.20,43447787.61,18699003.60,98840693.77,66752479.39,45079338.62,17510222.64,103170380.97,58765327.40,36727230.99,13488292.68,129386758.73,90606018.45,61345543.09,30866200.29,97765517.20,81032594.33,38776057.33,22347770.48,100942973.47,68631594.91,0.0
7,管理费用,103289549.85,78983488.00,55525918.01,30586049.62,124965868.38,95513335.55,73761073.25,38294890.35,139134696.04,100405389.04,68125744.16,37631633.35,122272777.01,92019408.73,58322632.70,30397698.62,112439955.96,81358911.58,51297576.38,26430128.95,90992684.50,61879742.56,44464149.99,29457860.23,88587919.60,66333625.81,48862231.95,24390847.97,77087205.98,60360882.86,41506079.98,20925661.30,59968193.02,44393562.26,36043337.65,16900589.27,67681990.29,46953632.97,31401081.81,16404507.75,70903470.44,54164380.03,33130094.66,14792782.99,65848361.92,43867981.11,30124039.26,12353160.66,53094430.64,41776416.51,28660342.37,13626987.83,57896023.66,39560671.38,24599206.40,12852283.07,62833109.78,43150786.89,26828660.38,13806650.39,60531228.08,39303948.76,27218807.53,11905616.43,54065220.28,35758112.82,25785761.74,11204831.41,50145474.79,35515540.79,0.0
8,财务费用,658998.86,127956.05,183351.52,582247.24,545584.00,1027555.26,22960.25,633005.24,3156835.89,3021874.27,2069171.35,921599.02,2298490.45,-1485446.27,939215.66,848931.38,-776368.66,882738.76,89495.10,214432.96,-1079427.31,-1751804.89,1301076.30,180313.02,-2297128.82,-1960702.07,-1627197.73,-1292021.34,-2107459.53,-944184.04,168925.19,-635912.33,-1252132.10,-686489.41,-718180.31,191469.89,-2134796.92,-1083362.92,-980472.67,-361698.60,-6225196.06,-4240405.38,-2112190.94,1048188.33,4613494.33,4058980.51,2797193.30,1151583.02,-778656.91,2259690.09,68108.20,588749.82,2681184.38,1888384.83,1295242.36,718649.45,1314841.41,627768.71,-244277.76,-313426.56,-1485886.18,-1469637.21,-217376.68,453289.24,1872727.26,1069097.42,687145.92,217199.70,-262993.35,-139996.26,0.0
