,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8160663024.35,5397454566.70,2604858407.29,10841541662.65,7973928616.90,5173800332.46,2433367160.74,9855346535.33,6944171052.33,4601318649.03,2195172657.01,8996568440.45,5641290033.94,3755398215.21,299180706.79,1204977121.71,1118212383.77,720754363.05,267920844.86,1132164870.73,1019801228.01,631279248.68,252267460.01,1307258426.93,1140265280.39,738906247.40,285043088.74,1252421161.28,1087328071.05,679564315.01,251621601.43,1132556064.82,986593858.83,620374737.52,230994800.14,990520072.46,813629045.53,513377842.46,195144458.21,986461575.83,814118287.71,507177566.40,183910291.53,905441131.06,714077919.64,434745950.96,153396319.03,805569490.27,690181324.81,425085829.59,135828674.89,784770216.81,666388395.08,394374741.97,115856892.55,198546292.80,173468233.64,104264991.87,30938390.57,251538215.47,234029366.28,141441957.82,36280913.58,506045092.06,573270115.43,418752442.90,126027840.02,727413991.80,392253350.42,305809495.04,39868554.17,689171941.11,282373460.85,628303667.84,117167541.72,286108381.45,60490056.38,204951189.15,43087450.98,163977045.87,20991895.28,95591753.32,77129352.02,45916536.71,0.0
2,营业收入,8160663024.35,5397454566.70,2604858407.29,10841541662.65,7973928616.90,5173800332.46,2433367160.74,9855346535.33,6944171052.33,4601318649.03,2195172657.01,8996568440.45,5641290033.94,3755398215.21,299180706.79,1204977121.71,1118212383.77,720754363.05,267920844.86,1132164870.73,1019801228.01,631279248.68,252267460.01,1307258426.93,1140265280.39,738906247.40,285043088.74,1252421161.28,1087328071.05,679564315.01,251621601.43,1132556064.82,986593858.83,620374737.52,230994800.14,990520072.46,813629045.53,513377842.46,195144458.21,986461575.83,814118287.71,507177566.40,183910291.53,905441131.06,714077919.64,434745950.96,153396319.03,805569490.27,690181324.81,425085829.59,135828674.89,784770216.81,666388395.08,394374741.97,115856892.55,183255387.62,156188608.52,93169123.08,27861561.06,243470943.27,228396675.75,138427251.21,36509302.08,484091209.16,567923356.69,414067462.31,126171557.43,716061299.95,386141396.52,300574849.30,39843096.01,684248372.84,282170563.80,615741108.35,111959718.98,277900761.46,57069416.60,196527870.65,42421370.98,157291123.01,18658321.34,95509483.46,76963648.29,45916536.71,0.0
3,二、营业总成本,7542712583.34,4989626825.17,2406374325.50,10054676572.84,7386247637.37,4834516207.27,2245241518.33,9059879238.19,6327259380.52,4208594188.76,1986311682.16,8248097336.03,5212759004.54,3464499754.51,245348492.44,1126558100.57,975195278.25,651639860.02,250242421.29,1024969758.63,865846864.38,553053215.07,235028501.39,1131107231.07,932870819.12,655083595.76,273202210.96,1130666495.83,922856447.27,604024385.13,248443213.08,968976182.27,823619237.82,535462544.01,217703104.22,876325058.53,679094373.76,453377870.84,191695477.77,883891647.01,710550951.46,443126132.76,172374031.11,761543663.05,613993456.04,382258995.00,155535764.51,683612824.27,571555387.78,356874861.62,146684813.37,671977660.93,567915975.90,339704344.91,123604729.74,281320680.83,184902994.57,108515066.77,39837315.92,427276761.57,257898170.61,160492055.99,50632794.61,1506487792.41,564382406.82,405571681.26,136211704.17,710125714.06,382105873.93,283509267.81,56435099.48,621769917.58,260173744.29,534641753.53,97446120.67,256741078.35,66298589.70,183036493.31,44412762.52,121999651.94,0,82230310.20,67717066.07,41757827.92,0.0
4,营业成本,7131032471.52,4708805013.63,2273194699.17,9418131335.62,6934960567.11,4492484275.78,2062421924.27,8368281341.57,5901488795.68,3941101070.22,1874100977.10,7755094331.12,4859032288.91,3238445690.17,170729029.10,727389486.39,662097981.39,441414230.34,178395753.70,703018036.81,605892004.89,386986322.38,163159863.63,793394074.61,680857921.73,453134119.97,183142949.36,762024305.72,637925299.76,416134192.73,173821782.17,686673368.63,581273408.10,370542413.57,151793481.81,628490739.62,454697536.18,288635518.90,125713912.21,588565121.31,470404560.43,285353213.40,101077605.15,458386756.56,326987732.62,192257207.33,74459482.62,402485179.68,326947523.64,210289745.69,73113809.10,383874106.65,341211446.82,195452392.66,61428340.94,92924791.18,77716187.25,44884271.69,16041980.93,133163496.51,121115722.48,75973427.96,20285508.14,384451504.24,424419556.88,320891313.66,101803468.02,526112273.92,283407515.35,229885750.30,34598378.67,509074396.16,215513786.16,473820708.64,77722205.62,216084024.73,50702105.11,156307892.18,35676491.19,111748292.68,0,71337707.60,58816029.76,36475716.04,0.0
5,营业税金及附加,24638875.69,16678069.53,7073944.87,39539669.95,29330839.43,20064866.04,10811666.68,44200461.19,32828562.82,21951479.36,8806400.29,33460140.99,16948513.90,11903941.73,23641915.17,103512137.27,94380706.53,59348514.09,23033622.43,94723194.60,84917025.65,51348910.08,19172730.77,115830000.43,100496341.45,63185690.94,23518961.51,103282057.22,92792932.09,58787743.94,22930569.39,105146974.70,93251629.72,57788780.60,19694207.84,79216217.65,66497439.70,40776529.78,14579520.74,77894764.14,69742996.21,42940316.64,14345448.82,77749095.53,64554444.56,39497277.63,13347514.09,69306236.58,60226881.49,37444846.80,12801921.09,71532076.24,59978862.71,35830888.51,10884829.86,23205077.78,20458872.24,12929435.59,3604057.27,27845811.54,24794126.47,14406970.64,4271704.42,28550593.96,20361808.02,11285342.38,2719072.93,18606386.01,12564725.48,3991852.31,21036.85,6087137.50,2211590.46,8229121.26,1759864.35,969343.21,313196.96,1218518.93,161793.14,114236.43,0,411557.77,339366.51,0,0.0
6,销售费用,218102038.60,153811579.13,65992940.98,360980138.63,283631116.95,225074275.51,121285199.64,493534935.91,281324290.00,168633767.77,67581699.05,311880529.94,196855550.52,133148587.29,33686145.09,188588311.75,169961406.93,120305249.45,34958338.32,149258748.39,122264662.16,80285428.48,32892850.63,101310570.80,92960802.76,95408025.00,47623444.84,173472374.48,137039271.03,91260141.87,31922546.60,110019196.41,101903327.51,79826744.94,35541884.22,83400694.99,84797319.81,73806975.18,33415297.27,107803403.63,80722910.91,55597865.69,27064647.46,135694564.03,118606723.17,85155966.14,33102785.34,117984719.95,109276976.23,57853996.06,27816573.46,111537592.61,84975366.44,49465872.84,12415607.08,36742324.56,26406428.48,10697533.23,2456379.82,58370035.72,41357903.70,25500563.97,9788744.72,79312060.40,30916258.43,19353128.62,6824410.23,54184897.90,12325134.78,11661251.32,6324493.59,22545989.52,9194710.39,12309742.99,4876810.93,9120400.32,4039723.67,5866007.26,2107260.29,2815425.51,0,3582725.53,3032805.19,1368714.73,0.0
7,管理费用,106041853.97,69185956.62,37998949.86,138582640.52,101239583.50,65911627.42,38984444.04,131739001.00,97745368.75,62894288.93,32102156.60,113353633.92,119207334.28,53655396.47,14338212.74,82417986.01,43465633.51,28054281.04,12891897.27,59601338.98,51838574.18,33292042.92,17332201.50,84215000.69,57552125.12,41729659.68,17365685.88,74324445.13,49494020.83,34362119.95,17707946.61,66036610.64,47471254.13,30666743.03,15384804.57,63662522.19,69729605.67,47427771.21,16176087.64,102322038.55,82334274.41,52410563.34,26369035.64,115349576.35,78494858.32,50013628.08,20072569.24,78226448.25,58416630.93,38984717.42,19216826.16,102480626.82,58810005.23,40616248.71,19321729.19,128016835.86,48360027.85,31306510.56,12475004.16,140070378.42,58343777.71,36537690.70,12156312.70,952441068.85,39761917.18,25538086.86,12040678.14,49366828.17,28604746.08,12313758.49,5711984.33,48634868.88,17348353.71,23809392.49,6343711.72,16958432.83,5043601.24,10223471.08,3647765.81,4363232.42,0,4021141.18,3159722.10,2092305.97,0.0
8,财务费用,62897343.56,41146206.26,21903774.11,39191471.66,24112912.99,15640702.37,5043134.23,14337587.31,8389398.12,6892664.89,4877724.29,16888448.28,12976935.13,10904902.43,2106620.74,4243822.33,3963897.34,3720061.79,2251266.93,10508439.61,-227702.29,232786.54,951896.00,286769.61,599107.56,838065.46,876407.19,6180651.02,4568549.04,3165503.57,1837989.58,3650087.89,2312699.60,1539291.19,879832.18,3470935.80,2947611.86,2586205.21,1419795.37,6666833.86,4934908.86,3523069.13,1848974.80,6272467.79,5046571.71,4161436.07,2827338.18,8783912.26,4638177.62,3314256.09,1659998.29,9653345.16,8803805.49,6936681.76,3579989.62,431651.45,11961478.75,8697315.70,5259893.74,67827039.38,12286640.25,8073402.72,4130524.63,61732564.96,48922866.31,28503809.74,12824074.85,61855328.06,45203752.24,25656655.39,9779206.04,35427525.52,15905303.57,16440956.43,6743528.05,13342551.68,6199962.72,9420603.86,2819452.09,2958464.90,0,2877178.12,2369142.51,1821091.18,0.0
