,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,482383148.20,315122611.92,172782425.95,985509594.92,710036174.72,525432398.94,254635941.18,961627693.97,687474518.00,418930162.56,208855869.24,783512353.12,581603430.13,406506047.62,229809183.92,805417326.59,594556576.55,397826884.94,207713221.10,954655924.89,694546010.47,456244600.43,203934475.69,896554397.72,610237495.89,397026087.84,179413755.42,706599038.37,533078804.63,371743282.68,161915171.69,677440111.16,499959230.15,304432305.83,122400590.24,542962483.43,395442270.71,225690218.98,86886125.92,476517914.73,387163493.84,243618804.97,115332930.40,493064250.46,360986139.94,233947102.09,103875384.88,353852066.00,246457991.47,160540014.35,71228660.62,253214662.87,180354536.44,210270015.62,193643229.45,0.0
2,营业收入,482383148.20,315122611.92,172782425.95,985509594.92,710036174.72,525432398.94,254635941.18,961627693.97,687474518.00,418930162.56,208855869.24,783512353.12,581603430.13,406506047.62,229809183.92,805417326.59,594556576.55,397826884.94,207713221.10,954655924.89,694546010.47,456244600.43,203934475.69,896554397.72,610237495.89,397026087.84,179413755.42,706599038.37,533078804.63,371743282.68,161915171.69,677440111.16,499959230.15,304432305.83,122400590.24,542962483.43,395442270.71,225690218.98,86886125.92,476517914.73,387163493.84,243618804.97,115332930.40,493064250.46,360986139.94,233947102.09,103875384.88,353852066.00,246457991.47,160540014.35,71228660.62,253214662.87,180354536.44,210270015.62,193643229.45,0.0
3,二、营业总成本,508377079.75,337976835.53,186541161.63,1002462534.43,731933761.82,529521392.11,255634741.16,971684257.68,704361348.79,434629154.69,207553732.08,843139024.37,620255962.69,427809627.50,228865179.89,840014633.26,608246859.43,390333618.10,200409649.40,930920461.13,677056065.15,440123024.19,196434649.51,884093649.04,602749741.53,390394660.43,176374888.37,683838910.43,501221706.51,345661134.20,152478285.43,621237331.07,452556583.79,276037198.19,114843318.91,500235846.25,358872026.75,206198201.30,80973725.70,441848223.49,352209933.42,222702449.15,106421360.12,463473324.84,332763477.72,216324401.57,95691026.09,319005324.56,222648235.99,144822581.61,64254459.97,222995644.46,162814037.71,192012902.40,177974249.13,0.0
4,营业成本,351757629.99,232801718.95,126372162.90,725467773.05,540216953.95,403618276.29,192317273.76,710434163.50,513332616.00,313461638.46,152447145.51,599414101.94,446337542.35,312408097.98,172306011.00,607769927.25,441800287.70,289656458.78,150892915.27,695985273.47,511201713.41,334731760.73,146257267.64,684344503.60,465350536.94,303558364.33,135470468.52,514843422.80,389428669.41,272757658.76,118008463.90,476033781.51,353577175.19,215336136.57,86857184.35,383058603.48,279083582.13,159420324.37,61251338.42,340303724.84,277962624.69,175278765.01,84149005.72,362581824.18,265868670.86,170780357.19,74951069.30,254771968.26,178016568.55,116593004.11,51648889.32,175395732.13,123757749.46,145945323.46,137523388.21,0.0
5,营业税金及附加,6626253.70,2800499.52,1902749.18,11965876.60,9939964.31,5327628.62,2917067.21,8661913.78,7922145.04,3965989.64,1636069.36,8916805.15,4606030.17,3446025.12,1863700.34,6822798.39,5378202.89,2999778.87,1536534.75,10334184.43,5853476.46,3381956.21,1874777.81,3880680.18,2462531.78,1505652.59,924513.29,3694546.84,2839529.34,2080401.70,495409.71,4696858.62,3447387.28,1630649.09,631426.16,1772216.11,1568091.65,820516.01,573338.45,3594176.54,2100789.45,1274238.23,727533.25,2838977.94,2424000.92,1496296.42,617325.98,1952205.63,1527458.46,1062671.99,447385.37,1146721.21,1162608.45,1300350.92,326395.22,0.0
6,销售费用,63403755.69,40141547.65,19195449.17,133290246.74,86548900.18,57687454.41,21843671.02,120097737.72,74832661.64,46269271.26,20834353.42,105333369.32,73547562.57,47563868.30,21918631.49,117109254.73,82138880.63,50916897.40,25981871.08,118617195.60,89931606.52,58266166.86,27950688.29,113504389.17,81635843.38,52700034.15,24926348.63,102923067.32,67891299.60,45221315.93,22495337.80,83335069.82,55886655.84,35029528.72,17353614.35,69180656.90,47374658.74,27403575.01,11345308.88,59433044.64,43312088.26,29920781.15,12960175.11,60277128.18,41449013.88,28668242.51,13096425.84,36010893.83,24435329.64,15111912.19,7468395.87,26517455.69,20287106.04,25117845.45,23323675.34,0.0
7,管理费用,65541785.27,44951966.23,18801789.75,87298749.86,75811460.05,54160643.41,25596758.15,93693203.48,76090173.01,50271799.82,23988451.03,93949451.43,68797225.47,44241447.01,21959501.80,86665702.70,62839903.67,38812355.12,19100104.65,81867181.42,55002468.16,34735350.22,16546569.42,67625188.99,45500878.92,28647732.19,13761613.33,50388602.63,37392008.54,23416748.34,11222766.53,45846031.22,34216806.36,21174584.24,9573148.66,37765161.41,27057127.07,15472827.99,7171877.93,31309720.97,24123605.65,13889524.82,7428704.35,30091684.21,21117766.57,14485244.38,6637029.15,24207591.54,16475502.04,10380902.42,4776955.59,18136864.87,14664238.00,14551292.66,8891476.89,0.0
8,财务费用,3478097.68,5678409.02,7211837.66,2841469.64,-1053439.49,3915322.23,11509510.27,25845006.04,19400665.52,11469894.16,4496176.79,7760633.64,9212316.76,6483057.52,3576828.04,9705342.33,7049908.89,7000281.19,2898223.65,17220546.92,12420430.90,8180193.35,3805346.35,11876596.47,6933744.57,3368063.15,1291944.60,2355664.70,947389.30,291621.09,256307.49,3149898.27,2579684.86,1030041.36,427945.39,2988405.71,1702283.99,1534650.93,631862.02,3348501.89,2681062.05,1433121.07,1155941.69,3076537.31,1521310.33,511545.91,389175.82,2019385.45,1890231.03,1370944.63,706662.24,1004943.63,773332.80,1634866.55,4957263.96,0.0
