,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,511196754.30,266000693.67,137265471.69,760708704.39,487483427.59,308330278.40,138004432.63,789793426.19,544195631.76,323472013.99,103504259.18,750877619.30,487238376.10,279452046.82,106085886.46,825216060.05,550865890.40,371841045.42,180146137.04,759166918.45,871671680.12,748028373.42,610320057.69,0.0
2,营业收入,511196754.30,266000693.67,137265471.69,760708704.39,487483427.59,308330278.40,138004432.63,789793426.19,544195631.76,323472013.99,103504259.18,750877619.30,487238376.10,279452046.82,106085886.46,825216060.05,550865890.40,371841045.42,180146137.04,759166918.45,871671680.12,748028373.42,610320057.69,0.0
3,二、营业总成本,464350898.26,231683553.22,134690171.12,745313029.33,468009484.11,305035466.90,137767613.91,745533834.43,503993062.15,296697787.66,91992368.42,697979566.69,435672872.47,254827316.23,96587704.30,753618502.96,502052205.67,339930223.34,168066874.69,649854768.43,747057677.20,631411771.51,489489544.06,0.0
4,营业成本,382893699.90,178225657.35,107326564.56,603426417.91,386764724.70,246413362.54,110331605.93,613085202.06,428088581.35,246427932.59,67569239.76,573456085.01,370165722.40,208687199.04,71075083.78,635901774.70,427911440.48,291952312.30,142636291.32,549752953.32,641762387.05,524257278.83,390847712.95,0.0
5,营业税金及附加,2941570.26,2693647.90,582731.85,5408740.69,3333418.90,3105024.70,1100793.35,5326174.01,3836422.50,3609822.90,1987179.13,7283948.08,1582746.19,1376689.43,892521.35,4659936.38,3125415.24,2340699.44,1340615.76,4095451.94,6193883.26,7426610.39,6102745.85,0.0
6,销售费用,23132126.80,13273042.02,6021020.26,32211283.16,21634617.47,14625872.91,6529939.37,28644438.01,16720710.88,11425242.95,4925188.56,20393209.68,11114401.35,7387637.76,3520173.95,20776216.56,13574440.27,9141580.70,3535002.82,20895312.09,22871318.88,23232329.45,14719065.53,0.0
7,管理费用,59322917.51,40396151.43,17933324.76,90968639.38,49919301.34,35166076.81,16787177.75,99736366.03,53889911.09,36310483.36,16856611.40,102824428.00,54873189.77,37177415.30,17715085.99,94213207.39,51630758.23,34614986.02,15650056.84,70329141.88,73179588.88,67841363.39,73588674.47,0.0
8,财务费用,-4098017.18,-2915445.48,-1559302.61,-11171188.99,-5810572.10,-4469632.75,-1377177.91,-10360290.82,-7505636.97,-6150758.62,-2273786.72,-14363448.97,-10704931.09,-6361781.69,-1785331.47,-9363114.66,-5546909.69,-6123107.04,-1649862.51,-1981219.36,-4450581.95,-2170983.57,-1510708.06,0.0
9,研发费用,158600.97,10500.00,10500.00,3616765.08,1990222.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,4375332.30,20852372.10,10177771.05,10194762.69,4395275.42,9101945.14,8963073.30,5075064.48,2927936.29,8385344.89,8641743.85,6560156.39,5170170.70,7430482.59,11357061.14,8003751.91,6554770.46,6763128.56,7501081.08,10825173.02,5742053.32,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,13108810.18,4601858.48,90822.29,11651913.40,8514270.80,7849384.34,2587755.52,5839968.93,6004513.06,4107725.37,970766.67,5429361.25,936369.33,539478.23,-10368.43,2782361.58,1066895.32,1015849.99,-216681.27,4251876.73,815580.83,1688262.39,4887574.54,0.0
