,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,336451347.05,253964070.69,174260921.00,104745224.00,4725533384.94,5273175519.75,4346412850.45,2908901198.63,6815803466.20,5102257712.40,2895913748.57,1306753487.62,6360088958.10,3526637796.49,2619455192.82,1631235623.52,5161070679.14,319618998.60,219038130.19,111063046.44,385360173.18,284876467.22,195956097.31,114367325.26,386561022.05,284040191.15,189280180.42,103379531.26,378842910.41,283982158.65,192624786.07,109143704.01,582618837.50,478898996.22,395979116.26,83532290.18,265435809.62,182618520.24,115892837.47,66956105.51,207235271.33,154401247.60,98527359.58,52379901.73,204831206.84,152043220.87,103319025.09,58968628.77,179515564.30,128117653.26,80205482.75,46445476.62,177333403.99,127738123.67,77560280.45,43438914.61,180908894.11,127644733.30,89947879.30,51485681.92,74673183.10,48638502.27,47725795.68,27940319.31,170582996.30,128266544.80,101127006.99,69133758.73,257345517.77,194833605.31,138275787.37,89764368.85,410685867.64,224740122.29,576208497.10,307346472.93,621730533.16,305850021.98,678404999.79,324574526.47,520992004.72,250426191.38,472716526.91,246055838.04,387463416.03,488710106.32,468332633.50,0.0
2,营业收入,334989774.90,253270583.93,173695533.30,104465624.01,4724279377.09,5272016163.46,4346213148.56,2908819689.19,6814874018.99,5101337919.63,2895205271.20,1306334022.49,6358669769.33,3525573998.56,2618650689.20,1630759977.52,5156024934.49,316141906.60,216954074.19,110320101.44,379158515.59,280568516.75,193691031.84,113546567.12,381215097.19,279983852.15,186593801.42,101762363.26,378074426.41,283982158.65,192624786.07,109143704.01,582618837.50,478898996.22,395979116.26,83532290.18,265435809.62,182618520.24,115892837.47,66956105.51,207235271.33,154401247.60,98527359.58,52379901.73,204831206.84,152043220.87,103319025.09,58968628.77,179515564.30,128117653.26,80205482.75,46445476.62,177333403.99,127738123.67,77560280.45,43438914.61,180908894.11,127644733.30,89947879.30,51485681.92,64453286.60,41305686.74,41270751.27,24949863.91,151447647.97,116575584.66,92376528.57,64817157.52,237391428.67,178544043.49,128603528.35,86255142.41,401918235.01,222508100.31,567408265.20,304566493.19,607959716.03,303414491.70,669587100.02,321221645.36,514761588.43,248168653.96,470313801.26,244967510.48,383944419.93,488710106.32,468332633.50,0.0
3,二、营业总成本,493470450.61,357604425.81,244654416.73,146686059.11,8852103965.55,5181056932.93,4281286716.31,2866675770.53,6607893836.48,4953434027.66,2789220558.92,1235534200.69,6043051448.84,3206017459.78,2370802773.98,1474812045.70,4969657115.16,258907299.50,181736778.58,89070156.51,324552236.80,234604739.75,161101434.98,92740466.31,334996777.21,242919368.17,162698095.98,86714710.98,317325990.06,234283873.11,156107200.11,90132796.84,527708195.96,427048662.72,351760871.80,75314304.90,246337262.57,172218596.33,112392667.89,64799657.80,206555126.83,143522071.93,95267264.45,45969632.57,190626043.93,148741187.27,102943675.70,56513429.45,222857143.38,156884317.56,98797879.45,51863955.95,243285933.27,146239804.93,91286096.28,48781813.20,235115634.29,154888785.45,109684667.86,54451363.04,121920820.11,69483733.19,51717082.05,43592193.98,278834110.45,159240268.31,117073788.54,72217276.24,392188883.90,220834351.29,154147346.53,96395584.36,458172138.96,237365172.11,578493029.19,312245192.44,614387935.76,302989609.56,615095735.54,300833508.92,461787430.01,0,433368694.89,0,356600081.54,421562390.73,409877743.05,0.0
4,营业成本,208875467.35,158677946.19,110561128.54,68879185.92,4479045412.04,4978059918.41,4144670363.78,2800740214.74,6311220486.39,4770057552.51,2659311823.15,1183675321.13,5831196095.67,3100280679.78,2311807186.84,1446613063.91,4787752179.27,208307094.09,145637449.07,71064614.35,249605996.72,183962917.66,127879256.24,75892247.59,258310593.19,191867788.43,129565664.35,70409725.77,263515987.65,202136117.91,138988245.69,80754575.01,478451959.63,402844792.32,340800148.79,60628342.82,163311407.65,114423000.20,70165964.53,41852505.88,123544396.19,91073081.64,57227604.46,32301061.61,126107333.54,94578138.59,65220219.85,38212726.21,110241757.25,80125114.17,50406317.12,29942767.53,114850176.46,79339078.32,47467839.28,28514196.02,118353876.60,79588137.21,55964020.79,32820314.11,48714739.58,30891377.66,30877638.28,17521914.81,119326496.99,84127083.66,66066828.78,45929822.99,178791216.82,133722437.55,95569586.29,65930108.24,331129538.69,181547952.44,465197586.44,253314805.51,497548756.92,248730368.35,512309012.49,256245626.66,416225980.43,0,375663821.08,0,308515261.15,396528517.18,387113331.06,0.0
5,营业税金及附加,7000317.08,5486896.94,3784830.22,2265034.84,12770783.94,10041926.77,6867969.32,3603172.67,14162366.97,9867797.30,6564063.16,3572196.79,13993281.68,4933119.55,4126076.83,2838030.21,12855136.42,4552432.65,3089040.00,1664531.76,7135119.34,5503939.81,3846203.86,2323264.25,7239470.39,5379300.81,3557832.12,1977628.25,6028716.09,4366094.81,2935377.92,1614949.80,5668294.71,3505815.91,2740439.30,1523300.19,5581884.34,3460783.78,2064816.32,1165913.11,3986358.47,3029725.19,1962712.21,995770.52,4018918.56,2918024.86,1854677.36,991914.23,3166053.38,2223486.11,1322955.48,725307.29,2928288.77,2463742.92,1429132.78,654100.35,3362118.13,704534.58,488821.37,276597.75,541967.18,249842.71,248422.13,176897.54,995688.90,558634.06,509568.20,378347.26,1339405.58,1044557.68,723913.07,544216.42,1784376.61,923411.10,771828.97,218937.30,5556205.57,2540036.10,6283756.55,2379819.93,4108986.76,0,3226205.32,0,2703697.28,1605410.57,1989281.25,0.0
6,销售费用,23492609.05,17459928.33,10869582.47,6090747.02,28736512.95,21415708.27,14286267.62,6960706.14,29588313.71,20450294.41,13359882.51,7431589.91,29929578.38,21888674.24,14726566.26,8184753.38,21561379.87,10141295.84,6587903.53,3820386.45,13425902.31,8931635.27,5806280.09,3380904.34,12030143.06,8137997.23,5529142.49,3294330.40,8922212.92,5144564.16,2337924.38,589282.54,4194684.38,2356343.32,1680648.74,1674501.87,2215992.21,4172685.25,2740542.93,1377619.46,1949585.73,2704429.82,1945228.06,775989.92,2583157.40,2135484.37,1182518.95,835232.07,3572635.23,3678569.11,1942799.27,1001839.85,4727444.32,3038103.90,2343608.26,1951816.81,6537315.30,4141931.30,2672470.56,2240383.38,13529791.59,13308308.32,9902398.38,5272961.23,22644449.65,15676070.73,11086639.59,5555313.96,26386370.80,19607402.30,13225511.04,6816361.17,28111582.39,14124164.49,25283452.50,14514121.46,29472345.31,15541538.76,26725158.79,13733153.65,24224216.94,0,22569089.05,0,19640943.25,3370045.58,2284309.00,0.0
7,管理费用,70350356.75,50706633.37,35642106.87,19078065.05,67759493.84,50911516.42,33572257.40,16191938.24,67053868.40,47912951.26,31609704.29,15675757.15,60779992.73,45801576.15,31079045.26,16584408.95,77425520.19,36162072.97,26113992.47,13670031.62,55544837.74,39218230.87,25425874.96,12518568.89,53157142.75,38305781.35,24047607.71,11032810.06,44353488.17,27380523.05,16821246.85,7187983.80,52581035.63,37456021.33,25290125.10,11204443.01,48478405.18,36845075.27,24308088.53,14090489.52,48675749.37,38757279.82,22991462.72,11745702.45,48603415.58,35953964.71,24551810.05,13552961.14,62751141.74,45241725.00,27010435.34,13061398.21,62254142.25,39446997.39,26918349.45,14818868.56,80838388.00,53589580.70,39391139.32,16423909.86,31357550.40,7005228.62,-5198046.45,15853037.58,118341350.83,45762569.53,30755418.69,15972457.06,166870407.37,50915023.28,33722591.77,17389824.62,77007853.42,33247070.93,71598510.67,35921029.75,72152573.18,32178427.35,62754419.47,26602933.51,31414815.38,0,28648784.37,0,22146724.16,17173811.94,17911585.26,0.0
8,财务费用,183751700.38,125273020.98,83796768.63,50947100.88,180993154.80,109544926.71,72350050.96,39179738.74,152211851.54,105595877.83,63796737.82,25249581.73,38286114.24,17158008.83,9252210.24,3023271.08,24860288.73,-4559865.54,-3913346.22,-1176548.18,-5026316.56,-3564178.24,-2485134.37,-1365562.26,-2512342.52,-1973225.02,-1203876.06,216.50,-1537016.89,-934779.02,-1166946.93,-13994.31,-1467154.91,-2514516.56,-2150696.53,283717.01,10208356.40,9640810.36,9437014.11,6313129.83,15618774.68,427338.47,3610040.01,151108.07,443946.14,8918635.26,5897510.01,2920595.80,27301240.64,21767596.69,14267545.76,7132643.07,26554180.09,20229769.98,11405054.09,2842831.46,26023936.26,16864601.66,11168215.82,2690157.94,27776771.36,18028975.88,15886669.71,4767382.82,17526124.08,13115910.33,8655333.28,4381334.97,18801483.33,15544930.48,10905744.36,5715073.91,20138787.85,7522573.15,15641650.61,8276298.42,9658054.78,3999239.00,7023388.24,1871975.17,-14186569.50,0,3260795.07,0,3593455.70,2884605.46,579236.48,0.0
