,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20131231,20121231,20111231,20090930,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,316379060.65,211067674.06,140048606.22,68351053.98,318813645.89,224816316.92,135426661.10,60867612.28,286359847.67,208639337.47,140998271.05,64515620.08,274682192.25,186828470.47,116383642.86,45483568.88,226802029.58,160380596.82,106046651.26,49060486.84,215165045.43,201464278.92,166364740.56,139775477.11,71716836.61,79080441.70,51878136.36,26806603.85,0.0
2,营业收入,316379060.65,211067674.06,140048606.22,68351053.98,318813645.89,224816316.92,135426661.10,60867612.28,286359847.67,208639337.47,140998271.05,64515620.08,274682192.25,186828470.47,116383642.86,45483568.88,226802029.58,160380596.82,106046651.26,49060486.84,215165045.43,201464278.92,166364740.56,139775477.11,71716836.61,79080441.70,51878136.36,26806603.85,0.0
3,二、营业总成本,272127303.79,184073826.82,123576721.45,62377085.50,287439803.61,199528392.36,121508259.58,56634149.01,259591524.05,189543748.11,124449214.61,57765197.66,231694088.73,159577305.72,97877551.91,39374198.11,180618521.53,128793990.89,87553780.04,39824228.41,173185836.00,159233140.44,131331324.49,90726119.97,50363694.52,54856418.99,43389223.81,24421035.22,0.0
4,营业成本,238635126.06,166939571.57,109070482.41,52734319.41,255016244.18,181047880.00,106274189.75,45539297.94,213756314.31,154594684.59,102816775.04,48480729.49,212405825.68,139814640.35,85452260.77,30759754.83,162912785.96,115789354.00,75311504.36,33812135.73,153909624.02,139359113.37,115274487.99,78497965.16,44436359.32,47917809.19,37001768.93,20898881.19,0.0
5,营业税金及附加,2123010.66,1205491.56,808729.55,421156.33,2016933.52,1400550.55,959357.92,500575.47,1835264.50,1245524.15,829547.52,384179.42,2134291.13,1075192.16,549614.50,166286.01,1518297.89,1063603.06,669268.03,344008.71,1160782.10,1245395.04,1505914.67,761356.88,586391.23,519814.97,302758.29,80939.05,0.0
6,销售费用,12272866.59,7966256.38,5300636.54,2423059.27,11562936.50,7535043.84,5185231.32,2801248.14,11193777.86,7553670.10,5051081.78,2014176.79,9170424.50,6073776.66,3851912.59,1795409.88,6633457.59,4893673.11,3077153.56,1450510.63,5891488.61,5092134.50,3722009.50,2763685.69,1221865.05,1417903.23,1523911.06,957691.85,0.0
7,管理费用,9568411.93,5770971.49,3971670.72,1933218.95,7646467.08,5849528.40,11789415.86,4577868.82,24687157.34,19625665.34,13043534.88,6452734.70,15921181.81,16755388.03,10286439.41,6243033.70,14536022.17,10702683.09,7112641.86,3504690.29,13016275.85,12367744.15,10934654.33,9178528.22,4377364.56,5506526.00,4587682.74,2560805.98,0.0
8,财务费用,-4729131.82,-7688650.94,-1978405.57,2511991.49,-11147137.33,-11960950.43,-4983034.27,3623601.42,6569896.76,5249302.07,2546363.60,423751.20,-9811276.47,-4418576.25,-2998775.48,189874.81,-7208112.94,-4041664.12,-216834.83,-198794.23,-1790891.07,-321506.71,-451662.84,-573623.95,-360882.62,-390460.25,-184098.37,-77282.85,0.0
9,研发费用,14257020.37,9880186.76,6403607.80,3041712.48,14719202.15,11285657.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-688372.43,7625157.51,4370682.65,2283099.00,-408442.78,1549113.28,1274901.86,161911.79,9626.06,1873642.08,276884.77,736100.12,219838.88,2226070.86,386341.75,1600047.06,911677.28,998556.49,1490260.09,345920.84,98207.97,102596.98,-115174.15,157201.16,0,0.0
11,公允价值变动收益,-74812.50,-74812.50,-74812.50,-74812.50,751287.50,848900.00,676475.00,-1242400.00,-676475.00,493095.00,0,0,530279.51,0,0,0,-530279.51,0,422656.68,132776.05,0,0,0,0,0,0,0,0,0.0
12,投资收益,-11068995.55,-6419065.75,-3681324.73,-1722557.12,6029267.55,1465379.13,628579.11,1011628.94,7955048.13,4138529.20,2619945.42,729268.38,692665.51,329228.34,329228.34,33690.41,1590891.45,1776680.12,1146601.04,419013.64,2797590.43,905226.17,3422230.71,1876941.12,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-13526824.68,-8359323.48,-5270080.20,-2611089.66,4912260.28,1780958.46,1133596.25,295681.00,2951026.64,437475.09,191862.33,-7752.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,29723497.70,20195977.84,13811295.27,4339098.84,38761814.06,28196872.66,15749155.60,4381592.21,34578353.19,23727213.56,19249001.86,7479690.80,44211048.54,27580393.09,18835319.29,6143061.18,47244119.99,33363286.05,20062128.94,9788048.12,44776799.86,43136364.65,38455646.78,50926298.26,21353142.09,24224022.71,8488912.55,2306959.35,0.0
16,加:营业外收入,225.00,150.00,150.00,150.00,179.00,179.00,0,0,600.00,185132.47,0,80000.00,2456001.09,555000.00,30000.00,30000.00,1460845.06,426415.06,426415.06,426415.06,2791500.00,1150567.97,69057.36,1179813.31,1149382.49,3149612.55,11350000.00,1960922.50,0.0
17,减：营业外支出,234882.79,206781.63,206679.07,4999.58,24662.18,7945.78,7945.78,7416.00,19754.84,17205.76,17205.76,0,4000.00,0,0,0,11607.55,11607.55,67.55,67.55,37704.60,5638.75,287.42,81459.87,2210.41,80733.10,200.00,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,17105.76,17105.76,0,1000.00,0,0,0,11607.55,11607.55,67.55,67.55,37604.60,3478.75,287.42,1459.87,0,0,0,0,0.0
19,四、利润总额,29488839.91,19989346.21,13604766.20,4334249.26,38737330.88,28189105.88,15741209.82,4374176.21,34559198.35,23895140.27,19231796.10,7559690.80,46663049.63,28135393.09,18865319.29,6173061.18,48693357.50,33778093.56,20488476.45,10214395.63,47530595.26,44281293.87,38524416.72,52024651.70,22500314.17,27292902.16,19838712.55,4267881.85,0.0
20,减：所得税费用,5985060.02,4904816.19,3404725.22,1498168.90,4077583.56,4640608.87,2720426.31,1059271.29,4112590.60,4154550.26,3194646.79,1095292.60,5615877.59,4413537.83,2903827.54,1073349.41,6485772.90,5543290.74,3444540.67,1943690.80,5478034.86,5144863.66,3975412.77,6335070.54,1985681.21,2607377.25,2299823.94,285917.23,0.0
21,五、净利润,23503779.89,15084530.02,10200040.98,2836080.36,34659747.32,23548497.01,13020783.51,3314904.92,30446607.75,19740590.01,16037149.31,6464398.20,41047172.04,23721855.26,15961491.75,5099711.77,42207584.60,28234802.82,17043935.78,8270704.83,42052560.40,39136430.21,34549003.95,45689581.16,20514632.96,24685524.91,17538888.61,3981964.62,0.0
22,归属于母公司所有者的净利润,20928978.84,15084530.02,10200040.98,2836080.36,34659747.32,23548497.01,13020783.51,3314904.92,30446607.75,19740590.01,16037149.31,6464398.20,41047172.04,23721855.26,15961491.75,5099711.77,42207584.60,28234802.82,17043935.78,8270704.83,42052560.40,39136430.21,34549003.95,45689581.16,20514632.96,24685524.91,17538888.61,3981964.62,0.0
23,少数股东损益,2574801.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.078000,0.056100,0.038000,0.014800,0.181000,0.122600,0.068000,0.017300,0.159000,0.102800,0.084000,0.053900,0.410000,0.245400,0.177000,0.057000,0.469000,0.313700,0.189000,0.092000,0.467000,0.435000,0.384000,0.527000,0.340000,0.410000,0.290000,0,0.0
26,稀释每股收益(元/股),0.078000,0.056100,0.038000,0.014800,0.181000,0.122600,0.068000,0.017300,0.159000,0.102800,0.084000,0.053900,0.410000,0.245400,0.177000,0.057000,0.469000,0.313700,0.189000,0.092000,0.467000,0.435000,0.384000,0.527000,0.340000,0.410000,0.290000,0,0.0
27,七、其他综合收益,-1842876.68,414228.50,20225.63,-252485.65,608027.28,386864.32,71784.83,-348835.11,-567290.67,-439586.05,-215107.85,-18170.72,286821.96,585846.86,1009940.28,346227.91,377100.00,-2900.00,-2900.00,0,0,0,0,0,0,0,0,0,0.0
