,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,24887768959.59,18737847393.57,12297357334.79,4348694524.95,18440216490.64,13398645323.00,481007886.94,207453755.56,1112023498.46,824510523.30,529020520.62,226249914.20,793110205.43,555969951.13,347436469.21,151095552.51,694065921.15,488797199.28,325157120.54,145123323.78,785480596.37,539962616.30,373245326.51,177495606.89,1027001033.87,824963857.12,585738902.57,344880798.63,875324711.72,623327095.12,423370310.31,0,1072621700.65,662289367.41,406111991.40,186387489.83,916605861.13,889690446.74,684438672.69,478782854.90,743221965.12,577765187.94,393672651.04,231205813.71,812678445.64,636775613.28,481069969.39,123208441.61,3001744251.48,2364155957.17,1625123150.55,761257753.17,3021492526.71,2020197468.61,1270481190.42,626314938.31,2776271593.02,2060763606.36,1305296992.58,582615831.26,2305795752.78,1725853615.01,1138703741.85,577179250.71,2231255750.75,1448972567.40,895342123.36,467365868.20,1858375550.07,1281748284.33,825840344.51,399825119.11,1688841315.58,816559168.21,1351407042.16,572263951.73,1037874233.92,507392767.27,1042098233.16,935018133.65,676938335.65,707184615.23,0.0
2,营业收入,24887768959.59,18737847393.57,12297357334.79,4348694524.95,18440216490.64,13398645323.00,481007886.94,207453755.56,1112023498.46,824510523.30,529020520.62,226249914.20,793110205.43,555969951.13,347436469.21,151095552.51,694065921.15,488797199.28,325157120.54,145123323.78,785480596.37,539962616.30,373245326.51,177495606.89,1027001033.87,824963857.12,585738902.57,344880798.63,875324711.72,623327095.12,423370310.31,0,1072621700.65,662289367.41,406111991.40,186387489.83,916605861.13,889690446.74,684438672.69,478782854.90,743221965.12,577765187.94,393672651.04,231205813.71,812678445.64,636775613.28,481069969.39,123208441.61,3001744251.48,2364155957.17,1625123150.55,761257753.17,2983185004.48,1998667269.70,1254103363.89,618434345.85,2740293387.47,2037130564.19,1289590121.27,575334654.67,2272893202.26,1705171636.60,1124402701.87,570323347.16,2199777037.77,1430599364.61,883106198.08,461269514.23,1830227422.42,1259617130.31,810086425.65,391912573.54,1656648124.03,798226586.58,1326384162.20,559253462.00,1017635225.11,495147889.42,1022256145.08,927146060.56,670089691.49,696954944.42,0.0
3,二、营业总成本,23213898845.53,17521947254.06,11480206632.30,4055982837.43,17404877779.56,12482849522.77,408733688.40,174709728.89,929760018.93,695690992.68,465073283.43,215964616.89,591188081.81,362747805.00,228151577.73,103381402.65,444973544.56,303391251.19,202060502.32,95854825.49,503388291.98,342435655.84,243736811.32,120713023.51,741794163.91,606222466.21,436087610.11,272902511.51,673785508.72,444248615.09,319452669.77,0,923424730.88,537942596.50,328445952.85,168151367.02,822189122.80,787896209.46,606917774.79,414785024.05,674543682.10,528957557.01,367317741.05,219831429.08,779431765.61,630537275.70,466347067.19,99926799.97,2874519137.69,2264212660.93,1534114357.84,722505540.15,2827610313.43,1953188401.46,1244509438.75,615657076.66,2656777139.66,2007416304.97,1281113215.62,575751342.15,2295769417.63,1654261930.42,1079896138.42,555850393.05,2083599623.12,1363035943.29,828586263.65,436619513.33,1675629830.49,1189780441.79,764772658.77,372394426.31,1574990899.29,757003162.30,1222064975.80,521039197.68,939098015.37,452976349.50,974702603.25,875980139.31,640583687.57,692674983.36,0.0
4,营业成本,21868365543.63,16535796767.92,10863701089.73,3854961314.25,15894746330.56,11301031490.06,304572474.48,144552833.94,763554140.62,573902550.03,370406766.94,163653538.45,445767740.08,282992823.77,177338846.24,82290424.99,352165411.15,265020918.98,179186598.94,86437129.46,416516712.68,291184413.52,211014302.48,104456659.72,606882921.95,522782367.44,383713157.74,239154964.13,586451740.54,414926460.35,295992969.15,0,757890169.41,470232907.78,298153323.21,138864978.57,605938786.99,651888152.88,506505066.90,363127173.11,516511879.66,405539111.59,278824048.28,171436689.46,654992140.08,552298360.95,421512379.28,84247578.90,2651392988.95,2085499677.67,1423279567.48,659212559.14,2611426354.83,1816389651.10,1122145502.79,555899588.72,2465463192.29,1871092755.06,1191677307.96,538629559.33,2094608069.16,1539692000.05,1004863069.21,516281931.93,1936005213.28,1270771830.96,770767798.38,407722602.00,1550302270.01,1111469872.43,712397212.39,348117623.22,1478730722.58,711617977.76,1131929190.07,484235021.72,866369369.58,419731548.38,876878214.52,782594698.38,556962585.42,620231906.44,0.0
5,营业税金及附加,134686583.07,100344814.53,65850472.77,22758280.93,94218506.72,66236762.24,14362638.33,5677679.78,28704801.91,20952876.00,13896948.02,7702624.15,26967922.69,15291491.39,9721194.33,5019178.91,24559925.53,17425148.94,12265602.21,5252563.36,42442058.52,22846622.30,15588447.35,7555630.88,65442951.51,44406165.26,33462006.88,22971169.80,32639481.88,21702787.05,14834230.25,0,50407326.57,29049104.36,18677142.69,9875624.75,48134756.20,39703856.00,30819979.28,16505895.48,32709310.61,23917843.13,15439132.15,9422421.78,22183913.99,15440321.05,8994171.95,4540842.83,31397395.14,30559446.30,25440620.82,13501568.06,37781738.12,5951863.67,3731202.10,1588202.75,9171353.95,5814622.08,2961878.88,1001229.15,6565101.14,4437557.25,2483102.90,1116262.17,7802678.74,4152639.47,2621390.47,1166922.36,4801784.72,2991969.78,1526493.33,698651.82,3097927.55,1536579.08,3457608.37,1398714.63,3631567.79,2062052.67,2737532.17,3363524.88,2268233.00,2302314.79,0.0
6,销售费用,246257641.83,191603780.92,119939191.10,45989371.87,174034930.06,126802391.61,2909143.42,879418.37,8127535.11,6227945.91,5604425.11,4288157.61,15407918.78,7402863.54,5856578.27,351680.45,4166064.91,2201361.21,831713.02,329174.37,1244694.22,939015.92,705527.17,429693.42,9589094.73,8086783.30,6016153.05,3997800.28,12909937.87,9053202.61,4904274.81,0,6087389.63,1858582.97,895834.72,383507.96,1767414.52,1215274.46,806974.40,176052.64,5336167.62,5172748.93,5073849.00,4834734.00,2943045.49,2305287.61,1502291.00,1121308.00,56611219.87,47144984.20,31929362.42,12315748.66,54345510.05,41848865.93,29551608.31,14714769.42,52230915.94,40493326.50,23638305.62,11446374.53,44383843.48,34348883.05,23661494.48,13149644.46,47270855.96,32944385.80,21368436.95,10173771.60,41885625.38,30967888.20,20082747.39,9619947.08,40329186.49,17973332.59,25620048.24,10384645.75,25002253.44,13883751.75,27221395.22,21041593.06,18702109.24,11942318.40,0.0
7,管理费用,256307340.32,179229597.73,123610843.23,54944988.24,139454927.69,115008536.70,77605246.32,18675961.62,95944793.31,64239675.01,49750571.79,23035502.19,99541314.35,66903720.05,44266522.07,19672606.15,76225759.09,53699597.05,34457559.50,17765055.68,80406108.47,53394174.32,35739370.86,19403910.27,101670235.60,66295180.98,35681306.26,16120189.57,77320855.01,46864647.86,30676771.98,0,65395914.86,41408317.20,26698033.19,13241799.92,75070325.69,54789582.13,37393495.54,14989493.57,69635859.14,52386728.69,36328816.91,17430902.62,65495842.68,40306534.21,23565442.39,8984351.74,99151743.40,69220259.79,42544784.62,21801641.84,80070061.20,54486413.24,62376760.52,30930763.13,90263340.04,58018605.37,42344761.48,14729549.35,118261354.04,53602934.62,35360785.78,20483352.77,77619878.25,46110623.68,27959688.28,15947321.45,69518216.94,38352714.95,25477774.53,10989916.96,40695865.42,21520008.25,48004012.15,15109293.97,27409431.19,15534664.41,36527149.43,32444702.69,23215069.21,23306079.37,0.0
8,财务费用,523636106.54,384574445.57,233923810.67,53370694.78,188111414.61,135238693.37,8322138.07,3638734.82,32815695.04,28330585.26,23828461.98,13089745.80,-2618983.59,-11029427.45,-10055216.63,-5040938.53,-12283278.94,-36004679.28,-25393645.96,-14612144.77,-40232317.56,-26109044.84,-19435653.04,-11633363.35,-41603163.61,-35566610.68,-24496304.01,-11476070.57,-22158371.04,-33949716.69,-13855275.01,0,-6433536.89,5981543.85,232267.29,8093348.67,10251174.75,32250293.25,22039214.42,11873652.71,48012666.45,35551839.51,23643454.34,14156166.89,31468801.55,16145337.96,8508041.71,537390.06,24111492.07,18198628.28,9724287.32,5895990.11,43986649.23,34511607.52,26704365.03,12523752.64,39648337.44,31996995.96,20490961.68,9944629.79,31951049.81,22180555.45,13527686.05,4819201.72,14900996.89,9056463.38,5868949.57,1608895.92,9121933.44,5997996.43,5288431.13,2968287.23,12137197.25,4355264.62,11003703.53,10422071.45,13690455.42,1764332.29,31338311.91,36535620.30,39435690.70,34892364.36,0.0
