,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,18499842985.97,11558055723.74,7007917295.43,3278949465.59,16904353305.99,13152071162.44,8502080571.16,3653812129.21,15110910566.94,10352464499.12,6094239457.38,2396763786.22,11844847835.29,7708301998.73,4915585869.90,1690100298.28,4953173490.75,2891731660.67,1762757106.81,791173216.87,3053437887.13,2196092624.93,1254103739.10,306112369.98,1192966558.95,854307878.94,556595945.23,276847978.30,1183208639.43,909081702.15,620455278.60,292111847.26,1368541767.77,982983368.65,595096346.53,275966120.36,871731252.04,546442269.39,316687819.82,154005674.62,579156451.47,418732186.61,282502196.80,122546711.04,804913750.79,659907700.45,415771662.96,168407606.88,529987938.12,364584685.64,242522228.18,118191231.09,440052597.61,397084692.33,259578737.20,0.0
2,营业收入,18499842985.97,11558055723.74,7007917295.43,3278949465.59,16904353305.99,13152071162.44,8502080571.16,3653812129.21,15110910566.94,10352464499.12,6094239457.38,2396763786.22,11844847835.29,7708301998.73,4915585869.90,1690100298.28,4953173490.75,2891731660.67,1762757106.81,791173216.87,3053437887.13,2196092624.93,1254103739.10,306112369.98,1192966558.95,854307878.94,556595945.23,276847978.30,1183208639.43,909081702.15,620455278.60,292111847.26,1368541767.77,982983368.65,595096346.53,275966120.36,871731252.04,546442269.39,316687819.82,154005674.62,579156451.47,418732186.61,282502196.80,122546711.04,804913750.79,659907700.45,415771662.96,168407606.88,529987938.12,364584685.64,242522228.18,118191231.09,440052597.61,397084692.33,259578737.20,0.0
3,二、营业总成本,17482860020.15,11024128677.29,6605692436.38,3069309409.27,15867857516.64,12144812527.82,7967207026.74,3429592612.85,14063814147.61,9474595644.78,5621133011.93,2231692080.19,10972980217.57,7103558033.62,4587106479.25,1613456165.10,4778874516.12,2712838807.03,1670803242.80,758926845.92,2905194313.48,2079063449.46,1177120772.42,275081492.95,1265993801.93,932413932.63,589081398.58,289846035.70,1214242821.78,931981441.49,615991465.21,285661643.80,1236400067.83,888495440.61,555683019.00,251439669.00,781138020.37,507288467.51,291037427.28,139520422.34,516005838.64,389590278.03,262319416.66,117453829.21,625764316.84,473761768.14,309519341.91,145637688.53,448674681.20,331573592.41,215460379.36,103130671.38,380634341.02,316775061.43,216075866.35,0.0
4,营业成本,15335379110.68,9566943063.03,5753041120.40,2678012981.81,13650398892.43,10745580727.36,7053410450.49,3035132149.79,12522682256.83,8517543650.77,5024190411.99,1974685217.98,9839170165.77,6425770145.81,4165473903.45,1417130235.45,4066479883.15,2403087540.90,1471312751.92,670258198.07,2575529419.44,1857008357.48,1052247976.81,239824527.91,1099401308.45,793673176.50,518110071.65,259916715.97,1091680300.87,838472688.83,549914351.75,252200356.15,1111763004.52,792955006.19,486171189.48,222058779.51,682029960.57,437058270.56,246889670.28,121419919.79,455867268.29,342489065.01,233712221.57,106437034.95,552291838.07,418561847.78,275941717.32,127930387.82,401070280.37,291997352.42,190724634.66,90839280.49,337053476.34,278264359.06,191949357.97,0.0
5,营业税金及附加,55773312.18,35745837.03,21553719.82,6657231.02,69388483.60,51397111.45,37427409.03,16198759.27,71224814.46,42186962.59,27342441.30,8885518.09,53052568.40,22518821.01,13197319.03,3054145.17,21194682.57,11716896.15,7712648.34,1512096.54,12372164.96,6799389.10,4702776.60,824239.53,2717167.28,2052092.90,1485887.07,794379.37,4838639.64,3707874.57,3192601.42,1320759.77,8514611.87,5834807.56,3571326.09,1305252.90,4512396.18,2227443.05,962115.67,355074.04,2531103.42,1966601.20,1719959.75,803752.69,6621310.19,5675964.16,3492384.21,1360506.88,4512534.22,2757020.02,1840136.75,910659.41,3059089.48,2853942.25,1524086.15,0.0
6,销售费用,173047951.17,119343340.12,82332381.81,39730069.10,163736317.83,120759195.70,86805324.88,34983316.33,144861919.57,99162413.13,63129546.93,29508145.59,104258663.31,70985023.28,44008653.01,20756706.23,63978079.67,42629911.48,28582754.37,13197012.55,50102906.64,34379861.65,18410828.68,4940953.33,24854334.72,17746559.62,13089652.87,8091251.41,20979949.59,15865278.50,10326803.40,5127685.85,25873623.95,20684121.52,15623206.15,5741337.03,15787653.41,11812388.81,8166276.01,3366028.82,16409813.01,11579343.12,7318822.52,2986636.15,18167663.91,14486998.22,9773249.43,5065552.27,15598983.36,10936515.04,6762934.07,3429002.22,14043718.96,9466672.89,6016553.98,0.0
7,管理费用,585485597.38,455232277.45,238717173.76,133001030.52,643400822.39,373419615.22,488643647.31,225038389.86,951657084.42,602084969.99,390180411.63,176872912.04,698889465.77,472031907.25,297429386.85,128184828.71,351798555.70,184158585.32,117796867.22,54196801.22,195002546.53,133846320.18,75513996.45,22311570.83,91360202.53,64659197.41,41364695.23,17919228.15,84353560.96,66378948.58,45442917.58,26379100.69,84791741.56,66468467.38,46495809.20,19665566.46,74882415.00,53640476.52,34408457.51,13460095.19,48475929.37,37662401.01,25299196.14,13969705.31,45454849.84,33208189.05,18266291.30,9083438.97,22180896.06,21879975.75,13919607.42,6855154.33,21907957.32,21891416.61,14398440.70,0.0
8,财务费用,663403063.59,488263646.51,305258490.37,131537597.83,455700205.93,297451856.28,188421928.89,53174729.61,177344267.58,116489964.99,69988581.60,28432264.70,182397559.25,96812670.27,55780367.52,31471676.48,84487049.66,56834408.64,30778252.81,15982897.98,40444439.05,27474540.18,14569411.71,4952739.19,13630079.12,11365242.48,8157053.82,2650496.67,9314608.94,6658101.12,5902219.93,2822350.16,3311359.95,1643157.80,3208415.29,1308200.89,3150451.40,2200922.59,374536.60,-232836.83,-7305825.01,-4508189.72,-4262959.04,-4354849.19,296818.92,297216.01,1413695.13,1518970.46,5046949.34,3762638.75,1713220.93,360866.48,4649137.19,1813739.09,1908694.48,0.0
9,研发费用,669770985.15,358600513.15,204789550.22,104325143.41,631650775.59,406230948.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-23954644.42,253582018.87,149973072.88,112498266.14,65065267.99,196043804.75,97127683.31,46301618.48,13308021.79,95211795.07,15439465.99,11216849.39,12858573.06,190936265.37,14411464.54,14619968.14,3779839.56,31742836.86,19554980.87,11675782.17,2227462.16,34030709.83,42917663.72,6874037.94,473964.13,3075761.78,898549.89,1212571.13,-2188608.82,2145725.98,909880.16,613073.69,1360532.21,775143.81,348965.98,236371.21,1152141.33,27549.56,401057.41,-1467824.28,-2388450.71,2931835.91,1531552.92,632004.52,678832.13,265037.85,240190.43,499845.53,735708.45,-79038.27,2484931.53,278733.07,0.0
11,公允价值变动收益,-1594372.27,0,0,2691586.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-103401.00,-103401.00,479499.69,444839.00,103401.00,-701855.00,-555740.00,0,0,0,0,0,0,0,0,0.0
12,投资收益,246919237.68,45804625.35,26903524.07,3595319.15,30029800.11,30489321.23,18978573.16,-5438435.17,2365748.03,1081481.63,1090364.15,-163931.36,1246093.45,27172.60,0,0,49283956.28,0,0,0,758347.94,459115.07,70008.22,0,414468.11,414468.11,414468.11,374946.79,1584553.72,1331970.54,820431.93,416321.49,1691518.02,1317296.69,689682.40,220735.83,114852.32,0,0,0,5144781.62,5144781.62,4333270.36,1411806.54,-10529.36,-10529.36,-10529.36,0,6200216.38,3462153.56,3462153.56,0,81056.14,99450.00,66300.00,0.0
