,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1908403644.66,569276645.35,374196678.05,188418257.51,716895600.63,527338025.45,342092891.41,165137812.87,805541659.35,565926269.11,380348729.92,199719674.20,1039454149.28,698212403.98,520640031.18,334370331.66,1426291404.80,658898785.12,419590470.42,193353344.66,1256369245.20,589656703.99,381581312.09,210111257.76,898360698.79,447286236.85,253788511.15,148314807.94,657421226.00,368058330.95,240966059.43,86975260.85,438653220.68,236007372.21,167391838.18,61050838.95,373188193.89,200955470.92,134568919.23,43693492.28,288046409.43,154116069.99,102222923.15,39037432.60,243785311.58,140115460.50,184723532.64,93295949.83,0.0
2,营业收入,1908403644.66,569276645.35,374196678.05,188418257.51,716895600.63,527338025.45,342092891.41,165137812.87,805541659.35,565926269.11,380348729.92,199719674.20,1039454149.28,698212403.98,520640031.18,334370331.66,1426291404.80,658898785.12,419590470.42,193353344.66,1256369245.20,589656703.99,381581312.09,210111257.76,898360698.79,447286236.85,253788511.15,148314807.94,657421226.00,368058330.95,240966059.43,86975260.85,438653220.68,236007372.21,167391838.18,61050838.95,373188193.89,200955470.92,134568919.23,43693492.28,288046409.43,154116069.99,102222923.15,39037432.60,243785311.58,140115460.50,184723532.64,93295949.83,0.0
3,二、营业总成本,1761981526.59,540145670.64,357020214.98,188926911.93,863196791.24,628321566.30,443658380.30,236128903.43,1159820130.21,795171339.50,533845906.38,256357127.92,2314628201.25,1029304856.82,687481094.72,355590430.49,1508331042.65,860689259.44,543676007.38,235703528.28,1219143672.05,642449546.77,429153220.93,234573049.47,823218219.46,460988180.19,295658998.27,159354093.47,612132835.60,371844663.77,242418761.63,100889731.39,399410285.19,230341756.65,163022235.56,68990265.80,347766598.43,199664899.18,134320774.20,55778412.69,255442289.37,151395316.47,98739431.17,42821677.12,212309251.95,133859061.25,151756719.50,85378312.82,0.0
4,营业成本,1570741772.43,504293245.83,336324842.57,176244560.47,649400416.09,477823691.51,312501893.60,158336565.08,688011355.75,492626862.20,331939900.60,164623573.43,866861070.11,552826978.81,367566180.88,182347119.98,926543429.40,481635928.09,309343436.44,146125037.24,901291464.35,438712057.90,300042088.59,172176549.39,608085514.01,321148914.91,193185816.75,107047222.48,436353404.72,239901279.65,158183545.32,60152452.26,278194950.61,141838237.94,103723179.18,38422246.48,240590256.98,128899915.81,84519926.76,29606336.35,171196203.60,98560443.85,63762130.37,24701344.05,143593361.64,83697629.39,110074385.90,56341992.84,0.0
5,营业税金及附加,13443517.72,5240112.37,4022480.80,973038.43,8714053.29,4938777.68,3776266.84,868848.36,7897313.76,4459487.12,3532748.29,294287.48,13290060.35,7759949.80,7584704.93,3046516.20,24706835.98,8017243.95,3814983.24,1437238.36,16487314.24,4360617.38,2441363.76,1528641.77,15478879.82,8699409.39,8195191.53,3481881.16,13911127.97,6033094.08,4758896.90,1692700.79,6888602.32,3086622.99,2207536.36,851040.10,4324586.20,2195610.71,1173319.98,64697.00,3137379.20,1424307.13,926455.34,54829.13,2734992.29,682781.01,2058876.88,822853.80,0.0
6,销售费用,87529933.89,8383169.37,6268859.61,3993081.97,16538788.84,11116628.68,8137021.89,4360205.55,229329339.61,177972989.20,130683496.20,50753181.95,491563776.30,299919110.38,198137369.46,120240083.34,351160838.06,245260694.35,157413103.42,58938586.69,167907807.38,113612307.14,71403060.65,32734749.67,88438037.37,70903533.36,51016409.15,26074623.86,82374068.44,72787490.45,46089358.63,24317053.68,68691429.97,51775822.59,33947986.61,19382537.35,62056360.21,40313187.78,25555962.47,18127543.50,43716407.38,27358261.79,16816538.11,11375115.82,34083689.79,28966180.92,24168385.56,14635423.33,0.0
7,管理费用,107696619.48,56115847.16,34569970.14,16802222.53,118929195.41,102380442.22,83996237.24,29571290.64,100856677.76,88025749.09,44702963.57,23549462.09,169575969.52,99810003.91,64446156.49,26182465.07,134924283.10,89092062.33,55999285.74,22296483.24,88996071.66,59265600.68,37826919.89,22509087.46,85645332.29,41567260.18,29627563.16,18583522.13,68341032.14,44835313.58,27832997.20,13517802.66,43087024.81,32636414.43,22182276.88,8907580.90,40599441.77,27843487.25,21192030.40,7407426.62,33236086.01,20625057.18,15230623.46,6265194.44,30030296.77,19715770.05,15199049.09,12865756.67,0.0
8,财务费用,-26842420.95,-37542885.06,-26603392.12,-9411001.39,-28425046.54,-14037055.73,-9603934.39,-3598004.81,30180222.80,32062874.64,23197930.29,15745039.92,78542249.85,59826558.03,41361620.13,22069421.05,60475333.98,36102676.26,16430254.41,6851624.05,33825751.60,24643798.39,15568929.98,4977314.84,22003533.72,16194859.02,11255014.35,3845073.96,9667551.09,6347224.08,3767515.47,1083247.10,1100122.00,4300.09,-94344.13,1426860.97,-1408154.67,62032.65,1129207.31,572409.22,3396880.54,2705616.35,1380776.91,425193.68,1473531.76,539165.42,699038.76,462266.86,0.0
9,研发费用,9412104.02,3656180.97,2437453.98,0,1865769.27,1175867.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,96173614.88,44923214.01,44850895.12,46589998.61,103545220.53,23377.25,-211132.57,1391583.05,694795075.12,9162255.89,8385062.83,1704824.85,10520322.13,580654.46,674944.13,54558.70,10635262.82,1855165.28,1870858.06,646706.34,3566922.25,2474203.33,2379003.33,321769.88,1485651.24,1940261.93,1786448.11,126474.90,1448155.48,1000358.61,1055600.66,0,1604107.94,350664.98,750327.28,0,759332.64,721630.17,622906.98,0,393379.70,257534.46,-443016.69,250019.32,0.0
11,公允价值变动收益,-74903544.05,16076370.00,16076370.00,16076370.00,-53116.44,-53116.44,791897.26,-53116.44,-1518390.40,-1571506.84,-901591.11,-924726.02,1571506.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-167606361.70,-142590508.61,-97401429.51,-51456557.77,-112643819.03,-55184838.56,-33008179.79,-19749961.80,734425477.22,687273275.58,21895238.50,13230052.49,31227322.63,35694321.76,25114910.07,-160019.62,769011.97,-2587677.96,-1015416.16,-324452.64,13280269.46,1007222.24,-277788.17,-192958.51,313586.22,-1257535.76,-587711.34,-496398.94,-536075.38,-611489.36,-403039.68,-254280.65,-201753.04,-109680.81,-21031.06,0,0,0,0,0,0,0,0,0,0,0,114346.04,2892.21,0.0
13,其中:对联营企业和合营企业的投资收益,-173912171.32,-147027220.41,-101312989.77,-53233459.97,-150744015.17,-96035489.96,-59613287.45,-32670459.20,-40004173.48,-19044128.77,-594340.98,-808709.05,2829975.37,1479381.99,422902.68,-2586320.98,-552577.07,-3747349.20,-2175087.40,-1484123.88,2428584.77,349105.69,-935904.72,-851075.06,87544.55,-1257535.76,0,0,-536075.38,0,-403039.68,0,-201753.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-94188030.64,-82845748.23,-53668341.43,-31680660.69,-247962826.58,-146475308.50,-127746123.27,-88067039.14,409546497.26,461313561.85,-128612632.34,-44332127.25,-1242375222.50,-295398131.08,-141726153.47,-21380118.45,-81270625.88,-204378152.28,-125100953.12,-42674636.26,50505842.61,-51785620.54,-47849697.01,-24654750.22,75456065.55,-14959479.10,-42458198.46,-11535684.47,44752315.02,-4397822.18,-1855741.88,-14168751.19,39041182.45,5555934.75,4348571.56,-7939426.85,25421595.46,1290571.74,248145.03,-12084920.41,32604120.06,2720753.52,3483491.98,-3784244.52,31476059.63,6256399.25,33081159.18,7920529.22,0.0
16,加:营业外收入,237622243.97,373676.73,124325.76,47393.78,1975661.79,2435889.60,2319453.27,441497.00,19017022.22,35515214.06,27599108.92,18226812.23,38134296.85,26788872.97,23349384.04,19178455.98,60186227.15,25480034.68,19700530.41,993096.28,46216533.19,27845562.78,24032698.93,15075398.48,39380005.64,19993825.27,19585965.27,1656680.00,25942196.47,17831840.85,11054714.69,2405260.50,20364722.71,6629594.52,5879594.52,4619002.22,31411678.31,18184751.25,9126625.93,7574535.05,21232602.59,14477006.85,6740883.43,5470634.43,10010529.22,9126429.22,6605299.74,5610300.89,0.0
17,减：营业外支出,37715864.62,139892.83,123300.53,23684.12,35942735.12,342316.30,317516.21,331127.85,116917114.07,90700536.93,90700276.36,34.36,81255708.52,704306.59,492370.19,366743.07,2170850.69,125456.54,124762.04,19076.60,1435370.43,1316407.75,1069430.27,1060407.44,14328731.51,602719.51,486236.00,349342.14,736808.25,142521.38,33976.56,-76832.71,426136.07,212968.80,109897.44,5.26,380070.07,203263.41,139144.54,130000.00,971723.15,905526.46,905526.46,106642.45,685764.80,679560.73,30499.33,52999.16,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,27822.70,27822.70,0,81059760.91,532533.77,463691.24,334248.30,333047.16,25456.54,24762.04,19076.60,169299.19,152629.66,8485.90,163.07,13757185.80,152692.90,135689.39,0,532941.72,40012.85,-66058.62,0,75991.88,12754.39,9692.18,0,78625.36,0,0,0,939057.28,0,876264.50,0,1635.52,0,6983.18,2999.16,0.0
