,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,21354996597.18,16717601851.53,10453615163.27,4950147972.17,17074041272.71,13328745425.40,8704156439.15,3852827570.08,15441643776.68,11266763878.89,7363891056.35,3852347991.21,10773692419.25,7492757909.03,4592981308.19,2186517144.34,7742718091.31,5134844637.14,2852990907.30,1319668925.15,6880705321.74,4520055324.98,3000598622.07,1253823334.11,5426581436.78,4080781644.06,2345717476.71,1108393639.92,4225924814.52,2590100541.94,1541113439.45,727966997.98,2985528872.08,2358120465.45,1588708144.87,845550477.94,1884315594.44,1366937845.71,884383108.19,380122491.74,1093475405.36,842054124.35,387874069.63,162138171.41,1378375320.56,1176063976.79,735366215.65,341930945.86,1159296177.29,867812055.55,602948419.46,268001793.37,673838300.44,451690799.00,264470382.23,77870296.50,341975950.74,246265515.43,186340837.21,101572372.22,282323793.83,214671116.41,147091057.48,68745803.00,253929161.97,175714997.51,106838222.50,42138173.10,221813483.09,188838216.54,134715519.44,159381080.57,193233459.10,0.0
2,营业收入,21354996597.18,16717601851.53,10453615163.27,4950147972.17,17074041272.71,13328745425.40,8704156439.15,3852827570.08,15441643776.68,11266763878.89,7363891056.35,3852347991.21,10773692419.25,7492757909.03,4592981308.19,2186517144.34,7742718091.31,5134844637.14,2852990907.30,1319668925.15,6880705321.74,4520055324.98,3000598622.07,1253823334.11,5426581436.78,4080781644.06,2345717476.71,1108393639.92,4225924814.52,2590100541.94,1541113439.45,727966997.98,2985528872.08,2358120465.45,1588708144.87,845550477.94,1884315594.44,1366937845.71,884383108.19,380122491.74,1093475405.36,842054124.35,387874069.63,162138171.41,1378375320.56,1176063976.79,735366215.65,341930945.86,1159296177.29,867812055.55,602948419.46,268001793.37,672888517.87,451552115.06,264281904.91,77929392.69,340882946.53,245125866.36,185426833.68,101208661.53,278942713.68,213913089.53,146703912.89,68784295.79,248142657.37,171879004.38,103928219.11,42095813.31,218368585.12,187932240.48,133796591.86,157858453.67,192120070.26,0.0
3,二、营业总成本,21057502674.70,16524669828.00,10318278578.77,4903891974.62,16913758546.80,13211479109.09,8625013761.05,3807564226.51,15325678250.73,11168666972.73,7286407887.59,3819167469.80,10776448792.97,7459734828.42,4569455233.78,2180025727.61,7762142749.87,5109302208.01,2837193175.21,1316131817.66,6816169449.27,4449184458.92,2945933939.36,1227630967.69,5374522060.85,4037432055.99,2306438111.18,1083120915.26,4175659693.36,2533624949.10,1497639491.94,712135329.41,2935238727.72,2314018461.18,1546320448.07,824233173.84,1837684260.99,1311082964.84,839687464.04,355638439.79,1074510295.76,817315923.09,385211986.75,164044802.78,1504935845.92,1156895796.34,697548390.19,316620249.20,1045220233.99,753673962.19,513716997.72,226656405.86,637146031.13,424892063.71,250189074.27,74603542.53,334682953.85,236667475.48,177536254.30,97066937.00,267695516.57,203594009.62,140702911.02,65840832.15,241874309.85,166728449.56,101308955.84,40402464.72,206450901.20,180143295.32,128476911.52,145335064.40,179044993.60,0.0
4,营业成本,20556964457.74,16204850283.23,10105879758.03,4791306166.54,16480454579.66,12920288408.98,8432918502.89,3728309239.44,15024146785.77,10978446173.30,7167759366.07,3765373876.40,10505010711.89,7295383271.97,4462366867.61,2125913921.55,7517673961.67,4978994547.42,2744848414.19,1268482686.03,6608104852.03,4318751447.12,2862587866.61,1187053971.70,5203509136.55,3919879469.33,2226828399.05,1044050495.43,4008321651.30,2433401351.09,1434388086.95,679488842.62,2779973088.81,2216675016.40,1484488039.65,798224884.18,1733299479.12,1254245907.92,804480043.73,338945419.37,972449272.86,750515065.67,344138935.22,140477952.82,1270957880.94,1073604610.15,648372849.14,294058505.55,925823152.20,682667967.81,465390248.46,198397781.62,570630061.80,382355655.45,224691247.21,68787051.68,307596700.18,219544262.95,165801282.90,93355743.36,249600447.25,190784357.12,132314835.41,61804045.09,226324312.35,155778542.96,93484989.86,36251807.46,191390109.96,168348673.36,120849667.74,133207530.85,168940198.58,0.0
5,营业税金及附加,25296188.60,15082489.44,10106871.62,5290875.99,19060047.16,12320644.68,7875646.14,3313876.04,12884251.81,9744197.78,6265471.56,3805398.66,9363151.42,2736142.07,1654601.81,779708.51,4203148.64,2684001.99,2124180.93,704542.86,3385014.73,2003499.19,1049445.08,106983.39,4043630.03,3059278.79,1142391.21,578811.66,5291396.60,3975985.87,1533093.04,1128882.85,3044425.13,1948477.48,860922.90,117512.72,2125894.52,1148507.07,395860.35,94993.84,2646901.75,1952987.38,672070.95,413605.52,6153360.71,4608932.73,2684148.83,1089062.53,6354329.63,3985771.99,2648695.33,1644524.65,3749682.24,2534785.94,1949123.57,177545.67,465857.00,146297.22,122350.71,86013.08,326663.17,173553.57,45561.42,30670.98,263165.25,216692.70,204124.38,39468.19,292855.55,158852.64,101107.23,255290.25,59506.53,0.0
6,销售费用,67560667.03,50663748.88,33243388.67,17770611.37,61603375.65,45079225.57,29174245.16,11294284.20,51802605.40,35690847.07,22893848.04,10379292.61,41959698.42,27691298.63,17958276.29,8286826.05,37055303.70,25688625.29,18147822.45,7735638.31,37185041.38,27571612.44,18757866.00,7873370.90,31469958.90,22985458.50,15131203.88,7380220.95,28714001.27,18158436.47,11013147.55,5505325.78,21644127.86,15647139.31,9901876.49,4839524.56,15170862.16,10129232.87,6880465.83,3304222.81,11370582.33,7664863.11,4129293.96,1488186.98,14052494.08,11200718.80,7597947.56,3442881.76,15906400.98,11164412.93,7739250.42,3591785.46,12198550.51,8438174.72,5307508.70,1174238.40,7345550.98,4281887.98,2896975.90,1475788.22,5383052.63,3908123.66,2652935.91,1298198.16,2965140.99,1389774.58,874625.38,386649.52,1960314.97,1518255.34,1144579.50,1015852.90,1164127.41,0.0
7,管理费用,110297311.39,82150752.19,56189872.55,31065559.99,105998483.50,77586847.71,84882265.17,33964002.75,154203070.96,101695152.23,67792376.36,31443557.66,150134669.47,97095252.20,65962346.12,34452247.03,139883514.42,74975843.03,54002535.64,29909281.72,132695569.50,83874181.13,53312652.89,29420335.71,91400167.89,67560221.35,44872498.45,19414403.73,72104839.79,41643014.82,27000154.53,14268200.50,60868518.06,43545244.72,28003363.24,10942369.44,62302258.74,30927085.31,19571733.77,9534371.41,67582093.97,44240039.36,29777782.61,14296672.74,58894235.39,41984527.80,24044519.52,11257451.32,83350167.39,46947636.52,33539876.45,20982817.74,44059390.87,27942423.77,15990124.85,4291513.48,19964595.61,13918232.20,9769868.69,3490143.00,15065095.19,10409862.36,6948869.65,3129598.04,12878999.21,9053458.72,5778340.62,3083163.58,11034504.09,8688185.93,5465120.67,10544234.15,8892144.00,0.0
8,财务费用,142145210.53,95837538.83,63275316.62,30690473.76,139578373.49,106111138.34,70166157.45,30682824.08,81802892.21,56611756.82,33766819.83,15094976.24,46129923.68,32531421.92,21336133.49,10593263.87,39412397.67,27547342.11,18070222.00,9299668.74,27865348.73,19833563.33,13075953.07,6026150.28,29692308.68,23947628.02,18463618.59,11696983.49,46593135.22,36516151.97,23790970.20,11744077.66,48734893.29,36202583.27,23066245.79,10108882.94,22706295.61,14632231.67,8359360.36,3759432.36,27661206.82,21053415.25,14604351.69,7368384.72,34159721.85,25497006.86,14848925.14,6772348.04,13334812.25,8908172.94,4398927.06,2039496.39,6508345.71,3621023.83,2251069.94,173193.30,-689749.92,-1223204.87,-1054223.90,-1340750.66,-2679741.67,-1681887.09,-1259291.37,-421680.12,-557307.95,289980.60,966875.60,641375.97,1773116.63,1429328.05,916436.38,312156.25,-10982.92,0.0
