,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,39193679009.95,27881113787.70,14536323931.68,5767101864.58,30820540856.76,14278003095.50,8008614192.17,3325911469.00,24553034595.33,10888476853.73,6438885510.08,3305399389.21,21328812376.70,8487952767.31,4875772206.49,1074763704.84,17598361217.99,6804933887.32,3509661007.34,1246801021.89,399112555.26,286555561.14,193255818.35,90068290.95,376922241.29,267612866.07,184227418.74,90336229.34,365001056.85,250752511.90,161435392.50,76703722.83,317436272.06,213712690.98,144291365.04,66120667.69,322153620.66,233450082.52,152439014.12,70626490.79,314350369.07,225999681.70,147142115.96,71975782.74,238112202.32,170267819.00,114081409.58,51042648.06,206615743.83,152126579.60,97560984.36,45867581.75,167049050.66,123426846.74,80891071.02,38354443.20,168391022.20,130964449.34,84311892.08,41978421.80,190119628.76,130158608.22,85655206.26,43043122.93,155786261.76,105139036.34,69461787.18,32653098.30,154891563.55,113345047.80,69987510.39,28142738.78,109982901.26,52856767.17,105192341.19,54420769.42,97516772.32,55218856.51,35906044.92,0.0
2,营业收入,39193679009.95,27881113787.70,14536323931.68,5767101864.58,30820540856.76,14278003095.50,8008614192.17,3325911469.00,24553034595.33,10888476853.73,6438885510.08,3305399389.21,21328812376.70,8487952767.31,4875772206.49,1074763704.84,17598361217.99,6804933887.32,3509661007.34,1246801021.89,399112555.26,286555561.14,193255818.35,90068290.95,376922241.29,267612866.07,184227418.74,90336229.34,365001056.85,250752511.90,161435392.50,76703722.83,317436272.06,213712690.98,144291365.04,66120667.69,322153620.66,233450082.52,152439014.12,70626490.79,314350369.07,225999681.70,147142115.96,71975782.74,238112202.32,170267819.00,114081409.58,51042648.06,206615743.83,152126579.60,97560984.36,45867581.75,167049050.66,123426846.74,80891071.02,38354443.20,165849867.52,128553693.58,82996525.80,40898595.78,183406518.21,127129251.79,83615457.21,42663457.16,153920564.57,103728350.65,68059219.54,32642130.80,153160660.29,112513825.48,69264253.46,28115428.18,94000109.63,52798473.12,105088161.67,54412561.10,97474676.20,55182640.04,35955315.39,0.0
3,二、营业总成本,33628021539.92,24380099686.76,12491425424.13,5062015226.45,27237614090.76,12445344658.13,7123796060.59,2961446896.54,22838533544.23,10212832097.60,6035087207.25,3075732463.34,19947688862.24,8140646679.04,4788529389.38,1187828599.61,15951780646.44,6766003064.28,3768420947.15,1340321367.94,400398056.65,285405872.59,194407667.32,91728988.29,379532793.19,273458351.56,187056349.34,92623327.95,361019254.73,249023860.84,161097498.38,77775483.19,310044098.76,213002953.64,143755958.54,68313956.89,302437164.89,223689332.54,146946779.87,69225772.19,300399751.97,215513281.96,141109557.79,68788385.49,226360195.07,164290839.32,110152912.45,49220928.35,200304694.99,156759470.41,97040780.58,47722922.80,236546565.82,150110051.57,94442997.43,42830096.19,238865477.13,147062892.77,92487507.65,42410746.17,179375696.27,122297561.98,79979949.99,40749990.56,140442287.83,92065228.10,61811188.23,30402866.65,130916910.33,89812346.60,56979780.28,24684073.00,84932495.72,41911866.01,87920057.29,42104099.14,71021617.28,43175244.46,28081230.13,0.0
4,营业成本,28090840381.67,20629494236.37,10268183145.44,4091426450.00,22267809835.09,9760576072.71,5420875003.16,2256202057.98,18405563600.57,8150075826.25,4662611649.21,2450356165.50,16002174863.07,6253162192.42,3579539914.21,673263319.71,12380991270.44,4969717558.78,2521332525.57,912374927.80,155731026.17,116169013.91,80818822.45,39901129.79,148916233.35,109386146.03,80537137.40,41195459.98,164581070.14,114153757.17,75242048.44,38452653.39,151944345.08,101708870.64,71595918.31,33169532.81,168994541.22,125268704.83,83169146.94,41427953.09,182236890.50,132475996.25,87489253.29,45883431.29,143736371.72,104818425.95,70312648.99,31535996.90,124826943.54,93875242.66,60881917.11,28515351.78,106606389.10,76040195.30,49580025.56,22905427.29,106196432.75,83109712.68,52027917.33,24515164.59,109117968.15,79738477.14,52089228.34,27573317.15,80769943.16,55896143.04,35926367.51,17807935.13,74499997.62,54581002.94,34762148.61,15550326.36,59503274.46,27385106.17,62826240.05,29996992.10,40806595.27,18459407.64,9499198.32,0.0
5,营业税金及附加,1810773890.31,1213113809.07,493566310.52,248745886.90,1333836703.32,554319683.19,332428847.90,110110544.23,1587580592.52,545825224.22,307972947.36,166473598.48,1583851051.78,611997150.54,403086711.14,107256264.04,1429409876.02,574640019.35,306168726.76,103914443.75,5111487.38,3885439.18,2632673.85,1200452.68,5567371.28,3390357.22,2136826.37,963699.56,5086326.55,3399330.42,2152267.33,809427.31,3635661.37,2010080.67,1295953.60,586691.38,2558472.32,1648970.99,994428.27,413549.30,2274574.80,1536184.18,1013391.25,392262.83,1623084.18,1056345.41,655864.44,362098.64,1433888.75,946158.98,646811.75,346291.26,1083856.82,795530.62,462815.76,201056.78,1054072.35,761116.88,524029.84,193243.40,1386990.99,1111510.08,575368.74,323271.52,1029681.44,710879.39,603198.12,372955.86,1444936.91,1022711.75,589521.25,262279.99,878282.47,783288.14,1755011.53,856278.75,1369198.85,796320.19,317492.87,0.0
6,销售费用,1606269979.95,1086688976.97,784893316.51,339641487.13,1602687636.03,1038833671.65,625716403.97,275596911.52,1244811299.78,657087907.78,479889379.46,240449590.57,938831888.70,529373438.84,342262489.83,207003127.94,750709467.53,434061399.73,316944016.80,138241055.79,149378599.47,106922469.26,71239099.44,31339296.70,145561346.19,105639716.07,70304925.31,34468368.12,128628551.97,89072878.41,55808052.70,26351357.44,101276956.84,70655390.25,43352313.41,21950378.85,81594121.76,63046302.22,40142184.57,17638584.25,71736866.58,51452595.17,31440854.50,13596343.50,43906376.58,32650722.33,20544625.62,9210605.82,33810389.65,24975874.32,16160241.45,8171599.69,40103190.15,29222846.47,18193545.11,9048738.61,59903764.92,32016082.27,20085224.87,9570306.99,34010262.22,23287698.73,15115511.49,7433390.47,33373203.08,22203383.39,14568805.99,7636962.60,30531080.82,20892986.25,12868954.00,5312408.80,16949063.31,10047728.87,12251438.04,6425896.52,17740781.07,14315658.84,11566553.80,0.0
7,管理费用,1287909543.81,994577067.35,716616091.88,279157840.76,1200007500.38,911298365.51,632602176.38,281315006.41,968197649.42,627828942.03,393798389.75,186059023.45,751052377.18,525272870.40,332038065.30,146463704.01,617051807.18,396421626.44,258109293.95,98391842.86,90951081.28,56341116.65,37153466.38,19381663.55,80955627.36,54715446.15,33496066.82,16220645.65,60791746.55,40941104.25,26427580.79,12026078.59,50742730.91,37060326.24,26082110.81,12691679.35,48206837.33,32963615.21,21857571.66,10074684.90,43956971.91,30655806.99,20757915.84,9564073.73,37656761.79,27806169.60,19322099.10,8158851.03,43966727.71,31727742.52,18087139.64,8564094.73,50435068.22,35604515.68,17619622.74,8404054.93,59957966.12,23359763.34,15621732.01,6738014.43,29307344.00,18413201.79,12664414.01,6608919.96,30147794.39,16616177.53,11166163.66,5299833.74,30311452.24,17757821.94,12040716.13,4903118.82,15110583.20,4617306.75,8858040.20,3703918.58,9808380.46,6685316.74,4065388.45,0.0
8,财务费用,760394505.14,409804728.43,198932001.06,86266223.73,581196946.41,130041450.85,58664571.54,20333085.85,416489373.61,114433495.39,107212985.29,77125186.60,335211201.73,173897394.53,94023725.95,54539985.75,321680143.75,185100217.33,148607431.28,66029135.85,-1433102.47,-661898.23,-186126.62,-93554.43,-729126.63,-608089.87,-446449.47,-224845.36,19173.35,161503.62,172262.15,135966.46,372544.97,232211.41,93587.98,-84325.50,-587189.72,-585706.99,-563997.85,-328999.35,-2741135.40,-2043733.30,-1351289.76,-647725.86,-3701491.30,-2938367.95,-1579869.68,-46624.04,-712736.55,8993503.85,5023722.55,2125585.34,10304365.86,4580126.82,4712651.58,2270818.58,11753240.99,7816217.60,4228603.60,1394016.76,5553130.91,-253325.76,-464572.59,-1188908.54,-4878334.24,-3361355.25,-453347.05,-714820.68,-5870557.26,-4442176.28,-3281559.71,-1344060.97,-7508707.72,-921563.92,2229327.47,1121013.19,1296661.63,2918541.05,2632596.69,0.0
