,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,154322000000.00,116665000000.00,72939000000.00,37633000000.00,143623000000.00,108889000000.00,67555000000.00,34101000000.00,127489000000.00,96123000000.00,60319000000.00,30969000000.00,114792000000.00,86652000000.00,54054000000.00,27993000000.00,111467000000.00,85328000000.00,53327000000.00,27718000000.00,108313000000.00,81827000000.00,50212000000.00,25951000000.00,98130000000.00,74424000000.00,46004000000.00,23586000000.00,101483000000.00,77872000000.00,48028000000.00,23685000000.00,92707000000.00,69685000000.00,42414000000.00,20512000000.00,77788000000.00,57836000000.00,34681000000.00,16877000000.00,56043000000.00,40830000000.00,24882000000.00,12932000000.00,56427000000.00,42046000000.00,27452000000.00,14307000000.00,55873000000.00,41712000000.00,25210000000.00,11886000000.00,47348000000.00,35073000000.00,21136000000.00,9544000000.00,39222000000.00,29739000000.00,18293000000.00,8331000000.00,24329000000.00,18005648000.00,11261495000.00,5325882000.00,17426153000.00,11934823000.00,6810235000.00,17534065000.00,9057543000.00,17251240000.00,15499798000.00,0.0
2,营业收入,154322000000.00,116665000000.00,72939000000.00,37633000000.00,143623000000.00,108889000000.00,67555000000.00,34101000000.00,127489000000.00,96123000000.00,60319000000.00,30969000000.00,114792000000.00,86652000000.00,54054000000.00,27993000000.00,111467000000.00,85328000000.00,53327000000.00,27718000000.00,108313000000.00,81827000000.00,50212000000.00,25951000000.00,98130000000.00,74424000000.00,46004000000.00,23586000000.00,101483000000.00,77872000000.00,48028000000.00,23685000000.00,92707000000.00,69685000000.00,42414000000.00,20512000000.00,77788000000.00,57836000000.00,34681000000.00,16877000000.00,56043000000.00,40830000000.00,24882000000.00,12932000000.00,56427000000.00,42046000000.00,27452000000.00,14307000000.00,55873000000.00,41712000000.00,25210000000.00,11886000000.00,47047000000.00,34915000000.00,21024000000.00,9429000000.00,39052000000.00,29454000000.00,18053000000.00,8266000000.00,24194000000.00,17899974000.00,11166992000.00,5245109000.00,17351006000.00,11714314000.00,6722292000.00,18007124000.00,8947739000.00,17002379000.00,15191945000.00,0.0
3,二、营业总成本,155791000000.00,115242000000.00,73062000000.00,34692000000.00,145051000000.00,106567000000.00,67196000000.00,31029000000.00,124033000000.00,89346000000.00,58598000000.00,29352000000.00,112036000000.00,80533000000.00,51433000000.00,24738000000.00,109425000000.00,80669000000.00,49767000000.00,25402000000.00,108324000000.00,81400000000.00,52451000000.00,26481000000.00,97146000000.00,71856000000.00,45929000000.00,23684000000.00,99224000000.00,74935000000.00,47997000000.00,23439000000.00,87881000000.00,63064000000.00,39863000000.00,18938000000.00,72164000000.00,52432000000.00,33552000000.00,16513000000.00,58311000000.00,42360000000.00,26577000000.00,13706000000.00,62562000000.00,43365000000.00,27181000000.00,13279000000.00,54131000000.00,39265000000.00,24989000000.00,12208000000.00,47961000000.00,34617000000.00,22033000000.00,10206000000.00,40910000000.00,29615000000.00,19177000000.00,8642000000.00,23999000000.00,17186542000.00,10772831000.00,5005907000.00,17820956000.00,13017730000.00,8569080000.00,17279334000.00,8332710000.00,16336680000.00,14892915000.00,0.0
4,营业成本,135668000000.00,99547000000.00,64445000000.00,32072000000.00,128613000000.00,94138000000.00,60114000000.00,29168000000.00,111687000000.00,81044000000.00,52976000000.00,26402000000.00,96359000000.00,69716000000.00,44268000000.00,21826000000.00,91382000000.00,67503000000.00,43563000000.00,21701000000.00,95151000000.00,71160000000.00,45446000000.00,22678000000.00,87061000000.00,64610000000.00,41571000000.00,21152000000.00,85932000000.00,63938000000.00,41292000000.00,20299000000.00,76954000000.00,55910000000.00,35302000000.00,16725000000.00,62567000000.00,45517000000.00,28943000000.00,14163000000.00,49197000000.00,35639000000.00,22265000000.00,11548000000.00,54248000000.00,39543000000.00,25469000000.00,12624000000.00,47384000000.00,34298000000.00,21971000000.00,10577000000.00,40400000000.00,29234000000.00,18255000000.00,8507000000.00,34297000000.00,25197000000.00,15924000000.00,7266000000.00,19296000000.00,14022143000.00,8775648000.00,4041279000.00,14221965000.00,10208129000.00,6780358000.00,13118104000.00,6309425000.00,12797032000.00,11588537000.00,0.0
5,营业税金及附加,348000000.00,270000000.00,186000000.00,66000000.00,272000000.00,164000000.00,108000000.00,56000000.00,217000000.00,147000000.00,100000000.00,40000000.00,245000000.00,152000000.00,113000000.00,62000000.00,274000000.00,208000000.00,131000000.00,58000000.00,188000000.00,158000000.00,102000000.00,53000000.00,267000000.00,202000000.00,129000000.00,65000000.00,2464000000.00,2165000000.00,1322000000.00,652000000.00,2621000000.00,1942000000.00,1169000000.00,557000000.00,1957000000.00,1459000000.00,846000000.00,451000000.00,1591000000.00,1163000000.00,702000000.00,358000000.00,1386000000.00,1167000000.00,762000000.00,404000000.00,1574000000.00,1158000000.00,699000000.00,329000000.00,1321000000.00,916000000.00,552000000.00,262000000.00,1129000000.00,846000000.00,518000000.00,232000000.00,692000000.00,507387000.00,318252000.00,153297000.00,190682000.00,203518000.00,189302000.00,525250000.00,259666000.00,540847000.00,485786000.00,0.0
6,销售费用,7923000000.00,5311000000.00,3333000000.00,1671000000.00,7086000000.00,5090000000.00,3299000000.00,1637000000.00,6967000000.00,4918000000.00,3170000000.00,1592000000.00,6402000000.00,4633000000.00,2935000000.00,1401000000.00,7081000000.00,5100000000.00,3572000000.00,1905000000.00,7947000000.00,5797000000.00,3678000000.00,1801000000.00,7855000000.00,5791000000.00,3710000000.00,1840000000.00,7204000000.00,5285000000.00,3231000000.00,1577000000.00,6640000000.00,4808000000.00,2943000000.00,1378000000.00,5694000000.00,3991000000.00,2441000000.00,1148000000.00,4256000000.00,3083000000.00,1924000000.00,976000000.00,3576000000.00,2549000000.00,1657000000.00,821000000.00,3586000000.00,2529000000.00,1605000000.00,695000000.00,2976000000.00,2230000000.00,1495000000.00,694000000.00,2953000000.00,2104000000.00,1290000000.00,564000000.00,2058000000.00,1435489000.00,869667000.00,401859000.00,1519416000.00,1081544000.00,645175000.00,1527255000.00,775402000.00,1561442000.00,1395421000.00,0.0
7,管理费用,4040000000.00,2735000000.00,1696000000.00,836000000.00,3736000000.00,2483000000.00,1527000000.00,766000000.00,3599000000.00,2328000000.00,1508000000.00,741000000.00,3064000000.00,2201000000.00,1358000000.00,688000000.00,2754000000.00,2060000000.00,1299000000.00,690000000.00,2582000000.00,1892000000.00,1222000000.00,574000000.00,2689000000.00,1946000000.00,1261000000.00,618000000.00,2603000000.00,2115000000.00,1238000000.00,648000000.00,2574000000.00,1903000000.00,1184000000.00,551000000.00,2182000000.00,1524000000.00,962000000.00,451000000.00,1814000000.00,1322000000.00,818000000.00,416000000.00,1873000000.00,1339000000.00,863000000.00,436000000.00,1831000000.00,1352000000.00,818000000.00,446000000.00,2242000000.00,1457000000.00,981000000.00,478000000.00,2092000000.00,1322000000.00,862000000.00,363000000.00,1226000000.00,789643000.00,477827000.00,224812000.00,893343000.00,710386000.00,500164000.00,1013506000.00,441496000.00,850297000.00,757720000.00,0.0
8,财务费用,7460000000.00,7146000000.00,3243000000.00,-41000000.00,5108000000.00,4531000000.00,2036000000.00,-598000000.00,1121000000.00,902000000.00,837000000.00,577000000.00,5836000000.00,3825000000.00,2756000000.00,759000000.00,7826000000.00,5789000000.00,1194000000.00,1048000000.00,2251000000.00,2387000000.00,1997000000.00,1375000000.00,-1294000000.00,-703000000.00,-742000000.00,9000000.00,1027000000.00,1431000000.00,913000000.00,263000000.00,-1635000000.00,-1499000000.00,-735000000.00,-273000000.00,-456000000.00,-59000000.00,360000000.00,300000000.00,1396000000.00,1139000000.00,854000000.00,408000000.00,-594000000.00,-1258000000.00,-1587000000.00,-1006000000.00,-456000000.00,-72000000.00,-104000000.00,161000000.00,1022000000.00,780000000.00,750000000.00,265000000.00,439000000.00,146000000.00,583000000.00,217000000.00,727000000.00,431880000.00,331437000.00,184660000.00,995550000.00,814153000.00,454081000.00,1095219000.00,546721000.00,587062000.00,665451000.00,0.0
