,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,258145815.47,159906888.79,72447392.69,496460231.64,302091765.99,201803276.01,98380007.51,769082244.46,573754306.95,271188438.81,54167517.71,812133013.52,551496509.85,379032123.63,206482309.77,1387828476.86,369919393.03,292817066.03,82088058.18,357155267.25,270556116.65,167994168.50,68132470.09,907194420.50,885683799.90,671685104.95,300360500.88,1070614948.42,829081388.72,592771214.19,210475898.58,1327075529.97,990204187.42,569754232.83,142448209.00,1196613685.14,598215776.66,330297314.61,128457116.35,1007271068.59,799915340.38,334296740.55,101905946.84,896521012.57,2020000.00,2020000.00,2020000.00,697079370.87,0.00,0.00,0.00,8043614.17,8043614.17,8043614.17,8042742.38,54561157.35,31385732.81,5280425.96,3863052.16,208749903.76,189853479.17,165473548.29,101063272.34,317126804.07,212056738.51,145095667.71,67392513.00,374808814.88,280504073.47,201512621.41,84870875.11,350207327.15,186891767.07,270122234.19,98526155.81,143772959.03,46253056.56,188109060.18,93344608.25,251151964.61,122427117.27,208960220.45,124475076.88,232423182.09,112667023.88,229842760.00,92351712.05,238513581.21,93120900.00,0.0
2,营业收入,258145815.47,159906888.79,72447392.69,496460231.64,302091765.99,201803276.01,98380007.51,769082244.46,573754306.95,271188438.81,54167517.71,812133013.52,551496509.85,379032123.63,206482309.77,1387828476.86,369919393.03,292817066.03,82088058.18,357155267.25,270556116.65,167994168.50,68132470.09,907194420.50,885683799.90,671685104.95,300360500.88,1070614948.42,829081388.72,592771214.19,210475898.58,1327075529.97,990204187.42,569754232.83,142448209.00,1196613685.14,598215776.66,330297314.61,128457116.35,1007271068.59,799915340.38,334296740.55,101905946.84,896521012.57,2020000.00,2020000.00,2020000.00,697079370.87,0.00,0.00,0.00,8043614.17,8043614.17,8043614.17,8027610.67,54894186.91,31468444.75,5030783.17,3826215.84,208666905.89,189774373.61,165401488.89,101040641.58,314363956.06,211197321.78,144094171.98,67392320.69,370551157.58,277978148.09,198991357.09,82975768.18,344109463.94,184906150.54,270308443.26,98758519.13,103533804.71,47064724.67,187672260.59,92663825.14,248449647.57,122063315.58,209483241.59,124484710.80,232225398.46,110059612.69,225286706.09,92414987.87,238467839.66,93120900.00,0.0
3,二、营业总成本,360801864.28,247103004.00,112741632.31,478774322.42,302260300.88,235555375.45,148034164.66,1236481768.51,711583819.57,415262076.58,96084593.23,771195722.13,523123004.79,360069577.04,183993599.21,1344272302.64,409864699.82,311656239.74,104251755.65,638310581.59,468340663.88,321390916.26,128240548.47,1058721121.39,953239014.44,746485075.83,295605746.43,986982844.00,658525455.85,504461041.05,167011505.96,1011896185.93,718869405.21,452431241.54,101159607.46,851975020.09,355163196.57,215233600.17,94195886.70,690167261.26,557619005.38,223270911.17,76908230.29,643365022.04,3905317.58,2794687.68,1397111.03,577388946.14,7250899.94,4844010.73,3098666.62,316762009.40,170780759.03,240874452.30,26285606.38,167237950.51,86248063.17,41800282.19,20212936.27,254779076.40,195699032.32,159405471.06,94622855.59,290121598.99,193044830.26,133800828.35,63612749.40,342279011.05,259397394.40,188956626.63,81270487.71,317336264.20,157951431.75,247428279.45,96548864.91,120645291.40,60310114.49,255497838.56,135173431.32,249432362.94,131831608.47,314803407.13,0,288468680.01,0,209026359.02,0,210551545.59,0,0.0
4,营业成本,253228515.25,169643148.19,60418883.15,466846313.56,274060789.97,179014128.33,80838081.39,688134786.87,441734380.76,240663636.34,41427382.76,507341816.94,303425460.41,221501097.31,125325315.16,1038999364.36,229051212.75,190670881.45,76823070.65,377825839.48,294919275.47,199682330.13,93813384.61,812646741.40,784118394.16,603284079.08,237093937.20,716600167.35,519192858.92,402851814.43,122008819.79,694701892.81,517849049.93,315252193.68,53748590.79,611358106.37,243104391.96,147111848.15,63855191.51,552377433.39,458188035.99,180324200.27,59431983.42,507936396.56,303674.53,303674.53,303674.53,476213354.10,0.00,0.00,0.00,18604441.99,18604441.99,18604441.99,7504005.51,56896375.13,32403825.79,5097007.79,3582679.20,182253680.74,157931445.23,136550106.47,82747609.30,239093849.21,164729981.17,113610930.89,55009152.56,283909032.45,218926547.70,161232653.42,70658482.37,260099237.88,132890442.77,190773070.14,69952552.72,78128362.40,38137886.10,179173776.40,90637371.25,202693637.86,94400014.83,184864755.79,0,184632035.11,0,140197120.80,0,125656178.17,0,0.0
5,营业税金及附加,11756328.72,7349895.69,3628237.83,22141602.55,16252059.98,9748526.50,3914680.33,36468099.68,30478448.13,13429216.49,1442035.44,50468144.68,36650137.51,29226605.32,18337899.38,118473836.28,34808791.07,33390740.51,2563090.04,14155723.02,10839918.34,8334883.35,2143076.56,60857292.37,57959331.84,45591466.92,25242834.44,101680223.62,59909212.01,42080609.54,16796938.43,159837913.97,113743378.25,71001200.48,20419530.20,145054502.30,64673040.49,33387610.28,12624231.19,79982896.57,67548147.31,25446869.26,6506648.14,84463087.15,112110.00,112110.00,112110.00,56247555.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602122.20,2505680.18,1666341.59,815775.55,4184823.59,2647390.03,1653857.14,387677.03,3783337.51,2418118.25,6982455.32,2805490.55,3883543.52,1934406.30,5406892.60,2540165.46,6961806.76,3202138.63,8046793.97,0,6802397.90,0,7694242.98,0,16430842.47,0,0.0
6,销售费用,1960282.62,1765447.00,1519143.49,8851215.29,7774879.49,459656.29,1802153.43,15901340.96,6400355.24,5262220.69,3360555.03,17497517.13,11731936.79,4672867.59,1082201.66,11118795.03,5197639.73,2238314.69,590611.30,9350654.87,5592398.59,3795208.76,1860287.60,6557565.03,3282961.27,2939860.88,1326863.03,19195642.92,11439089.26,9719133.57,4549326.17,27446825.89,15079709.78,6894763.25,2244761.56,29930973.81,13326680.85,7650069.33,2355417.39,17688201.58,8195170.89,4135050.30,1266704.08,17389306.70,0,0,0,21283717.02,0,0,0,376980.99,376980.99,272509.18,38806.10,1474221.49,1113802.24,480731.77,306776.88,5595571.49,4044813.35,2827097.81,856614.49,4425833.12,2981796.27,1558973.06,741925.38,6625407.47,5152805.25,4138858.66,1196204.11,9943464.94,6219998.35,12963811.35,5454476.97,8906797.32,6527944.67,16043935.60,7119428.89,16384368.87,7886976.13,21088941.30,0,14625594.27,0,10691462.18,0,29774270.46,0,0.0
7,管理费用,61592413.22,37449602.67,26800474.11,77660166.68,47717210.96,35664491.10,23390843.05,101397463.77,126010467.79,77250133.12,34700336.70,102148712.61,99748020.84,63630478.14,28839437.46,106124832.96,95199357.28,68137809.71,26692899.03,130297522.89,73928306.73,62002740.48,16044260.07,65610143.39,43108301.26,32863468.96,16443441.80,78971434.95,48961410.63,32253804.96,14283889.63,75370363.68,40752053.36,29065401.04,7965699.61,44289117.02,24308687.67,15739352.23,8574159.77,29411907.60,15171064.45,10216022.62,5250408.78,33698479.13,1987727.03,1434581.36,423922.27,18741265.74,1547458.00,1041742.77,817306.44,41048614.04,135834266.54,17754874.72,14815845.53,86313305.69,42561579.32,27745835.57,13296132.69,48977652.34,20945219.25,12967137.29,6404609.47,25474156.31,13940879.72,10923891.28,4088224.50,30612139.74,22530054.83,15983566.80,6107986.83,31034084.77,13628273.01,21597967.70,9463220.93,18922386.39,6268390.18,16004192.00,11426379.95,25114938.11,11276676.33,37754496.98,0,27421783.17,0,25791158.47,0,13660298.13,0,0.0
8,财务费用,32264324.47,30894910.45,25847978.38,31058282.81,12132292.57,20494544.49,31226488.20,89781555.31,66929301.62,37436406.80,13226268.45,8148778.74,28834913.04,-1053972.54,5245971.22,-15981752.67,-6834619.09,10177902.08,408200.85,10852543.63,10919839.11,6225462.41,459450.31,19302261.54,18899131.97,17845600.34,15391847.46,41359834.08,17438183.57,17057468.09,11622164.74,33422082.58,27352244.99,27045664.43,14681668.64,11915862.90,2213581.43,1785830.44,958796.09,4949027.18,3851242.68,2693006.43,4452485.87,1932105.85,1672473.86,1114989.63,557404.23,5071602.30,5703441.94,3802267.96,2281360.18,20305220.94,15965069.51,10650341.74,3926949.24,22554048.20,10168855.82,8476707.06,3027347.50,17952171.83,12777554.49,7061129.49,4614022.33,17525638.15,8886492.92,6040691.53,2957671.41,16947607.80,10140596.59,5947690.61,2920137.37,12476139.10,2794599.37,15110974.94,8873123.74,10804201.77,7441487.24,38869041.96,23450085.77,-1722388.66,15065802.55,63048419.09,0,54986869.56,0,24652374.59,0,25029956.36,0,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-127783258.47,-55676932.09,-9825971.26,6861918.26,304798521.92,40030866.03,41220463.14,1928014.85,85590752.03,42732536.20,42092501.22,5162774.33,85537226.68,52442318.08,7040591.30,-2826116.22,95828297.70,72140925.64,41350291.13,13920089.32,93747117.66,45870893.94,43960599.65,106822.50,29175541.08,1584701.46,498210.46,-2249632.80,21117107.00,4092968.90,3172018.66,2099356.66,9426457.69,7536814.17,9558889.74,5828090.75,5757794.94,4665344.06,455762.29,0,-2054353.35,-170667.84,-170667.84,0,-168548.13,0,0,0,236426751.44,0,193592284.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58568.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1645533.14,-301845.35,-185217.71,-641729.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219337268.51,325854494.96,325854494.96,59038600.00,268304424.95,0,0.00,0,0,0,0,0,227462.16,0,0,0,0,0,0,0,-5985.00,0,0,0,3022860.85,0,0,0,0,0,0,0,-6642.46,0,0,0,30654.06,36333.03,39828.73,39828.73,9582888.64,508707.69,508707.69,827067.38,-3504754.32,777256.18,-1130870.24,776696.69,-3932645.73,-1556309.85,-486275.09,0,174907.80,174907.80,42026249.98,15753483.91,17292239.53,2286048.35,-28951218.21,2619739.01,-15012375.62,5257185.89,19245859.07,11675605.23,14753410.96,0,0.0
13,其中:对联营企业和合营企业的投资收益,1645533.14,-301845.35,0,-641729.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-28058193.61,-11939364.99,-40479457.33,17163739.36,-1603574.28,-35150458.47,-51039435.95,-470423380.67,-137829512.62,-144073637.77,-41917075.52,40937291.39,28373505.06,18962546.59,22488710.56,43556174.22,-39945306.79,-18839173.71,-22163697.47,-281155314.34,-197784547.23,-153396747.76,-60108078.38,67810567.62,258299280.42,251054524.08,63793354.45,351936529.37,170555932.87,88310173.14,43464392.62,315179344.04,271334782.21,117322991.29,41288601.54,344866127.21,243111148.17,115063714.44,34261229.65,317103807.33,242296335.00,111025829.38,24997716.55,253150005.53,-1885317.58,-774687.68,622888.97,122713285.58,-7250899.94,-4844010.73,-3098666.62,-308718395.23,-162737144.86,-232830838.13,-18242864.00,-112683435.62,-54862330.36,-36519856.23,-16349884.11,-45998518.58,-5749220.12,6167905.96,6480245.48,36588093.72,19520615.94,11803547.05,4606830.98,29025049.51,22533935.25,12075124.54,5027084.09,44202500.42,33274025.47,31549109.85,1977290.90,23302575.43,-12882150.13,26591652.53,-200603.35,18996070.24,-7118442.85,-136260995.01,-25085326.02,-71050146.63,-15917523.43,38729825.42,26603052.84,43790731.50,20359300.00,0.0
16,加:营业外收入,2403082.00,1950000.00,62847400.00,34525504.24,450371.76,4500.00,4500.00,382500.53,452339.37,328509.15,110376.19,1517228.35,1339633.74,773442.32,103956.60,2575278.39,1181268.39,438304.39,104680.00,286932.58,997159.09,963630.55,911609.10,124634269.14,109926.34,97999.70,52276.70,1277803.27,787166.83,194986.91,176108.64,1669367.66,1028090.55,742015.10,56746.89,37519272.84,20280150.53,30344.53,18000.04,5076443.14,5044333.62,5032460.00,5031460.00,10808752.70,0,0,0,86387503.12,0,0,0,660487.12,660487.12,375069.00,1490240.80,41562.00,642582.50,24463.00,20000.00,100962.79,561197.69,557085.33,28561.38,1341142.19,122027.95,77716.15,351.50,260954.84,257688.84,79400.04,60208.54,185847.55,86233.00,2274668.79,54117.44,1767948.62,831424.08,2474029.77,2098925.91,12067058.99,90680.63,830490.82,0,716608.24,0,144152.42,0,5373804.15,0,0.0
17,减：营业外支出,1948782.89,37400.00,37400.00,23253184.84,1149171.00,1109172.00,267201.37,19457282.26,10533621.38,3445782.38,4035.00,1052830.97,959435.49,691326.45,689562.59,2778131.93,1708656.70,112029.32,111129.32,1895679.54,1950333.19,801277.91,718701.39,2712355.29,206881.39,196881.39,0,4437927.81,338602.12,283154.02,49600.00,8471765.06,517691.57,313017.76,84138.43,5967390.23,389800.00,233800.00,23000.00,550007.53,143974.11,0,515128.78,2658695.21,0,0,0,1422815.54,0,0,0,179128181.74,95983723.53,2999.82,0,38025916.85,135155.80,57730.16,33831.34,642911.35,632551.45,184581.45,168003.91,30318467.64,24360.93,24360.93,1930.20,918522.07,20661.53,-22235.65,152327.44,1023273.81,582000.23,340657.72,81710.59,932757.61,24555.85,1269559.28,1359751.84,711929.49,410910.01,9670520.40,0,2374593.77,0,501781.97,0,6469232.35,0,0.0
