,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,870398325.58,640310570.81,441393740.09,255562091.53,877569053.04,643029865.29,444305232.18,246072065.33,962101572.83,716448536.18,469415258.67,261426395.93,906058549.09,661841322.16,448593812.36,254717619.57,881279114.86,652393119.85,439586026.18,249401660.17,882798199.16,650882927.11,445114115.70,242415188.34,859439008.91,617544906.20,419779870.84,225931218.70,818017338.69,607605840.26,409302979.30,216222561.28,797189525.60,607949885.46,434349564.99,241911435.52,866897808.49,642812837.82,433158712.97,223374853.62,865662045.05,662166748.54,461975708.48,203977264.04,711292188.67,518661499.83,357657422.34,189651806.21,679411784.32,534882130.18,367537554.91,188633671.75,709649373.51,516971315.24,360707150.05,197987889.02,846443309.24,616853432.05,421370274.05,202756881.66,1899258503.90,2047597901.19,1365955931.93,598747688.82,2195341446.95,1632185725.44,982857554.01,446344973.68,1705930727.89,1202303969.19,809706230.81,413717250.73,1137250535.94,422428330.34,600202232.64,251154371.06,400954868.86,189812646.36,376077953.00,203849635.88,466977268.00,227307693.96,327451472.06,211244739.16,317593923.00,244635475.00,199502092.00,0.0
2,营业收入,870398325.58,640310570.81,441393740.09,255562091.53,877569053.04,643029865.29,444305232.18,246072065.33,962101572.83,716448536.18,469415258.67,261426395.93,906058549.09,661841322.16,448593812.36,254717619.57,881279114.86,652393119.85,439586026.18,249401660.17,882798199.16,650882927.11,445114115.70,242415188.34,859439008.91,617544906.20,419779870.84,225931218.70,818017338.69,607605840.26,409302979.30,216222561.28,797189525.60,607949885.46,434349564.99,241911435.52,866897808.49,642812837.82,433158712.97,223374853.62,865662045.05,662166748.54,461975708.48,203977264.04,711292188.67,518661499.83,357657422.34,189651806.21,679411784.32,534882130.18,367537554.91,188633671.75,693945460.08,503563317.47,350400785.67,193452492.66,833679230.08,608194288.04,415492506.73,199851071.30,1886944340.34,2040448895.07,1359293927.08,595459452.13,2179799385.38,1623045916.04,975969337.73,443130264.48,1688875980.55,1186218011.91,799017698.26,407783455.49,1114928182.95,412843997.34,573862663.15,239270495.09,390526499.82,186180529.41,367984242.00,203609299.42,466182823.00,225559167.57,327451472.06,211242623.78,317593923.00,244635475.00,199502092.00,0.0
3,二、营业总成本,847836592.65,618055119.45,429311991.12,247799383.44,846141042.60,607861615.81,415446659.36,236687891.72,929004463.95,697915345.97,455525302.53,259389768.17,880338018.03,644156866.83,434524659.31,249506899.12,862396727.72,636612992.99,429171194.06,244441980.42,878170353.99,640946936.19,436908038.00,237944843.59,831747504.80,602332613.93,405110559.92,214906630.40,814997291.61,605288359.21,406424513.40,212499168.32,797048352.99,612462577.41,435451601.82,237318936.71,861133328.10,634042851.73,424157143.10,216822087.57,841994861.03,635931753.39,431619920.27,202428393.28,735746784.26,522348076.81,358240051.17,186883657.56,688192293.35,533909294.77,365599235.89,187489223.31,740821595.73,543765457.44,380132323.65,197151568.83,893062010.97,659514459.68,440980038.67,219794579.70,2393510255.74,2014229013.99,1349092748.07,594385952.16,2161738882.03,1578533450.21,951317971.72,440203897.32,1659375290.05,1174689724.73,792605806.50,408116214.61,1095633463.76,412387189.08,565365101.52,231444188.98,373639226.25,170602699.21,367261165.00,178397506.21,455922189.00,0,268728787.98,0,265904126.00,206651696.00,174018951.00,0.0
4,营业成本,675949548.59,495160027.41,337556913.71,195592042.35,665778156.32,483587966.44,327401908.08,182990189.82,762890041.75,573175341.97,369894671.48,202908763.46,721657540.40,523073125.30,351506443.18,195200789.81,696811634.54,517461166.12,347818005.80,195023595.23,711603783.31,523293536.42,358052711.75,194311630.38,678998585.19,482124350.67,324945154.22,175883673.99,646957329.91,477694040.86,321795287.13,168836278.62,612670370.99,467397218.35,328621673.69,180213120.66,651060911.67,481535917.20,321767427.12,165765829.25,636048085.04,489223174.32,336309899.17,156918494.28,541728439.82,389402431.27,266668340.67,142057542.76,510128704.88,391814588.52,270952604.73,140531326.22,559329416.43,438529627.57,316999636.30,153131633.03,681051551.33,495524549.62,337173184.47,160191192.84,1724023789.98,1839373514.47,1238236552.26,545355369.66,1937805398.01,1434332032.90,857412372.05,396787249.71,1498559829.40,1051392069.58,715186823.80,367538670.51,946888477.65,344486318.92,472846948.74,192653335.04,323174505.33,143741922.99,304677892.00,158082585.73,378856738.00,0,226506119.63,0,222758952.00,172542759.00,154000109.00,0.0
5,营业税金及附加,5995715.48,4750942.76,3561052.07,2231534.33,6547274.38,4996308.99,3690608.47,2068724.99,6613061.49,5117064.31,3997924.45,2260179.86,6543181.89,3858592.18,3425140.13,2227544.80,6286393.21,5025245.78,3679561.78,2443292.63,5439558.10,4248026.95,3094491.27,1660964.26,5524463.16,3933386.21,3050466.66,1704387.28,4739840.78,3262209.68,2371131.86,1107198.37,4472619.83,3368331.38,2647677.64,1685847.79,3730749.61,2804384.42,2072379.14,1076779.14,3763018.17,2764066.15,2030416.40,1037040.31,4024109.64,2977744.61,2022116.09,1177732.94,3931995.33,2470091.36,1795133.79,836410.46,2340982.97,1724674.79,1302357.55,703715.74,2630620.39,1871161.60,1298235.98,681003.46,2895699.11,2393954.99,1733356.31,877299.33,3658182.71,2660569.76,1911768.43,1339910.61,3303205.80,3975436.95,2125729.49,706678.87,2755524.57,1608549.40,2025035.95,1022428.55,2531126.49,637657.43,2244650.00,1041130.89,2334598.00,0,1074144.01,0,1242794.00,671661.00,2168891.00,0.0
6,销售费用,90076487.54,70028595.56,47438473.21,24897296.89,97490174.77,62975016.94,43323912.38,25495419.30,90607784.89,65235108.28,40285872.27,21124979.13,81887598.19,60784642.76,37624277.54,19693242.67,82316892.33,56534593.39,36858759.33,15901279.16,78067302.17,58542854.97,37799063.33,15077776.37,80504323.09,64036967.93,41671893.94,16687449.63,75319498.79,61400970.21,40875139.91,20242019.87,87702928.51,69748395.99,52092712.61,28573230.50,113156750.27,84646416.23,57407394.90,27663042.80,95356500.48,74165873.38,47386576.42,22833096.28,76789537.46,53980492.26,37746897.38,19425288.47,76199618.90,61440551.17,41405868.30,19514985.65,73074451.67,52999386.04,34785347.97,18160511.70,69576560.34,57636813.78,38485956.01,20089122.27,79134037.51,57569890.33,35837654.10,15420836.31,76349811.10,52641339.33,35342119.82,16656248.80,68738190.08,47572181.09,30646804.45,13882469.55,58921033.47,28133380.87,40245751.45,17655073.80,28862475.97,16699744.09,30063331.00,19364820.18,40387816.00,0,24673254.51,0,24654979.00,16213908.00,12174198.00,0.0
7,管理费用,80544531.53,56511362.10,41358479.23,25029178.35,75919206.88,56215083.05,41138794.41,25995904.69,71345702.55,54777015.05,41714799.99,32974366.48,75231973.97,56410082.57,42056106.85,32462588.49,75015988.19,58480203.55,40925580.82,30858898.07,79067365.31,54348777.94,37467393.00,27236691.15,70181273.12,54396095.29,36565089.99,20898620.63,83369316.63,62966326.92,41399190.49,21925167.89,83320130.02,64070104.42,45579829.18,24865974.58,89225999.43,61699122.55,41051857.57,20475634.79,92727432.98,57114331.06,36115060.32,17063732.20,82130677.73,55544674.24,37742476.31,17036594.88,71377935.88,58486126.69,38305823.85,16717465.35,70444201.03,25678437.51,12230562.28,16966215.17,86836058.41,60123825.72,37991106.50,23085572.29,534361306.49,76393159.07,49255964.20,20896011.56,112614416.34,64121457.59,40399460.50,17993144.00,62131885.21,52292406.59,30788112.77,17367084.41,67110212.29,27871951.52,34094836.54,15455921.55,25917876.54,13689835.95,27861691.00,12443152.32,34026438.00,0,18990376.51,0,25134220.00,20912056.00,5707904.00,0.0
8,财务费用,-4729690.49,-8395808.38,-602927.10,5082216.03,-12116226.59,-12975780.18,-2961833.04,9687828.14,15782585.87,11554971.22,6265639.69,1586008.23,-17076956.14,-7020415.61,-5388314.00,1145393.81,-14995134.70,-9974551.99,483804.78,-701791.72,-1623928.94,-2418179.47,-2477067.85,-2508231.82,5215976.59,3958680.97,3786135.50,658111.07,494926.45,-1521943.35,-828733.56,644777.44,16981706.70,14222050.55,9173390.74,4545889.56,14040073.59,9434144.56,4650842.60,1914529.27,12722275.92,11500203.98,8495387.18,4525584.95,45020668.08,38978618.02,31012899.32,18268933.47,47051520.07,32224500.52,21492105.32,9889035.63,35632543.63,24833331.53,14814419.55,8189493.19,52967220.50,44358108.96,26031555.71,15747688.84,53095422.65,38498495.13,24029221.20,11836435.30,31311073.87,24778050.63,16252250.92,7427344.20,26642179.56,19457630.52,13858335.99,8621311.27,19958215.78,10286988.37,13643851.80,2573895.38,-8322538.52,-4166461.25,828454.00,-12534182.91,316599.00,0,-2515106.68,0,-7886819.00,-3688688.00,-32151.00,0.0
