,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4100058390.14,2753259530.98,1863797082.94,983043210.00,2996951202.38,1842223345.09,1285684358.53,678371367.26,3855695680.64,2676812934.92,1897010698.52,854724194.63,3009898941.86,1219823404.06,799160677.41,422456067.53,1626196785.19,1154461386.66,830422533.16,476366781.75,1746335463.33,1241492564.69,907003395.77,523465632.40,2036736478.08,1467321028.47,1080580686.74,587592931.59,2068528405.28,1471526642.82,1047956447.06,595463467.40,2134717864.23,1510774046.92,1097869221.92,653297493.29,1892403587.47,1312466560.62,918059764.61,519649314.50,1559317580.06,1064012828.49,731768190.25,404195794.34,1368213791.78,960853160.24,674145478.08,394719011.33,1118627895.30,756081911.22,518351207.24,285844651.23,879972853.69,591567067.96,415107781.76,236865387.64,686091969.27,467581981.62,330746644.85,196857808.85,547818186.83,381800600.33,274845637.56,161086656.15,495141213.67,346609287.59,234761538.48,134715645.06,370629942.02,262631485.87,183780346.12,109031843.66,619146588.95,346070638.95,604279122.71,270665829.27,549467512.24,261683837.68,535827889.61,236134427.41,441078557.58,210131020.45,382192357.70,183766670.52,357446045.03,166224131.63,272913000.00,128521087.67,276483197.56,230345952.00,0.0
2,营业收入,4100058390.14,2753259530.98,1863797082.94,983043210.00,2996951202.38,1842223345.09,1285684358.53,678371367.26,3855695680.64,2676812934.92,1897010698.52,854724194.63,3009898941.86,1219823404.06,799160677.41,422456067.53,1626196785.19,1154461386.66,830422533.16,476366781.75,1746335463.33,1241492564.69,907003395.77,523465632.40,2036736478.08,1467321028.47,1080580686.74,587592931.59,2068528405.28,1471526642.82,1047956447.06,595463467.40,2134717864.23,1510774046.92,1097869221.92,653297493.29,1892403587.47,1312466560.62,918059764.61,519649314.50,1559317580.06,1064012828.49,731768190.25,404195794.34,1368213791.78,960853160.24,674145478.08,394719011.33,1118627895.30,756081911.22,518351207.24,285844651.23,836749193.71,564152584.70,396008771.08,227406048.86,653076735.34,442601010.68,314427134.03,187537802.54,518717846.94,363496763.06,262921819.19,154551489.61,476113666.54,333283196.72,224969855.40,129369616.14,355723449.42,253662015.90,178213341.07,107110752.41,603507594.15,335628666.03,585598083.08,259395441.02,537117640.11,258696105.83,533481428.64,235974688.32,440184428.93,209387186.58,381545737.89,183566408.18,357197813.16,166197367.73,272904000.00,128521087.67,276483197.56,230345952.00,0.0
3,二、营业总成本,3967423313.14,2696698688.69,1827718223.11,946608344.16,2844741106.96,1745928081.36,1190384755.57,603940683.45,3314954027.14,2429789567.88,1739859940.32,796933009.46,2726557847.57,1220229960.27,788249418.16,395012546.37,1610396953.16,1131039222.05,801038680.06,443950620.12,1743970049.37,1232482929.65,889096120.53,503863442.08,1963491367.29,1396139129.27,1008602078.14,534024762.02,1957303676.90,1373473318.45,967041157.68,544248454.76,1995635990.99,1419309394.21,1021056979.38,598830178.03,1738524909.89,1198538672.43,831947038.10,464788018.88,1445951279.63,980904813.28,668525694.89,362525257.74,1251331070.17,871670598.27,614726761.62,348438728.54,1036870913.91,702571257.20,479653618.90,260681590.03,813104161.42,550251789.23,386247727.95,217868690.81,640540752.41,438583325.09,308357181.48,181391618.43,503168835.10,352413911.04,254361185.71,149824158.15,458456433.43,326262642.48,220546808.88,127335487.07,348810643.16,251933308.44,178730718.06,108704388.59,649817880.17,342481004.19,599847542.52,261268758.61,535032794.34,247224548.48,500817806.78,218524689.91,396005753.00,0,341810245.25,0,319067524.79,0,0,0,255305119.71,212261116.00,0.0
4,营业成本,3200542965.85,2207435919.72,1510461133.64,794391587.56,2334243204.81,1410476488.33,969288809.30,492112466.21,2824257507.53,2148410502.45,1551048516.87,711101375.89,2252500856.95,1006474437.71,639421485.78,329506983.13,1245531665.74,875934229.16,631872450.78,366409638.23,1361470581.49,956925377.59,703975621.88,409135705.18,1608212163.44,1152254330.95,850407767.96,460732646.24,1621977240.25,1148080884.92,820661873.87,468330021.82,1686817839.44,1188523420.59,867873079.70,517590263.91,1473887446.90,1016954791.48,710032087.28,403778397.66,1223217509.75,825653035.09,563477537.61,309557960.01,1040171040.44,725145162.65,514120683.58,301277426.94,859486196.29,581085723.26,403010168.03,231677058.47,693580676.35,463753075.89,332180237.60,192063291.60,541897402.90,368306798.82,260221980.57,154847486.38,425403664.17,299161695.57,216193930.44,128761690.75,389036815.29,274973956.76,184000625.46,105765453.87,285698151.96,205820472.77,146604329.42,90167012.99,556722387.92,304757269.00,518439316.89,225450076.95,453804932.61,214973173.89,449112755.84,196043644.01,367203759.46,0,307636127.53,0,282624164.36,0,0,0,230774572.29,201793802.00,0.0
5,营业税金及附加,109716308.90,64802034.48,45542614.39,20905823.48,76555809.74,55649145.78,44100046.25,24761492.90,160862879.10,67641167.71,49853364.87,23679023.37,175961494.74,18083240.61,14340833.10,9186613.90,45560957.95,32415337.62,20779474.17,9454081.43,35958374.12,23758401.39,16465420.79,14392109.83,39608303.56,27720575.67,20364567.06,9642153.08,37047526.94,25956104.70,18085850.10,10326517.46,34650546.61,22107870.20,14487133.52,8222662.04,26020174.61,17139419.89,11677830.94,6425835.68,21363916.74,15036426.80,9952559.58,5571655.16,20215938.17,13664933.97,8925743.96,5331823.79,19633816.36,13154200.53,8063579.35,3865458.93,10869349.29,6866586.07,4445059.73,2241522.95,6388379.42,5323669.56,3471928.71,2262034.31,5119820.32,3326568.26,2522955.94,1578833.14,4911254.48,3742302.43,2746490.77,1168653.93,2141699.49,1286810.33,947795.03,791166.27,2763533.49,1532735.20,3183438.28,1552035.37,4685548.01,2669348.25,6475421.87,2570457.53,6234250.38,0,4295315.05,0,3287936.99,0,0,0,11098873.44,6372995.00,0.0
6,销售费用,337514759.99,232412795.23,151895499.86,72084208.75,245223689.83,157752657.15,101191202.84,51956258.68,203345687.21,135009561.61,90327084.34,40200029.71,197840788.67,131947140.20,93115480.70,41427859.22,242799437.66,168590928.78,112952989.87,58832283.99,261224045.35,175627812.81,115905939.79,55841835.18,224692317.87,157933046.36,101927670.02,48646548.58,221731590.82,155510237.91,100471815.31,51179093.20,199060144.31,144317079.97,93695392.85,48864909.12,172835438.18,126808026.74,84023871.04,43061129.28,154312118.03,108774184.04,74699143.38,37436330.67,94656020.38,68449132.13,47968514.05,21529326.24,78008651.47,51563144.79,29081214.41,8722893.97,24110389.51,14596046.83,10825922.25,5816072.82,27189220.57,19680390.09,15131246.68,10482177.25,19014675.43,12018834.72,10004850.25,6018698.44,14518945.57,10979352.13,8961201.21,6290051.42,9732461.05,8407981.54,5445569.91,3605452.46,18930501.30,6732209.79,22465472.54,7935256.37,25779709.08,7332776.92,22329243.22,11920738.80,19978298.57,0,17371843.98,0,17875052.28,0,0,0,7786810.70,0,0.0
7,管理费用,190112601.79,103106178.95,65560674.97,30203324.38,123086437.94,77006666.04,49764438.00,22052148.83,104830033.71,64586582.99,40554377.83,19710700.02,97826491.40,66982767.15,42949967.07,18372743.02,73814336.12,47408997.03,32536847.07,13551403.56,63248046.01,41589409.24,27176353.21,14677056.56,50462566.67,36246931.11,23801642.09,11448095.02,48447039.84,31362259.32,19643040.70,10132670.92,51610927.94,46883945.65,32178829.76,17598347.66,31588969.74,14958308.95,10206764.51,4634824.90,15976439.58,12667208.80,7375907.69,3964590.47,59890852.39,41266709.69,27748417.17,13103743.96,42518260.90,33811820.62,23573889.49,11237693.51,55510377.62,43149718.68,25691651.25,12605643.13,48509618.31,32512323.91,22488927.24,10440484.47,40615559.55,29104773.36,19376802.09,10393310.95,35975191.55,26545965.38,17508831.91,9805426.33,38343378.92,27894784.81,19586804.63,10646195.55,63014853.51,26304188.41,44972953.77,21605338.35,45525400.99,21060088.72,37687564.12,15669457.13,27072251.00,0,20516508.73,0,19402458.09,0,0,0,5279841.16,3855873.00,0.0
8,财务费用,129536676.61,88941760.31,54258300.25,28011687.65,63161928.86,44384133.98,25381269.10,13058316.83,20083574.01,13612837.30,7373722.01,2241880.47,2275809.29,-3611295.31,-1932018.40,-3481652.90,2746177.81,6584261.66,2811450.04,-4296787.09,8925468.10,33796445.55,24823163.15,9816735.33,27312078.28,21461450.59,11577636.42,3555319.10,17450633.62,12202647.11,7826303.24,4280151.36,22377350.29,17188995.17,12534460.92,6553995.30,32329837.10,23037815.31,16366174.27,6887831.36,29957007.52,19211907.59,13458495.67,5994721.43,38517316.70,23904173.30,16722916.33,7196407.61,32859323.88,22227268.90,15195668.52,5178485.15,29033368.65,21886361.76,13104857.12,5142160.31,16556131.21,12760142.71,7043098.28,3359436.02,13015115.63,8802039.13,6262646.99,3071624.87,14014226.54,10021065.78,7329659.53,4305901.52,12894951.74,8523258.99,6146219.07,3494561.32,8386603.95,3154601.79,10638201.47,4591531.64,5220546.21,1189160.70,-14787178.27,-7679607.56,-24482806.41,0,-8009550.04,0,-4122086.93,0,0,0,365022.12,238446.00,0.0
