9,研发费用,295598805.39,245875844.02,157895431.42,68734953.82,311495246.31,227018787.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,610103.46,31538713.32,11985398.98,3381358.14,-77170.26,5651035.44,-1295195.36,-6546942.22,-2108832.68,1246856.25,4728008.64,2288876.79,917274.80,41974639.83,337016.87,6799779.65,0.00,-10647187.48,9108206.05,9018048.48,3002597.65,23471201.28,39467722.29,21776940.10,391843.87,352571164.19,3324282.90,3324282.90,0.00,57783214.51,44289122.18,39376541.55,-520.68,13329120.34,4467931.04,1796907.68,530900.77,12671498.20,-67688.67,-617997.30,-160420.87,18483455.53,1574315.11,1532331.19,0,1485360.06,-570017.65,-542204.38,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-74109.58,-74109.58,-74109.58,-41917.80,74109.58,3088794.51,0,0,0,0.00,0.00,0.00,0,0.00,0.00,0.00,-1821810.62,-1821810.62,3876199.72,5045599.30,2098660.70,276850.08,276850.08,0.00,-276850.08,0.00,0.00,0.00,1138004.22,1138004.22,1138004.22,0.00,172216.85,-944094.43,-507495.50,-896542.01,-1210297.74,-17429.87,-61248.46,67088.67,-2882026.87,-2782103.54,-2782103.54,-1729233.87,2782103.54,0,0,0,-476368.07,-476368.07,-508774.05,-476368.07,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-38444857.09,-35312730.83,-20760242.40,4120324.64,4851803.06,27642766.48,18631787.02,5084198.38,37684501.23,21629312.56,17890277.54,3415465.07,42124593.18,34275507.49,19990759.81,8801753.37,39875786.05,16007758.53,5430777.81,3924944.00,41326221.35,26068514.83,17500259.13,6395389.29,5798450.29,3236176.95,3139773.79,1228647.82,10965748.16,0.00,0,0.00,-8074.00,0,0,0,-401773.81,-58564.08,-50197.74,-25098.87,-1323955.83,-52763.06,-45297.74,-55315.54,-367755.19,-310806.34,-231497.76,-115748.88,3403176.12,3527607.17,-649684.18,-482992.29,-1407611.34,-926770.44,-469189.22,-307179.82,-6500.00,1570.85,1570.85,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-29747.65,-26321.51,-19915.08,-6798.65,-58258.02,-49078.12,-31161.68,-14474.14,-319766.89,-273909.22,-333698.95,-73075.90,-418237.77,-303605.80,-192811.99,-126962.25,-405862.82,-253300.76,-183141.37,-66619.01,-225651.74,-84068.93,-231061.45,-69997.00,-170983.46,-118319.20,-2954.39,-65708.34,-309766.50,0.00,0,0.00,-8074.00,0,0,0,-401773.81,-58564.08,-50197.74,-25098.87,-1323955.83,-52763.06,-45297.74,-55315.54,-367755.19,-310806.34,-231497.76,-115748.88,-1452997.14,-1328566.09,-1152476.27,-985784.38,0,0,0,-307179.82,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,770260556.05,566594084.10,373552011.34,133864757.25,789021888.27,588864960.42,377977294.41,120891389.42,668131691.65,474951571.34,261211463.56,66757241.69,460614426.42,332934289.54,232142835.36,105848957.34,338267925.04,298239900.00,163875338.41,76849913.06,414875401.55,288741861.92,192502355.29,63399754.03,302904337.33,205347933.26,123957315.88,47156378.47,-210786844.10,143604080.18,80883634.69,27870813.78,129347010.59,223493472.43,117588743.11,55258434.30,422647158.02,290445682.50,149012762.74,55504877.75,180913758.36,130648029.58,58531790.07,3658501.83,172828892.47,170723227.08,114914200.40,46364503.07,221769838.62,173727681.14,103800000.27,46059656.84,172855350.77,126439737.62,75697220.31,25218517.86,120368100.00,89235427.31,54795435.31,92822500.00,87917600.00,0.0
16,加:营业外收入,1517311.80,1055172.08,915319.27,26139.39,141828.07,2793111.54,2711781.27,2695520.85,845959.44,177750.93,144459.36,7745757.91,56104608.43,39290328.72,15906512.80,8375327.14,49219474.53,27415376.88,14548208.94,6629674.77,37017780.95,24734261.01,11869510.24,6189597.81,31239151.11,18007763.67,12603172.58,8671912.00,18396205.73,12637726.29,6934328.83,1458931.05,15181138.18,12641245.99,10421169.11,9138438.98,9325844.19,4614296.94,1433045.59,749194.95,10639810.55,3333182.39,1690072.30,619271.65,8351163.54,5313330.26,3569964.62,1708897.10,20530618.80,2685338.19,1118815.68,1118905.68,302444.00,0,0,858191.98,11200.00,0,0,0,191700.00,0.0
17,减：营业外支出,5227021.57,1693625.68,1269342.84,35128.49,5341526.77,2603127.39,2350509.58,230995.38,10955715.46,5505869.28,2822189.75,795702.95,11130995.92,7087104.15,4151818.21,1743063.38,11811066.45,8954885.81,2282663.56,1081091.63,16895245.14,4510321.23,3434856.26,1118857.84,7792300.64,3952179.23,2750930.73,737641.87,9366689.37,5703384.88,2748297.45,811181.83,9345890.91,5760258.01,2111879.21,1007740.02,10577473.47,5914967.01,2238363.38,671027.14,3698709.03,1003520.53,583615.15,244346.64,4112205.65,3421257.74,2723845.61,534113.68,5367696.00,2638012.71,2384780.84,572348.73,3633658.47,3166121.03,1208951.71,423018.80,1909400.00,1489161.69,717333.30,2977100.00,6689700.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,5271940.95,2669429.36,770455.68,7660845.22,4109758.22,2140735.01,569047.41,7638655.58,5221333.12,312262.42,150030.30,6085212.40,1476638.78,1464686.35,218866.14,3419180.03,962904.69,823812.06,13078.99,6587140.14,3165147.56,1148505.30,27265.43,5277709.94,2410007.55,0,2337.18,7499531.52,3964970.93,1194119.19,248312.67,2145164.84,24512.00,0,4585.00,444645.13,363246.24,0,0,3707507.98,1348175.01,1298326.36,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,766550846.28,565955630.50,373197987.77,133855768.15,783822189.57,589054944.57,378338566.10,123355914.89,658021935.63,469623452.99,258533733.17,73707296.65,505588038.93,365137514.11,243897529.95,112481221.10,375676333.12,316700391.07,176140883.79,82398496.20,434997937.36,308965801.70,200937009.27,68470494.00,326351187.80,219403517.70,133809557.73,55090648.60,-201757327.74,150538421.59,85069666.07,28518563.00,135182257.86,230374460.41,125898033.01,63389133.26,421395528.74,289145012.43,148207444.95,55583045.56,187854859.88,132977691.44,59638247.22,4033426.84,177067850.36,172615299.60,115760319.41,47539286.49,236932761.42,173775006.62,102534035.11,46606213.79,169524136.30,123273616.59,74488268.60,25653691.04,118469900.00,87746265.62,54078102.01,89845400.00,81419600.00,0.0
20,减：所得税费用,73096830.79,66625520.18,51362879.67,20321100.28,94425236.66,86598483.38,56222788.22,18950626.90,80157638.49,68184277.51,36925757.11,11432548.10,64734500.43,55697830.28,37112214.56,17078320.75,52604334.72,50984826.27,27844199.83,13673223.55,53567149.55,46899370.43,30625489.21,10382355.68,48506433.98,31640658.38,20592161.35,10150122.47,16252961.74,29703621.62,17243193.25,6609747.21,44658614.96,41642477.99,22303119.77,8484341.35,58410886.86,41566417.58,21745541.76,8240057.95,25998068.94,21238733.55,9739164.61,1635777.30,28860207.04,43012488.40,26999165.54,12046262.71,59252978.22,53886664.04,34058776.74,16631687.49,41247413.77,41046127.62,24851329.79,8534704.57,31402500.00,29484895.90,18849623.18,28687200.00,25768800.00,0.0
21,五、净利润,693454015.49,499330110.32,321835108.10,113534667.87,689396952.91,502456461.19,322115777.88,104405287.99,577864297.14,401439175.48,221607976.06,62274748.55,440853538.50,309439683.83,206785315.39,95402900.35,323071998.40,265715564.80,148296683.96,68725272.65,381430787.81,262066431.27,170311520.06,58088138.32,277844753.82,187762859.32,113217396.38,44940526.13,-218010289.48,120834799.97,67826472.82,21908815.79,90523642.90,188731982.42,103594913.24,54904791.91,362984641.88,247578594.85,126461903.19,47342987.61,161856790.94,111738957.89,49899082.61,2397649.54,148207643.32,129602811.20,88761153.87,35493023.78,177679783.20,119888342.58,68475258.37,29974526.30,128276722.53,82227488.97,49636938.81,17118986.47,87067400.00,58261369.72,35228478.83,61158200.00,55650800.00,0.0
22,归属于母公司所有者的净利润,691064377.31,498600341.17,321320436.13,113429410.47,688955874.69,502188074.88,322028049.26,104557505.30,578042928.12,401658292.79,221785083.94,62320506.59,441183781.48,309535914.72,206828252.87,95476058.61,323173774.04,265723091.75,148171254.72,68706488.17,381282244.93,261992450.76,170374979.75,58293731.22,279350621.95,189058828.96,114092000.80,45125824.05,-220439520.37,118400428.01,66277295.45,20921132.27,74873505.99,173621109.85,93404167.30,54662293.42,362602054.87,247056014.27,126076155.57,47160583.74,162337432.51,112316985.51,50254186.64,2594284.09,149464902.00,129423995.41,88247840.45,35317187.77,177449681.98,120703094.78,69015849.96,30241589.00,129742476.84,82353206.79,49744148.45,17187981.26,87793000.00,58855655.80,35614625.19,61380600.00,55650800.00,0.0
23,少数股东损益,2389638.18,729769.15,514671.97,105257.40,441078.22,268386.31,87728.62,-152217.31,-178630.98,-219117.31,-177107.88,-45758.04,-330242.98,-96230.89,-42937.48,-73158.26,-101775.64,-7526.95,125429.24,18784.48,148542.88,73980.51,-63459.69,-205592.90,-1505868.13,-1295969.64,-874604.42,-185297.92,2429230.89,2434371.96,1549177.37,987683.52,15650136.91,15110872.57,10190745.94,242498.49,382587.01,522580.58,385747.62,182403.87,-480641.57,-578027.62,-355104.03,-196634.55,-1257258.68,178815.79,513313.42,175836.01,230101.22,-814752.20,-540591.59,-267062.70,-1465754.31,-125717.82,-107209.64,-68994.79,-725600.00,-594286.08,-386146.36,-222400.00,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.420000,0.300000,0.200000,0.070000,0.420000,0.310000,0.196000,0.060000,0.350000,0.240000,0.135000,0.080000,0.540000,0.380000,0.250000,0.230000,0.790000,0.650000,0.360000,0.170000,0.930000,0.640000,0.410000,0.140000,0.680000,0.460000,0.280000,0.110000,-0.530000,0.280000,0.160000,0.050000,0.180000,0.410000,0.220000,0.130000,0.880000,0.600000,0.310000,0.110000,0.400000,0.270000,0.120000,0.010000,0.360000,0.310000,0.210000,0.170000,0.960000,0.670000,0.380000,0.170000,0,0,0,0.140000,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.420000,0.300000,0.200000,0.070000,0.420000,0.310000,0.196000,0.060000,0.350000,0.240000,0.135000,0.080000,0.540000,0.380000,0.250000,0.230000,0.790000,0.650000,0.360000,0.170000,0.930000,0.640000,0.410000,0.140000,0.680000,0.460000,0.280000,0.110000,-0.530000,0.280000,0.160000,0.050000,0.180000,0.410000,0.220000,0.130000,0.880000,0.600000,0.310000,0.110000,0.400000,0.270000,0.120000,0.010000,0.360000,0.310000,0.210000,0.170000,0.960000,0.670000,0.380000,0.170000,0,0,0,0.140000,0,0,0,0,0,0.0
27,七、其他综合收益,217509180.52,219952660.13,-1886349.42,2176416.59,-641411.71,85436.33,1052826.18,699420.51,-912607.18,-2455781.26,-2089070.36,-281955.61,695613.98,149724.94,403674.37,-309326.07,1359972.01,1465679.30,2351975.79,3402459.98,616337.04,455334.91,280235.91,96110.87,-1364776.24,-694049.11,-428434.38,0,-660513.02,465389.85,66593.24,0,122037.33,0,0,0,0,0,0,0,250000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,910963196.01,719282770.45,319948758.68,115711084.46,688755541.20,502541897.52,323168604.06,105104708.50,576951689.96,398983394.22,219518905.70,61992792.94,441549152.48,309589408.77,207188989.76,95093574.28,324431970.41,267181244.10,150648659.75,72127732.63,382047124.85,262521766.18,170591755.97,58184249.19,276479977.58,187068810.21,112788962.00,44940526.13,-218670802.50,121300189.82,67893066.06,21908815.79,90645680.23,188731982.42,103594913.24,54904791.91,362984641.88,247578594.85,126461903.19,47342987.61,162106790.94,111738957.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,908573557.83,718553001.30,319434086.71,115605827.06,688314462.98,502273511.21,323080875.44,105256925.81,577130320.94,399202511.53,219696013.58,62038550.98,441879395.46,309685639.66,207231927.24,95166732.54,324533746.05,267188771.05,150523230.51,72108948.15,381898581.97,262447785.67,170655215.66,58389842.09,277985845.71,188364779.85,113663566.42,45125824.05,-221100033.39,118865817.86,66343888.69,20921132.27,74995543.32,173621109.85,93404167.30,54662293.42,362602054.87,247056014.27,126076155.57,47160583.74,162587432.51,112316985.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,2389638.18,729769.15,514671.97,105257.40,441078.22,268386.31,87728.62,-152217.31,-178630.98,-219117.31,-177107.88,-45758.04,-330242.98,-96230.89,-42937.48,-73158.26,-101775.64,-7526.95,125429.24,18784.48,148542.88,73980.51,-63459.69,-205592.90,-1505868.13,-1295969.64,-874604.42,-185297.92,2429230.89,2434371.96,1549177.37,987683.52,15650136.91,15110872.57,10190745.94,242498.49,382587.01,522580.58,385747.62,182403.87,-480641.57,-578027.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
