,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6411641552.23,4577189580.17,2529714486.95,1097919522.96,4351190559.63,3008974829.22,1883628763.30,684106994.52,2982304750.14,1986957139.71,1343990645.85,569994096.04,2339712007.50,1448098537.81,821281179.05,385605521.08,1348932918.09,970438163.76,633824412.62,290857202.47,1208923955.19,901263952.85,503392796.75,199498326.19,1039066507.32,701415142.71,405853230.84,151204216.58,606097650.34,399400241.62,222546865.13,108162308.94,477212855.95,318249552.92,198005619.22,82958243.91,305476545.46,185467162.25,109843835.01,32160543.59,205956324.80,159019625.21,94116134.33,29883224.32,202446877.59,135565823.63,168310556.65,140033801.21,0.0
2,营业收入,6411641552.23,4577189580.17,2529714486.95,1097919522.96,4351190559.63,3008974829.22,1883628763.30,684106994.52,2982304750.14,1986957139.71,1343990645.85,569994096.04,2339712007.50,1448098537.81,821281179.05,385605521.08,1348932918.09,970438163.76,633824412.62,290857202.47,1208923955.19,901263952.85,503392796.75,199498326.19,1039066507.32,701415142.71,405853230.84,151204216.58,606097650.34,399400241.62,222546865.13,108162308.94,477212855.95,318249552.92,198005619.22,82958243.91,305476545.46,185467162.25,109843835.01,32160543.59,205508530.35,159019625.21,94116134.33,29883224.32,202446877.59,135565823.63,168310556.65,140033801.21,0.0
3,二、营业总成本,5470960895.50,3923101729.82,2313158592.73,1047941282.38,4138134662.00,2863158159.73,1802159418.43,647517739.33,2702793100.17,1738647126.23,1167311863.77,500182440.21,1999404292.77,1228309252.75,699593481.30,333603307.25,1219080118.59,860998031.20,554265835.74,254120826.90,1173886149.01,823763775.58,442292776.46,168813403.88,858106183.94,585524432.20,339584502.83,127132812.58,501568801.12,289395429.72,177206097.62,88797734.64,382485431.49,248935465.44,153046512.52,67259406.42,242673571.72,145918689.37,86102841.21,26377065.21,161389508.47,129092222.26,74313605.32,26146306.12,168327340.13,112337450.65,137245569.93,119225130.13,0.0
4,营业成本,4506351088.81,3250832868.76,1883995620.70,814134466.69,3318315250.99,2299703020.44,1401207006.64,481217789.79,2109889764.47,1365095226.34,947090303.07,405434748.57,1656609468.10,1004804725.45,568191407.28,263663663.98,972127062.12,686198654.43,443629978.58,201579921.25,895017249.28,676882380.94,370534133.16,141575081.20,740889423.47,501729052.16,289962581.00,106924170.14,429116306.87,289395429.72,151043910.97,77349063.82,330285994.74,219957862.99,134998033.81,60230294.51,214746742.06,130476148.64,76461872.45,21099033.78,138826825.35,115657192.38,65229739.90,21916192.24,152277248.04,101436582.89,123059601.43,107871672.25,0.0
5,营业税金及附加,46539670.41,27785510.66,8381962.98,4278363.50,18700721.83,10606368.22,9560322.00,2174508.84,18909660.97,12603953.90,9355800.43,4723279.38,14332330.03,7075336.85,4123667.47,2682027.21,12375233.66,9015945.44,6093445.10,2633426.17,9677228.32,6580104.49,4676994.41,2814169.66,7589136.52,3946363.53,2746893.50,856998.92,5623848.42,3992600.19,2748196.54,215833.43,2378496.39,1367013.92,537282.20,203710.24,877787.17,164679.01,164679.01,87212.98,650094.47,345605.66,345605.66,0,252472.34,19070.05,355301.20,0,0.0
6,销售费用,175325471.27,113937030.99,68941601.00,51018413.60,169105013.68,109681863.51,72401257.10,43757505.32,112861773.43,83963148.66,55745751.56,38937610.30,84469922.19,66582050.02,38495799.70,27290729.29,73727197.77,58053453.74,35209488.73,21426027.17,67622974.39,51037187.25,27651153.54,12571531.83,36013742.43,23526877.29,14751499.55,5718492.73,18710850.00,14237034.40,9604817.67,4086760.78,13691018.32,10831903.25,6688857.81,2707086.44,10070918.57,7601321.68,4495154.70,2247042.62,7186103.54,5303244.12,3704055.09,1782613.44,5143387.75,4172297.77,4718358.31,5375051.63,0.0
7,管理费用,188779337.80,126673146.63,87521336.52,23225342.52,139608053.22,99856085.38,220213342.90,81753288.04,348992794.74,200135805.75,109287902.63,45586608.63,204975976.84,116428653.17,80409374.18,33335155.31,144287980.37,99189043.81,63935746.77,26244026.94,127538750.03,81554241.90,40862351.68,11865030.62,68630858.37,55356801.35,31296623.06,13341040.39,46370764.34,20422969.03,14855456.40,7588248.56,31949137.56,17465368.22,11095011.28,4671565.42,15054975.36,9940159.71,6520517.20,3777059.11,10835590.93,6182442.13,4029136.49,1918294.16,6766181.57,4750019.66,4993353.96,3593574.56,0.0
8,财务费用,95309848.07,67859905.28,56973701.88,35715364.67,93291311.02,62950120.24,41124602.48,23389313.77,46019383.87,33245574.41,21048459.08,8010755.69,2427264.58,6258940.54,2936113.29,4699671.49,12480430.64,8814961.29,6800496.61,2991416.72,16594516.20,6341303.21,-1431856.33,-12409.43,3237770.78,998124.10,859691.95,292110.40,-465028.06,-1315366.66,-1045273.85,-442171.95,-1537877.05,-686682.94,-272672.58,-553250.19,-2154630.42,-2263619.67,-1539382.15,-833283.28,1349425.64,1843169.44,1244499.65,529206.28,3877743.35,1959480.28,2473996.36,611209.25,0.0
9,研发费用,458655479.14,336013267.50,207344369.65,104482521.06,314834847.54,226697471.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,15086810.34,84279463.72,53663230.73,57652887.31,15225333.57,66119722.69,43603417.17,24783647.00,-2510562.36,36589331.03,27159546.72,5437119.38,1932059.97,4082214.03,-274027.51,-1403320.05,-753991.35,57435430.79,1368557.79,0,0,1745252.37,-32786.23,-32786.23,0,2212059.55,-1010.11,-1010.11,0,5718661.53,0,0,0,4077778.98,0,0,0,2166291.26,-239431.47,-239431.47,0,10307.08,0,1644958.67,1773622.44,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,839892030.39,695392808.44,367871074.49,145109231.65,364569367.11,232644309.86,79343871.64,35975205.71,193428655.25,154462548.85,126577546.59,3697669.64,96711.42,743859.58,2033206.38,1835836.51,4776497.70,5204454.43,0,0,559030.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,822370954.51,684542554.48,367871074.49,144268141.54,304020578.23,172126015.47,79343871.64,35975205.71,0,0,210618.50,210618.50,-2340978.38,0,0,0,-1179467.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1633608071.36,1211157409.27,506141578.92,201786979.75,604602814.70,400508112.84,173536956.68,76370764.60,483828710.93,415184622.53,312765402.03,73509325.47,340404426.15,220533144.64,123720904.13,53838050.34,134629297.20,114644586.99,79558576.88,36736375.57,35596836.46,77500177.27,61100020.29,30684922.31,180960323.38,115890710.51,66268728.01,24071404.00,104528849.22,72668585.05,45340767.51,19364574.30,94727424.46,69314087.48,44959106.70,15698837.49,62802973.74,39548472.88,23740993.80,5783478.38,44566816.33,29927402.95,19802529.01,3736918.20,34119537.46,23228372.98,31064986.72,20808671.08,0.0
16,加:营业外收入,403860.62,243979.68,131599.73,45044.82,1783144.26,385387.97,358975.77,87592.27,610514.20,1338837.01,907685.38,2785269.59,20103186.05,5231010.18,3989689.55,2298517.84,91844041.09,9871092.04,2827635.61,938632.85,69256998.87,6081215.48,3931031.02,1527406.89,6400834.50,8314455.55,2017455.98,2017455.98,31650667.05,7135931.08,6542097.04,1503036.95,9746522.58,575650.62,267075.00,65234.00,4376385.00,1305711.00,632055.00,505000.00,2553413.00,1576566.00,245000.00,200000.00,2340000.00,1990000.00,30000.00,0,0.0
17,减：营业外支出,7779323.05,2495539.83,1732149.60,929127.25,800285.29,517020.13,213108.96,10040.00,2402875.30,7370102.55,5659741.37,2086307.80,1590356.92,868920.67,1149304.32,888644.37,45561111.37,9168165.88,4332255.74,1084889.10,5239579.19,1664687.13,2234.72,64410.00,3442841.47,5939204.87,50000.00,0,20419584.05,7455909.47,7355909.47,0,3206865.54,0,0,0,350000.00,0,0,0,0,0,0,0,0,0,6440.00,2120.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,5790063.73,4101120.53,1968363.12,1246846.21,632198.46,925082.02,842178.90,44399881.19,4961634.84,4035823.59,1012557.56,2281425.35,1662211.17,0,0,3262841.47,5889204.87,0,0,10275572.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1626232608.93,1208905849.12,504541029.05,200902897.32,605585673.67,400376480.68,173682823.49,76448316.87,482036349.83,409153356.99,308013346.04,74208287.26,358917255.28,224895234.15,126561289.36,55247923.81,180912226.92,115347513.15,78053956.75,36590119.32,99614256.14,81916705.62,65028816.59,32147919.20,183918316.41,118265961.19,68236183.99,26088859.98,115759932.22,72348606.66,44526955.08,20867611.25,101267081.50,69889738.10,45226181.70,15764071.49,66829358.74,40854183.88,24373048.80,6288478.38,47120229.33,31503968.95,20047529.01,3936918.20,36459537.46,25218372.98,31088546.72,20806551.08,0.0
