,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7303968264.07,5268389139.14,3640474335.37,1787529968.03,5038835609.95,3563812367.57,2307894569.99,1069246857.54,3957902807.15,2802398350.23,1713441626.90,786769874.19,3607139820.12,2677241942.19,1861372413.40,1015003750.74,4221488659.11,3150434503.98,2145798757.52,1036675130.21,4860782203.96,3709851962.39,2503022806.32,1216438612.49,6288527425.13,4967675009.87,3581188136.87,1600292881.45,6041744665.06,4712304666.83,3119498822.97,1449549152.60,5150478256.98,3853789163.30,2552243032.67,1131688264.14,4350062413.50,3285476210.89,2219245963.88,1107354355.42,3609149517.25,2783473519.30,1899650587.36,960071017.72,3943071877.57,2911891873.50,0.0
2,营业收入,7303968264.07,5268389139.14,3640474335.37,1787529968.03,5038835609.95,3563812367.57,2307894569.99,1069246857.54,3957902807.15,2802398350.23,1713441626.90,786769874.19,3607139820.12,2677241942.19,1861372413.40,1015003750.74,4221488659.11,3150434503.98,2145798757.52,1036675130.21,4860782203.96,3709851962.39,2503022806.32,1216438612.49,6288527425.13,4967675009.87,3581188136.87,1600292881.45,6041744665.06,4712304666.83,3119498822.97,1449549152.60,5150478256.98,3853789163.30,2552243032.67,1131688264.14,4350062413.50,3285476210.89,2219245963.88,1107354355.42,3609149517.25,2783473519.30,1899650587.36,960071017.72,3943071877.57,2911891873.50,0.0
3,二、营业总成本,6580059986.32,4669910734.87,3139027443.31,1681025603.66,4862078567.56,3310910261.61,2190200078.92,1022581859.37,3968861297.13,2658159456.45,1651347969.90,756919495.40,3648234318.34,2636717925.84,1775933741.45,933265973.33,4134669666.15,3034673315.92,2053781435.59,981601217.63,4527745700.21,3532250630.64,2372648029.19,1152354181.92,5447692130.86,4233812243.74,2992943131.40,1364190731.07,5086504452.05,3871877731.78,2579589258.76,1207507474.69,4333411363.13,3130275763.63,2080957130.97,920655335.49,3700887478.21,2747452832.15,1880099696.78,952709894.84,3118045310.33,2375448605.29,1634230008.13,839724878.89,3500992766.56,2495000152.99,0.0
4,营业成本,5723560997.14,4052142024.54,2771894257.10,1391804686.50,3928357978.45,2757952288.51,1817633403.22,794607406.49,3128574956.21,2145890191.70,1314887313.20,613121998.45,2752097138.70,1983041931.96,1370360477.89,758747144.72,3148390678.40,2325981408.73,1567439890.88,742266716.26,3645023457.61,2784634671.90,1852148821.12,879940345.73,4369989509.06,3416698309.87,2446797103.37,1143954522.17,3897374512.82,2997540764.18,1995856049.92,936736283.49,3418108696.02,2476614866.12,1635964395.47,724606504.49,2981551747.77,2232978863.37,1522102147.97,797327431.92,2610744278.22,2047350942.72,1417858150.50,725322306.08,2955979236.87,2077052993.03,0.0
5,营业税金及附加,46271214.87,30497696.22,22106989.48,14250954.30,39523411.60,29487652.20,21048793.73,11882256.73,44868930.29,26952996.00,16833122.08,7216622.12,26575833.82,16829683.63,11749606.46,4722092.20,32507561.77,22323628.70,16738959.04,9146425.40,35195074.41,23146061.01,14143904.99,6031265.81,51208655.66,38795532.99,30650668.21,8076873.80,46866588.39,34682541.14,23912016.44,11221251.82,38254325.46,28290252.46,13618136.04,4670193.90,28566223.54,21221441.45,13754905.91,6108891.92,15978600.08,11524469.49,7038632.65,578917.14,17616916.25,15605543.76,0.0
6,销售费用,230290062.23,140910472.61,95361852.84,42493601.48,223875826.01,140568370.24,94127162.30,49019589.96,184868095.53,133590192.95,84750082.84,40453354.59,172890412.49,135432267.25,82405904.20,38752352.79,170822999.65,116841808.53,71677051.65,33526215.92,171865829.65,124516736.02,87995816.30,42084510.15,209074058.84,145232154.34,94485415.50,39503271.27,197189531.16,133974072.44,86674905.51,33171191.07,182661549.64,114889252.92,70214364.97,34062114.95,138719326.68,84599021.58,56464159.40,23361555.06,95823917.08,63185781.75,38518951.88,17451534.26,111679300.47,88975140.23,0.0
7,管理费用,381844350.29,242868526.85,155032177.73,66592553.93,385127619.63,221528220.66,215398307.71,89255348.91,452428970.06,316409024.71,201025267.34,78611014.81,457217522.82,343026626.51,232634710.14,99622617.52,478738534.96,398671578.93,279132216.74,154020459.71,560384976.98,440370661.48,308947708.86,155792364.50,789331917.42,564075666.98,371208583.00,143202327.15,940633107.63,681401130.41,455140160.94,210806128.09,776071177.79,550766547.96,370542588.98,156453520.05,565726891.32,401500035.76,281343249.09,118377879.38,439443730.96,279076635.43,175007379.37,96578196.11,404272453.90,285857507.56,0.0
8,财务费用,-56716185.45,9251863.11,8329278.51,6192173.89,24458358.32,23409785.51,15290654.76,1451835.16,16556233.92,16534821.56,10441917.91,6899226.76,-14220364.72,-13219335.23,-14649057.47,-9897894.41,-29835527.41,-14244810.53,-10839152.59,-14965540.72,-77172323.31,-35150580.96,-19310074.06,-11069860.90,-106958597.42,-70909648.01,-50604018.06,-31661893.98,-82630327.89,-53648644.39,-32222423.52,-20712182.43,-114570871.27,-78610862.96,-56954089.55,-17909615.70,-70844519.93,-49673602.64,-21898942.35,-6618126.05,-70669611.07,-40796052.23,-22382425.55,-1311550.94,-40692005.46,-24391631.34,0.0
9,研发费用,254809547.24,194240151.54,86302887.65,38107416.32,129554976.83,120440217.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,131180396.72,17523726.52,26701757.20,76365422.12,141564111.12,18782229.53,23410266.53,10617278.67,253673775.23,171606751.72,93432100.23,41319660.51,334045418.78,185099701.56,129632469.87,57606941.06,192448684.87,194733081.19,128721851.98,79575556.63,135046587.30,139920227.57,100405379.38,61115630.66,87071039.94,77927868.00,50228549.47,36284802.65,32886485.49,38325707.13,47571735.06,18772617.80,57167808.83,56827072.63,28334176.76,14152262.61,26724395.06,15106828.13,18189319.28,1105476.24,52136864.53,51900599.75,0.0
11,公允价值变动收益,8856769.63,-5010814.06,11948979.68,9391718.35,6398743.38,8398128.22,-772580.73,-7209192.62,-8144807.38,0,0,0,0,0,0,0,0,257.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706308.38,838225.88,706308.38,706308.38,-706308.38,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,272406561.79,225734238.77,124712822.38,48203840.47,260320520.62,202162243.15,110599141.37,51398422.74,228428233.48,151575916.29,92932048.79,34751076.51,276747807.42,186745169.17,113512711.71,32836976.67,293409974.69,190641400.44,111366125.68,52953161.44,244638702.67,147039588.58,75465794.58,28289005.48,189050675.05,116046368.49,45428235.57,20268830.97,166192840.06,133971912.68,111749322.78,35036446.08,115509555.84,60482984.60,29380687.69,3944660.65,1676789.58,993084.16,223655.32,-26780.49,21655113.21,19782470.33,4805906.91,4804107.85,60739437.58,2117470.00,0.0
13,其中:对联营企业和合营企业的投资收益,-5842131.41,2861520.18,1680202.80,-5934557.22,2503484.00,8399087.82,7597071.59,5305541.70,26870062.79,26458123.88,22009740.54,8518655.73,19195666.29,12898692.35,9640735.69,3069328.38,41955358.18,34167365.95,20434062.16,4490648.49,28009837.91,22073471.52,6624940.28,3613577.71,15745523.73,10752158.82,4640020.16,2245727.43,10909996.27,17494951.01,13999899.30,1607052.32,4468000.87,419265.41,642887.16,-809506.02,-1336630.34,-697253.34,-893071.07,-505729.10,-465037.54,0,-2359.10,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
