,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5251104950.02,3888767261.69,2572289451.73,1299849002.48,5938130948.71,4428019073.91,2812163650.57,1310873828.76,5359616136.07,3911649106.22,2350435259.89,974213354.00,3680969790.07,2525020593.23,1683601193.13,756740595.02,2954105552.74,2137874499.59,1331919648.06,597738499.75,2888214410.85,2171319176.57,1441744732.78,689801363.49,3021515326.71,2142640739.80,1361062812.26,656596092.33,3104041764.76,2297576258.61,1451375065.39,678574966.29,3451393869.38,2627187747.69,1710395425.18,793530982.16,2629176675.92,1861488107.55,1117147024.35,536902210.13,1936485715.39,1396200097.37,858030990.50,406223628.40,2054658457.85,1611064896.34,1106981958.92,531298729.67,1130281725.46,770332523.47,494047867.24,244433233.10,980705820.45,716974302.04,465548009.79,218939370.17,955641402.05,706218793.17,854052981.31,746793326.49,0.0
2,营业收入,5251104950.02,3888767261.69,2572289451.73,1299849002.48,5938130948.71,4428019073.91,2812163650.57,1310873828.76,5359616136.07,3911649106.22,2350435259.89,974213354.00,3680969790.07,2525020593.23,1683601193.13,756740595.02,2954105552.74,2137874499.59,1331919648.06,597738499.75,2888214410.85,2171319176.57,1441744732.78,689801363.49,3021515326.71,2142640739.80,1361062812.26,656596092.33,3104041764.76,2297576258.61,1451375065.39,678574966.29,3451393869.38,2627187747.69,1710395425.18,793530982.16,2629176675.92,1861488107.55,1117147024.35,536902210.13,1936485715.39,1396200097.37,858030990.50,406223628.40,2054658457.85,1611064896.34,1106981958.92,531298729.67,1130281725.46,770332523.47,494047867.24,244433233.10,979650323.63,716120805.43,465058837.58,218939370.17,954034944.29,705186667.99,852872257.81,743381073.17,0.0
3,二、营业总成本,5251473706.20,3922974961.86,2586699301.62,1304332490.21,5854437640.44,4262513495.87,2667148203.14,1262305288.51,4887220732.24,3519127691.95,2152196848.97,849816719.46,3698089858.00,2599104877.15,1725597787.53,781256672.09,3021971030.14,2160485953.58,1345717565.92,605227164.57,2912288647.92,2191334632.82,1453465213.46,697196691.34,3048330097.88,2154324381.06,1362835405.11,657457255.08,3106640625.90,2280347263.55,1424751598.27,652569789.14,3337155601.59,2492236605.27,1608411798.46,739370130.33,2517739934.64,1788711708.89,1060216546.77,493993825.16,1929434458.69,1393369498.50,857056411.38,407447396.06,2311600798.57,1568381854.37,1052781091.29,511569159.49,1041806557.96,701710904.89,446956008.07,220779544.93,895218594.59,654119296.12,426116523.71,202938657.00,881848575.64,653673523.23,784399918.87,689491780.87,0.0
4,营业成本,4674824890.21,3500993596.32,2320444981.73,1171591190.43,5189501886.96,3804365488.69,2378564573.10,1141109236.24,4290504592.87,3118467012.39,1901454941.68,731200889.49,3170985358.46,2230598296.66,1477214154.36,657806671.20,2569539382.27,1835048087.91,1139122976.62,503862730.50,2528086643.04,1898778626.71,1259994828.91,601446700.81,2664841840.07,1879632713.56,1181471465.68,564935958.64,2699044762.44,1990948395.03,1242499813.62,575703953.42,2968845390.06,2251114257.69,1450189656.90,663707717.13,2233929445.92,1590156483.87,933349079.75,434486883.90,1680135202.62,1206631343.50,740241040.78,342726891.18,1903797951.03,1364270999.53,934099952.73,452294343.13,912515547.03,615104500.93,395546678.04,193809081.54,774738631.04,565320730.49,366821349.43,172791533.05,769932590.15,568331784.17,683494727.07,597914551.80,0.0
5,营业税金及附加,53220762.46,38787614.30,25391393.00,14447434.35,66785204.63,50041208.47,33452522.05,15625635.23,59558118.14,39062919.26,22024077.74,8326579.81,36702106.05,17869933.21,11703126.21,4084715.36,10934316.83,3826423.65,2348098.79,1000153.90,5947785.15,4125991.81,2581762.60,1367386.64,10004403.13,5569704.86,3005788.26,1021950.42,11531652.14,7812015.80,3700456.47,719969.88,9753762.07,6480053.74,4570995.56,1511194.10,3082841.34,2092655.08,1250142.01,578670.73,2817126.35,2178005.18,1406775.11,722478.24,5230979.58,2769321.25,1440010.02,603957.30,7567004.89,4639021.02,2174837.63,1211774.45,5540829.52,4640249.37,3085087.30,1377057.94,6227318.69,4570809.53,5492996.43,4656469.53,0.0
6,销售费用,161011160.90,116078421.15,71796345.51,34342776.46,149185426.08,104812624.05,67604833.94,32037873.98,167467027.58,123096947.02,77956357.21,35071851.05,147150970.09,105588829.42,71585892.03,36412628.94,128121115.66,93236023.87,60844895.43,28182042.74,133573417.73,99605379.77,67167185.91,32963802.47,129755357.49,97390165.27,62125428.26,31331469.55,128960911.33,88533558.65,54701281.10,25104341.40,118140475.91,94448555.65,60050505.27,27821661.38,109413082.49,72998797.32,45298208.25,20249079.00,95649078.00,70138785.03,42903970.79,23215023.98,103037582.27,74806360.80,45748827.96,24022132.78,47061015.64,35906152.42,22047595.34,13265253.63,48172431.47,35191370.79,22924411.70,11959615.77,42494185.68,31868462.33,34980506.00,33546530.27,0.0
7,管理费用,118499746.21,77752973.64,45056259.51,20879132.62,118089329.71,80322144.80,132430877.76,53415344.42,259256371.85,166207863.08,99527660.23,49756058.10,191965498.18,144522310.70,93720518.89,46118891.75,161972970.31,122629630.46,84432763.02,41386648.36,139007384.28,102513812.83,63740471.94,33638735.60,132346008.34,95304358.18,63864220.56,32663856.72,134477592.76,99448227.08,63954693.30,19594779.85,119433453.35,53459987.56,34284960.69,17079758.83,71934789.32,50227581.11,33369624.30,16486895.08,62942400.89,41327860.34,26230702.60,14056318.51,82952391.33,45694578.04,30507977.67,13345229.90,37915716.55,25215668.34,16220277.12,3448774.87,31395185.57,20654937.24,14096543.25,7543148.05,27837079.20,21489325.99,26574728.06,27152295.68,0.0
8,财务费用,68072688.40,61121054.06,41031645.27,18516589.13,103047862.90,76567978.14,48408642.17,20117198.64,92016228.98,69066573.76,48101939.74,25456416.33,125296908.56,96523132.45,67157047.83,36825440.00,152200136.87,102930108.63,56153153.00,30795613.07,107565030.97,82420929.56,56092151.96,27780065.82,94389044.59,73589578.23,49530641.39,27504019.75,115299213.90,92319719.30,58632174.14,31446696.59,120181040.77,86828558.56,59446524.59,29047752.81,96413029.93,72675726.47,46404636.65,22513662.94,81737153.20,66208111.20,40858717.84,25275384.15,119416698.82,79517705.63,39661433.79,21303496.38,41086750.81,25484680.14,15560783.33,9044660.44,35371516.99,28312008.23,19189132.03,9267302.19,35357401.92,27413141.21,33856961.31,26221933.59,0.0
