9,研发费用,129653802.83,91473649.95,48489000.42,156913553.03,112281667.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,8587406.36,152593194.10,75682476.08,44457742.53,1350000.00,97074723.34,40433722.57,39319072.69,474306.31,46770877.47,31411884.22,18383302.42,2837585.89,36340620.58,9836312.02,17600000.00,5500000.00,69212615.58,9800000.00,7500000.00,2500000.00,19720549.62,1000000.00,700000.00,-700000.00,13623733.57,872518.27,0,0,11114541.15,0,0,0,4279300.57,0,0,0,17285732.41,0,0,0,11699760.32,0,0,0,10219205.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57000.00,0,0,0,57000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44340.00,44340.00,0,-805620.00,-452770.00,-437860.00,-405280.00,393910.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,222505567.86,197558829.92,133039244.02,237569587.78,188184116.35,161979588.54,120004127.13,281815333.21,212793746.46,189580501.32,110896036.39,10456401.50,8580638.07,5415405.15,2637843.49,11560807.31,9133817.11,6948340.41,3210615.51,11584306.37,7147617.30,4812577.49,3040000.00,2583163.48,1150000.00,1650000.00,1500000.00,8245528.22,1500000.00,1500000.00,1500000.00,19875548.73,3878265.78,3869621.79,3864194.95,13514580.52,1935147.58,1452862.07,1037279.08,14886059.17,9732797.10,8994226.01,933375.28,8885663.96,12291865.34,2148469.60,908350.00,62554528.70,41697119.62,28706712.02,19369144.98,7374472.39,-555272.21,-4426661.58,-4316728.18,441118.84,-650482.73,-777181.43,0,3731648.11,5733093.36,4402801.68,65985.78,3328941.31,1921481.22,36338.82,0,4247253.14,4553782.87,4203782.87,-447356.76,3413605.27,0.0
13,其中:对联营企业和合营企业的投资收益,0,62014337.43,0,60371390.56,0,41058467.74,0,118047697.27,0,35526419.79,19197984.59,10143415.47,0,0,0,9161109.77,0,0,0,8489048.84,0,0,0,1769623.56,0,0,0,5990042.30,0,0,0,15510785.03,0,0,0,10742556.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,437161546.14,362607174.76,195007360.91,544715030.32,430384568.35,345639504.09,179442947.88,492696240.23,364692919.90,288169268.64,166236604.10,191360489.46,125956122.26,94116662.92,48012864.43,181668368.07,129579242.87,98706428.89,49945781.61,110309051.51,120639422.30,91945462.32,47292693.34,113201922.05,95006812.10,51285002.86,20130492.45,70704580.24,80806428.61,65643038.87,25482271.31,128698453.96,111176529.51,74151620.72,31048354.94,144397445.38,122786373.06,72389253.87,27568930.93,109556092.29,107951134.28,71330305.56,29348711.70,112918252.28,131723308.28,78959396.59,40841312.14,206534440.87,157592118.13,96730224.68,47187911.55,187420804.65,160446042.57,109943949.29,52528583.90,139563047.95,102464628.90,69451110.89,33887786.89,88754977.90,62255864.75,40425638.95,21529143.52,58498156.74,43081939.49,27096704.77,8798440.64,35961563.52,29923163.18,24060983.08,32282359.83,26875854.09,0.0
16,加:营业外收入,7863238.03,5269910.10,2078869.59,48405641.21,5983874.83,2951321.16,462252.30,29247199.32,29536493.61,16099731.73,9391281.78,16596411.65,5906626.15,4025590.28,1511586.63,25159279.94,5813517.90,2493002.79,275352.58,38616180.81,5718650.12,2962786.46,950786.10,40965233.26,25829000.06,16084756.65,7836591.41,63634704.06,24594139.01,14432874.45,6820994.41,50686055.71,26281384.75,14650769.37,7708987.48,52203828.56,16394924.57,16513030.21,9286143.88,48200836.84,23091069.42,11131569.50,5443552.77,10426754.03,5039473.00,3353287.05,596425.38,28568327.84,3492307.37,2299271.55,164098.65,311635.07,275009.13,30783.92,20669.00,965289.06,944802.27,863729.87,454532.87,178173.71,164222.73,65163.00,47663.00,130992.00,62600.00,41600.00,646654.63,275628.52,243628.52,178950.00,348206.25,0,0.0
17,减：营业外支出,3173008.36,1159930.83,202279.29,17777546.53,7637661.73,4829371.56,522231.49,19605881.98,2250492.08,1768001.66,659250.44,19198586.99,3480950.61,2067247.55,629626.30,5619344.16,4081632.09,2105120.50,345822.45,2113215.10,1599396.84,1276636.44,767188.15,5968318.19,3686910.30,1759044.84,1561881.65,16179281.10,3726499.55,2428272.42,973849.56,5342048.04,4382033.00,2818747.39,1271358.87,4631648.59,3188387.13,2138335.46,848630.51,4198312.64,3663143.11,2787827.55,947986.51,9223531.55,8940597.02,4684818.96,2147209.20,9113027.29,6689770.72,4338060.66,2201259.99,8342730.31,6058137.69,4232261.86,1874476.49,7086551.53,4707897.40,3144289.60,1563386.12,5724047.66,4483003.96,3805644.97,1751541.57,2008204.57,1397909.76,989143.89,0,1759828.85,1175965.39,854601.26,1333990.85,849332.83,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,39597.20,0,1026585.47,0,0,0,1460469.41,0,0,0,364831.73,0,0,0,2504880.08,0,0,0,9711313.97,0,146610.18,0,417744.02,0,0,0,1110998.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,441851775.81,366717154.03,196883951.21,575343125.00,428730781.45,343761453.69,179382968.69,502337557.57,391978921.43,302500998.71,174968635.44,188758314.12,128381797.80,96075005.65,48894824.76,201208303.85,131311128.68,99094311.18,49875311.74,146812017.22,124758675.58,93631612.34,47476291.29,148198837.12,117148901.86,65610714.67,26405202.21,118160003.20,101674068.07,77647640.90,31329416.16,174042461.63,133075881.26,85983642.70,37485983.55,191969625.35,135992910.50,86763948.62,36006444.30,153558616.49,127379060.59,79674047.51,33844277.96,114121474.76,127822184.26,77627864.68,39290528.32,225989741.42,154394654.78,94691435.57,45150750.21,179389709.41,154662914.01,105742471.35,50674776.41,133441785.48,98701533.77,67170551.16,32778933.64,83209103.95,57937083.52,36685156.98,19825264.95,56620944.17,41746629.73,26149160.88,9445095.27,34477363.19,28990826.31,23385331.82,31296575.23,26026521.26,0.0
20,减：所得税费用,57245297.43,41473805.98,18225764.39,84862493.31,60552521.24,44649817.31,14867353.25,52489901.49,49193583.63,29921341.72,20359833.01,29992124.15,24488429.84,19035377.49,8862073.32,35521580.76,23577009.96,17829429.42,9121903.10,24914527.58,26059042.22,19552711.16,9861285.50,40026373.11,26982628.26,12102363.82,4407379.17,19032859.51,13062255.04,10484591.33,4054989.72,17572927.98,17441787.72,10767144.53,4478403.17,24198172.84,14816829.78,9783508.46,4544562.62,17858285.16,16148868.70,10330344.82,5050000.68,19292876.13,36939634.40,21698282.75,11573528.57,42110624.59,24795085.46,16493897.05,8101055.67,21071480.45,12089389.60,5832959.01,7286414.71,15449889.56,9564649.28,5721534.75,5140273.85,7600887.57,8551812.53,5245214.50,2970039.74,7976725.62,6018857.27,2247760.96,1416764.29,5264416.80,4599386.61,3956515.82,5367650.63,8588752.02,0.0
21,五、净利润,384606478.38,325243348.05,178658186.82,490480631.69,368178260.21,299111636.38,164515615.44,449847656.08,342785337.80,272579656.99,154608802.43,158766189.97,103893367.96,77039628.16,40032751.44,165686723.09,107734118.72,81264881.76,40753408.64,121897489.64,98699633.36,74078901.18,37615005.79,108172464.01,90166273.60,53508350.85,21997823.04,99127143.69,88611813.03,67163049.57,27274426.44,156469533.65,115634093.54,75216498.17,33007580.38,167771452.51,121176080.72,76980440.16,31461881.68,135700331.33,111230191.89,69343702.69,28794277.28,94828598.63,90882549.86,55929581.93,27716999.75,183879116.83,129599569.32,78197538.52,37049694.54,158318228.96,142573524.41,99909512.34,43388361.70,117991895.92,89136884.49,61449016.41,27638659.79,75608216.38,49385270.99,31439942.48,16855225.21,48644218.55,35727772.46,23901399.92,8028330.98,29212946.39,24391439.70,19428816.00,25928924.60,17437769.24,0.0
22,归属于母公司所有者的净利润,336889881.36,287401444.42,161560888.47,419334168.02,326494705.74,263273763.83,150010758.05,398590924.46,312917839.70,253913382.34,145808328.49,107890863.19,70062815.80,51598293.68,26426590.10,111455597.42,71892524.18,53782053.62,28129149.02,83227280.95,71712450.53,53396782.59,27627285.66,75664434.90,64972729.55,42236399.91,19457163.05,82893048.04,76996669.48,59085297.33,25187885.73,136384154.57,100169823.80,64787136.98,28535189.37,141934680.82,100213242.70,64770274.74,28468531.97,118262544.86,96490209.09,61353093.62,26838070.84,102558300.95,95341287.41,58616988.80,29831079.74,171307506.90,124990882.83,82445972.16,40246106.72,143391526.25,127162016.42,89700168.12,39039676.39,112118666.95,87947370.04,61113632.61,27787496.84,75460955.34,49385270.99,31439942.48,16855225.21,48644218.55,35727772.46,23901399.92,8028330.98,29212946.39,24391439.70,19428816.00,25928924.60,17437769.24,0.0
23,少数股东损益,47716597.02,37841903.63,17097298.35,71146463.67,41683554.47,35837872.55,14504857.39,51256731.62,29867498.10,18666274.65,8800473.94,50875326.78,33830552.16,25441334.48,13606161.34,54231125.67,35841594.54,27482828.14,12624259.62,38670208.69,26987182.83,20682118.59,9987720.13,32508029.11,25193544.05,11271950.94,2540659.99,16234095.65,11615143.55,8077752.24,2086540.71,20085379.08,15464269.74,10429361.19,4472391.01,25836771.69,20962838.02,12210165.42,2993349.71,17437786.47,14739982.80,7990609.07,1956206.44,-7729702.32,-4458737.55,-2687406.87,-2114079.99,12571609.93,4608686.49,-4248433.64,-3196412.18,14926702.71,15411507.99,10209344.22,4348685.31,5873228.97,1189514.45,335383.80,-148837.05,147261.04,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.602200,0.513800,0.288800,0.749600,0.583700,0.470600,0.268200,0.722500,0.575300,0.466800,0.268100,0.421400,0.273700,0.201600,0.103200,0.435400,0.280800,0.210100,0.109900,0.325100,0.280000,0.208600,0.108000,0.295600,0.250000,0.165000,0.076000,0.323800,0.300000,0.230000,0.100000,0.533000,0.391000,0.253000,0.111000,0.554000,0.391000,0.253000,0.111000,0.462000,0.380000,0.240000,0.105000,0.401000,0.370000,0.230000,0.120000,0.670000,0.490000,0.320000,0.157000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.602200,0.513800,0.288800,0.749600,0.583700,0.470600,0.268200,0.722500,0.575300,0.466800,0.268100,0.421400,0.273700,0.201600,0.103200,0.435400,0.280800,0.210100,0.109900,0.325100,0.280000,0.208600,0.108000,0.295600,0.250000,0.165000,0.076000,0.323800,0.300000,0,0.100000,0.533000,0.391000,0,0.111000,0.554000,0.391000,0.253000,0.111000,0.462000,0.380000,0.240000,0.105000,0.401000,0,0.230000,0,0,0,0.320000,0.157000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,-47877647.34,-21319599.37,0,0,-16252535.32,0,-924974.23,203043.63,63940075.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7930500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,384606478.38,325243348.05,0,442602984.35,346858660.84,0,164515615.44,433595120.76,0,271654682.76,154811846.06,222706265.16,0,0,0,165686723.09,0,0,0,121897489.64,0,0,0,108172464.01,90166273.60,0,0,99127143.69,0,0,0,156469533.65,0,75216498.17,0,167771452.51,0,0,0,143630831.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,336889881.36,287401444.42,0,371456520.68,305175106.37,0,150010758.05,382338389.14,0,252988408.11,146011372.12,171830938.38,0,0,0,111455597.42,0,0,0,83227280.95,0,0,0,75664434.90,64972729.55,0,0,82893048.04,0,0,0,136384154.57,0,64787136.98,0,141934680.82,0,0,0,126193044.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,47716597.02,37841903.63,0,71146463.67,41683554.47,0,14504857.39,51256731.62,0,18666274.65,8800473.94,50875326.78,0,0,0,54231125.67,0,0,0,38670208.69,0,0,0,32508029.11,25193544.05,0,0,16234095.65,0,0,0,20085379.08,0,10429361.19,0,25836771.69,0,0,0,17437786.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
