,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,14907273552.24,9153757423.83,5748271702.29,2448004021.45,12455363049.70,7612067480.00,4579476687.38,2117061438.50,9285468447.99,6319004195.32,4173449216.39,1769222261.66,7912040561.96,4727240524.17,3068045765.45,1417993590.70,7061493505.98,2867518580.21,1837743470.77,742089465.54,5589383248.03,2848941180.32,1805888794.38,720332349.79,4230653565.52,2294070301.36,1426244150.60,664390750.91,3382924612.87,2043917565.37,1241693715.33,607409189.34,3538376656.61,1855861893.47,1205275173.54,567761523.30,3036660750.59,1598821067.83,1021278789.31,452180496.32,2637920577.25,1340180469.74,808571851.58,376378453.63,1734291719.56,1139693189.06,730273102.22,332641402.71,1410654119.30,1012630670.33,636570584.98,302961565.74,1139862897.54,842850438.37,491649810.38,185540384.61,482661295.49,349890822.73,223144121.36,104149204.61,323502775.84,231377841.69,141087310.51,59371784.98,234932288.71,161469350.28,93787708.88,51471423.69,207494583.61,148071945.29,91352166.38,39816763.59,177748031.04,135653794.60,166320964.00,78375634.36,161538129.11,171424749.17,166655300.10,0.0
2,营业收入,14907273552.24,9153757423.83,5748271702.29,2448004021.45,12455363049.70,7612067480.00,4579476687.38,2117061438.50,9285468447.99,6319004195.32,4173449216.39,1769222261.66,7912040561.96,4727240524.17,3068045765.45,1417993590.70,7061493505.98,2867518580.21,1837743470.77,742089465.54,5589383248.03,2848941180.32,1805888794.38,720332349.79,4230653565.52,2294070301.36,1426244150.60,664390750.91,3382924612.87,2043917565.37,1241693715.33,607409189.34,3538376656.61,1855861893.47,1205275173.54,567761523.30,3036660750.59,1598821067.83,1021278789.31,452180496.32,2637920577.25,1340180469.74,808571851.58,376378453.63,1734291719.56,1139693189.06,730273102.22,332641402.71,1410654119.30,1012630670.33,636570584.98,302961565.74,1099979699.36,827564359.55,486605501.65,185493959.97,470901466.13,344853333.17,220505702.07,103996289.06,312746016.77,228018963.27,139068841.66,59147210.66,234204638.71,160741700.28,93409708.88,51471423.69,203190368.40,148071945.29,91352166.38,39816763.59,177748031.04,135653794.60,166320964.00,78375634.36,161538129.11,171424749.17,166655300.10,0.0
3,二、营业总成本,13666987367.75,8502470526.77,5340620015.70,2336340054.20,11524633087.20,7096949648.28,4324095482.39,2002850141.77,8767470957.22,5968715374.17,3935468883.68,1709410473.88,7527429087.20,4508219142.61,2917842332.81,1339073140.39,6516073597.52,2795102698.74,1806455218.43,739367386.10,5168235181.39,2620600262.80,1640387371.27,663876547.66,3772901929.07,2003235682.52,1265261978.36,599899025.90,2803702122.79,1757990456.31,1046968060.77,529350839.54,2904438565.36,1577820959.16,1027689985.19,470273632.79,2551201884.69,1364772330.13,900824724.28,403042651.41,2233516014.54,1223582441.31,764220897.44,380672271.49,1581556642.32,1051907569.76,675964367.31,326144334.29,1245755629.53,873579955.70,550938187.53,269787701.48,1028538434.35,758020586.17,478411097.51,215576815.27,514584663.26,352106904.11,227280121.80,125478424.04,303532951.63,228987505.99,152056754.84,56679501.17,193428783.02,128071219.24,82778394.69,58850410.92,174286073.00,152678992.74,90378946.81,39664627.73,172469149.02,94916207.96,98047261.25,54544913.06,115011850.77,112354030.36,118635011.88,0.0
4,营业成本,10491748201.53,6247512645.67,3868877415.30,1600496765.30,8619455222.36,5110603689.21,3020495848.31,1412024109.55,6369991916.41,4234170722.70,2737516672.40,1172160549.40,5305693725.75,3106318379.40,1949007933.77,871281969.96,4780647260.16,1833744021.62,1174215419.66,463100650.60,3874572763.61,1744384074.76,1093536082.15,394153921.26,2550858876.09,1259744582.12,804027098.95,376442593.55,1907622425.03,1120506507.39,637554247.30,334898932.42,2024446963.97,1002111440.22,644317459.56,306431102.37,1806718784.53,915508345.43,595691676.59,262606033.15,1610134821.71,802661882.25,478545940.76,233671504.09,1005679094.73,638852743.81,412520521.87,193160185.08,801866548.85,570290772.84,358712823.77,172533921.63,622369653.34,462907934.20,283128880.24,112905609.85,214724434.72,158282227.45,104876805.51,51389851.53,96482568.00,69506268.54,42414679.53,16029547.85,67719090.39,48889371.65,31311059.49,23937772.51,49569394.87,58715337.14,37296064.21,17491789.45,68005376.95,54969872.31,41051255.00,19641959.17,40241811.19,36698147.15,36656966.61,0.0
5,营业税金及附加,281976779.69,184659088.37,118980474.83,50369647.70,143499912.95,167214710.90,105739186.14,45118736.89,126457510.32,83231309.59,55950019.16,16272458.16,110381090.28,38681141.66,30299208.64,14775478.90,96450958.03,47994026.39,32070684.57,12772597.78,86013142.91,34866705.44,25627039.34,9578748.69,127532923.83,37004560.51,26875026.67,11308321.26,77835053.87,32856789.96,21620550.98,7838543.58,97473047.42,25183729.78,16914443.72,7368171.57,54482457.92,20737011.36,12878243.24,5748609.54,50577774.77,18027898.75,11102420.60,4730185.45,15408822.54,9318795.11,5754376.13,2735618.03,10010132.32,6350895.42,4209539.43,1961564.60,7821853.47,6284284.65,3845736.21,1950883.59,-11542939.31,-13283423.47,-14939159.25,3300021.69,13658583.42,10098517.35,6312996.27,2951486.91,11324269.29,7463843.64,4741223.34,2679365.14,11341165.36,8143957.01,5024369.15,2189922.00,9700016.78,4538242.18,9033900.97,4359971.20,8784280.08,9313895.93,9031274.13,0.0
6,销售费用,26275088.71,14254618.77,8772983.37,4694662.41,17398452.91,8645318.71,5329683.07,3890605.26,60201428.84,28028567.67,22233986.25,14173391.55,44717177.54,22364893.68,13804355.74,8216822.49,50111554.92,29627957.35,16702012.33,8491258.06,43449624.42,23818180.12,15508367.71,7457318.65,67819768.57,24221184.92,15208445.16,7896505.76,48987543.32,23850123.77,15287465.79,8174743.09,51608640.48,26569000.55,17746647.24,7507004.74,49453408.96,31293506.09,23114147.86,10357767.09,43518954.70,26962112.00,18229911.46,9734609.75,34224813.56,26986278.06,17638764.10,9237133.34,30296737.63,28747180.27,19428186.27,9523941.88,32165971.14,28103704.38,19206253.27,9878283.09,32386387.01,23783829.66,16122942.58,8166838.33,31969791.94,24854064.00,17000559.06,8182617.85,27633232.36,17242831.50,11448595.41,6910199.00,19592639.13,15479158.30,10265172.82,5173843.16,21024196.57,6418366.88,19452157.75,6901730.74,20252305.43,19453168.70,23668463.74,0.0
7,管理费用,1562661941.36,1139081364.16,745790751.52,377580585.08,1446517628.80,951469943.59,667076495.08,316799973.43,1282991299.24,977483897.55,650833428.37,330352934.80,1252781989.69,801258655.78,583881394.78,288803637.44,1061102438.09,480377858.94,307598767.52,161260179.14,600557957.84,382759825.47,239984472.32,124127942.48,617109136.95,363086711.70,230136990.32,110092613.54,468823483.74,325288005.05,206545429.71,98751582.79,452495508.12,303474154.21,197868262.73,92549754.37,424585699.12,243638513.72,162024599.44,75475363.84,332151962.58,228061880.38,160028011.02,89321414.26,311624495.13,222712472.54,144896531.35,70753796.04,278613877.88,176729542.89,109985308.57,54154213.56,217447860.65,154636338.64,101699034.55,55366279.78,162469392.33,95386912.38,62479610.26,29485627.63,107045252.86,84643029.92,62719457.63,25060074.15,82375642.56,52140534.94,35575507.44,20164018.50,70963249.83,55945262.98,36827285.88,18593985.23,86572141.90,37783197.15,58456162.84,27038872.60,41789038.99,36429483.62,37180199.75,0.0
8,财务费用,1255829894.29,895123983.39,583960058.39,294343606.00,1224987090.00,854662140.89,526641435.48,223873144.28,911655767.95,639149324.58,456146258.82,174226501.26,753934569.70,529731666.07,334237384.00,155186438.86,551313477.43,405936626.34,278864239.15,97742700.52,552615897.89,434233483.17,265445533.55,127762838.58,390080148.43,319635208.10,187724898.38,94158991.79,280869677.70,253880195.37,164351532.22,79687037.66,270771899.81,220149381.86,150509919.40,56896791.49,204472312.68,152537088.05,106058191.67,49325577.30,188140739.83,147635214.36,96085478.50,43212557.94,211657073.35,153746635.51,94863529.13,50319424.89,119903293.91,93037727.51,60308061.76,31614059.81,148733095.75,106088324.30,70531193.24,35475758.96,116547388.51,87937358.09,58739922.70,33136084.86,54376755.41,39885626.18,23609062.35,4455774.41,4376548.42,2334637.51,-297990.99,5159055.77,22819623.81,14395277.31,966054.75,-3784912.11,-12832583.18,-8793470.56,-30028095.01,-3397620.65,3942567.08,10457622.40,12108922.84,0.0
