,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,12745564.22,1373269.90,746521.80,30964936.44,21316263.23,18384405.65,17486128.59,17422311.61,3537664.14,2791642.05,1516031.33,372972728.82,349359723.92,206656550.50,49016075.23,216772844.42,30221905.97,0.00,0.00,224157273.59,224157273.59,209880569.59,144901295.89,1187691426.39,872454544.91,526682171.34,320086674.85,2927047547.97,2388584414.51,1411444298.88,613241107.76,3253166001.89,2284345322.55,1403822065.40,640113983.61,4291977843.16,3384993951.33,2181393333.30,927055001.83,4157582413.29,3089671065.04,1685949394.25,628225040.11,3551361116.51,2913804574.46,1871810461.35,885716833.98,6498920818.59,4553134953.13,3094809495.34,1526774998.22,8161581666.66,5558450442.02,3421723788.74,1526812884.52,7059648794.58,4445284745.11,2399600575.05,1107950036.45,4254967740.92,2528760405.36,1494106274.55,738889056.76,2949991716.39,1948629195.65,1258049556.78,624444393.44,2896828161.52,2030863814.39,1285576891.71,618328987.82,2137648673.31,1048093663.53,3293511782.73,1976161139.88,2847350274.59,994955952.83,1845224195.28,741906866.24,1342503955.19,556491627.78,974844407.42,358265133.67,863620605.85,492528000.00,716721888.88,637878686.55,477331288.31,507876381.27,0.0
2,营业收入,12745564.22,1373269.90,746521.80,30964936.44,21316263.23,18384405.65,17486128.59,17422311.61,3537664.14,2791642.05,1516031.33,372972728.82,349359723.92,206656550.50,49016075.23,216772844.42,30221905.97,0.00,0.00,224157273.59,224157273.59,209880569.59,144901295.89,1187691426.39,872454544.91,526682171.34,320086674.85,2927047547.97,2388584414.51,1411444298.88,613241107.76,3253166001.89,2284345322.55,1403822065.40,640113983.61,4291977843.16,3384993951.33,2181393333.30,927055001.83,4157582413.29,3089671065.04,1685949394.25,628225040.11,3551361116.51,2913804574.46,1871810461.35,885716833.98,6498920818.59,4553134953.13,3094809495.34,1526774998.22,8154250924.54,5553823113.53,3417015735.46,1523146149.41,7050181180.80,4434854250.15,2393496665.46,1104693319.15,4249673640.72,2527794421.78,1494195523.90,736233423.52,2941011183.48,1939958108.00,1250504057.17,621436264.65,2892248044.65,2023385149.16,1282411202.31,616239662.90,2135480826.00,1046632374.78,3291107402.68,1971455396.81,2843230362.01,994277297.43,1843382462.87,741753676.62,1340637923.75,555403745.90,974386971.23,357905831.58,863168227.71,492115000.00,716046170.14,635899946.90,474564873.47,502358417.28,0.0
3,二、营业总成本,17137408.31,4428568.66,1352413.92,38463403.42,28266286.49,24345719.20,20021936.15,27959393.84,6909629.73,4234732.30,1190835.25,377372885.89,348117071.89,205620890.04,48078829.11,207381755.45,33040155.29,2020705.02,687965.77,434963093.73,377965805.46,362152438.34,180669036.88,1620134686.84,1018104707.90,565953175.49,317196066.53,2973602433.81,2385696097.57,1418151694.51,610417724.42,3276967892.08,2275974370.52,1404564957.28,641429492.98,4249551553.58,3326743530.40,2142755977.88,916626327.29,4053886143.87,2990391900.55,1644023217.84,626470016.32,4570906597.90,3255373394.51,2123426694.31,950600040.24,6932656951.61,4778306933.97,3280017570.54,1519005185.79,8683115063.77,5537766432.13,3409025660.40,1521772324.62,7051939092.27,4429279671.07,2385877830.66,1095928581.61,4239682359.80,2518826878.54,1485608792.93,732154924.37,2937569748.55,1945243610.17,1254944440.11,618592524.59,2894758974.97,2026615864.54,1276613841.78,612829989.98,2391865242.35,1076109303.49,3596306844.72,1945527314.57,2783495290.92,960493215.04,1754599977.41,703220517.31,1288940109.96,0,934845332.90,0,826363565.42,0,693017475.18,616997592.89,473220615.09,487841427.30,0.0
4,营业成本,9665591.92,0.00,0.00,22641130.29,17950161.59,17095159.48,16500968.04,12267416.35,249995.41,248243.27,8243.27,360205752.94,339828799.88,200628467.33,46988791.47,203608248.79,27934203.97,0.00,0.00,198151743.00,198151743.00,184328932.56,139551165.74,1120516197.05,802205657.04,465148513.85,269171369.29,2606039320.80,2125616006.47,1249749869.89,538451730.57,2872816160.78,2035731628.59,1256982945.90,566320625.37,3832793651.02,3038747415.59,1955400857.76,828616245.73,3586626055.75,2648270841.36,1481856003.30,542102903.30,3243014217.35,2642015119.58,1685473327.75,766363942.98,5964235305.97,4203294427.56,2910636200.66,1364152772.10,7450384103.70,4979394971.03,3084079770.82,1361941436.70,6364992235.32,4021655847.26,2139444504.88,973734013.86,3783558366.44,2227679993.24,1301643112.42,637133098.60,2565344377.58,1696612434.25,1088888964.21,535012270.83,2546945641.35,1808173181.32,1131681922.00,541547182.47,1943137329.08,949558908.74,3081324729.11,1796497700.03,2467252398.96,831168728.61,1589592085.55,638821075.82,1168884881.26,0,851975879.92,0,729069493.52,0,602910875.26,534123183.20,402876282.88,394437793.44,0.0
5,营业税金及附加,26588.33,17521.23,12568.92,120064.78,46480.86,37767.18,10523.20,82563.06,48488.37,40920.66,21150.33,354341.66,166959.76,103956.35,38339.71,260855.76,51953.35,3969.32,0,4521823.96,4343805.38,4339085.97,2964460.44,10727171.99,10503377.81,10370558.21,158475.10,4386319.09,3560662.64,3167831.15,2264149.31,7374808.41,5498566.95,1267814.02,237792.61,2793559.50,1955699.13,433045.38,237479.33,1029086.96,853402.94,485516.89,189774.46,3066370.27,1482572.23,1201334.00,620751.76,2159960.53,853711.78,648223.20,262625.09,2137287.05,772214.78,498984.03,338027.07,1661849.07,1191862.35,842685.82,298674.29,1367975.14,735752.30,451716.47,232336.98,925918.47,335115.18,126689.00,75321.54,497432.88,312590.60,234437.43,116505.98,682128.82,206845.41,772005.39,278980.88,1706505.26,934476.93,4081559.06,2013970.96,3483792.37,0,1874418.74,0,2241604.20,0,278848.87,21086307.57,12616524.32,16629962.56,0.0
6,销售费用,1738598.98,1047644.69,598478.62,2887749.85,2170214.28,1556396.52,1194731.65,1303143.05,240641.02,168863.27,98069.56,415079.04,309038.01,202431.99,93407.23,111286.86,0,0,0,19489759.00,15583676.20,18152226.51,10805628.53,108360748.35,73946243.51,46586401.90,25320457.57,152224388.40,131488437.80,82863683.36,39636934.26,170039067.52,113361579.94,69622770.17,37610731.73,199739475.88,161176490.42,105721177.42,51855286.45,270652970.12,186038322.77,110307812.14,52853716.57,542778163.19,377791378.13,255711350.81,128927516.30,675157444.54,431920664.30,270392566.19,108141608.46,963310305.77,433009908.36,260853908.19,124881148.94,490406403.92,303459876.74,181802646.33,88620055.31,309551865.75,202444746.89,126774461.16,62122789.80,267839651.53,178282413.66,116967282.55,54352780.45,243793710.25,146915348.02,90522289.40,43089506.95,201561759.54,72874441.59,320666434.33,95712100.47,207469306.13,89912801.48,87827109.60,28420496.31,44848249.47,0,32911935.08,0,26800376.18,0,26883410.15,13095921.14,12468497.17,9813465.30,0.0
7,管理费用,4108754.66,2436798.07,1121949.22,11646616.35,7974418.43,6548296.32,2896470.58,11134233.38,6319505.27,3204274.75,1174370.14,16460357.89,8908232.21,5983961.58,2231816.80,8780525.15,5084479.51,1991594.39,805535.89,67076443.04,61812481.69,54489555.08,26396945.19,78908729.99,56529971.26,35439626.72,17776577.91,82890789.65,63081722.74,42247413.39,20168222.05,82367316.60,61294603.00,36031994.85,18643189.45,83487396.98,64035127.57,42118335.87,21362350.31,80052548.30,58780931.69,35478189.83,18494417.64,94851161.02,75137917.92,54910072.76,19547233.80,130007556.98,65372657.11,43202457.74,22494528.10,172899368.11,51340189.63,34122587.77,17681729.60,103045268.09,37114774.94,22243288.23,11282307.11,80538501.59,37575706.56,22012856.05,13228538.50,59102604.61,31863993.18,21291031.50,12311542.98,55959452.66,25740943.63,25546755.08,12674031.14,216235196.58,36140577.56,104835954.92,32313425.40,66384874.45,22932844.01,32028235.93,14224641.07,25980789.14,0,20430692.46,0,31097798.12,0,30162378.26,23802176.84,16120025.24,17092065.44,0.0
8,财务费用,1383622.51,926604.67,382171.57,1860735.98,1520332.10,897152.37,186773.55,1491988.45,1078648.86,792590.42,427904.39,-5517791.03,-2325024.22,-1896485.37,431833.47,-4412070.62,-3093888.97,210543.05,-117570.12,755516.37,2518151.24,2372767.55,732225.51,74191851.55,36324159.94,8162436.45,4954381.02,99357556.08,59645683.66,39398958.71,9597486.80,121234088.73,59395803.87,40137165.62,17930369.35,91747683.62,57672863.23,36568134.64,13815084.15,63203622.29,45828278.51,23062914.16,12829204.35,140355865.12,111931078.81,76955925.03,35140595.40,93069618.08,76865473.22,55138122.75,23953652.04,94383999.14,73249148.33,29470409.59,16929982.31,91833335.87,65857309.78,41544705.40,21993531.04,64665650.88,50390679.55,34726646.83,19438160.49,44357196.36,38149653.90,27670472.85,16840608.79,47562737.83,45473800.97,28628437.87,15402763.44,30248828.33,16956527.20,69478300.89,20692421.65,37848293.40,15544364.01,41070987.27,19740333.15,45742397.72,0,27652406.70,0,37154293.40,0,32781962.64,24890004.14,29139285.48,49868140.56,0.0
