,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,9265767751.41,5993124603.96,3326532778.67,1282863597.56,9131571813.18,6185625004.26,3517413943.36,1306083218.24,7705135612.62,4606350893.59,2386430791.60,796251383.89,5687658283.03,3336253056.03,1875525293.92,713367453.87,4516505129.95,2573345693.39,1333831220.21,494156791.34,3641686743.88,2268135670.23,1289831372.16,506163420.36,3276162751.80,1984387018.86,1094594724.65,411624530.42,2787368783.33,1845718243.65,1063659334.63,436718842.65,2644270656.53,1721261723.12,1022064746.22,361273226.42,1997211840.71,1202473276.82,730337199.38,362734010.44,1724672229.20,1022886055.22,605591943.93,242357366.22,1318451374.22,1249561347.91,0.0
2,营业收入,9265767751.41,5993124603.96,3326532778.67,1282863597.56,9131571813.18,6185625004.26,3517413943.36,1306083218.24,7705135612.62,4606350893.59,2386430791.60,796251383.89,5687658283.03,3336253056.03,1875525293.92,713367453.87,4516505129.95,2573345693.39,1333831220.21,494156791.34,3641686743.88,2268135670.23,1289831372.16,506163420.36,3276162751.80,1984387018.86,1094594724.65,411624530.42,2787368783.33,1845718243.65,1063659334.63,436718842.65,2644270656.53,1721261723.12,1022064746.22,361273226.42,1997211840.71,1202473276.82,730337199.38,362734010.44,1724672229.20,1022886055.22,605591943.93,242357366.22,1318451374.22,1249561347.91,0.0
3,二、营业总成本,8707449783.67,5524030106.82,3337686714.86,1463562042.67,8718815587.70,5874440620.70,3565562938.56,1440836859.01,7306313073.80,4335662804.72,2428460173.03,918790493.58,5318591080.03,3146864789.16,1886173143.54,800549774.86,4208725629.30,2464261101.94,1393222593.05,563953907.67,3470235375.29,2181321447.49,1311673435.02,551831531.69,3018664804.47,1859117917.00,1078194148.68,440193283.61,2550357689.20,1681444245.22,1014241615.93,454156538.51,2436259777.13,1603588925.53,992083401.39,401948899.53,1856719877.07,1130057804.02,702761040.84,358118917.42,1599114576.66,956117776.60,587356925.72,256282308.98,1258966015.91,1181405207.02,0.0
4,营业成本,5717070661.14,3738842265.62,2175661569.01,915463942.25,6157223412.19,4290260315.79,2561433003.88,999405051.18,4744431994.48,2878064502.30,1517946572.19,519176701.48,3223136829.35,1922644354.16,1113307110.55,447315024.34,2453111529.97,1456365698.44,774792184.54,290987387.49,2003430843.59,1292827880.59,770615417.70,305054226.92,1735093939.66,1109360806.79,625362335.98,234105899.28,1498004943.85,1035444286.27,609545125.47,253618574.51,1529081079.09,1048834112.66,640371093.74,237179243.94,1164667802.81,707084957.91,440659959.68,239840153.14,1013016580.82,625119965.52,380424428.10,154803436.23,775640461.81,782801277.45,0.0
5,营业税金及附加,59678293.10,37078596.08,23236049.84,8594858.54,60088562.90,36025107.31,20759902.01,5781875.25,63756454.95,39265650.35,20229549.14,5162046.54,53879697.32,20911261.85,9511765.98,3138872.87,36298554.25,18734453.40,8853631.97,2332898.22,33641373.17,16719088.39,8530246.23,3041418.80,29055153.34,16372143.70,9308490.04,2753285.14,27717270.34,16316766.37,8337137.40,3433575.43,21526013.62,12251614.88,6378442.64,2308335.90,6582915.37,1951642.00,1077558.71,323199.27,2856342.26,1516301.94,925223.08,288822.14,2962709.21,1305060.42,0.0
6,销售费用,1453948082.87,856506239.01,548220561.53,249577335.08,1219838435.45,757750473.04,473196938.47,200067697.17,1266749927.11,696928353.58,438077454.57,190337897.72,1090603470.01,607647259.77,382342689.79,167978927.08,906623647.56,513638493.14,313248654.43,136074540.33,790681360.66,459891091.13,272673427.13,121040675.25,690369378.58,382342478.89,220535450.78,101517864.11,552281507.01,334606350.12,206360576.25,101583972.85,490215991.90,291844187.45,182097533.75,84917253.09,375006848.40,229293406.99,139531489.85,58788927.87,326867718.18,187372067.80,114112838.28,56565112.60,258027842.91,229284201.28,0.0
7,管理费用,275577174.06,175839797.53,108896460.26,52544641.49,226497852.64,145231317.58,513415860.41,231644330.59,1190270732.10,699971640.24,438977453.53,205716673.78,957413260.06,597814561.43,387243832.43,182681613.50,798886760.78,474407653.89,301299369.82,143458992.71,630763968.27,408527954.34,261546738.95,124427899.29,561469283.30,351499715.78,228292926.35,108988682.30,469891591.81,296615294.70,193556506.63,97788650.04,402302380.91,255285916.19,165004100.17,81425351.25,310029747.82,190270651.87,119540546.82,58893045.56,239860153.14,131300426.21,83251009.71,40618882.99,191907868.20,141913489.64,0.0
8,财务费用,-5046736.61,-8778153.36,1705202.01,6856103.38,-15002218.61,-18845166.78,-7704047.39,8010851.58,11812729.10,7056252.07,2596620.62,-578005.28,-15965321.23,-8280865.99,-6703009.47,-1301249.39,-7933264.36,-4362135.62,-3628888.29,-2203670.16,-9325370.89,-8135681.18,-6850731.42,-4306584.66,-16686603.00,-12709100.34,-9736129.12,-5007927.03,-14519363.82,-10764003.91,-8681824.02,-4275804.79,-13690687.35,-9616440.50,-6639244.00,-3557559.93,-2337790.98,70639.92,2553921.29,1456822.86,13500262.69,10838224.26,7602464.54,4006055.02,26989521.47,20961116.71,0.0
9,研发费用,1206222309.11,724541361.94,479966872.21,233161695.43,1041113687.46,659166879.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,3062528.71,29055855.67,4851694.69,4461281.18,-4072946.76,29291236.06,14376406.18,10632522.98,-1024820.66,9523144.52,6128217.94,470754.26,736586.46,21738401.10,5476938.69,-1342359.42,-6696240.92,21043200.49,11491114.22,5158336.43,2573896.09,19363652.59,12251872.18,4431074.65,-2164520.19,16981740.01,9225551.67,5124094.20,2007570.47,6824998.96,4989534.85,4871475.09,0,2770353.65,1386505.33,-602435.51,-1183231.28,3013519.57,-29209.13,1040962.01,0,3437612.31,5140061.52,0.0
11,公允价值变动收益,-17666062.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,33583928.04,25747178.90,19446435.90,8420742.29,120442472.42,116880107.40,107093671.51,2678109.50,51456402.35,9150827.50,6300482.82,2286357.42,13254254.32,7229071.59,5513420.82,1972650.42,6847486.38,5230936.04,2605590.96,1599907.67,26762050.36,11281058.58,3508226.45,1882655.60,6583326.68,-1985870.84,-1951886.20,-1140289.35,1587089.67,-79247.69,880159.16,518003.80,7596577.44,7100075.49,6406649.38,88325.73,-295905.53,1588252.30,1042763.05,947370.80,2356255.89,884844.53,884844.53,0,2270316.59,1505753.72,0.0
13,其中:对联营企业和合营企业的投资收益,17569581.23,14433671.16,9309362.61,5071082.72,4573438.21,6060788.83,2708201.38,-21452.26,1418605.58,-968690.20,-1463434.47,-973529.81,-4269655.16,-2940144.06,-1303215.61,-149278.62,-2606144.28,1070465.30,736353.09,550624.49,2213774.67,-2041715.12,-1471474.03,-1594056.25,2006397.29,-1985870.84,-1951886.20,-1140289.35,1587089.67,-79247.69,0,518003.80,7596577.44,7100075.49,6406649.38,88325.73,-295905.53,1588252.30,1042763.05,0,2177391.55,884844.53,884844.53,0,2270316.59,1505753.72,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
