19,三、营业利润,390568000000.00,312098000000.00,208931000000.00,103099000000.00,371187000000.00,294355000000.00,195182000000.00,100286000000.00,361842000000.00,290789000000.00,195362000000.00,98403000000.00,360315000000.00,288530000000.00,194107000000.00,97522000000.00,359535000000.00,288874000000.00,193349000000.00,96389000000.00,359612000000.00,287505000000.00,193506000000.00,95360000000.00,337046000000.00,264037000000.00,178393000000.00,88235000000.00,307458000000.00,239050000000.00,159658000000.00,79601000000.00,271000000000.00,211244000000.00,141503000000.00,69582000000.00,214487000000.00,165773000000.00,110284000000.00,53917000000.00,165994000000.00,128087000000.00,85066000000.00,45478000000.00,143531000000.00,119505000000.00,83552000000.00,43309000000.00,113185000000.00,90682000000.00,57577000000.00,27783000000.00,70912000000.00,55116000000.00,50626000000.00,91666000000.00,45669000000.00,84005000000.00,69872000000.00,9740000000.00,5568000000.00,3750000000.00,-2131000000.00,4313000000.00,0.0
20,加:营业外收入,2222000000.00,1627000000.00,698000000.00,584000000.00,2529000000.00,3101000000.00,2379000000.00,1525000000.00,3805000000.00,2440000000.00,1407000000.00,502000000.00,3601000000.00,1714000000.00,1157000000.00,488000000.00,4392000000.00,2077000000.00,1611000000.00,789000000.00,3062000000.00,1481000000.00,1029000000.00,507000000.00,2910000000.00,1295000000.00,886000000.00,298000000.00,2767000000.00,1351000000.00,869000000.00,319000000.00,2451000000.00,1583000000.00,1140000000.00,560000000.00,2357000000.00,1086000000.00,637000000.00,304000000.00,2213000000.00,1087000000.00,769000000.00,254000000.00,2834000000.00,1510000000.00,1179000000.00,513000000.00,3260000000.00,1422000000.00,1316000000.00,355000000.00,2244000000.00,1545000000.00,177000000.00,0,1410000000.00,0,207000000.00,1843000000.00,2450000000.00,2386000000.00,7029000000.00,408000000.00,0.0
21,减:营业外支出,1001000000.00,571000000.00,420000000.00,116000000.00,1303000000.00,933000000.00,345000000.00,165000000.00,1006000000.00,470000000.00,271000000.00,109000000.00,637000000.00,378000000.00,189000000.00,88000000.00,692000000.00,430000000.00,282000000.00,159000000.00,1062000000.00,755000000.00,445000000.00,210000000.00,1419000000.00,683000000.00,438000000.00,195000000.00,1538000000.00,561000000.00,315000000.00,92000000.00,1140000000.00,468000000.00,298000000.00,144000000.00,1418000000.00,535000000.00,305000000.00,106000000.00,959000000.00,301000000.00,158000000.00,108000000.00,1064000000.00,431000000.00,320000000.00,142000000.00,1331000000.00,665000000.00,482000000.00,185000000.00,1535000000.00,927000000.00,0,1776000000.00,0,0,0,4681000000.00,1774000000.00,916000000.00,772000000.00,1269000000.00,0.0
22,四、利润总额,391789000000.00,313154000000.00,209209000000.00,103567000000.00,372413000000.00,296523000000.00,197216000000.00,101646000000.00,364641000000.00,292759000000.00,196498000000.00,98796000000.00,363279000000.00,289866000000.00,195075000000.00,97922000000.00,363235000000.00,290521000000.00,194678000000.00,97019000000.00,361612000000.00,288231000000.00,194090000000.00,95657000000.00,338537000000.00,264649000000.00,178841000000.00,88338000000.00,308687000000.00,239840000000.00,160212000000.00,79828000000.00,272311000000.00,212359000000.00,142345000000.00,69998000000.00,215426000000.00,166324000000.00,110616000000.00,54115000000.00,167248000000.00,128873000000.00,85677000000.00,45624000000.00,145301000000.00,120584000000.00,84411000000.00,43680000000.00,115114000000.00,91439000000.00,58411000000.00,27953000000.00,71621000000.00,55734000000.00,38585000000.00,62876000000.00,35356000000.00,54311000000.00,33786000000.00,6902000000.00,6244000000.00,5220000000.00,4126000000.00,3452000000.00,0.0
23,减:所得税,78428000000.00,60466000000.00,40519000000.00,20877000000.00,73690000000.00,56403000000.00,36559000000.00,22577000000.00,77190000000.00,63673000000.00,42811000000.00,22769000000.00,84173000000.00,66398000000.00,44419000000.00,23018000000.00,85515000000.00,68230000000.00,45252000000.00,22562000000.00,85326000000.00,67376000000.00,45709000000.00,22196000000.00,75572000000.00,58878000000.00,40364000000.00,19525000000.00,69996000000.00,54129000000.00,36971000000.00,18456000000.00,63866000000.00,48381000000.00,32770000000.00,16162000000.00,49401000000.00,38529000000.00,25651000000.00,12390000000.00,37898000000.00,28440000000.00,19064000000.00,10335000000.00,34150000000.00,27507000000.00,19532000000.00,10398000000.00,33124000000.00,27557000000.00,17213000000.00,9061000000.00,22185000000.00,17363000000.00,13199000000.00,25007000000.00,9957000000.00,23193000000.00,11292000000.00,153000000.00,0,0,0,0,0.0
24,五、净利润,313361000000.00,252688000000.00,168690000000.00,82690000000.00,298723000000.00,240120000000.00,160657000000.00,79069000000.00,287451000000.00,229086000000.00,153687000000.00,76027000000.00,279106000000.00,223468000000.00,150656000000.00,74904000000.00,277720000000.00,222291000000.00,149426000000.00,74457000000.00,276286000000.00,220855000000.00,148381000000.00,73461000000.00,262965000000.00,205771000000.00,138477000000.00,68813000000.00,238691000000.00,185711000000.00,123241000000.00,61372000000.00,208445000000.00,163978000000.00,109575000000.00,53836000000.00,166025000000.00,127795000000.00,84965000000.00,41725000000.00,129350000000.00,100433000000.00,66613000000.00,35289000000.00,111151000000.00,93077000000.00,64879000000.00,33282000000.00,81990000000.00,63882000000.00,41198000000.00,18892000000.00,49436000000.00,38371000000.00,25386000000.00,37869000000.00,25399000000.00,31118000000.00,22494000000.00,6749000000.00,6244000000.00,5220000000.00,4126000000.00,3452000000.00,0.0
25,归属于母公司的净利润,312224000000.00,251712000000.00,167931000000.00,82005000000.00,297676000000.00,239627000000.00,160442000000.00,78802000000.00,286049000000.00,227999000000.00,152995000000.00,75786000000.00,278249000000.00,222792000000.00,150217000000.00,74764000000.00,277131000000.00,221761000000.00,149021000000.00,74324000000.00,275811000000.00,220464000000.00,148100000000.00,73302000000.00,262649000000.00,205533000000.00,138347000000.00,68743000000.00,238532000000.00,185602000000.00,123160000000.00,61335000000.00,208265000000.00,163840000000.00,109481000000.00,53787000000.00,165156000000.00,127216000000.00,84603000000.00,41547000000.00,128599000000.00,99908000000.00,66313000000.00,35153000000.00,110766000000.00,92730000000.00,64531000000.00,33113000000.00,81256000000.00,63307000000.00,40844000000.00,18706000000.00,48819000000.00,37970000000.00,25143000000.00,37405000000.00,25112000000.00,30763000000.00,22374000000.00,6527000000.00,6125000000.00,5151000000.00,4126000000.00,3452000000.00,0.0
26,少数股东权益,1137000000.00,976000000.00,759000000.00,685000000.00,1047000000.00,493000000.00,215000000.00,267000000.00,1402000000.00,1087000000.00,692000000.00,241000000.00,857000000.00,676000000.00,439000000.00,140000000.00,589000000.00,530000000.00,405000000.00,133000000.00,475000000.00,391000000.00,281000000.00,159000000.00,316000000.00,238000000.00,130000000.00,70000000.00,159000000.00,109000000.00,81000000.00,37000000.00,180000000.00,138000000.00,94000000.00,49000000.00,869000000.00,579000000.00,362000000.00,178000000.00,751000000.00,525000000.00,300000000.00,136000000.00,385000000.00,347000000.00,348000000.00,169000000.00,734000000.00,575000000.00,354000000.00,186000000.00,617000000.00,401000000.00,243000000.00,464000000.00,287000000.00,355000000.00,120000000.00,222000000.00,119000000.00,69000000.00,0,0,0.0
27,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,基本每股收益(元/股),0.860000,0.710000,0.470000,0.230000,0.820000,0.670000,0.450000,0.220000,0.790000,0.640000,0.430000,0.210000,0.770000,0.630000,0.420000,0.210000,0.770000,0.620000,0.420000,0.210000,0.780000,0.630000,0.420000,0.210000,0.750000,0.590000,0.400000,0.200000,0.680000,0.530000,0.350000,0.180000,0.600000,0.470000,0.310000,0.150000,0.480000,0.380000,0.250000,0.120000,0.390000,0.300000,0.200000,0.110000,0.330000,0.280000,0.190000,0.100000,0.240000,0.190000,0.120000,0.060000,0.170000,0.140000,0,0,0,0,0,0,0,0,0,0,0.0
29,稀释每股收益(元/股),0.860000,0.710000,0.470000,0.230000,0.820000,0.670000,0.450000,0.220000,0.790000,0.640000,0.430000,0.210000,0.770000,0.630000,0.420000,0.210000,0.770000,0.620000,0.420000,0.210000,0.780000,0.620000,0.420000,0.210000,0.740000,0.580000,0.390000,0.190000,0.670000,0.520000,0.350000,0.170000,0.590000,0.460000,0.310000,0.150000,0.480000,0.380000,0.250000,0.120000,0.390000,0.300000,0.200000,0.110000,0.330000,0.280000,0.190000,0.100000,0.240000,0.190000,0.120000,0.060000,0.170000,0.140000,0,0,0,0,0,0,0,0,0,0,0.0
30,七、其他综合收益,10708000000.00,12694000000.00,4744000000.00,1466000000.00,27809000000.00,17947000000.00,8608000000.00,-2637000000.00,-41378000000.00,-25889000000.00,-21340000000.00,-12804000000.00,-17515000000.00,6517000000.00,-214000000.00,-1340000000.00,20405000000.00,8474000000.00,4215000000.00,-3920000000.00,32567000000.00,24603000000.00,24565000000.00,10992000000.00,-36629000000.00,-18633000000.00,-8478000000.00,330000000.00,-1178000000.00,1054000000.00,6468000000.00,2909000000.00,-7951000000.00,-19364000000.00,-7313000000.00,-3251000000.00,-4072000000.00,6547000000.00,2570000000.00,3696000000.00,-2435000000.00,-1424000000.00,2320000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,八、综合收益总额,324069000000.00,265382000000.00,173434000000.00,84156000000.00,326532000000.00,258067000000.00,169265000000.00,76432000000.00,246073000000.00,203197000000.00,132347000000.00,63223000000.00,261591000000.00,229985000000.00,150442000000.00,73564000000.00,298125000000.00,230765000000.00,153641000000.00,70537000000.00,308853000000.00,245458000000.00,172946000000.00,84453000000.00,226336000000.00,187138000000.00,129999000000.00,69143000000.00,237513000000.00,186765000000.00,129709000000.00,64281000000.00,200494000000.00,144614000000.00,102262000000.00,50585000000.00,161953000000.00,134342000000.00,87535000000.00,45421000000.00,126915000000.00,99009000000.00,68933000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,归属于母公司所有者的综合收益总额,322853000000.00,264243000000.00,172689000000.00,83626000000.00,324981000000.00,257451000000.00,169083000000.00,76401000000.00,245729000000.00,202697000000.00,132046000000.00,63143000000.00,261166000000.00,229264000000.00,150245000000.00,73701000000.00,297024000000.00,230128000000.00,152961000000.00,70229000000.00,308122000000.00,245007000000.00,172629000000.00,84347000000.00,226375000000.00,187064000000.00,129968000000.00,69090000000.00,237245000000.00,186651000000.00,129619000000.00,64234000000.00,200368000000.00,144527000000.00,102182000000.00,50541000000.00,161316000000.00,133756000000.00,87188000000.00,45196000000.00,125724000000.00,98033000000.00,68349000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
33,归属于少数股东的综合收益总额,1216000000.00,1139000000.00,745000000.00,530000000.00,1551000000.00,616000000.00,182000000.00,31000000.00,344000000.00,500000000.00,301000000.00,80000000.00,425000000.00,721000000.00,197000000.00,-137000000.00,1101000000.00,637000000.00,680000000.00,308000000.00,731000000.00,451000000.00,317000000.00,106000000.00,-39000000.00,74000000.00,31000000.00,53000000.00,268000000.00,114000000.00,90000000.00,47000000.00,126000000.00,87000000.00,80000000.00,44000000.00,637000000.00,586000000.00,347000000.00,225000000.00,1191000000.00,976000000.00,584000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
