,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3300900364.13,2386632214.23,1263716353.33,4114127881.28,2606352892.78,1819703478.42,992607753.03,4107388628.81,2906090189.05,1937333564.43,840305274.63,3099309742.81,2288559356.82,1772235828.31,918827569.15,4007786872.33,2977032259.15,1922323425.24,897447306.81,3990266098.86,2902390183.32,1779721282.94,847616864.51,3368351413.26,2418520854.81,1453762580.16,600282002.32,2955361791.29,2176567974.31,1481932508.51,659411796.96,2568045031.33,1847388095.42,1233420147.28,568043398.02,1973449090.81,1347340390.95,930040591.73,429231149.35,1340593059.43,949328624.17,559944671.60,239742383.54,1084937931.66,823590206.34,496836561.42,225794953.24,986979486.56,808434757.64,463084397.88,223316901.11,908890797.92,756420928.69,0.0
2,营业收入,3300900364.13,2386632214.23,1263716353.33,4114127881.28,2606352892.78,1819703478.42,992607753.03,4107388628.81,2906090189.05,1937333564.43,840305274.63,3099309742.81,2288559356.82,1772235828.31,918827569.15,4007786872.33,2977032259.15,1922323425.24,897447306.81,3990266098.86,2902390183.32,1779721282.94,847616864.51,3368351413.26,2418520854.81,1453762580.16,600282002.32,2955361791.29,2176567974.31,1481932508.51,659411796.96,2568045031.33,1847388095.42,1233420147.28,568043398.02,1973449090.81,1347340390.95,930040591.73,429231149.35,1340593059.43,949328624.17,559944671.60,239742383.54,1084937931.66,823590206.34,496836561.42,225794953.24,986979486.56,808434757.64,463084397.88,223316901.11,908890797.92,756420928.69,0.0
3,二、营业总成本,2832130092.74,2090926002.07,1084766821.21,3940602857.36,2514828126.90,1726744887.64,872578911.37,3830169322.94,2663236056.17,1724043900.57,741700538.05,2852352075.35,2067249762.15,1546961769.47,795309968.55,3277094355.42,2472380537.11,1567470901.76,728239424.03,3329970363.52,2465138551.58,1491288514.33,707169082.60,2843484196.83,2073744569.03,1236369910.11,495383536.88,2521729332.15,1882156561.93,1289282112.33,559470702.76,2227369799.88,1616933974.00,1085265698.45,489730110.70,1727545116.98,1174350220.35,818613883.94,370358985.50,1172404268.54,840584237.79,498037512.76,206953120.00,998070608.59,762496784.60,463413255.96,211301003.48,905220141.83,741718202.89,425031579.03,206457323.19,823763432.63,703703873.48,0.0
4,营业成本,2026705873.36,1562066699.29,846365859.73,2977147463.59,1733731293.94,1213497845.74,693984722.80,3001801740.09,2000312920.79,1310445612.44,566769625.62,2064576598.86,1530889960.20,1187552828.44,650109661.83,2515157585.00,1903383847.03,1197252157.76,573594357.36,2648136845.39,1955743126.13,1185910817.13,580097814.07,2261572129.88,1661872299.88,984196626.28,382195908.43,2023222287.55,1532207915.15,1063872198.17,450118435.92,1872266778.27,1369472663.93,926958912.00,418324953.55,1458333842.31,981712985.45,686161524.45,309941861.22,939983344.62,670864704.52,392388710.54,160197075.69,808605401.34,644838486.67,386330580.24,174834394.10,777021758.44,644512734.09,365850699.05,168035786.05,720873142.76,621770552.73,0.0
5,营业税金及附加,30748433.78,21385812.86,10456916.79,36706520.69,28379806.37,16501718.00,8357691.59,41395189.01,18933883.73,13854615.85,7519255.73,28722811.27,12630677.08,8319326.36,5324187.11,18802336.49,13466528.82,9808174.37,4415111.31,15937977.15,11896894.47,8090496.78,5561188.26,12147776.96,7346250.60,3975359.14,2926191.36,5794769.55,3662447.94,2208337.71,1606925.96,7281507.18,5360401.16,3608107.24,2180457.65,4865505.64,3615156.53,3042328.84,1469296.73,3389634.58,2182577.54,1007048.75,833761.24,2957743.53,2214598.84,1264159.49,823534.07,2084097.78,1045214.99,565226.04,273553.31,3388685.92,1213654.25,0.0
6,销售费用,52207783.64,34460325.97,12644906.20,54767290.72,40777013.28,24521412.83,7236348.94,44911910.60,28711089.71,16040705.51,6309696.93,27990532.57,18932911.65,15048894.28,5875218.37,38319304.56,27727056.72,19398078.39,10786121.86,42261408.43,34236299.30,22316684.04,10017442.58,42590152.59,26919009.86,20488290.16,9748478.44,39321952.29,29597207.54,18579344.74,8699075.81,42429364.71,26041235.67,16195291.21,10384188.33,28494416.70,30176279.33,17203993.91,10982454.85,42601835.09,41284551.95,23101772.40,10449337.14,31339360.85,18159202.40,11999908.67,6041487.06,23886333.78,15862384.20,10468310.56,5703174.09,25908138.55,24083681.37,0.0
7,管理费用,571414772.30,346694504.01,129068320.90,602307212.51,617429795.41,496163493.50,154006142.88,719241597.58,629899708.24,377887246.20,148361142.89,673698221.12,483973148.15,313920491.94,127107711.37,686531376.82,513554527.01,322510999.32,130648180.16,584055686.44,436336099.85,261612027.06,100395169.65,488899158.05,349995395.82,209333573.91,91321902.52,417954651.58,279380384.06,185485672.47,87220765.20,291746121.64,193279129.25,125468722.69,53805564.69,217960712.76,150015224.71,102710884.50,46133944.09,172771227.07,115467315.85,71300420.31,33058737.79,135326115.49,81528327.43,52352722.56,25869598.17,88975318.80,69266524.58,42713686.16,30027056.18,71571678.33,49986575.32,0.0
8,财务费用,13209003.61,28347497.02,44255632.12,-22999034.57,-27755058.28,-17916940.69,9532302.19,3490701.02,-20571411.80,-1265139.38,12434180.34,24374747.22,31796634.54,21243741.85,11321606.03,9938203.87,14648069.18,12344115.13,9268300.93,27370678.05,22713864.46,14633575.43,9191910.51,24323312.93,19865551.76,13626443.85,10651611.80,28538512.85,28805789.05,17188199.63,9003972.28,15734488.07,15847878.49,9639468.52,4281265.21,8058007.09,5041605.58,3482638.75,1901428.61,8491717.17,6879676.03,4725500.90,2464346.14,14112472.69,11103831.03,6813546.77,3731990.08,11542206.33,8648706.17,4069277.30,2417753.56,5164258.55,4202156.81,0.0
