,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,13067446755.15,8043733364.86,3259200890.95,1846883070.12,1367363499.69,863246330.23,291856943.95,1611814141.41,993431465.56,542197064.34,238776904.99,980499677.82,565374155.69,352471148.88,162867106.82,825399099.44,460254308.81,271107675.91,119628999.30,550900433.28,285316031.18,172113136.48,0.00,40922834.90,40922834.90,40922834.90,949466.94,95894669.09,94540998.03,61791050.71,1439328.69,5529391.96,4049150.00,2666020.00,1326635.00,5284747.00,3941113.00,2585792.00,1292771.00,5647707.50,4258351.50,2779915.76,1429453.82,8314591.21,8285417.11,6407785.63,4238357.90,10569485.63,12101016.62,9672953.40,3157657.93,35545583.92,8320317.61,3338206.07,1548787.95,86792649.52,79365227.09,45965403.97,36279096.53,1731695801.20,1525193310.30,1040745833.14,557949889.44,2709645771.40,1910493383.98,1277356086.28,453000170.49,3131674904.60,2291519427.92,1423226146.76,476836799.48,1447459201.84,567058907.55,865097088.45,392806128.57,615091776.48,153027080.73,345315344.69,110106709.78,257154864.27,74464049.04,63430028.05,25491636.45,79836482.73,52170000.00,109840568.27,65220000.00,167432699.53,151709655.60,0.0
2,营业收入,13067446755.15,8043733364.86,3259200890.95,1846883070.12,1367363499.69,863246330.23,291856943.95,1611814141.41,993431465.56,542197064.34,238776904.99,980499677.82,565374155.69,352471148.88,162867106.82,825399099.44,460254308.81,271107675.91,119628999.30,550900433.28,285316031.18,172113136.48,0.00,40922834.90,40922834.90,40922834.90,949466.94,95894669.09,94540998.03,61791050.71,1439328.69,5529391.96,4049150.00,2666020.00,1326635.00,5284747.00,3941113.00,2585792.00,1292771.00,5647707.50,4258351.50,2779915.76,1429453.82,8314591.21,8285417.11,6407785.63,4238357.90,10569485.63,12101016.62,9672953.40,3157657.93,35545583.92,8320317.61,3338206.07,1548787.95,80488308.30,75526771.27,43811029.24,35257612.89,1727443357.81,1522967382.41,1038683028.90,556948754.54,2705999450.16,1907185815.64,1276405236.93,452529143.04,3129003072.69,2289745834.84,1422068108.56,476629018.25,1444828860.15,566643997.89,863939034.40,392670571.37,614288672.52,152016200.96,343736753.78,107796878.06,245267726.79,70886946.60,61105789.70,23805198.25,75123589.04,50390000.00,110074658.62,65450000.00,166439601.41,151709655.60,0.0
3,二、营业总成本,12408812415.44,7724415827.32,3173180949.80,1610439442.20,1175702258.61,757589518.77,266178865.34,1369279171.31,851155431.53,477586587.22,226146925.60,789481598.24,453116813.87,286307633.94,132407346.04,595861672.00,333309350.73,198523410.87,80184191.61,364290225.91,180557009.26,110171660.46,1571539.17,45501485.28,43661842.43,38757161.57,391934.07,72370852.70,39158192.97,18239134.14,985066.48,80964655.25,67629925.15,45085008.30,22307874.99,84309279.30,69205678.01,46169237.89,22910077.67,92035433.84,70757463.34,48148242.04,23540770.67,73739747.13,52783861.66,30125684.73,25230263.70,85512855.53,75028239.21,51147409.66,23996586.42,45881873.59,49511486.70,39245976.54,17424368.37,236221132.31,117659064.83,86562755.73,59955924.60,2959447720.84,1585025874.70,1053187852.83,556873298.14,2718142572.56,1909012726.88,1261554216.52,451057703.30,3097727846.40,2276999306.77,1404010440.19,467168851.91,1432032726.96,562477752.76,858064537.81,377128255.51,573371437.71,171562123.54,324796552.48,103124422.31,241747231.70,0,124603261.09,0,88638029.25,0,108567307.24,0,139141385.40,118206621.09,0.0
4,营业成本,11221283983.74,6864739766.99,2814866470.69,1174937371.35,873406480.31,583758400.10,200659802.66,992658036.99,591471230.95,315548491.67,138725250.57,540808706.44,279506487.18,167444318.84,72534072.09,417015184.02,208916402.89,115683943.49,46347573.74,265696465.35,128531369.31,70126950.55,0.00,36239763.15,36239763.15,36349244.01,142432.90,24092479.56,23487744.45,12599929.01,461543.08,2347802.88,2028477.98,1315486.14,748167.09,3011354.88,1913333.36,1273474.74,636731.12,2331976.75,1966844.37,1320830.01,681214.34,3405068.48,4762964.33,3988317.00,3070189.99,3948528.47,12596794.81,5743219.31,777635.39,25088085.40,3115979.11,1247608.73,858979.00,156283002.39,77837320.72,37828851.24,29845889.71,1698327493.90,1443529329.92,947349488.51,495141095.04,2494912345.11,1766191109.53,1177757934.19,408735133.99,2829289027.80,2065954982.59,1275816788.62,412136655.56,1251811272.58,499766482.75,720084016.61,323793078.93,516378316.56,129764798.54,259854962.83,79037758.23,189688472.15,0,50801666.74,0,51798546.52,0,59201692.61,0,89615440.02,73801146.32,0.0
5,营业税金及附加,161193763.86,96934668.39,37630462.18,39451769.67,28728016.85,17744065.52,5148029.13,28334176.73,19554333.16,10706320.51,5196250.69,16020823.09,6199227.62,3465606.82,1540977.84,7647087.43,3141776.45,1197630.38,668115.00,4169324.60,613966.56,395897.77,0,88775.15,88775.15,9652.90,3861.16,267824.87,208787.20,11238.99,5884.39,311593.64,21177.80,12943.81,5841.75,277043.33,6685.00,4821.68,1245.97,293123.21,7661.09,4697.72,1818.60,401960.93,10486.44,4993.63,2140.77,418268.82,12330.98,8132.64,2099.55,533314.25,15383.81,9120.65,6716.93,18369.28,32137.86,29013.25,17026.11,384177.02,120265.61,88858.39,50900.07,997776.08,661493.53,601202.48,543280.56,828313.09,231546.64,105330.54,37706.55,709998.40,31378.73,290541.85,334509.05,198796.53,84593.81,36509.76,32993.66,523273.94,0,392712.33,0,244425.35,0,87662.77,0,4774398.20,6681726.00,0.0
6,销售费用,20406057.82,12472878.09,5730820.82,59615256.35,45857990.88,30679657.81,15094932.90,4423246.88,3433948.76,1025453.27,744062.84,1314709.11,920970.77,658725.46,414978.64,1212018.36,890430.16,527183.43,221684.24,534201.79,349005.78,244569.60,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54074.48,43748.68,23695.34,91576.49,65674.71,47781.81,14197.52,2090837.23,4948082.46,4883722.17,3414744.03,56505284.44,64440139.42,50349540.71,35702215.91,105864312.46,64498014.01,33126749.50,15778798.27,137462618.22,127300080.82,79899314.38,36380361.58,84227248.97,28606153.03,86230466.66,24228475.19,15717231.41,17086364.16,19397674.99,6360001.33,10174030.66,0,9429818.52,0,7778663.70,0,9848528.41,0,13183945.74,12434734.24,0.0
7,管理费用,694691268.50,394537582.87,163984122.29,186157145.57,154273175.06,94143771.40,37369747.98,174766397.86,118194855.20,71479260.14,40550122.23,110989966.06,85599444.45,58582928.76,30232304.89,83085260.40,57020849.76,38030751.20,15289520.42,49898423.45,19189683.68,13337998.27,1576419.00,9320864.38,7465740.51,2206176.86,877566.23,26880875.35,16349146.45,6184337.92,1148244.15,29044269.19,4304626.73,3063467.83,1314810.04,8359010.46,4981935.31,3286497.25,1716256.10,9473869.92,5621761.16,3959476.80,2382696.28,14046910.56,9235591.00,6132021.43,3515149.24,19079008.40,16112663.51,11680354.26,5422423.15,19081167.77,17002719.68,13057597.00,5853577.67,-29166023.67,2182656.36,21933861.45,15486621.43,1134496620.94,47607066.93,32713635.10,15567332.43,71538880.11,44459506.31,29123408.17,15207494.94,70550866.08,38818980.88,21747725.06,7626866.82,52366074.91,18322886.84,21022055.75,16614632.00,23400652.14,16492515.19,25438937.66,10109784.33,23483233.64,0,37501024.89,0,18071042.66,0,22814209.44,0,20924825.53,23012604.95,0.0
8,财务费用,251507896.21,312327293.01,130724932.33,124866063.55,69373620.86,30299482.99,11703080.22,155219998.82,110339699.86,74454578.89,36952357.09,116758724.10,75865486.61,50832671.35,25152016.87,85642795.41,63433369.22,40177694.91,15550287.97,39746274.38,28678712.23,22774165.39,-4879.83,-145204.73,-144725.67,192538.36,-631926.22,-2104841.23,-2189420.87,-1858307.52,-630605.14,48332798.05,61473401.86,40890869.74,20369061.11,74935001.92,62303724.34,41604444.22,20555844.48,78937573.78,62891865.64,42593906.43,20475041.45,55587658.47,38685562.24,19911095.02,18642783.70,47708559.58,51842986.98,33859432.49,17770732.99,-8499929.05,54690600.65,21945225.24,10690897.25,106994947.08,32658867.43,21887307.62,11191643.32,69734144.54,29329072.82,22686330.12,10411754.69,44829258.80,33202603.50,20944922.18,10792995.54,59597021.21,44693715.84,26441281.59,10987261.40,42918132.10,15750851.41,27857982.19,11701736.78,14058648.33,8133851.84,18311495.92,7583884.76,17878221.31,0,26478038.61,0,10745351.02,0,16615214.01,0,10642775.91,2276409.58,0.0
