9,投资收益,2162013143.19,1380453598.91,1013240041.87,306437458.24,1013867749.45,988404708.55,748254246.14,97329205.37,2733627393.76,1737373655.04,831037429.33,258987484.39,1441208152.59,1018675222.39,658541768.42,166850475.23,3901051047.89,2639379849.52,1994026965.64,476967877.81,709040106.61,-41476896.03,136594176.22,85111780.09,-113608938.79,-69506312.67,620309471.99,404194639.39,441489945.27,496432332.35,382860985.35,72753250.41,609350460.22,410659038.77,355566331.15,135213285.70,395249629.67,34853968.17,-105848682.88,-127723294.80,493354226.83,277124868.73,200961178.24,161208674.68,1113065945.35,1244927960.83,1279755675.95,3418501303.08,2148528350.84,972960243.09,0,318687521.58,0,209570252.14,0,-4778775.86,0,20893941.37,24298341.37,244454108.96,77114784.86,103020755.00,91559840.00,0.0
10,其中:对联营企业和合营企业的投资收益,75487451.47,32156283.11,21734303.02,19470920.15,-22381938.45,54854492.89,35107061.54,3522817.49,83288263.80,76418703.02,49475123.76,12746051.21,59398990.32,38368344.67,20258695.77,4240375.89,73570435.45,75984183.25,52125131.13,17394591.58,60928661.24,30493169.59,20540493.11,0,58293342.50,30500000.00,0,0,59500000.00,67583639.40,66683640.00,59500000.00,70250000.00,72699999.70,70699999.70,0,72000000.00,74000000.00,72000000.00,0,95250000.00,0,95250000.00,95250000.00,57000000.00,0,83800000.00,62500000.00,0,4500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动损益,135469501.96,1117655764.70,998692749.58,1088669217.19,-230348003.45,769234343.54,557413593.74,922915225.14,-155699949.20,6033760.50,38963189.29,-28626283.22,-409548050.93,-173490289.30,-258864047.10,-9719084.65,143295983.72,250982722.00,588037687.09,209066638.77,464008703.29,262652388.86,-112638411.20,-159588819.38,-147054413.04,26553069.93,-129906972.09,24703945.76,285408775.49,137542708.97,220839423.03,142806518.31,-259301992.14,-265042569.63,-29697949.43,19636710.00,6226339.63,37606088.35,-45484825.80,-55005205.04,29983976.66,53842160.34,149478022.15,35984520.26,-1315830683.75,-1384028836.36,-1427187763.40,1190604883.66,0,124058976.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,汇兑损益,4633542.67,9183627.86,2289371.52,-767642.34,-19058583.88,-19586663.24,-137066.26,5734214.95,-110126995.44,-118356834.56,-124589520.53,-55505512.76,314827605.19,47623150.73,-12294382.61,8477169.75,-39113506.34,-21030944.54,2564152.20,524189.63,-2389608.14,396714.80,-3319641.71,-1018766.81,1399745.26,173900.22,323576.69,417137.17,2215800.77,-1134122.93,-2535932.88,-1891349.60,-3597682.31,-19727029.48,-3194488.90,-580944.75,2224277.98,2685348.51,-1303965.22,-113790.90,-208900.33,-159190.23,-77112.61,34252.56,-11639438.04,-12167609.21,-11235041.93,-9655122.89,0,-4653449.32,0,-646.58,0,-3581647.02,0,59812.36,0,408868.99,-47.79,-580106.93,-808899.16,-381504.00,-56140.00,0.0
13,其他业务收入,191521122.13,51570815.78,59243367.74,32630523.88,97746845.04,28500239.48,69983117.51,26585217.94,143889566.02,124714191.59,94972579.70,42011039.79,129173883.96,81050139.44,56845458.21,24830678.15,83728638.45,64073075.45,27007739.82,13200456.97,60227441.75,27198697.81,17777128.43,10071665.33,23637624.29,16611690.59,9214113.71,3237518.60,33954364.77,21839259.71,13450847.50,6904044.88,35554286.91,20201374.47,11754196.93,6646488.33,28256282.00,19624540.43,14992703.17,10799397.20,26480312.65,42613339.32,17387718.99,8506841.13,42762744.58,38161578.23,23960025.92,62364312.64,13403402.42,65028843.47,0,26647964.96,0,39529677.72,0,4354087.61,0,34799460.49,8393635.79,11992059.75,4880041.97,6805736.00,19605797.00,0.0
14,二、营业支出,7211203480.47,5026374982.28,3320398706.08,1607001277.97,5988846658.46,4185079006.74,2743160826.51,1308755502.22,5767745153.28,3653716614.01,2334723938.82,1182502419.94,5353512248.93,3533523087.81,2314070768.41,1038618042.82,6826315861.59,4660786979.57,3305955068.74,1239443013.17,3766757511.72,2327221841.96,1484852327.84,589799334.96,3219253703.25,2346502570.11,1302151371.64,658424911.35,2386388915.93,1682114872.94,1143085252.56,528355269.81,2510682720.79,1792572625.41,1201251655.20,575971648.38,2200557873.58,1472683024.76,969137452.02,440129526.34,1677111688.41,1632257392.65,943653779.22,380561702.54,2024579478.87,1331209217.08,807968540.78,2646864542.27,897267830.18,725203154.49,0,356543127.49,0,458922433.72,0,134562340.83,0,461727759.34,258968370.20,535424765.54,239891634.45,506787141.00,610272277.00,0.0
15,营业税金及附加,59468507.17,46137232.31,31373633.63,14295072.30,63908916.69,45924023.02,32366078.51,12943338.79,70674841.13,46523844.08,29704737.83,12480223.11,214309431.59,199964125.00,182631209.56,122990606.57,971218398.76,713221336.87,520253032.35,190682749.68,350759071.60,183594265.19,100110775.70,58974502.57,250174270.48,209187740.59,134025907.42,69732040.33,152375591.98,117844710.85,82768499.68,37061144.19,207347974.78,170253963.84,117505775.97,62666742.28,227105746.13,145899845.52,98396891.62,47734853.73,265956298.66,189168872.29,111257013.52,50121894.79,181823061.80,173350855.95,120538405.58,401305392.32,151380777.93,86544744.21,0,29081602.63,0,16777861.76,0,4733652.15,0,23382683.16,13104842.06,18341340.76,11152627.22,28982332.00,57038231.00,0.0
16,管理费用,5516446077.34,4462684880.11,2918224827.71,1547456198.06,5123975586.51,3763324021.87,2509070561.98,1337229662.27,5233869110.08,3591540855.52,2294973685.70,1169698066.18,4799586310.80,3306437850.99,2110681283.40,923768051.73,5856026458.59,4004196675.98,2795139508.25,1039582151.16,3092385071.93,2119858779.47,1172127776.95,530356133.10,2591134284.71,1803601568.15,1196319544.91,587799070.69,2220492727.17,1570394142.71,1065325795.61,506661572.33,2147875522.74,1609021738.62,1072835445.81,502475328.15,1946459847.85,1311161216.96,864311641.39,389842568.65,1738482014.47,1392669765.03,847471569.28,346171642.52,1469244220.65,1149692450.00,680344103.90,2272057239.66,708939463.15,637349401.31,0,253899048.15,0,453461768.99,0,191523727.48,0,456126160.49,241837136.89,430093448.48,203707765.95,476129374.00,538666806.00,0.0
17,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,资产减值损失,0,0,0,0,0,0,0,-45001658.23,451281806.88,7135727.79,4314045.00,-1501469.90,335242038.16,24032095.66,19169062.57,-8900615.89,-10437302.22,-64987490.83,-16228339.55,8131815.96,300596033.38,21587665.19,211200724.81,-472071.25,372000799.44,331454948.70,-29768970.25,214632.92,8327357.64,-9029177.28,-7073011.30,-16512227.24,148611499.64,7823376.29,7106729.07,8693671.33,15898358.81,8101469.96,1941928.81,64467.59,-332318003.87,47308216.15,-16725653.55,-16260408.99,371264657.08,6350660.76,5809949.67,-41776693.00,28649544.18,-6359315.53,0,70010030.68,0,-16348880.84,0,-64158615.27,0,-22399700.30,0,0,0,0,0,0.0
19,其他业务成本,98801111.30,26488221.72,17179355.80,8518361.32,18508039.75,15263777.86,10428057.99,3584159.39,11919395.19,8516186.62,5731470.29,1825600.55,4374468.38,3089016.16,1589212.88,760000.41,9508306.46,8356457.55,6790867.69,1046296.37,23017334.81,2181132.11,1413050.38,940770.54,5944348.62,2258312.67,1574889.56,679167.41,5193239.14,2905196.66,2063968.57,1144780.53,6847723.63,5473546.66,3803704.35,2135906.62,11093920.79,7520492.32,4486990.20,2487636.37,4991379.15,3110539.18,1650849.97,528574.22,2247539.34,1815250.37,1276081.63,15278603.29,8298044.92,7668324.50,0,3552446.03,0,5031683.81,0,2463576.47,0,4618615.99,4026391.25,86989976.30,25031241.28,1675435.00,14567240.00,0.0
20,三、营业利润,2846158898.17,3426128362.33,2540634571.20,1814047548.63,1723430443.36,1663780530.73,1371204136.72,1026566522.81,4070402608.79,3019289158.98,1632422070.65,548515890.55,3811126853.57,2912758921.04,1738828850.55,805690041.69,9744771385.15,7689440155.19,6214749632.04,1949688812.08,2834665418.14,1132190569.78,437288342.39,324410799.52,800290851.45,620674160.60,1090271915.32,716529326.85,1265312099.98,1159861728.14,969524893.29,441019203.29,1987797974.95,1727373357.16,1448674028.25,764782737.25,2853517373.71,1751482551.72,979072463.42,399140376.91,3917017404.00,2542911702.81,1678988270.42,772678707.08,1666441364.63,1660132816.21,1071977046.03,7177531958.59,2979853925.95,1311378729.55,0,327405823.97,0,59442054.50,0,-28750890.31,0,11348904.44,-23884163.79,72423437.32,35730084.55,2166858.00,102465048.00,0.0
21,加:营业外收入,2486338.62,1001344.96,764487.74,971653.24,3860692.30,3327184.82,2481269.34,7317470.21,31693360.39,7326199.74,6726661.21,207386972.80,226409142.88,217719458.31,217096776.46,7313175.84,103842054.02,89199282.59,88777978.35,4367355.33,28029768.34,14706563.78,12941814.99,3036927.18,136705804.46,76915403.73,19539928.80,10073473.57,100265533.81,98199530.85,93968433.05,2156468.88,109295979.99,89501385.90,39556959.29,1658312.69,142962747.28,138479516.67,138204093.93,71543320.40,24712078.73,20102976.78,19121002.81,12932751.04,83639901.84,8901288.60,3792748.49,3767896.45,2068652.05,4551597.20,0,1850751.21,0,8057426.20,0,432731.40,0,4361584.29,1231319.04,5475651.18,4484356.08,18252466.00,5167734.00,0.0
22,减:营业外支出,1629791491.60,323967410.66,307116633.59,78629.62,1421850171.47,751656.88,285253.19,78557.18,24439306.57,4127070.79,1782133.09,836351.62,46078922.74,43045456.74,42904730.56,428475.46,2323999.88,1436954.42,1151722.79,312943.44,13263262.84,3522547.47,2673397.11,409091.83,450647777.15,6534835.35,3888337.80,1050612.62,5168712.18,1099177.59,801006.40,10731.73,3589696.93,2367144.19,946999.43,52760.52,10025163.12,7025959.48,6433098.25,899216.44,19568697.06,13250176.59,10256193.36,148340.99,20677790.53,19176184.55,10593776.46,219389473.85,240226546.72,-1764638.88,0,1023869.42,0,10020294.57,0,2869452.33,0,96512768.40,2494790.18,43574926.01,11903357.48,2100904.00,5914418.00,0.0
23,四、利润总额,1218853745.19,3103162296.63,2234282425.35,1814940572.25,305440964.19,1666356058.67,1373400152.87,1033805435.84,4077656662.61,3022488287.93,1637366598.77,755066511.73,3991457073.71,3087432922.61,1913020896.45,812574742.07,9846289439.29,7777202483.36,6302375887.60,1953743223.97,2849431923.64,1143374586.09,447556760.27,327038634.87,486348878.76,691054728.98,1105923506.32,725552187.80,1360408921.61,1256962081.40,1062692319.94,443164940.44,2093504258.01,1814507598.87,1487283988.11,766388289.42,2986454957.87,1882936108.91,1110843459.10,469784480.87,3922160785.67,2549764503.00,1687853079.87,785463117.13,1729403475.94,1649857920.26,1065176018.06,6961910381.19,2741696031.28,1317694965.63,532900000.00,328232705.76,78350000.00,57479186.13,12760000.00,-31187611.24,-13540000.00,-80802279.67,-25147634.93,34324162.49,28311083.15,18318420.00,101718364.00,0.0
24,减:所得税,524765444.11,736159954.79,552163749.36,457828223.80,61593535.77,385462441.58,332711433.35,263789230.75,950658079.84,674300310.08,350692382.33,140745394.34,914767534.62,676357897.26,381455452.14,207785538.76,2099434212.10,1691205002.62,1346186611.51,418394867.30,712808816.82,198786903.73,39250630.08,80889492.02,202785252.08,142111764.28,267234812.59,177238089.33,326984892.04,281250331.71,223065890.33,94559731.55,498078645.04,393819278.25,325990873.05,189958421.79,721562731.78,440233130.24,249775224.33,111726642.01,1018588630.65,634899900.92,433987616.27,172578695.40,274478405.07,289243171.66,135418608.11,2233020598.67,637205995.84,402594607.98,0,115603130.77,0,0,0,0,0,0,0,10589513.84,-991868.51,16362526.00,61692771.00,0.0
25,五、净利润,694088301.08,2367002341.84,1682118675.99,1357112348.45,243847428.42,1280893617.09,1040688719.52,770016205.09,3126998582.77,2348187977.85,1286674216.44,614321117.39,3076689539.09,2411075025.35,1531565444.31,604789203.31,7746855227.19,6085997480.74,4956189276.09,1535348356.67,2136623106.82,944587682.36,408306130.19,246149142.85,283563626.68,548942964.70,838688693.73,548314098.47,1033424029.57,975711749.69,839626429.61,348605208.89,1595425612.97,1420688320.62,1161293115.06,576429867.63,2264892226.09,1442702978.67,861068234.77,358057838.86,2903572155.02,1914864602.08,1253865463.60,612884421.73,1454925070.87,1360614748.60,929757409.95,4728889782.52,2104490035.44,915100357.65,0,212629574.99,0,57479186.13,0,-31187611.24,0,-80802279.67,-25147634.93,23734648.65,29302951.66,1955894.00,40025593.00,0.0
26,归属于母公司所有者的净利润,567944886.30,2267122981.68,1609064928.56,1317249830.09,103322859.82,1176776113.91,968792385.26,731457446.77,3016470221.54,2269674812.76,1237488072.86,587211411.32,3013019180.75,2386337934.74,1514708628.08,596717370.17,7646516077.13,5999694420.94,4878026226.81,1512749998.73,2068307502.08,898579936.89,381081640.33,229925393.98,205777245.44,509914754.29,810945940.66,536975100.23,1002968704.37,958846887.60,829395974.08,340579873.28,1544473548.06,1374935301.04,1130260576.48,563250908.87,2200063104.71,1390695337.49,829245904.84,342948497.61,2826661427.48,1856346726.04,1219013202.22,596995943.02,1367540099.85,1283906756.74,929757409.95,4686356244.85,2104490035.44,918257447.93,401850000.00,212629574.99,52490000.00,61991418.54,12490000.00,-31187611.24,-13540000.00,-80802279.67,-25147634.93,23734648.65,29302951.66,1955894.00,40025593.00,0.0
27,少数股东损益,126143414.78,99879360.16,73053747.43,39862518.36,140524568.60,104117503.18,71896334.26,38558758.32,110528361.23,78513165.09,49186143.58,27109706.07,63670358.34,24737090.61,16856816.23,8071833.14,100339150.06,86303059.80,78163049.28,22598357.94,68315604.74,46007745.47,27224489.86,16223748.87,77786381.24,39028210.41,27742753.07,11338998.24,30455325.20,16864862.09,10230455.53,8025335.61,50952064.91,45753019.58,31032538.58,13178958.76,64829121.38,52007641.18,31822329.93,15109341.25,76910727.54,58517876.04,34852261.38,15888478.71,87384971.02,76707991.86,0,42533537.67,0,-3157090.28,0,0,0,-4512232.41,0,0,0,0,0,0,0,0,0,0.0
28,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,基本每股收益(元/股),0.123200,0.490000,0.349000,0.290000,0.022400,0.260000,0.210100,0.158600,0.654200,0.492300,0.268400,0.127400,0.739100,0.610800,0.387700,0.152700,2.135400,1.727900,1.427200,0.442600,0.605100,0.260000,0.111500,0.067300,0.060200,0.150000,0.237300,0.157100,0.293400,0.280000,0.242700,0.099600,0.450000,0.400000,0.330700,0.160000,0.640000,0.410000,0.240000,0.100000,0.920000,0.630000,0.420000,0.210000,0.470000,0.440000,0,1.680000,0,0.380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,稀释每股收益(元/股),0.123200,0.490000,0.349000,0.290000,0.022400,0.260000,0.210100,0.158600,0.654200,0.492300,0.268400,0.127400,0.739100,0.610800,0.387700,0.152700,2.135400,1.727900,1.427200,0.442600,0.605100,0.260000,0.111500,0.067300,0.060200,0.150000,0.237300,0.157100,0.293400,0.280000,0.242700,0.099600,0.450000,0.400000,0.330700,0.160000,0.640000,0.410000,0.240000,0.100000,0.920000,0.630000,0.420000,0.210000,0.470000,0.440000,0,1.680000,0,0.380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,七、其他综合收益,258694172.23,325978667.69,198582464.35,216172584.39,-427449607.93,58458707.25,-160134572.41,-9337979.52,-822680070.68,264433985.03,275651648.08,184219924.37,-966616335.80,-830610406.27,-923310195.58,-1116967448.27,961847882.66,-304324417.25,744325812.64,222284660.91,971195864.16,751015624.23,340681289.01,-90642335.47,423918608.59,500518704.06,-530200433.99,-109215246.63,590291004.44,80701256.86,434744665.58,260380856.63,-1450898986.87,-1089338728.61,-322809670.08,-17092537.03,-142337215.01,-78987627.83,-106898724.68,0,37107422.16,0,235960592.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,八、综合收益总额,952782473.31,2692981009.53,1880701140.34,1573284932.84,-183602179.51,1339352324.34,880554147.11,760678225.57,2304318512.09,2612621962.88,1562325864.52,798541041.76,2110073203.29,1580464619.08,608255248.73,-512178244.96,8708703109.85,5781673063.49,5700515088.73,1757633017.58,3107818970.98,1695603306.59,748987419.20,155506807.38,707482235.27,1049461668.76,308488259.74,439098851.84,1623715034.01,1056413006.55,1274371095.19,608986065.52,144526626.10,331349592.01,838483444.98,559337330.60,2122555011.08,1363715350.84,754169510.09,0,2940679577.18,0,1489826055.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
33,归属于母公司所有者的综合收益总额,812065442.95,2567033694.84,1803524201.49,1552577156.87,-362681501.55,1192774689.39,803591503.58,759353609.02,2250622220.84,2578736772.30,1537341900.93,770233232.38,1971631451.15,1517356050.40,560939418.08,-513765439.09,8518310021.82,5637425549.03,5617401086.07,1728547689.22,3041195097.09,1648564290.30,721445012.04,125542360.82,647252762.09,1011265003.95,282494688.39,428377096.21,1591752576.72,1039443260.91,1260206988.17,600660287.13,95427900.36,289033217.16,809835481.32,548000076.11,2057524454.63,1313185644.92,726848937.79,0,2861307096.18,0,1453916094.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,归属于少数股东的综合收益总额,140717030.36,125947314.69,77176938.85,20707775.97,179079322.04,146577634.95,76962643.53,1324616.55,53696291.25,33885190.58,24983963.59,28307809.38,138441752.14,63108568.68,47315830.65,1587194.13,190393088.03,144247514.46,83114002.66,29085328.36,66623873.89,47039016.29,27542407.16,29964446.56,60229473.18,38196664.81,25993571.35,10721755.63,31962457.29,16969745.64,14164107.02,8325778.39,49098725.74,42316374.85,28647963.66,11337254.49,65030556.45,50529705.92,27320572.30,0,79372481.00,0,35909960.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
